C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data     07/08/2013  re-evaluated data																																																							
peakarea																																																							
filename	position (mm)	sample surface	validity	revalidity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Y	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	Fe a*2	S1	S2	S3	Mo inc	Mo coh
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000202.spe	404.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	17306.42969	1.57	25	26	19	37	27	0	24	69	2433	0	463	12	11	454	22402	176	0	314	333	17	0	76	338	46	4399	0	897	0	0	0	0	0	0	52	55	62	159	0	0	32	105	16	0	22346	5913
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000203.spe	406.04	7.6	1	1	0.018304	-0.003173	0.00992	0.093737	16809.75781	1.52	0	11	12	6	24	0	0	53	2400	6	493	13	22	427	23321	291	0	319	365	71	11	109	315	38	3922	0	885	0	0	0	0	5	0	5	46	26	62	0	63	62	45	0	0	20807	5726
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000204.spe	408.04	7.59	1	1	0.018304	-0.003173	0.00992	0.093737	16559.76953	1.42	5	0	9	5	15	8	18	32	2230	0	468	0	25	419	20006	274	0	381	379	0	0	66	239	39	4170	0	995	0	0	5	0	0	60	122	121	51	143	44	8	21	62	0	0	21453	5708
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000205.spe	410.04	7.59	1	1	0.018304	-0.003173	0.00992	0.093737	16450.57422	1.41	12	17	0	0	48	4	8	65	2323	0	443	53	0	464	22622	303	0	354	378	0	33	188	249	144	3831	0	848	0	0	0	0	0	54	54	98	50	45	0	0	0	39	9	2.80E+15	20539	5810
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000206.spe	412.04	7.6	1	1	0.018304	-0.003173	0.00992	0.093737	15826.30371	1.61	0	0	0	11	10	0	4	45	2545	0	415	19	0	418	19640	230	0	426	411	86	0	79	383	51	4125	0	841	0	0	0	0	0	0	74	124	34	87	124	26	14	97	20	0	20140	5228
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000207.spe	414.04	7.6	1	1	0.018304	-0.003173	0.00992	0.093737	15792.90723	1.49	10	14	7	11	33	0	5	39	2494	0	505	29	23	411	23993	284	0	287	291	0	0	143	206	5	3445	0	902	0	0	0	24	0	62	8	127	80	214	93	25	0	67	13	0	18858	5646
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000208.spe	416.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	15913.10156	1.52	11	0	20	6	25	0	11	47	2381	0	433	19	20	383	22343	248	0	370	310	49	20	118	277	16	3731	0	897	0	0	0	0	0	0	14	59	25	46	199	0	0	96	0	2.07E+15	19179	5565
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000209.spe	418.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	15442.4248	1.53	0	0	9	0	25	5	29	55	2254	0	604	13	10	426	25733	216	0	212	211	0	0	48	273	0	3422	0	838	0	4	0	0	0	116	88	107	47	110	65	68	41	86	13	0	18049	5580
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000210.spe	420.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	14933.65039	1.57	17	0	40	20	37	12	41	77	2050	0	617	37	20	401	26163	212	0	149	230	0	50	59	142	50	2753	66	1022	11	0	45	29	29	104	44	79	88	57	69	42	51	96	0	1.94E+15	17106	5278
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000211.spe	422.04	7.64	1	1	0.018304	-0.003173	0.00992	0.093737	15837.50586	1.51	16	23	30	7	23	4	22	87	2243	0	657	22	24	438	26720	325	0	244	304	0	0	137	212	0	3261	143	1097	0	0	0	0	0	58	74	40	47	146	27	0	0	56	14	2.08E+15	18645	5580
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000212.spe	424.04	7.65	1	1	0.018304	-0.003173	0.00992	0.093737	15567.91895	1.52	26	37	42	35	34	0	26	75	2059	11	666	40	10	403	25787	260	0	194	264	9	55	141	115	227	3312	42	867	0	0	0	0	0	67	46	99	129	13	56	0	105	113	15	0	18490	5392
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000213.spe	426.04	7.66	1	1	0.018304	-0.003173	0.00992	0.093737	15295.03027	1.55	22	9	22	37	8	5	24	79	1986	23	652	26	46	429	26800	329	0	191	208	4	29	160	143	111	2899	133	1004	0	0	0	0	0	80	68	18	80	101	8	30	52	56	0	0	17573	5295
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000214.spe	428.04	7.67	1	1	0.018304	-0.003173	0.00992	0.093737	15422.32617	1.53	8	6	9	0	36	0	17	76	2239	12	563	50	6	411	24267	248	0	244	297	46	30	23	126	166	3276	0	1053	0	0	7	0	0	17	61	81	70	23	0	0	133	79	24	1.50E+15	18637	5565
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000215.spe	430.04	7.67	1	1	0.018304	-0.003173	0.00992	0.093737	15893.4043	1.6	18	20	18	7	17	0	12	43	2387	0	500	30	10	432	23950	349	0	205	314	21	67	116	219	85	3625	33	847	0	0	0	0	53	16	127	79	58	36	51	63	113	0	7	2.09E+15	19575	5602
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000216.spe	432.04	7.68	1	1	0.018304	-0.003173	0.00992	0.093737	16552.66992	1.45	32	12	14	11	20	0	0	27	2552	0	302	0	0	391	16269	256	0	444	519	19	19	91	302	63	4416	0	959	0	0	0	0	0	16	50	61	101	103	0	0	0	8	0	1.22E+15	21660	6225
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000217.spe	434.04	7.7	1	1	0.018304	-0.003173	0.00992	0.093737	16981.74609	1.49	8	0	21	0	13	7	37	38	2764	0	272	16	18	410	15135	289	0	473	694	0	161	203	346	86	4936	30	935	0	0	4	23	0	51	59	99	101	32	0	0	115	0	7	1.09E+15	22929	5911
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000218.spe	436.04	7.7	1	1	0.018304	-0.003173	0.00992	0.093737	15611.61719	1.51	0	5	29	8	9	0	0	59	2412	9	446	39	11	428	21642	196	0	266	418	26	97	180	266	40	3540	25	891	0	0	0	0	27	26	53	14	0	12	56	0	100	118	0	7.22E+13	19279	5467
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000219.spe	438.04	7.71	1	1	0.018304	-0.003173	0.00992	0.093737	15110.44141	1.56	0	11	25	0	24	0	0	64	2351	0	587	47	10	486	26122	317	0	191	249	15	0	37	249	60	2751	67	1004	0	0	0	16	21	33	74	123	0	132	5	0	58	90	4	1.21E+15	17659	5409
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000220.spe	440.04	7.71	1	1	0.018304	-0.003173	0.00992	0.093737	14974.94922	1.62	36	28	20	11	34	0	11	74	2291	4	701	62	33	476	28501	382	0	142	194	17	0	0	91	76	2659	11	1073	0	0	0	0	0	0	80	106	75	136	22	189	91	7	0	0	16557	5258
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000221.spe	442.04	7.74	1	1	0.018304	-0.003173	0.00992	0.093737	15156.53711	1.52	0	0	0	0	15	10	26	78	2379	15	672	21	13	417	28745	291	0	197	237	54	0	126	152	0	2622	120	998	0	0	16	0	0	33	77	130	50	133	144	70	17	126	9	1.88E+15	16807	5373
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000222.spe	444.04	7.75	1	1	0.018304	-0.003173	0.00992	0.093737	15127.44043	1.62	5	6	22	0	0	0	15	87	2474	0	851	38	5	494	28966	261	0	226	270	50	45	68	182	124	2780	21	927	0	0	0	0	42	6	83	65	21	70	42	0	15	168	0	0	16765	5187
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000223.spe	446.04	7.77	1	1	0.018304	-0.003173	0.00992	0.093737	14780.05664	1.64	16	23	30	0	11	0	11	85	2525	0	703	50	0	459	27349	233	0	234	335	5	112	141	117	98	2722	0	962	0	0	0	0	50	45	52	52	43	16	59	0	43	114	5	0	16107	5239
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000224.spe	448.04	7.77	1	1	0.018304	-0.003173	0.00992	0.093737	14726.16016	1.45	0	12	20	11	34	0	39	69	2505	6	719	27	30	406	26555	359	0	209	275	25	19	110	86	50	2639	0	958	0	0	0	0	21	62	53	80	95	106	80	0	10	61	16	2.18E+15	16135	5306
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000225.spe	450.04	7.78	1	1	0.018304	-0.003173	0.00992	0.093737	14756.66016	1.52	12	0	47	0	24	0	0	89	2557	5	625	41	7	385	25760	234	0	188	176	64	0	121	215	144	2808	0	861	0	0	0	0	15	0	88	87	33	102	19	42	113	79	15	0	16821	5130
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000226.spe	452.04	7.79	1	1	0.018304	-0.003173	0.00992	0.093737	15147.24023	1.46	25	19	38	0	32	0	14	58	2603	0	682	36	8	526	25252	340	0	309	378	12	13	94	166	0	3550	135	886	0	0	0	0	11	25	78	111	70	88	151	46	0	66	21	9.21E+14	16977	5357
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000227.spe	454.04	7.8	1	1	0.018304	-0.003173	0.00992	0.093737	15007.44629	1.57	23	14	18	0	27	0	25	74	2622	0	790	37	23	513	29313	240	0	212	234	0	0	69	220	57	2914	108	878	0	0	6	0	0	12	0	84	13	130	109	0	95	97	14	0	16130	5181
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000228.spe	456.04	7.81	1	1	0.018304	-0.003173	0.00992	0.093737	14476.77246	1.54	24	15	21	24	18	0	21	104	2364	0	903	7	18	427	30369	412	0	81	109	33	0	13	77	37	2326	0	841	0	0	0	19	26	27	46	11	21	37	0	0	24	43	0	0	15562	5165
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000229.spe	458.04	7.82	1	1	0.018304	-0.003173	0.00992	0.093737	14864.75391	1.52	0	7	12	0	37	0	10	101	2342	0	836	13	40	434	29990	247	0	139	137	75	6	73	58	120	2901	11	855	0	0	0	0	28	0	76	20	50	62	0	0	108	159	9	0	16405	5258
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000230.spe	460.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	14612.76465	1.4	14	8	36	0	44	0	24	109	2314	19	848	27	16	412	28853	341	0	115	211	80	0	69	138	0	2818	0	790	0	0	0	0	14	28	6	50	44	116	60	0	0	69	5	1.32E+15	15735	5054
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000231.spe	462.04	7.84	1	1	0.018304	-0.003173	0.00992	0.093737	14563.37012	1.57	0	6	26	10	4	5	6	84	2397	0	865	39	43	489	30357	333	0	114	199	28	58	59	150	91	2504	8	948	13	0	16	0	7	0	72	69	4	0	20	13	99	98	0	2.00E+15	15448	5103
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000232.spe	464.04	7.84	1	1	0.018304	-0.003173	0.00992	0.093737	14915.94922	1.46	40	35	54	10	35	0	24	94	2520	0	848	42	13	415	30212	338	0	163	265	52	121	60	118	71	2535	33	918	0	0	0	0	6	43	61	96	93	0	0	16	154	99	27	0	15990	5320
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000233.spe	466.04	7.84	1	1	0.018304	-0.003173	0.00992	0.093737	15091.74121	1.4	43	16	42	6	23	7	15	83	2368	7	751	24	9	482	27693	259	9	219	312	43	0	107	203	131	2790	45	960	14	0	9	0	21	21	87	78	72	116	0	0	0	106	0	0	17106	5273
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000234.spe	468.04	7.85	1	1	0.018304	-0.003173	0.00992	0.093737	15444.42383	1.53	22	19	45	5	35	15	35	101	2313	0	828	9	29	508	29770	256	0	170	228	70	0	78	124	64	2446	5	750	7	0	34	0	0	13	5	111	94	19	0	44	68	109	13	0	17020	5193
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000235.spe	470.04	7.86	1	1	0.018304	-0.003173	0.00992	0.093737	15096.44043	1.59	0	0	18	0	23	0	12	76	2556	0	758	53	12	439	28492	296	0	253	258	0	70	76	133	0	2866	14	877	0	0	0	0	0	88	110	118	47	52	51	75	137	45	0	0	16586	5362
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000236.spe	472.04	7.87	1	1	0.018304	-0.003173	0.00992	0.093737	15422.62598	1.45	0	0	40	14	34	5	15	97	2265	0	867	42	33	454	27673	303	0	149	278	0	0	96	89	66	2576	35	829	6	0	0	47	0	15	23	66	71	109	97	0	68	113	9	8.13E+14	17917	5284
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000237.spe	474.04	7.87	1	1	0.018304	-0.003173	0.00992	0.093737	14923.55078	1.44	33	14	52	8	9	0	5	110	2431	0	997	55	37	469	32708	306	0	109	194	34	61	108	127	25	2341	0	898	0	0	0	0	44	35	0	90	39	40	58	0	34	160	13	0	15612	5145
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000238.spe	476.04	7.87	1	1	0.018304	-0.003173	0.00992	0.093737	14684.86328	1.62	32	0	32	0	22	0	9	108	2356	0	1077	38	16	424	35571	368	0	75	119	0	0	65	53	124	2105	98	964	0	0	0	0	12	44	57	92	105	49	7	27	146	112	17	0	14904	5143
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000239.spe	478.04	7.88	1	1	0.018304	-0.003173	0.00992	0.093737	14522.76855	1.63	0	0	34	0	11	0	8	130	2519	0	1102	45	19	499	36237	416	0	109	87	0	57	11	32	53	2120	149	933	0	0	0	10	10	26	38	97	58	0	0	0	148	82	0	1.10E+15	14293	5030
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000240.spe	480.04	7.88	1	1	0.018304	-0.003173	0.00992	0.093737	14633.56641	1.55	9	11	38	7	5	0	9	127	2489	0	1061	63	35	485	36580	219	0	71	144	0	36	81	106	84	2158	0	848	7	0	0	0	23	70	87	89	56	0	122	0	35	233	0	8.84E+14	13751	4936
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000241.spe	482.04	7.88	1	1	0.018304	-0.003173	0.00992	0.093737	14268.58203	1.6	0	7	51	23	22	6	22	97	2473	7	951	84	27	447	35247	295	0	51	122	71	36	51	77	42	2042	92	827	0	0	0	0	24	41	71	98	86	13	103	0	0	132	0	0	13527	5098
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000242.spe	484.04	7.87	1	1	0.018304	-0.003173	0.00992	0.093737	14367.27832	1.48	0	8	51	9	20	0	14	126	2524	0	1012	49	18	447	34955	441	0	51	96	27	47	133	102	122	2041	45	956	10	0	0	0	54	79	62	127	86	82	94	48	57	40	14	0	13865	5003
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000243.spe	486.04	7.87	1	1	0.018304	-0.003173	0.00992	0.093737	14447.27539	1.7	16	10	43	29	28	11	20	112	2600	0	1008	53	28	466	34805	358	0	95	187	10	55	127	48	159	2174	37	879	0	0	0	16	58	47	77	46	107	89	93	122	117	137	0	4.02E+14	13684	5103
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000244.spe	488.04	7.86	1	1	0.018304	-0.003173	0.00992	0.093737	14637.26563	1.58	10	17	43	0	23	0	20	134	2457	9	1014	76	0	487	35349	490	0	22	114	12	63	115	71	0	2149	68	896	0	0	0	47	30	25	18	38	57	78	0	0	104	10	0	0	13879	4935
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000245.spe	490.04	7.86	1	1	0.018304	-0.003173	0.00992	0.093737	14704.86035	1.63	0	0	33	0	12	0	0	95	2588	0	1007	50	49	535	35092	349	21	119	149	17	0	0	68	112	2330	16	850	0	0	0	0	36	26	76	46	37	52	46	0	19	151	0	0	14265	5081
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000246.spe	492.04	7.86	1	1	0.018304	-0.003173	0.00992	0.093737	14646.16504	1.64	45	15	39	22	19	0	16	77	2567	0	1033	51	19	472	34807	370	0	63	139	17	0	103	31	112	2095	0	833	0	0	14	68	0	32	17	79	49	97	0	4	132	105	15	0	14252	5193
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000247.spe	494.04	7.86	1	1	0.018304	-0.003173	0.00992	0.093737	14378.97559	1.6	0	8	56	0	16	0	18	107	2301	0	876	67	18	496	31707	316	0	110	142	0	0	79	82	41	2104	0	958	0	0	18	0	21	0	40	57	68	58	0	0	160	154	0	1.40E+15	14538	5226
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000248.spe	496.04	7.84	1	1	0.018304	-0.003173	0.00992	0.093737	14482.37402	1.55	0	0	17	10	48	0	25	91	2517	5	643	13	21	402	26898	375	0	193	209	20	0	129	179	118	2360	47	1045	0	0	17	0	11	77	32	77	67	64	35	0	120	34	0	2.14E+15	15820	5291
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000249.spe	498.04	7.85	1	1	0.018304	-0.003173	0.00992	0.093737	15121.63867	1.69	18	7	35	0	11	0	20	105	2238	0	824	17	39	432	31046	169	0	116	261	0	102	101	51	74	2550	124	800	0	0	0	24	0	7	13	51	43	0	66	0	159	224	16	0	16128	5176
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000250.spe	500.04	7.85	1	1	0.018304	-0.003173	0.00992	0.093737	15217.83496	1.63	13	0	27	9	21	0	15	108	2158	0	837	71	0	485	31050	331	0	135	230	47	19	89	72	55	2480	101	950	0	0	0	0	23	66	113	81	69	93	57	0	0	45	0	1.31E+15	16558	5448
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000251.spe	502.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	15243.7334	1.62	13	11	33	24	31	12	39	93	2252	12	639	39	25	498	26766	253	0	258	290	41	14	21	135	166	3231	89	867	0	0	0	0	43	0	88	54	27	79	67	36	72	124	5	0	17249	5427
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000252.spe	504.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	15220.33398	1.44	0	0	17	0	7	0	0	71	2248	13	754	29	21	423	28059	374	0	178	247	0	137	106	95	196	2933	0	815	9	0	0	0	49	146	118	119	150	0	0	36	206	55	0	1.80E+15	17029	5558
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000253.spe	506.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	14937.4502	1.53	0	0	0	0	37	0	0	71	2317	0	587	39	10	432	25429	281	0	241	273	63	0	67	174	227	2981	72	1059	0	0	0	24	24	0	52	140	83	149	0	59	24	121	7	0	16855	5364
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000254.spe	508.04	7.82	1	1	0.018304	-0.003173	0.00992	0.093737	14764.05762	1.67	0	0	20	0	44	11	26	62	2284	6	698	45	13	445	26120	302	0	190	296	38	15	121	196	143	3061	74	891	0	6	0	13	14	0	67	90	54	114	46	35	18	89	0	1.95E+15	16844	5305
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000255.spe	510.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	14991.54688	1.58	12	11	38	12	20	0	8	94	1933	0	794	42	19	488	30138	293	0	151	162	51	53	19	203	84	2958	33	899	0	0	0	0	28	54	93	115	89	98	136	12	79	118	6	1.30E+15	16227	5389
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000256.spe	512.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	14892.75293	1.54	20	5	9	0	22	11	0	73	1855	5	694	21	9	441	28698	393	0	126	185	43	0	63	25	78	2746	84	925	0	8	0	10	5	18	77	82	113	98	4	0	5	57	0	0	16730	5511
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000257.spe	514.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	15108.64063	1.67	9	10	30	0	24	0	8	98	2069	9	747	27	17	421	28931	221	0	133	206	0	0	68	136	137	2775	99	924	0	0	0	6	4	116	82	98	74	180	35	66	97	131	0	1.80E+15	16551	5296
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000258.spe	516.04	7.84	1	1	0.018304	-0.003173	0.00992	0.093737	15262.93262	1.57	0	10	0	13	20	0	11	70	2246	4	718	12	32	445	28943	277	0	154	270	14	103	97	142	0	2657	51	908	0	0	0	49	56	35	27	43	71	0	0	0	190	135	0	0	17146	5476
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000259.spe	518.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	15245.33398	1.49	0	11	0	0	29	0	7	81	2156	9	784	35	0	431	30239	327	0	155	213	13	69	156	196	68	2812	22	1020	7	0	0	0	7	23	10	28	44	23	89	0	70	77	0	0	16749	5366
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000260.spe	520.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	15313.63184	1.68	0	18	22	0	18	0	13	86	2954	0	640	36	18	487	26017	286	0	142	139	25	0	77	141	78	3205	48	995	0	0	0	0	30	46	25	6	35	135	0	0	12	128	0	0	17786	5845
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000261.spe	522.04	7.83	1	1	0.018304	-0.003173	0.00992	0.093737	15229.13574	1.56	44	34	32	16	18	0	0	81	2259	0	694	34	0	478	30105	313	0	134	232	0	0	52	123	141	2551	85	1054	0	0	0	13	11	51	43	95	27	75	207	0	0	128	9	3.98E+14	16775	5503
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000262.spe	524.04	7.82	1	1	0.018304	-0.003173	0.00992	0.093737	15352.02734	1.61	16	0	6	0	20	0	0	44	2581	0	546	48	0	499	22988	263	0	315	462	106	29	92	224	72	3338	59	1104	0	0	0	0	35	0	93	101	76	86	37	102	0	89	0	1.62E+15	17869	5591
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000263.spe	526.04	7.81	1	1	0.018304	-0.003173	0.00992	0.093737	15214.83594	1.51	22	12	55	0	50	13	32	81	2252	0	731	58	10	442	29989	319	0	167	208	69	4	57	112	82	2607	84	1044	10	0	4	0	12	0	81	81	22	90	44	0	0	113	0	1.46E+15	16551	5409
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000264.spe	528.04	7.82	1	1	0.018304	-0.003173	0.00992	0.093737	15004.8457	1.55	14	5	27	4	32	0	21	87	2329	0	822	75	16	443	30977	237	0	127	203	0	40	130	232	91	2431	135	941	5	0	0	10	49	39	41	0	60	98	83	30	0	151	0	1.33E+15	15986	5428
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000265.spe	530.1	7.8	1	1	0.018304	-0.003173	0.00992	0.093737	14810.75586	1.47	14	12	25	7	30	16	10	91	2472	10	798	22	0	479	30043	97	0	133	231	7	0	71	17	46	2384	32	887	5	0	0	0	21	39	113	87	98	98	0	0	26	221	12	1.34E+15	15596	5336
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000266.spe	532.1	7.79	1	1	0.018304	-0.003173	0.00992	0.093737	14945.14844	1.67	16	17	56	5	19	18	29	113	2500	0	905	29	19	476	31894	205	0	120	153	10	38	58	113	86	2444	0	943	0	0	36	0	0	29	47	101	59	88	91	23	13	182	0	0	15271	5095
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000267.spe	534.1	7.79	1	1	0.018304	-0.003173	0.00992	0.093737	15278.63379	1.58	16	0	57	12	16	0	37	124	2704	0	940	35	21	487	32849	412	0	87	193	70	23	93	46	69	2348	18	869	0	0	11	8	9	42	44	98	69	68	0	0	91	116	0	1.12E+15	16432	5244
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000268.spe	536.04	7.78	1	1	0.018304	-0.003173	0.00992	0.093737	14545.16992	1.48	0	18	31	22	22	0	29	93	2479	14	782	20	26	468	29796	281	0	130	182	0	45	69	106	46	2393	16	880	0	0	20	0	0	43	36	78	4	74	22	68	65	114	0	2.12E+15	15304	4997
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000269.spe	538.1	7.78	1	1	0.018304	-0.003173	0.00992	0.093737	14172.28809	1.6	31	13	43	0	17	0	14	69	2390	0	810	53	0	432	28442	276	0	135	180	78	125	99	76	7	2262	0	896	14	0	0	0	26	60	73	97	55	0	0	59	133	103	6	5.91E+14	15228	5058
