C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data     06/08/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000072.spe	144.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	15018.14355	1.44	5	0	16	6	66	9	59	48	2032	19	136	11	394	11250	87	0	385	522	0	69	168	423	25	5079	729	0	0	0	0	54	46	91	25	0	29	19	486152773826821	21084	5795	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000073.spe	146.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	16320.67969	1.35	0	17	0	7	49	0	25	37	2455	25	222	15	455	15708	207	0	517	726	16	112	101	390	8	5276	889	10	0	0	0	0	0	32	0	0	23	0	0	21891	5772	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000074.spe	148.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	14482.67090	1.31	17	0	26	8	30	0	55	27	1941	16	140	0	345	9305	40	0	354	531	0	0	93	523	7	4989	941	0	0	0	11	18	20	27	39	109	68	8	0	20846	5500	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000075.spe	150.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	11308.33301	1.26	19	24	29	24	37	0	34	0	460	0	37	0	108	3219	49	9	164	274	14	14	48	323	66	4145	791	0	0	6	0	0	0	41	46	0	33	0	0	17300	4996	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000076.spe	152.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	12119.99023	1.20	0	0	10	0	29	18	48	44	1055	0	108	0	210	6403	124	0	166	331	0	31	76	230	88	3881	731	0	0	0	0	19	0	18	57	0	0	0	683679100744251	18244	4990	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000077.spe	154.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	14623.16406	1.21	5	23	29	17	31	0	29	41	1963	0	239	34	376	10875	187	0	321	493	0	73	98	373	0	4855	854	0	0	0	0	0	0	0	0	0	0	0	0	20542	5542	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000078.spe	156.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	16468.27344	1.28	7	0	6	16	36	0	15	64	2448	0	273	6	508	14326	165	0	416	721	0	77	75	485	208	5379	1016	0	0	0	13	7	0	38	27	56	56	0	0	22056	6035	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000079.spe	158.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	15444.82324	1.35	0	6	17	24	70	0	42	100	2567	0	301	26	518	15967	153	0	496	679	0	202	148	370	21	4855	860	5	0	9	32	28	0	33	0	9	74	0	0	20355	5624	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000080.spe	160.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	13370.22754	1.41	0	12	17	23	50	20	29	42	1994	9	271	30	405	12506	137	0	391	596	0	74	188	378	40	4063	626	23	0	0	0	0	55	0	17	0	46	5	773504115134508	17346	4690	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000081.spe	162.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	12418.17578	1.27	0	9	5	18	37	0	39	37	1669	12	170	15	395	9968	75	0	381	533	26	112	112	334	83	3969	667	5	0	0	10	6	10	31	0	5	73	20	416758193926406	17056	4465	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000082.spe	164.20	8.00	1	0.018309	-0.003173	0.009736	0.093737	14686.36328	1.37	0	0	24	0	36	0	15	63	2092	20	311	0	478	14676	123	0	371	674	23	40	76	376	13	3964	730	5	0	0	4	16	0	110	103	6	41	5	0	18705	5215	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000083.spe	166.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	14889.95313	1.30	0	0	0	25	42	0	40	70	2519	0	284	34	544	16194	224	0	468	677	0	5	72	364	104	3648	760	0	0	0	31	0	68	26	50	116	82	6	0	18457	5457	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000084.spe	168.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	15541.91895	1.32	12	4	10	17	36	20	24	66	2097	0	350	19	454	18147	164	0	375	577	0	5	153	318	126	3361	742	0	0	0	28	0	0	0	72	6	59	28	938185615756121	19800	5619	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000085.spe	170.20	8.00	1	0.018309	-0.003173	0.009736	0.093737	16476.67188	1.46	0	0	21	17	29	0	20	70	1747	10	373	18	379	17957	150	0	445	524	0	20	179	501	0	3629	927	0	0	0	0	41	54	19	33	85	90	0	0	21623	5804	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000086.spe	172.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	16927.25000	1.44	5	12	19	12	20	0	15	34	1461	0	314	17	370	14098	155	0	606	627	66	108	174	648	39	4624	895	0	0	12	0	7	0	39	13	112	57	0	0	23737	5846	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000087.spe	174.20	8.00	1	0.018309	-0.003173	0.009736	0.093737	17087.44336	1.43	0	14	14	0	28	0	21	42	1397	19	215	0	379	15136	149	0	629	627	23	55	188	643	61	4413	830	9	0	0	0	0	0	76	127	103	87	11	558639888686336	23108	5982	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000088.spe	176.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	16845.01563	1.75	0	0	6	13	16	5	0	39	1109	4	283	8	285	15181	172	0	407	365	0	0	100	557	0	3937	810	0	0	0	0	0	0	22	93	76	19	0	385393893960343	23490	6071	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000089.spe	178.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16408.57617	1.37	20	25	21	21	28	0	0	24	678	0	123	0	295	14881	236	0	494	504	0	25	168	457	62	4168	944	0	0	0	0	27	14	57	50	117	0	0	383194212370619	23140	6099	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000090.spe	180.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	15871.60254	1.47	5	5	0	0	4	0	0	6	657	0	129	0	277	10007	178	0	540	510	0	55	51	505	174	4289	902	0	0	0	8	0	0	64	24	105	38	0	0	23175	6405	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000091.spe	182.20	8.00	1	0.018309	-0.003173	0.009736	0.093737	16260.88379	1.79	0	8	0	11	43	0	14	29	725	10	122	16	258	11702	225	0	439	429	0	56	139	457	118	4038	996	0	0	0	0	14	70	64	17	96	0	0	533277213947001	23486	6490	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000092.spe	184.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	18290.48047	1.67	0	13	16	8	26	16	0	12	765	0	207	27	307	13942	236	0	343	490	5	95	204	454	0	4739	1172	0	0	11	58	18	0	38	0	124	36	19	0	26761	6683	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000093.spe	186.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	19181.63672	1.54	0	20	10	0	29	11	9	41	955	0	254	8	318	14039	181	0	580	568	112	59	172	602	179	5231	1109	0	0	0	0	58	0	80	76	111	104	23	0	28194	7045	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000094.spe	188.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	19970.99609	1.56	0	0	24	6	21	0	0	47	1267	14	223	10	380	13642	256	0	632	680	0	129	280	525	42	5883	1129	0	0	16	0	25	89	110	0	0	20	0	0	29622	7225	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000095.spe	190.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	20062.68945	1.38	11	13	30	19	31	4	0	41	1381	0	242	22	425	14771	212	0	787	826	0	135	76	618	50	5706	1030	0	0	26	0	33	7	128	48	48	47	0	125769926747350	29000	7084	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000096.spe	192.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	19540.11719	1.35	0	0	0	0	16	0	6	74	2132	0	458	19	556	19463	152	0	916	1018	46	63	86	647	21	5658	1068	0	0	12	0	47	0	118	57	5	123	0	848880739484129	26481	6390	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000097.spe	194.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	14621.06738	1.41	16	15	32	10	34	11	39	115	2111	8	467	11	426	16684	84	0	544	722	0	59	99	559	50	3925	597	0	0	0	0	0	60	97	36	0	111	12	0	18655	4587	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000098.spe	196.10	7.94	1	0.018309	-0.003173	0.009736	0.093737	9363.53027	1.15	0	5	19	8	16	0	35	27	805	0	173	9	172	8124	110	0	148	259	10	30	76	185	134	2188	560	0	0	0	12	23	72	8	0	0	11	0	733916141957428	12606	3629	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000099.spe	198.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	12838.95508	1.32	0	0	0	0	29	0	27	33	897	0	287	9	323	12250	133	0	231	278	40	0	65	273	0	3173	690	11	0	6	0	38	6	41	127	12	64	0	1390576286963620	17299	5062	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000100.spe	200.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	14307.48242	1.27	0	4	25	15	31	0	25	47	1148	0	282	22	441	13014	159	0	244	292	62	131	69	306	39	3544	843	0	0	18	0	15	0	44	0	0	65	16	0	19590	5261	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000101.spe	202.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	14262.58496	1.42	0	0	14	13	25	5	15	67	1676	14	339	8	753	14504	202	0	292	440	35	85	140	310	0	3567	855	0	6	16	30	29	0	0	55	0	14	0	220983363045011	18720	5115	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000102.spe	204.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	13766.60742	1.26	15	9	14	25	34	0	14	46	1045	8	252	11	353	10202	200	0	267	391	6	188	146	328	79	3816	849	0	0	0	0	32	33	53	0	60	0	7	0	19276	5134	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000103.spe	206.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	14678.26367	1.41	0	0	5	0	33	0	18	32	1400	0	312	0	334	16191	186	0	402	436	23	54	131	467	22	3914	816	0	0	0	0	39	0	37	44	0	79	9	0	19013	5079	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000104.spe	208.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16993.74805	1.55	0	0	34	9	54	0	8	92	1987	9	383	0	365	19884	125	0	422	637	6	54	101	355	59	4547	705	0	0	4	9	14	0	8	7	0	90	21	0	21830	5817	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000105.spe	210.20	8.00	1	0.018309	-0.003173	0.009736	0.093737	16169.98926	1.64	4	0	11	19	32	21	39	56	1258	6	273	16	356	14158	161	0	437	437	0	112	158	436	101	3910	818	8	0	11	0	14	28	53	0	120	61	0	829878753022208	22536	6099	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000106.spe	212.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	17407.12695	1.59	0	21	25	5	51	28	17	44	1792	0	335	18	448	19828	286	0	690	708	13	0	191	649	0	4957	958	19	0	10	0	6	0	92	56	28	69	0	745855972069259	22556	5811	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000107.spe	214.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	15459.62207	1.32	11	8	45	18	27	0	16	46	2639	10	271	26	558	13747	139	0	679	807	0	63	110	603	130	5391	776	16	0	0	15	0	0	5	0	60	16	5	782106693204225	19848	5348	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000108.spe	216.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	15409.42578	1.36	7	23	5	0	40	9	13	51	2181	0	192	21	460	12867	103	0	713	773	40	132	102	709	95	5611	698	0	0	0	0	37	0	76	0	0	95	29	0	20492	5668	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000109.spe	218.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16691.86328	1.49	0	0	0	18	36	7	0	49	1639	20	202	14	455	13369	156	0	583	765	0	79	123	715	71	5650	920	0	0	0	0	18	39	115	12	6	63	6	396465263742441	23003	6266	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000110.spe	220.20	8.00	1	0.018309	-0.003173	0.009736	0.093737	15972.39941	1.35	0	0	0	0	14	0	0	36	1233	0	215	26	353	14650	163	0	505	577	35	55	56	519	0	4384	843	0	0	15	0	11	12	82	52	44	97	0	0	21694	5663	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000111.spe	222.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	15435.92578	1.24	14	7	30	21	27	8	18	27	1426	0	305	6	408	15503	202	0	377	505	30	47	133	243	77	4670	976	0	0	0	0	19	0	5	0	17	52	0	265197955987247	20255	5762	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000112.spe	224.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16520.37109	1.50	14	18	21	14	20	0	5	20	1038	0	244	11	350	14865	172	0	370	492	0	69	246	384	44	4681	919	5	0	0	0	29	42	56	0	8	65	17	0	22515	6363	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000113.spe	226.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16707.36133	1.55	0	7	0	23	24	0	14	9	614	0	152	6	287	10091	157	0	364	433	32	57	109	593	44	4555	932	0	0	0	0	0	0	60	82	29	29	0	0	24588	6525	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000114.spe	228.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16542.36914	1.55	17	10	0	12	11	0	0	12	568	0	140	14	224	9422	137	0	309	468	0	57	150	519	0	4837	928	0	0	0	27	18	92	36	0	121	59	0	0	24724	6606	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000115.spe	230.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16218.88574	1.59	9	5	0	16	19	0	0	0	583	0	141	8	261	9117	129	0	374	516	0	127	126	572	128	5635	853	0	0	0	0	0	0	27	0	105	24	12	1215157386758498	24085	6406	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000116.spe	232.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16325.27930	1.52	0	0	10	0	28	0	0	17	689	0	127	9	263	10326	224	0	357	553	0	0	136	519	0	5298	960	0	0	0	0	0	8	54	120	0	0	0	422008798518927	23950	6505	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000117.spe	234.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	16895.34961	1.54	37	0	9	5	11	0	0	0	832	0	203	4	348	13232	242	0	367	582	0	95	106	597	64	6454	981	0	0	0	24	35	57	36	0	101	48	0	0	24378	6656	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000118.spe	236.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16905.35156	1.80	12	15	0	24	30	16	7	31	1016	11	309	14	343	16906	173	0	405	485	0	158	136	595	118	6510	999	5	0	8	0	5	55	28	0	53	73	0	300635314815409	23076	6573	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000119.spe	238.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	18393.47461	1.48	0	0	0	7	0	10	0	53	1991	15	583	20	498	25941	160	0	401	520	7	0	250	652	106	5886	1053	0	0	0	0	17	0	39	70	142	112	0	783101732664138	22909	6628	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000120.spe	240.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16476.17188	1.32	40	19	23	27	22	0	6	68	2971	5	759	16	558	27507	225	0	445	510	0	39	110	445	69	3756	848	0	0	10	18	59	10	54	33	35	157	0	0	19193	5614	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000121.spe	242.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	11717.31055	1.31	0	0	0	10	28	8	15	17	1181	12	329	7	279	13028	170	0	209	275	14	28	11	326	68	2967	703	0	0	0	14	0	0	58	57	49	32	16	1060162475238916	15751	4712	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000122.spe	244.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	13984.49902	1.41	0	0	0	0	10	0	0	38	1215	0	546	27	363	22562	236	0	148	170	11	0	27	258	0	2876	929	0	0	0	32	0	0	63	85	68	115	0	400766630755074	17094	5301	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000123.spe	246.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	13718.41211	1.37	8	0	5	20	14	0	0	33	1130	0	595	11	313	24354	136	0	105	127	58	0	62	116	0	3107	784	0	0	0	0	23	0	5	72	82	141	0	0	15700	5294	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000124.spe	248.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	13044.54395	1.53	26	25	16	5	11	4	0	44	1073	0	601	24	382	26166	279	0	46	135	62	109	41	59	107	2621	861	0	0	0	0	24	0	27	19	33	98	19	0	14006	5123	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000125.spe	250.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	13823.80664	1.52	9	10	0	5	14	0	0	52	1366	0	632	13	361	27439	267	0	269	181	7	30	129	130	0	2885	808	0	0	0	0	4	34	51	0	49	35	13	160861453778040	14632	5874	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000126.spe	252.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	16591.46875	1.45	0	0	9	14	8	0	0	15	818	16	230	16	298	13064	134	0	369	328	0	137	62	363	191	4532	1068	0	0	0	0	0	17	21	0	78	91	0	0	23841	6715	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000127.spe	254.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	18313.67969	1.47	0	21	11	0	28	0	0	23	709	10	153	12	234	10360	142	0	353	382	0	108	155	581	96	5288	1090	6	0	0	31	0	61	58	31	33	66	12	0	28682	7145	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000128.spe	256.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	17115.84180	1.49	0	6	0	9	8	0	8	38	731	0	208	12	490	13910	243	0	356	371	0	50	170	620	73	4986	914	0	0	0	0	0	41	68	52	49	14	18	0	24691	6287	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000129.spe	258.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	15225.33496	1.42	15	4	7	11	42	0	11	29	659	28	291	18	1979	17498	185	0	368	424	0	4	138	366	0	2982	829	0	0	0	0	27	54	61	76	25	90	7	0	20077	5345	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000130.spe	260.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	17055.54492	1.66	0	0	8	5	16	0	0	45	815	0	270	13	390	14892	241	0	365	359	24	57	151	400	0	3888	995	0	0	0	0	0	0	90	55	47	14	0	1254822130742371	24296	6286	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000131.spe	262.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	17923.10156	1.44	0	0	11	0	14	6	0	61	1444	0	364	11	404	18406	191	0	607	511	0	0	187	660	153	4181	1048	0	0	21	0	20	0	61	224	4	135	0	621824268442882	24031	6123	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000132.spe	264.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	14043.69629	1.45	0	10	30	8	39	0	16	117	1868	0	514	24	347	21406	138	0	340	316	0	47	45	311	211	2727	781	0	0	17	16	28	27	38	15	128	148	13	0	16730	4569	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000133.spe	266.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	12235.18555	1.23	21	20	27	11	33	0	10	58	1094	0	437	6	297	18868	182	0	142	178	50	26	69	164	40	2437	788	0	0	0	0	10	20	35	69	0	43	10	1062113200371050	14797	4776	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000134.spe	268.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	13745.10840	1.53	0	0	11	0	20	0	7	43	1035	0	406	0	351	19673	412	0	238	332	0	0	12	246	70	2692	845	0	0	0	18	14	25	56	176	78	0	0	1986085938528361	16190	5304	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000135.spe	270.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	14422.77734	1.46	16	0	0	0	39	5	0	76	1726	0	515	14	546	24048	209	0	520	392	90	0	80	281	174	2981	857	0	0	0	0	10	0	36	92	105	79	24	0	15906	4909	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000136.spe	272.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	13309.73145	1.25	11	11	19	28	27	12	7	61	1631	0	467	7	431	21034	169	0	489	372	22	0	111	294	27	2614	664	8	0	0	0	0	13	0	49	17	86	10	1077567899342058	15186	4497	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000137.spe	274.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	11926.50195	1.33	21	7	23	8	32	0	0	72	1607	0	499	13	400	20137	170	0	284	373	63	0	63	195	57	2214	652	0	0	0	0	41	0	46	140	0	100	9	0	13611	4264	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000138.spe	276.20	8.00	1	0.018309	-0.003173	0.009736	0.093737	13603.01758	1.38	14	0	25	0	18	0	17	68	1654	0	455	18	434	19334	200	0	452	443	18	134	77	353	39	2812	867	0	0	0	0	16	5	50	0	57	66	0	687335377896484	15958	4624	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000139.spe	278.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	14506.67090	1.65	0	0	0	9	8	0	0	34	883	8	219	11	340	11591	146	0	351	440	56	37	163	358	94	3584	901	0	0	0	0	27	0	47	77	55	47	0	0	20185	5383	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000140.spe	280.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	17329.02734	1.55	8	0	0	19	23	7	9	32	1077	0	274	7	354	13365	137	0	513	525	43	0	199	497	72	4490	993	0	0	0	0	61	0	31	107	17	53	0	0	24663	6592	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000141.spe	282.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	17289.42969	1.47	0	0	0	0	27	4	0	24	901	11	149	15	315	10937	146	0	382	589	0	31	225	491	87	4928	946	0	0	22	27	10	24	70	9	63	46	0	502312169433436	25019	6571	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000142.spe	284.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16291.58008	1.28	0	0	0	8	21	0	0	25	1174	0	177	5	378	9977	164	5	482	641	5	57	178	303	67	4846	892	0	0	0	0	37	14	44	35	88	26	0	0	23655	6226	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000143.spe	286.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	18311.98047	1.53	7	0	26	4	12	0	0	31	1190	0	187	0	378	12459	145	0	495	616	13	40	135	399	22	5324	981	0	0	13	0	38	0	74	19	0	93	17	0	26401	6825	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000144.spe	288.10	8.00	1	0.018309	-0.003173	0.009736	0.093737	16756.35742	1.44	0	16	13	27	26	0	0	19	1027	0	178	0	291	9241	114	0	308	545	0	22	103	465	112	4770	956	0	0	0	33	0	31	10	103	30	63	7	0	25206	6534	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000145.spe	290.04	8.00	1	0.018309	-0.003173	0.009736	0.093737	18192.88672	1.35	0	30	10	7	43	0	0	22	726	0	123	31	294	10830	244	0	474	426	5	0	102	454	116	5072	1150	4	0	0	0	0	0	141	58	49	0	16	0	27251	6646	
