"Core","depth_cm","SH20_age","param","value"
"ARD1C",158.4,3847.84,"kcps",12353.47754
"ARD1C",158.4,3847.84,"MSE",1.12
"ARD1C",158.4,3847.84,"Mg",19
"ARD1C",158.4,3847.84,"Al",0
"ARD1C",158.4,3847.84,"Si",40
"ARD1C",158.4,3847.84,"P",0
"ARD1C",158.4,3847.84,"S",0
"ARD1C",158.4,3847.84,"Cl",10
"ARD1C",158.4,3847.84,"Ar",51
"ARD1C",158.4,3847.84,"K",65
"ARD1C",158.4,3847.84,"Ca",1505
"ARD1C",158.4,3847.84,"Sc",0
"ARD1C",158.4,3847.84,"Ti",758
"ARD1C",158.4,3847.84,"V",29
"ARD1C",158.4,3847.84,"Cr",26
"ARD1C",158.4,3847.84,"Mn",282
"ARD1C",158.4,3847.84,"Fe",25571
"ARD1C",158.4,3847.84,"Co",9
"ARD1C",158.4,3847.84,"Ni",0
"ARD1C",158.4,3847.84,"Cu",65
"ARD1C",158.4,3847.84,"Zn",93
"ARD1C",158.4,3847.84,"Ga",0
"ARD1C",158.4,3847.84,"Ge",0
"ARD1C",158.4,3847.84,"As",0
"ARD1C",158.4,3847.84,"Se",0
"ARD1C",158.4,3847.84,"Br",18
"ARD1C",158.4,3847.84,"Rb",38
"ARD1C",158.4,3847.84,"Sr",1859
"ARD1C",158.4,3847.84,"Zr",778
"ARD1C",158.4,3847.84,"Nb",6
"ARD1C",158.4,3847.84,"Mo",10
"ARD1C",158.4,3847.84,"In",18
"ARD1C",158.4,3847.84,"Sn",0
"ARD1C",158.4,3847.84,"Sb",0
"ARD1C",158.4,3847.84,"Te",18
"ARD1C",158.4,3847.84,"I",0
"ARD1C",158.4,3847.84,"Cs",0
"ARD1C",158.4,3847.84,"Ba",8
"ARD1C",158.4,3847.84,"La",0
"ARD1C",158.4,3847.84,"Ce",0
"ARD1C",158.4,3847.84,"Pr",7
"ARD1C",158.4,3847.84,"Nd",0
"ARD1C",158.4,3847.84,"Sm",0
"ARD1C",158.4,3847.84,"Eu",40
"ARD1C",158.4,3847.84,"Gd",43
"ARD1C",158.4,3847.84,"Tb",195
"ARD1C",158.4,3847.84,"Dy",18
"ARD1C",158.4,3847.84,"Ho",25
"ARD1C",158.4,3847.84,"Ta",9
"ARD1C",158.4,3847.84,"W",22
"ARD1C",158.4,3847.84,"Os",0
"ARD1C",158.4,3847.84,"Ir",20
"ARD1C",158.4,3847.84,"Pt",37
"ARD1C",158.4,3847.84,"Au",26
"ARD1C",158.4,3847.84,"Hg",36
"ARD1C",158.4,3847.84,"Pb",68
"ARD1C",158.4,3847.84,"Bi",16
"ARD1C",158.4,3847.84,"Th",0
"ARD1C",158.4,3847.84,"U",22
"ARD1C",158.4,3847.84,"Mo_inc",13003
"ARD1C",158.4,3847.84,"Mo_coh",4731
"ARD1C",158.4,3847.84,"TS_sum",17734
"ARD1C",158.4,3847.84,"inc_coh",2.748467554
"ARD1C",158.4,3847.84,"coh_inc",0.363839114
"ARD1C",158.4,3847.84,"cps_sum",49594
"ARD1C",158.6,3850.65,"kcps",12661.46484
"ARD1C",158.6,3850.65,"MSE",1.27
"ARD1C",158.6,3850.65,"Mg",0
"ARD1C",158.6,3850.65,"Al",0
"ARD1C",158.6,3850.65,"Si",41
"ARD1C",158.6,3850.65,"P",18
"ARD1C",158.6,3850.65,"S",31
"ARD1C",158.6,3850.65,"Cl",5
"ARD1C",158.6,3850.65,"Ar",50
"ARD1C",158.6,3850.65,"K",120
"ARD1C",158.6,3850.65,"Ca",1627
"ARD1C",158.6,3850.65,"Sc",0
"ARD1C",158.6,3850.65,"Ti",839
"ARD1C",158.6,3850.65,"V",55
"ARD1C",158.6,3850.65,"Cr",16
"ARD1C",158.6,3850.65,"Mn",377
"ARD1C",158.6,3850.65,"Fe",29271
"ARD1C",158.6,3850.65,"Co",88
"ARD1C",158.6,3850.65,"Ni",8
"ARD1C",158.6,3850.65,"Cu",94
"ARD1C",158.6,3850.65,"Zn",135
"ARD1C",158.6,3850.65,"Ga",6
"ARD1C",158.6,3850.65,"Ge",38
"ARD1C",158.6,3850.65,"As",72
"ARD1C",158.6,3850.65,"Se",22
"ARD1C",158.6,3850.65,"Br",0
"ARD1C",158.6,3850.65,"Rb",31
"ARD1C",158.6,3850.65,"Sr",1563
"ARD1C",158.6,3850.65,"Zr",803
"ARD1C",158.6,3850.65,"Nb",0
"ARD1C",158.6,3850.65,"Mo",0
"ARD1C",158.6,3850.65,"In",0
"ARD1C",158.6,3850.65,"Sn",5
"ARD1C",158.6,3850.65,"Sb",26
"ARD1C",158.6,3850.65,"Te",0
"ARD1C",158.6,3850.65,"I",14
"ARD1C",158.6,3850.65,"Cs",0
"ARD1C",158.6,3850.65,"Ba",0
"ARD1C",158.6,3850.65,"La",0
"ARD1C",158.6,3850.65,"Ce",13
"ARD1C",158.6,3850.65,"Pr",7
"ARD1C",158.6,3850.65,"Nd",9
"ARD1C",158.6,3850.65,"Sm",0
"ARD1C",158.6,3850.65,"Eu",0
"ARD1C",158.6,3850.65,"Gd",57
"ARD1C",158.6,3850.65,"Tb",157
"ARD1C",158.6,3850.65,"Dy",0
"ARD1C",158.6,3850.65,"Ho",0
"ARD1C",158.6,3850.65,"Ta",0
"ARD1C",158.6,3850.65,"W",24
"ARD1C",158.6,3850.65,"Os",28
"ARD1C",158.6,3850.65,"Ir",56
"ARD1C",158.6,3850.65,"Pt",12
"ARD1C",158.6,3850.65,"Au",65
"ARD1C",158.6,3850.65,"Hg",40
"ARD1C",158.6,3850.65,"Pb",0
"ARD1C",158.6,3850.65,"Bi",0
"ARD1C",158.6,3850.65,"Th",66
"ARD1C",158.6,3850.65,"U",0
"ARD1C",158.6,3850.65,"Mo_inc",12699
"ARD1C",158.6,3850.65,"Mo_coh",4687
"ARD1C",158.6,3850.65,"TS_sum",17386
"ARD1C",158.6,3850.65,"inc_coh",2.709409004
"ARD1C",158.6,3850.65,"coh_inc",0.36908418
"ARD1C",158.6,3850.65,"cps_sum",53275
"ARD1C",158.8,3853.45,"kcps",12739.75879
"ARD1C",158.8,3853.45,"MSE",1.17
"ARD1C",158.8,3853.45,"Mg",0
"ARD1C",158.8,3853.45,"Al",0
"ARD1C",158.8,3853.45,"Si",21
"ARD1C",158.8,3853.45,"P",0
"ARD1C",158.8,3853.45,"S",0
"ARD1C",158.8,3853.45,"Cl",10
"ARD1C",158.8,3853.45,"Ar",67
"ARD1C",158.8,3853.45,"K",93
"ARD1C",158.8,3853.45,"Ca",1728
"ARD1C",158.8,3853.45,"Sc",25
"ARD1C",158.8,3853.45,"Ti",874
"ARD1C",158.8,3853.45,"V",23
"ARD1C",158.8,3853.45,"Cr",25
"ARD1C",158.8,3853.45,"Mn",383
"ARD1C",158.8,3853.45,"Fe",29519
"ARD1C",158.8,3853.45,"Co",138
"ARD1C",158.8,3853.45,"Ni",0
"ARD1C",158.8,3853.45,"Cu",63
"ARD1C",158.8,3853.45,"Zn",146
"ARD1C",158.8,3853.45,"Ga",61
"ARD1C",158.8,3853.45,"Ge",0
"ARD1C",158.8,3853.45,"As",0
"ARD1C",158.8,3853.45,"Se",0
"ARD1C",158.8,3853.45,"Br",0
"ARD1C",158.8,3853.45,"Rb",72
"ARD1C",158.8,3853.45,"Sr",1749
"ARD1C",158.8,3853.45,"Zr",872
"ARD1C",158.8,3853.45,"Nb",0
"ARD1C",158.8,3853.45,"Mo",24
"ARD1C",158.8,3853.45,"In",0
"ARD1C",158.8,3853.45,"Sn",19
"ARD1C",158.8,3853.45,"Sb",21
"ARD1C",158.8,3853.45,"Te",14
"ARD1C",158.8,3853.45,"I",13
"ARD1C",158.8,3853.45,"Cs",0
"ARD1C",158.8,3853.45,"Ba",15
"ARD1C",158.8,3853.45,"La",16
"ARD1C",158.8,3853.45,"Ce",25
"ARD1C",158.8,3853.45,"Pr",30
"ARD1C",158.8,3853.45,"Nd",9
"ARD1C",158.8,3853.45,"Sm",31
"ARD1C",158.8,3853.45,"Eu",13
"ARD1C",158.8,3853.45,"Gd",31
"ARD1C",158.8,3853.45,"Tb",228
"ARD1C",158.8,3853.45,"Dy",29
"ARD1C",158.8,3853.45,"Ho",53
"ARD1C",158.8,3853.45,"Ta",47
"ARD1C",158.8,3853.45,"W",54
"ARD1C",158.8,3853.45,"Os",17
"ARD1C",158.8,3853.45,"Ir",0
"ARD1C",158.8,3853.45,"Pt",28
"ARD1C",158.8,3853.45,"Au",58
"ARD1C",158.8,3853.45,"Hg",44
"ARD1C",158.8,3853.45,"Pb",64
"ARD1C",158.8,3853.45,"Bi",46
"ARD1C",158.8,3853.45,"Th",18
"ARD1C",158.8,3853.45,"U",0
"ARD1C",158.8,3853.45,"Mo_inc",12430
"ARD1C",158.8,3853.45,"Mo_coh",4794
"ARD1C",158.8,3853.45,"TS_sum",17224
"ARD1C",158.8,3853.45,"inc_coh",2.592824364
"ARD1C",158.8,3853.45,"coh_inc",0.385679807
"ARD1C",158.8,3853.45,"cps_sum",54040
"ARD1C",159,3856.25,"kcps",12522.37207
"ARD1C",159,3856.25,"MSE",1.03
"ARD1C",159,3856.25,"Mg",5
"ARD1C",159,3856.25,"Al",14
"ARD1C",159,3856.25,"Si",14
"ARD1C",159,3856.25,"P",0
"ARD1C",159,3856.25,"S",9
"ARD1C",159,3856.25,"Cl",0
"ARD1C",159,3856.25,"Ar",56
"ARD1C",159,3856.25,"K",84
"ARD1C",159,3856.25,"Ca",1781
"ARD1C",159,3856.25,"Sc",0
"ARD1C",159,3856.25,"Ti",837
"ARD1C",159,3856.25,"V",68
"ARD1C",159,3856.25,"Cr",61
"ARD1C",159,3856.25,"Mn",371
"ARD1C",159,3856.25,"Fe",28474
"ARD1C",159,3856.25,"Co",177
"ARD1C",159,3856.25,"Ni",0
"ARD1C",159,3856.25,"Cu",61
"ARD1C",159,3856.25,"Zn",115
"ARD1C",159,3856.25,"Ga",25
"ARD1C",159,3856.25,"Ge",52
"ARD1C",159,3856.25,"As",0
"ARD1C",159,3856.25,"Se",0
"ARD1C",159,3856.25,"Br",4
"ARD1C",159,3856.25,"Rb",31
"ARD1C",159,3856.25,"Sr",1788
"ARD1C",159,3856.25,"Zr",686
"ARD1C",159,3856.25,"Nb",6
"ARD1C",159,3856.25,"Mo",7
"ARD1C",159,3856.25,"In",41
"ARD1C",159,3856.25,"Sn",0
"ARD1C",159,3856.25,"Sb",0
"ARD1C",159,3856.25,"Te",59
"ARD1C",159,3856.25,"I",6
"ARD1C",159,3856.25,"Cs",0
"ARD1C",159,3856.25,"Ba",50
"ARD1C",159,3856.25,"La",27
"ARD1C",159,3856.25,"Ce",0
"ARD1C",159,3856.25,"Pr",0
"ARD1C",159,3856.25,"Nd",19
"ARD1C",159,3856.25,"Sm",27
"ARD1C",159,3856.25,"Eu",70
"ARD1C",159,3856.25,"Gd",79
"ARD1C",159,3856.25,"Tb",198
"ARD1C",159,3856.25,"Dy",59
"ARD1C",159,3856.25,"Ho",56
"ARD1C",159,3856.25,"Ta",19
"ARD1C",159,3856.25,"W",39
"ARD1C",159,3856.25,"Os",16
"ARD1C",159,3856.25,"Ir",29
"ARD1C",159,3856.25,"Pt",46
"ARD1C",159,3856.25,"Au",20
"ARD1C",159,3856.25,"Hg",24
"ARD1C",159,3856.25,"Pb",75
"ARD1C",159,3856.25,"Bi",7
"ARD1C",159,3856.25,"Th",66
"ARD1C",159,3856.25,"U",0
"ARD1C",159,3856.25,"Mo_inc",11893
"ARD1C",159,3856.25,"Mo_coh",4525
"ARD1C",159,3856.25,"TS_sum",16418
"ARD1C",159,3856.25,"inc_coh",2.628287293
"ARD1C",159,3856.25,"coh_inc",0.38047591
"ARD1C",159,3856.25,"cps_sum",52176
"ARD1C",159.2,3859.06,"kcps",12338.7793
"ARD1C",159.2,3859.06,"MSE",1.17
"ARD1C",159.2,3859.06,"Mg",0
"ARD1C",159.2,3859.06,"Al",11
"ARD1C",159.2,3859.06,"Si",34
"ARD1C",159.2,3859.06,"P",11
"ARD1C",159.2,3859.06,"S",0
"ARD1C",159.2,3859.06,"Cl",9
"ARD1C",159.2,3859.06,"Ar",67
"ARD1C",159.2,3859.06,"K",125
"ARD1C",159.2,3859.06,"Ca",1981
"ARD1C",159.2,3859.06,"Sc",24
"ARD1C",159.2,3859.06,"Ti",865
"ARD1C",159.2,3859.06,"V",8
"ARD1C",159.2,3859.06,"Cr",26
"ARD1C",159.2,3859.06,"Mn",396
"ARD1C",159.2,3859.06,"Fe",27917
"ARD1C",159.2,3859.06,"Co",185
"ARD1C",159.2,3859.06,"Ni",0
"ARD1C",159.2,3859.06,"Cu",57
"ARD1C",159.2,3859.06,"Zn",102
"ARD1C",159.2,3859.06,"Ga",0
"ARD1C",159.2,3859.06,"Ge",51
"ARD1C",159.2,3859.06,"As",0
"ARD1C",159.2,3859.06,"Se",0
"ARD1C",159.2,3859.06,"Br",61
"ARD1C",159.2,3859.06,"Rb",105
"ARD1C",159.2,3859.06,"Sr",1831
"ARD1C",159.2,3859.06,"Zr",787
"ARD1C",159.2,3859.06,"Nb",0
"ARD1C",159.2,3859.06,"Mo",26
"ARD1C",159.2,3859.06,"In",0
"ARD1C",159.2,3859.06,"Sn",7
"ARD1C",159.2,3859.06,"Sb",0
"ARD1C",159.2,3859.06,"Te",44
"ARD1C",159.2,3859.06,"I",0
"ARD1C",159.2,3859.06,"Cs",0
"ARD1C",159.2,3859.06,"Ba",0
"ARD1C",159.2,3859.06,"La",0
"ARD1C",159.2,3859.06,"Ce",16
"ARD1C",159.2,3859.06,"Pr",26
"ARD1C",159.2,3859.06,"Nd",22
"ARD1C",159.2,3859.06,"Sm",13
"ARD1C",159.2,3859.06,"Eu",24
"ARD1C",159.2,3859.06,"Gd",58
"ARD1C",159.2,3859.06,"Tb",248
"ARD1C",159.2,3859.06,"Dy",26
"ARD1C",159.2,3859.06,"Ho",9
"ARD1C",159.2,3859.06,"Ta",23
"ARD1C",159.2,3859.06,"W",9
"ARD1C",159.2,3859.06,"Os",19
"ARD1C",159.2,3859.06,"Ir",6
"ARD1C",159.2,3859.06,"Pt",56
"ARD1C",159.2,3859.06,"Au",46
"ARD1C",159.2,3859.06,"Hg",0
"ARD1C",159.2,3859.06,"Pb",49
"ARD1C",159.2,3859.06,"Bi",50
"ARD1C",159.2,3859.06,"Th",50
"ARD1C",159.2,3859.06,"U",63
"ARD1C",159.2,3859.06,"Mo_inc",12161
"ARD1C",159.2,3859.06,"Mo_coh",4817
"ARD1C",159.2,3859.06,"TS_sum",16978
"ARD1C",159.2,3859.06,"inc_coh",2.524600374
"ARD1C",159.2,3859.06,"coh_inc",0.396102294
"ARD1C",159.2,3859.06,"cps_sum",52521
"ARD1C",159.4,3861.86,"kcps",12360.97754
"ARD1C",159.4,3861.86,"MSE",1.35
"ARD1C",159.4,3861.86,"Mg",0
"ARD1C",159.4,3861.86,"Al",0
"ARD1C",159.4,3861.86,"Si",17
"ARD1C",159.4,3861.86,"P",0
"ARD1C",159.4,3861.86,"S",0
"ARD1C",159.4,3861.86,"Cl",17
"ARD1C",159.4,3861.86,"Ar",63
"ARD1C",159.4,3861.86,"K",101
"ARD1C",159.4,3861.86,"Ca",1992
"ARD1C",159.4,3861.86,"Sc",0
"ARD1C",159.4,3861.86,"Ti",872
"ARD1C",159.4,3861.86,"V",18
"ARD1C",159.4,3861.86,"Cr",12
"ARD1C",159.4,3861.86,"Mn",367
"ARD1C",159.4,3861.86,"Fe",28185
"ARD1C",159.4,3861.86,"Co",183
"ARD1C",159.4,3861.86,"Ni",0
"ARD1C",159.4,3861.86,"Cu",45
"ARD1C",159.4,3861.86,"Zn",69
"ARD1C",159.4,3861.86,"Ga",0
"ARD1C",159.4,3861.86,"Ge",35
"ARD1C",159.4,3861.86,"As",76
"ARD1C",159.4,3861.86,"Se",104
"ARD1C",159.4,3861.86,"Br",0
"ARD1C",159.4,3861.86,"Rb",80
"ARD1C",159.4,3861.86,"Sr",1919
"ARD1C",159.4,3861.86,"Zr",765
"ARD1C",159.4,3861.86,"Nb",11
"ARD1C",159.4,3861.86,"Mo",13
"ARD1C",159.4,3861.86,"In",36
"ARD1C",159.4,3861.86,"Sn",0
"ARD1C",159.4,3861.86,"Sb",0
"ARD1C",159.4,3861.86,"Te",11
"ARD1C",159.4,3861.86,"I",11
"ARD1C",159.4,3861.86,"Cs",4
"ARD1C",159.4,3861.86,"Ba",0
"ARD1C",159.4,3861.86,"La",23
"ARD1C",159.4,3861.86,"Ce",13
"ARD1C",159.4,3861.86,"Pr",16
"ARD1C",159.4,3861.86,"Nd",0
"ARD1C",159.4,3861.86,"Sm",13
"ARD1C",159.4,3861.86,"Eu",0
"ARD1C",159.4,3861.86,"Gd",44
"ARD1C",159.4,3861.86,"Tb",156
"ARD1C",159.4,3861.86,"Dy",23
"ARD1C",159.4,3861.86,"Ho",49
"ARD1C",159.4,3861.86,"Ta",19
"ARD1C",159.4,3861.86,"W",48
"ARD1C",159.4,3861.86,"Os",21
"ARD1C",159.4,3861.86,"Ir",37
"ARD1C",159.4,3861.86,"Pt",15
"ARD1C",159.4,3861.86,"Au",20
"ARD1C",159.4,3861.86,"Hg",23
"ARD1C",159.4,3861.86,"Pb",0
"ARD1C",159.4,3861.86,"Bi",59
"ARD1C",159.4,3861.86,"Th",0
"ARD1C",159.4,3861.86,"U",9
"ARD1C",159.4,3861.86,"Mo_inc",11556
"ARD1C",159.4,3861.86,"Mo_coh",4579
"ARD1C",159.4,3861.86,"TS_sum",16135
"ARD1C",159.4,3861.86,"inc_coh",2.52369513
"ARD1C",159.4,3861.86,"coh_inc",0.396244375
"ARD1C",159.4,3861.86,"cps_sum",51729
"ARD1C",159.6,3864.66,"kcps",12272.38184
"ARD1C",159.6,3864.66,"MSE",1.19
"ARD1C",159.6,3864.66,"Mg",0
"ARD1C",159.6,3864.66,"Al",0
"ARD1C",159.6,3864.66,"Si",7
"ARD1C",159.6,3864.66,"P",9
"ARD1C",159.6,3864.66,"S",10
"ARD1C",159.6,3864.66,"Cl",0
"ARD1C",159.6,3864.66,"Ar",38
"ARD1C",159.6,3864.66,"K",41
"ARD1C",159.6,3864.66,"Ca",1880
"ARD1C",159.6,3864.66,"Sc",0
"ARD1C",159.6,3864.66,"Ti",847
"ARD1C",159.6,3864.66,"V",45
"ARD1C",159.6,3864.66,"Cr",34
"ARD1C",159.6,3864.66,"Mn",383
"ARD1C",159.6,3864.66,"Fe",26979
"ARD1C",159.6,3864.66,"Co",190
"ARD1C",159.6,3864.66,"Ni",15
"ARD1C",159.6,3864.66,"Cu",62
"ARD1C",159.6,3864.66,"Zn",117
"ARD1C",159.6,3864.66,"Ga",0
"ARD1C",159.6,3864.66,"Ge",0
"ARD1C",159.6,3864.66,"As",49
"ARD1C",159.6,3864.66,"Se",0
"ARD1C",159.6,3864.66,"Br",0
"ARD1C",159.6,3864.66,"Rb",76
"ARD1C",159.6,3864.66,"Sr",1796
"ARD1C",159.6,3864.66,"Zr",980
"ARD1C",159.6,3864.66,"Nb",0
"ARD1C",159.6,3864.66,"Mo",7
"ARD1C",159.6,3864.66,"In",42
"ARD1C",159.6,3864.66,"Sn",0
"ARD1C",159.6,3864.66,"Sb",0
"ARD1C",159.6,3864.66,"Te",50
"ARD1C",159.6,3864.66,"I",39
"ARD1C",159.6,3864.66,"Cs",0
"ARD1C",159.6,3864.66,"Ba",0
"ARD1C",159.6,3864.66,"La",0
"ARD1C",159.6,3864.66,"Ce",28
"ARD1C",159.6,3864.66,"Pr",13
"ARD1C",159.6,3864.66,"Nd",6
"ARD1C",159.6,3864.66,"Sm",18
"ARD1C",159.6,3864.66,"Eu",19
"ARD1C",159.6,3864.66,"Gd",77
"ARD1C",159.6,3864.66,"Tb",195
"ARD1C",159.6,3864.66,"Dy",60
"ARD1C",159.6,3864.66,"Ho",27
"ARD1C",159.6,3864.66,"Ta",16
"ARD1C",159.6,3864.66,"W",15
"ARD1C",159.6,3864.66,"Os",5
"ARD1C",159.6,3864.66,"Ir",26
"ARD1C",159.6,3864.66,"Pt",25
"ARD1C",159.6,3864.66,"Au",0
"ARD1C",159.6,3864.66,"Hg",44
"ARD1C",159.6,3864.66,"Pb",0
"ARD1C",159.6,3864.66,"Bi",0
"ARD1C",159.6,3864.66,"Th",0
"ARD1C",159.6,3864.66,"U",0
"ARD1C",159.6,3864.66,"Mo_inc",11983
"ARD1C",159.6,3864.66,"Mo_coh",4555
"ARD1C",159.6,3864.66,"TS_sum",16538
"ARD1C",159.6,3864.66,"inc_coh",2.630735456
"ARD1C",159.6,3864.66,"coh_inc",0.380121839
"ARD1C",159.6,3864.66,"cps_sum",50808
"ARD1C",159.8,3867.47,"kcps",12383.97852
"ARD1C",159.8,3867.47,"MSE",1.13
"ARD1C",159.8,3867.47,"Mg",14
"ARD1C",159.8,3867.47,"Al",0
"ARD1C",159.8,3867.47,"Si",34
"ARD1C",159.8,3867.47,"P",0
"ARD1C",159.8,3867.47,"S",7
"ARD1C",159.8,3867.47,"Cl",0
"ARD1C",159.8,3867.47,"Ar",35
"ARD1C",159.8,3867.47,"K",79
"ARD1C",159.8,3867.47,"Ca",1785
"ARD1C",159.8,3867.47,"Sc",7
"ARD1C",159.8,3867.47,"Ti",851
"ARD1C",159.8,3867.47,"V",37
"ARD1C",159.8,3867.47,"Cr",35
"ARD1C",159.8,3867.47,"Mn",369
"ARD1C",159.8,3867.47,"Fe",28912
"ARD1C",159.8,3867.47,"Co",217
"ARD1C",159.8,3867.47,"Ni",0
"ARD1C",159.8,3867.47,"Cu",79
"ARD1C",159.8,3867.47,"Zn",132
"ARD1C",159.8,3867.47,"Ga",0
"ARD1C",159.8,3867.47,"Ge",0
"ARD1C",159.8,3867.47,"As",13
"ARD1C",159.8,3867.47,"Se",25
"ARD1C",159.8,3867.47,"Br",0
"ARD1C",159.8,3867.47,"Rb",53
"ARD1C",159.8,3867.47,"Sr",1856
"ARD1C",159.8,3867.47,"Zr",674
"ARD1C",159.8,3867.47,"Nb",0
"ARD1C",159.8,3867.47,"Mo",10
"ARD1C",159.8,3867.47,"In",24
"ARD1C",159.8,3867.47,"Sn",0
"ARD1C",159.8,3867.47,"Sb",0
"ARD1C",159.8,3867.47,"Te",36
"ARD1C",159.8,3867.47,"I",5
"ARD1C",159.8,3867.47,"Cs",0
"ARD1C",159.8,3867.47,"Ba",18
"ARD1C",159.8,3867.47,"La",12
"ARD1C",159.8,3867.47,"Ce",0
"ARD1C",159.8,3867.47,"Pr",24
"ARD1C",159.8,3867.47,"Nd",13
"ARD1C",159.8,3867.47,"Sm",22
"ARD1C",159.8,3867.47,"Eu",6
"ARD1C",159.8,3867.47,"Gd",77
"ARD1C",159.8,3867.47,"Tb",174
"ARD1C",159.8,3867.47,"Dy",73
"ARD1C",159.8,3867.47,"Ho",31
"ARD1C",159.8,3867.47,"Ta",0
"ARD1C",159.8,3867.47,"W",50
"ARD1C",159.8,3867.47,"Os",14
"ARD1C",159.8,3867.47,"Ir",0
"ARD1C",159.8,3867.47,"Pt",62
"ARD1C",159.8,3867.47,"Au",10
"ARD1C",159.8,3867.47,"Hg",29
"ARD1C",159.8,3867.47,"Pb",33
"ARD1C",159.8,3867.47,"Bi",55
"ARD1C",159.8,3867.47,"Th",8
"ARD1C",159.8,3867.47,"U",16
"ARD1C",159.8,3867.47,"Mo_inc",11876
"ARD1C",159.8,3867.47,"Mo_coh",4504
"ARD1C",159.8,3867.47,"TS_sum",16380
"ARD1C",159.8,3867.47,"inc_coh",2.636767318
"ARD1C",159.8,3867.47,"coh_inc",0.379252273
"ARD1C",159.8,3867.47,"cps_sum",52396
"ARD1C",160,3870.27,"kcps",12556.16992
"ARD1C",160,3870.27,"MSE",1.14
"ARD1C",160,3870.27,"Mg",0
"ARD1C",160,3870.27,"Al",0
"ARD1C",160,3870.27,"Si",15
"ARD1C",160,3870.27,"P",0
"ARD1C",160,3870.27,"S",5
"ARD1C",160,3870.27,"Cl",0
"ARD1C",160,3870.27,"Ar",41
"ARD1C",160,3870.27,"K",80
"ARD1C",160,3870.27,"Ca",1931
"ARD1C",160,3870.27,"Sc",12
"ARD1C",160,3870.27,"Ti",1017
"ARD1C",160,3870.27,"V",12
"ARD1C",160,3870.27,"Cr",34
"ARD1C",160,3870.27,"Mn",375
"ARD1C",160,3870.27,"Fe",30510
"ARD1C",160,3870.27,"Co",235
"ARD1C",160,3870.27,"Ni",0
"ARD1C",160,3870.27,"Cu",71
"ARD1C",160,3870.27,"Zn",90
"ARD1C",160,3870.27,"Ga",0
"ARD1C",160,3870.27,"Ge",0
"ARD1C",160,3870.27,"As",0
"ARD1C",160,3870.27,"Se",0
"ARD1C",160,3870.27,"Br",0
"ARD1C",160,3870.27,"Rb",36
"ARD1C",160,3870.27,"Sr",1733
"ARD1C",160,3870.27,"Zr",887
"ARD1C",160,3870.27,"Nb",0
"ARD1C",160,3870.27,"Mo",22
"ARD1C",160,3870.27,"In",15
"ARD1C",160,3870.27,"Sn",5
"ARD1C",160,3870.27,"Sb",0
"ARD1C",160,3870.27,"Te",15
"ARD1C",160,3870.27,"I",16
"ARD1C",160,3870.27,"Cs",9
"ARD1C",160,3870.27,"Ba",8
"ARD1C",160,3870.27,"La",0
"ARD1C",160,3870.27,"Ce",0
"ARD1C",160,3870.27,"Pr",19
"ARD1C",160,3870.27,"Nd",37
"ARD1C",160,3870.27,"Sm",14
"ARD1C",160,3870.27,"Eu",18
"ARD1C",160,3870.27,"Gd",76
"ARD1C",160,3870.27,"Tb",178
"ARD1C",160,3870.27,"Dy",24
"ARD1C",160,3870.27,"Ho",34
"ARD1C",160,3870.27,"Ta",12
"ARD1C",160,3870.27,"W",45
"ARD1C",160,3870.27,"Os",7
"ARD1C",160,3870.27,"Ir",37
"ARD1C",160,3870.27,"Pt",39
"ARD1C",160,3870.27,"Au",0
"ARD1C",160,3870.27,"Hg",38
"ARD1C",160,3870.27,"Pb",68
"ARD1C",160,3870.27,"Bi",0
"ARD1C",160,3870.27,"Th",0
"ARD1C",160,3870.27,"U",0
"ARD1C",160,3870.27,"Mo_inc",11930
"ARD1C",160,3870.27,"Mo_coh",4533
"ARD1C",160,3870.27,"TS_sum",16463
"ARD1C",160,3870.27,"inc_coh",2.631811163
"ARD1C",160,3870.27,"coh_inc",0.379966471
"ARD1C",160,3870.27,"cps_sum",54283
"ARD1C",160.2,3874.17,"kcps",12624.76563
"ARD1C",160.2,3874.17,"MSE",1.05
"ARD1C",160.2,3874.17,"Mg",0
"ARD1C",160.2,3874.17,"Al",26
"ARD1C",160.2,3874.17,"Si",36
"ARD1C",160.2,3874.17,"P",8
"ARD1C",160.2,3874.17,"S",0
"ARD1C",160.2,3874.17,"Cl",11
"ARD1C",160.2,3874.17,"Ar",44
"ARD1C",160.2,3874.17,"K",115
"ARD1C",160.2,3874.17,"Ca",1936
"ARD1C",160.2,3874.17,"Sc",23
"ARD1C",160.2,3874.17,"Ti",1023
"ARD1C",160.2,3874.17,"V",0
"ARD1C",160.2,3874.17,"Cr",30
"ARD1C",160.2,3874.17,"Mn",364
"ARD1C",160.2,3874.17,"Fe",30461
"ARD1C",160.2,3874.17,"Co",230
"ARD1C",160.2,3874.17,"Ni",0
"ARD1C",160.2,3874.17,"Cu",98
"ARD1C",160.2,3874.17,"Zn",115
"ARD1C",160.2,3874.17,"Ga",16
"ARD1C",160.2,3874.17,"Ge",34
"ARD1C",160.2,3874.17,"As",0
"ARD1C",160.2,3874.17,"Se",5
"ARD1C",160.2,3874.17,"Br",16
"ARD1C",160.2,3874.17,"Rb",58
"ARD1C",160.2,3874.17,"Sr",1762
"ARD1C",160.2,3874.17,"Zr",826
"ARD1C",160.2,3874.17,"Nb",4
"ARD1C",160.2,3874.17,"Mo",6
"ARD1C",160.2,3874.17,"In",11
