"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Rb","Sr","Zr","Nb","Mo","In","Sn","Sb","Te","I","Cs","Ba","La","Ce","Pr","Nd","Sm","Eu","Gd","Tb","Dy","Ho","Ta","W","Os","Ir","Pt","Au","Hg","Pb","Bi","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum","cps_pc_sum"
"ARD1B",94.5,"Unit 10","ARD GZ 4",3,3178.03,15319.42969,1.15,0.0351663809398215,0.0681348630709042,0.0219789880873885,0,0.112092839245681,0.0153852916611719,0.156050815420458,0.0131873928524331,3.37817046903161,0.0109894940436942,0.36265330344191,0.0241768868961273,0,0.542881005758495,17.6996791067739,0.145061321376764,0,1.22642753527628,1.52973757088224,0.129676029715592,0,0.0725306606883819,0.235175172535056,0.758275089014902,0.0879159523495538,9.74108752033056,2.0594311837883,0.0175831904699108,0,0.0989054463932481,0,0,0.0813222559233373,0,0.0131873928524331,0,0,0.0153852916611719,0.0439579761747769,0.0461558749835158,0,0,0.0219789880873885,0.0989054463932481,0.105499142819465,0.0593432678359488,0,0.0659369642621654,0,0,0.0923117499670315,0.153852916611719,0,0,0.169238208272891,0,0,48.8241241373247,11.6664468767858,27522,4.18500376789751,0.238948410912037,45498,100
"ARD1B",94.8,"Unit 10","ARD GZ 4",3,3180.67,15422.62402,1.03,0,0.00842513216926091,0.0505507930155654,0.0400193778039893,0.0737199064810329,0.00842513216926091,0.164290077300588,0.0884638877772395,3.61227541757061,0,0.351749268066643,0,0.0231691134654675,0.465488552351665,20.3740758683152,0.065294774311772,0,1.00048444509973,1.37540282663184,0.120058133411968,0,0.130589548623544,0.27802936158561,0.796174989995155,0.0210628304231523,10.3755502664448,1.80297828422183,0,0,0,0.0231691134654675,0,0,0.0147439812962066,0,0,0,0.0442319438886197,0.0147439812962066,0,0,0.172715209469849,0.0442319438886197,0.160077511215957,0,0.0547633591001959,0.0716136234387177,0.0168502643385218,0.103207869073446,0.0442319438886197,0.0905701708195547,0.09267645386187,0.113739284285022,0,0.0631884912694568,0,0,45.8200813025254,11.8288855656423,27370,3.8735754985755,0.258159418957433,47477,100
"ARD1B",95.1,"Unit 10","ARD GZ 4",3,3183.3,15442.52344,1.09,0,0,0.0294142364904614,0.0315152533826372,0.0693335574418018,0,0.161778300697538,0.0714345743339777,3.77762837213211,0.0294142364904614,0.300445415581141,0.0189091520295823,0,0.552567442642239,17.6233296915707,0.067232540549626,0,1.09042776703925,1.40558030086562,0.11555592906967,0.0126061013530549,0.0441213547356921,0.15547525002101,1.0252962433818,0.0546264391965711,11.6942600218506,2.14723926380368,0,0.0273132195982856,0.0420203378435163,0.00840406756870325,0.0294142364904614,0.0147071182452307,0,0,0,0,0.0231111858139339,0.0378183040591646,0,0,0.0252122027061098,0.0315152533826372,0.0777376250105051,0.0546264391965711,0,0,0,0.0861416925792083,0,0.147071182452307,0.121858979746197,0.0546264391965711,0.113454912177494,0.0126061013530549,0.0147071182452307,0.0315152533826372,46.9682326245903,11.5997142617027,27876,4.04908531063213,0.246969358085439,47596,100
"ARD1B",95.4,"Unit 10","ARD GZ 4",3,3185.88,16379.87793,1.15,0.0588101381089695,0.0303536196691455,0.0531188344210047,0.0284565184398239,0.0853695553194719,0,0.147973895887085,0.0834724540901502,4.41645166186068,0,0.220063742601305,0,0.0455304295037183,0.736075276976779,20.9477917741691,0.132797086052512,0,1.1686143572621,1.45697374411899,0.0512217331916831,0.00948550614660798,0.098649263924723,0.282668083168918,0.861283958112005,0.0588101381089695,11.473668234937,1.48353316132949,0,0.0113826073759296,0,0.0284565184398239,0,0.1669449081803,0,0,0.0626043405676127,0.0113826073759296,0,0,0,0.0151768098345728,0,0.0132797086052512,0.100546365154045,0,0,0.0872666565487934,0.0682956442555775,0.149870997116406,0,0.134694187281833,0.115723174988617,0.149870997116406,0,0.0872666565487934,0,0.127105782364547,43.4360297465473,11.3029291242981,28854,3.8429003021148,0.260220125786164,52712,100
"ARD1B",95.8,"Unit 10","ARD GZ 4",3,3189.32,16553.26758,1.23,0,0,0,0.0277875548804209,0.0426075841499787,0.0148200292695578,0.105592708545599,0.0351975695151998,4.96841481261925,0,0.30566310368463,0.0389025768325892,0.0815101609825679,0.763231507382227,22.9728978714733,0.0240825475630314,0,1.30231007206239,1.46903540134492,0,0,0.0185250365869473,0.140790278060799,0.855856690316963,0,10.5777958911469,1.91548878309035,0,0.0500175987847576,0.0703951390303996,0,0,0.040755080491284,0.0351975695151998,0,0.0778051536651785,0.0314925621978103,0,0,0.0185250365869473,0.0370500731738945,0,0.0370500731738945,0.0815101609825679,0.020377540245642,0.040755080491284,0,0.0926251829347363,0,0.0111150219521684,0.107445212204294,0.103740204886905,0.074100146347789,0.131527759767326,0.0648376280543154,0,0,42.4445638280136,10.7686037679924,28725,3.94151040770686,0.253709846368715,53981,100
"ARD1B",96.1,"Unit 10","ARD GZ 4",3,3191.9,15076.04102,1.18,0.0676007866273353,0,0,0,0.0798918387413963,0,0.12905604719764,0.0778433300557194,4.48623402163225,0,0.266306129137988,0.0676007866273353,0.0655522779416585,0.643231727302524,22.8736479842675,0.270403146509341,0.0327761389708292,1.09390363815143,1.45034414945919,0,0.0430186823992134,0,0.133153064568994,0.856276630612914,0.0184365781710914,11.0578498852835,1.54047853162897,0.0204850868567683,0,0,0.0286791215994756,0,0.0778433300557194,0,0,0.0286791215994756,0,0,0,0.0389216650278597,0,0.012291052114061,0.059406751884628,0.184365781710914,0.118813503769256,0.071697803998689,0.0798918387413963,0,0.110619469026549,0.059406751884628,0.163880694854146,0.0819403474270731,0.0778433300557194,0.198705342510652,0.0204850868567683,0,0.0163880694854146,42.4328089151098,10.8632415601442,26017,3.90609089194795,0.256010427730038,48816,100
"ARD1B",96.4,"Unit 10","ARD GZ 4",3,3194.49,14531.76855,1.09,0.0566128119148195,0.0674998911292079,0.0152419109001437,0.0239515742716544,0.106693376301006,0.013064495057266,0.169838435744458,0.115403039672517,3.26176893263075,0.0653224752863302,0.230806079345033,0.0152419109001437,0.0674998911292079,0.587902277576972,19.6076296651134,0.182902930801725,0,1.00378870356661,1.36306231764142,0.100161128772373,0.0283064059574097,0,0.213386752602012,0.78604711927884,0.0674998911292079,11.0394983233898,1.96402909027566,0.00870966337151069,0,0,0.0239515742716544,0.0500805643861865,0,0.0217741584287767,0,0.0587902277576972,0,0,0.0391934851717981,0.0522579802290642,0,0.0217741584287767,0.0653224752863302,0.124112703044027,0.0391934851717981,0.0674998911292079,0.0718547228149632,0.126290118886905,0.148064277315682,0.0674998911292079,0.174193267430214,0.156773940687192,0.117580455515394,0.178548099115969,0.0348386534860428,0.115403039672517,0,45.745329443017,11.337804293864,26216,4.03476089879009,0.247846161169023,45926,100
"ARD1B",96.7,"Unit 10","ARD GZ 4",3,3197.07,15376.32715,1.11,0,0,0.0311843828610632,0.0519739714351053,0.0748425188665516,0,0.168395667449741,0.0644477245795306,3.87517931020145,0,0.249475062888505,0.0415791771480842,0.0602898068647221,0.575871603500967,17.5235442090601,0.11850065487204,0,1.05403214070394,1.4822976653292,0.0956321074405937,0.0665266834369348,0.178790461736762,0.187106297166379,0.825346666389472,0.0602898068647221,11.438431633438,1.69435146878443,0,0,0.029105424003659,0.0228685474314463,0,0.112263778299827,0.0249475062888505,0,0.0270264651462548,0.0415791771480842,0,0,0.0187106297166379,0.0145527120018295,0,0.0249475062888505,0.155921914305316,0.0187106297166379,0.0540529302925095,0.0956321074405937,0.103947942870211,0.126816490301657,0.0623687657221264,0.180869420594166,0.108105860585019,0.114342737157232,0.029105424003659,0.230764433171868,0.0415791771480842,0.0935531485831895,46.7495478264485,11.6005904243155,28067,4.02992831541219,0.248143371725886,48101,100
"ARD1B",97,"Unit 10","ARD GZ 4",3,3199.65,14233.48633,1.07,0,0.0114521300961979,0.0641319285387082,0.0458085203847916,0.103069170865781,0,0.169491525423729,0.0732936326156665,3.61887311039853,0.043518094365552,0.247366010077874,0.0641319285387082,0.0641319285387082,0.590929912963811,17.9088410444343,0.116811726981219,0,1.12459917544663,1.29409070087036,0,0.132844709115896,0.169491525423729,0.0641319285387082,0.799358680714613,0.0206138341731562,11.6078790655062,1.69491525423729,0,0,0,0.0251946862116354,0,0,0.0366468163078333,0,0.059551076500229,0.0572606504809895,0,0,0,0.0274851122308749,0.00916170407695831,0.0114521300961979,0.0412276683463124,0,0.0251946862116354,0,0.132844709115896,0.0824553366926248,0.0274851122308749,0.274851122308749,0.128263857077416,0,0,0.0389372423270728,0,0.087036188731104,46.9102153000458,11.9949610627577,25718,3.91082680924193,0.25570040525365,43660,100
"ARD1B",97.3,"Unit 10","ARD GZ 4",3,3202.23,15280.53125,1.1,0.0312285303853601,0.0541294526679574,0.0270647263339787,0.0312285303853601,0.0353923344367414,0.012491412154144,0.0791122769762455,0.012491412154144,4.29912768305124,0,0.229009222825974,0,0.0478837465908854,0.503820290217142,20.3547561051777,0.108258905335915,0,1.16794703641247,1.35948202277601,0.0270647263339787,0,0.204026398517686,0.181125476235088,0.645389627964108,0.018737118231216,10.70097641205,1.65303020839839,0,0.0229009222825974,0.0499656486165761,0,0,0.114504611412987,0.012491412154144,0,0.0395561384881227,0.0416380405138134,0,0.0416380405138134,0.0582932567193388,0.018737118231216,0.0562113546936481,0.0395561384881227,0.239418732954427,0.0728665708991735,0.0395561384881227,0.0395561384881227,0.0707846688734828,0.0999312972331522,0.108258905335915,0.110340807361606,0.108258905335915,0.0728665708991735,0,0,0,0,45.21474819395,11.5441467324548,27263,3.91668169522092,0.255318169260521,48033,100
"ARD1B",97.7,"Unit 10","ARD GZ 4",3,3205.67,15875.50391,1.21,0,0,0.0376029132362255,0.0197910069664345,0.0613521215959468,0,0.126662444585181,0.110829639012033,3.10916719442685,0.0672894236858771,0.322593413552882,0.035623812539582,0.071247625079164,0.787682077264091,23.0307948068398,0,0.017811906269791,1.06277707409753,1.50015832805573,0.071247625079164,0.071247625079164,0.130620645978467,0.211763774540849,0.756016466117796,0,9.39677010766308,1.80493983533882,0.00989550348321723,0.0336447118429386,0,0.0494775174160861,0.035623812539582,0.017811906269791,0.00989550348321723,0.0197910069664345,0,0.0435402153261558,0.0653103229892337,0.00989550348321723,0,0.0573939202026599,0,0.0376029132362255,0.199889170360988,0.0316656111462951,0.0732267257758075,0.035623812539582,0.174160861304623,0.0870804306523116,0,0.199889170360988,0,0,0.148432552248258,0.0811431285623812,0.0415611146295123,0,44.7553831538949,10.9780715642812,28161,4.07679826933478,0.24529052799151,50528,100
"ARD1B",98,"Unit 10","ARD GZ 4",3,3208.25,16100.88965,1.14,0,0.0101048887451749,0,0.0161678219922799,0.0242517329884198,0.0181887997413148,0.165720175420869,0.0889230209575393,3.53873203856026,0.0444615104787696,0.307188617853317,0,0.0626503102200845,0.553747903235585,19.3447990137629,0.165720175420869,0,1.30757260362563,1.43691517956387,0.0181887997413148,0,0.117216709444029,0.228370485640953,0.62044016895374,0,9.48849053171925,1.89769810634385,0.0242517329884198,0.0121258664942099,0,0,0.0343566217335947,0,0.0141468442432449,0,0.0121258664942099,0.0242517329884198,0.0303146662355247,0,0,0.0323356439845597,0.0747761767142944,0.0848810654594693,0.0687132434671894,0.0889230209575393,0,0.0404195549806997,0.107111820698854,0,0.0242517329884198,0.0990279097027142,0,0,0,0.0141468442432449,0.0707342212162244,0.0626503102200845,48.1113962935268,11.5135102362523,29503,4.17869053888011,0.239309417793833,49481,100
"ARD1B",98.3,"Unit 10","ARD GZ 4",3,3210.83,16177.08887,1.13,0,0,0.0244742737729917,0.0809533670952802,0.0169437279966866,0.0150610915526103,0.143080369749798,0.114840823088653,3.55818287930418,0,0.31440028616074,0,0.0188263644407628,0.566673569666962,26.4190372197225,0.112958186644577,0,1.06933750023533,1.22936159798181,0,0,0.105427640868272,0.0903665493156617,0.80576839806465,0.156258824858332,9.53743622569046,1.48540015437619,0.0207090008848391,0.0376527288815257,0,0.0282395466611443,0,0.111075550200501,0.013178455108534,0,0,0,0.0225916373289154,0.0207090008848391,0,0.026356910217068,0.0677749119867462,0.0207090008848391,0.14684564263795,0.0922491857597379,0.0809533670952802,0,0.0150610915526103,0.0207090008848391,0,0.128019278197187,0.203324735960239,0.0564790933222885,0.0884839128715854,0.0470659111019071,0,0,42.3913248112657,10.4956981757253,28092,4.03892376681614,0.247590709241906,53117,100
"ARD1B",98.6,"Unit 10","ARD GZ 4",3,3213.42,16798.75781,1.19,0.0533153246014679,0.0497609696280368,0.0319891947608808,0.0533153246014679,0,0.0284348397874496,0.120848069096661,0.0550925020881836,4.41095452202811,0,0.261245090547193,0.0533153246014679,0.0479837921413212,0.645115427677762,29.5704562014608,0.151060086370826,0,1.07341520197622,1.21203504594004,0.0870816968490643,0,0,0.234587428246459,0.810392933942313,0,9.06360518224955,1.39863868204518,0.0142174198937248,0.0550925020881836,0.0302120172741652,0,0,0.0462066146546056,0,0,0.0248804848140184,0,0,0.0124402424070092,0.00888588743357799,0,0,0.0337663722475964,0.165277506264551,0.0728642769553395,0.0319891947608808,0,0.0870816968490643,0.0853045193623487,0,0.17771774867156,0.0959675842826423,0.0977447617693579,0.110185004176367,0.0479837921413212,0.143951376423963,0.0408750821944588,39.336046490963,9.86866658373172,27687,3.98595353862777,0.250880997560314,56269,100
"ARD1B",98.9,"Unit 10","ARD GZ 4",3,3216,16939.04883,1.14,0,0.0159201867968584,0.014151277152763,0.0212269157291446,0.0424538314582891,0,0.11851694615439,0.0583740182551475,3.8296893794665,0,0.212269157291446,0.0495294700346706,0.0707563857638152,0.663341116535767,27.651595556499,0.217575886223732,0,1.16924927474705,1.25415693766362,0.0123823675086677,0.0813698436283875,0.242340621241067,0.272412085190688,0.898606099200453,0.0442227411023845,9.81921743437345,1.40097643812354,0,0.0176890964409538,0.0353781928819076,0,0.0088445482204769,0.0990589400693413,0,0,0,0.0583740182551475,0,0,0,0.0442227411023845,0,0.0601429278992429,0.100827849713437,0,0.0725252954079106,0.0265336446614307,0.0813698436283875,0.175122054765443,0,0.0283025543055261,0.104365669001627,0.0459916507464799,0,0.0194580060850492,0,0.0336092832378122,40.5381023137338,10.2897473997028,28734,3.93965961835998,0.253829035214033,56532,100
"ARD1B",99.2,"Unit 10","ARD GZ 4",3,3218.58,17322.22852,1.15,0,0,0,0.0337693729560643,0.0515427271434665,0,0.103085454286933,0.0568747333996872,4.20873027157685,0,0.296815014929618,0.0177733541874022,0.0426560500497654,0.707379496658609,26.2299161097682,0.231053604436229,0,1.24235745769942,1.30456419735532,0,0.120858808474335,0,0.0142186833499218,0.782027584245699,0.00888667709370112,9.53362718612257,1.51073510592919,0,0,0.0302147021185838,0,0,0.0408787146310252,0.0142186833499218,0,0.0657614104933883,0,0,0,0.0622067396559079,0.0444333854685056,0,0.071093416749609,0.0462107208872458,0.119081473055595,0.0533200625622067,0.0497653917247263,0.104862789705673,0,0,0.0515427271434665,0,0,0.0817574292620503,0,0.0337693729560643,0,42.5440779183848,10.0899331721883,29614,4.21648758146909,0.237164222751389,56264,100
"ARD1B",99.6,"Unit 10","ARD GZ 4",3,3222.02,17092.34375,1.2,0,0.00882565795280038,0.0123559211339205,0.0600144740790426,0.0141210527244806,0,0.0900217111185639,0.0900217111185639,4.34045858118723,0,0.317723686300814,0,0.0300072370395213,0.589553951247065,25.4108343777029,0.23476250154449,0.0070605263622403,1.23559211339205,1.38739343018022,0.00882565795280038,0.0123559211339205,0,0.206520396095529,0.857853953012197,0.0988473690713643,9.7399961167105,1.57802764196071,0,0.0282421054489612,0.0441282897640019,0,0,0,0.0405980265828818,0,0,0.0194164474961608,0.0282421054489612,0,0,0.0158861843150407,0.0635447372601627,0.0264769738584011,0.0882565795280038,0.0388328949923217,0,0.130619737701446,0.0794309215752034,0.0441282897640019,0.0882565795280038,0.0547190793073624,0.178278290646568,0.158861843150407,0.148271053607046,0.153566448378727,0.118263816567525,0.188869080189928,41.3852752722715,10.5466612535965,29421,3.92401673640167,0.2548409110296,56653,100
"ARD1B",99.9,"Unit 10","ARD GZ 4",3,3224.6,17456.52344,1.13,0,0.0304326508529596,0.0304326508529596,0.0253605423774663,0.0676281130065768,0.0084535141258221,0.121730603411838,0.123421306237003,3.59105280064923,0,0.304326508529596,0.0388861649787817,0.0169070282516442,0.485231710822189,27.5263326965019,0.155544659915127,0,1.23928517084552,1.42019037313811,0,0,0,0.278965966152129,0.972154124469542,0.126802711887332,9.69448999949279,1.52501394829831,0,0.00676281130065768,0,0.0135256226013154,0.0371954621536173,0,0.0185977310768086,0.0219791367271375,0,0,0.0338140565032884,0.0304326508529596,0,0,0.14540044296414,0.0287419480277952,0.158926065565456,0.167379579691278,0.0710095186569057,0.0219791367271375,0.0608653017059192,0.179214499467429,0.148781848614469,0.182595905117757,0.216409961621046,0.177523796642264,0.346594079158706,0,0.128493414712496,0.114967792111181,40.2116759937106,9.69448999949279,29518,4.14788978025811,0.241086444668685,59147,100
"ARD1B",100.2,"Unit 10","ARD GZ 4",3,3227.18,17645.28125,1.05,0,0,0,0.0275459774771125,0.0259256258608118,0.0113424613141052,0.121526371222555,0.128007777687758,4.77679656485457,0.0453698452564206,0.380782629830673,0,0.0648140646520295,0.654622052985498,31.6081989791785,0.246293445677712,0,1.18609738313214,1.46479786113587,0.00810175808150369,0.00810175808150369,0.100461800210646,0.207405006886494,0.806935104917767,0.0356477355586162,9.48877906505712,1.34975289637851,0,0.0502309001053228,0,0.0550919549542251,0.0243052742445111,0,0.0178238677793081,0,0,0.0259256258608118,0.0405087904075184,0.0486105484890221,0,0.0502309001053228,0.155553755164871,0.155553755164871,0.278700478003727,0.13286883253666,0.0453698452564206,0.0826379324313376,0.0729158227335332,0.0210645710119096,0,0.0648140646520295,0.0162035161630074,0,0.0356477355586162,0.061573361419428,0.0518512517216236,0,36.6005023090011,9.16470874179697,28244,3.99363507779349,0.250398441650434,61715,100
"ARD1B",100.5,"Unit 10","ARD GZ 4",3,3229.77,16477.17383,1.09,0.0161021952659546,0.0536739842198486,0.0178913280732829,0.0196804608806112,0.0500957186051921,0.0322043905319092,0.128817562127637,0.105558835632369,4.92548261857478,0.0214695936879395,0.39718748322688,0,0.0483065857978638,0.697761794858032,28.6511727765552,0.202172007228097,0,1.22913423863453,1.47782369885317,0.0554631170271769,0.0554631170271769,0.216485069686723,0.245111194603975,0.991179575259872,0,9.73467160467322,1.4420410427066,0.00715653122931315,0.00894566403664144,0.0304152577245809,0.012523929651298,0,0,0,0.0161021952659546,0,0.012523929651298,0.0286261249172526,0.00715653122931315,0,0.0465174529905355,0.0536739842198486,0.0500957186051921,0.121661030898324,0.0411500545685506,0.0608305154491618,0.0393609217612223,0.101980570017712,0.0823001091371012,0,0.109137101247026,0.100191437210384,0.0876675075590861,0,0.0912457731737427,0,0,38.4645662247509,9.61122144096756,26871,4.00204765450484,0.249872087073817,55893,100
"ARD1B",100.8,"Unit 10","ARD GZ 4",3,3232.35,15680.01172,2.68,0,0,0.0556276654923048,0.0630446875579455,0,0.0296680882625626,0.146486185796403,0.0982755423697385,4.55405154830336,0,0.487669200815872,0.068607454107176,0,0.699054329686631,31.4314852586686,0.246615983682551,0,1.2052660856666,1.57611718894864,0.068607454107176,0.0537734099758947,0.0982755423697385,0.291118116076395,1.04209160022251,0,9.19896161691081,1.44446504728352,0.0241053217133321,0.0648989430743556,0.0370851103282032,0,0,0.11867235305025,0.00927127758205081,0,0,0.00741702206564065,0,0,0,0,0,0.0278138327461524,0.0556276654923048,0,0,0.0407936213610235,0,0.11867235305025,0,0.163174485444094,0.174300018542555,0.0296680882625626,0.122380864083071,0.11125533098461,0,0,36.6753198590766,9.36028184683849,24827,3.9181854199683,0.255220183022398,53930,100
"ARD1B",101.1,"Unit 10","ARD GZ 4",3,3234.93,15522.9209,1.08,0,0.0496168476762776,0.0312402374258044,0,0.0422662035760884,0,0.0882077292022714,0.086370068177224,4.83304849587445,0,0.45941525626183,0.0275649153757098,0.0496168476762776,0.782843596670158,30.7220170167411,0.202142712755205,0.0110259661502839,1.34884319238473,1.53077163386442,0.0735064410018928,0,0,0.203980373780252,0.900453902273187,0,9.7010125512248,1.40397302313615,0.0330778984508518,0,0.040428542551041,0.0330778984508518,0,0.113934983552934,0.0257272543506625,0,0,0.0294025764007571,0.0128636271753312,0.0183766102504732,0,0.0238895933256152,0.0882077292022714,0.139662237903596,0.235220611206057,0.169064814304353,0.0551298307514196,0.0165389492254259,0.0661557969017035,0,0,0.0220519323005678,0.0165389492254259,0.0238895933256152,0.112097322527887,0.145175220978738,0.0679934579267508,0.113934983552934,36.1118768032049,9.73776577172575,24950,3.70843555387809,0.269655488270317,54417,100
"ARD1B",101.5,"Unit 10","ARD GZ 4",3,3238.37,15879.90332,1.07,0.0302760463045414,0.0356188780053428,0.0801424755120214,0.0142475512021371,0,0,0.113980409617097,0.128227960819234,4.48085485307213,0,0.530721282279608,0,0.0231522707034728,0.860195903829029,30.0284951024043,0.252894033837934,0,1.17364203027605,1.68299198575245,0,0,0,0.188780053428317,0.630454140694568,0.194122885129118,9.46571682991986,1.48886910062333,0.0302760463045414,0.0427426536064114,0.0231522707034728,0,0.03739982190561,0.0213713268032057,0,0,0,0,0.0142475512021371,0.0409617097061443,0.0106856634016028,0,0,0.06233303650935,0.313446126447017,0.0463045414069457,0.101513802315227,0.103294746215494,0.0908281389136242,0.0854853072128228,0.0730186999109528,0.04986642920748,0.0801424755120214,0.138913624220837,0.256455921638468,0.0979519145146928,0,0.0284951024042743,37.3855743544078,9.46215494211932,26305,3.9510634293243,0.253096417682927,56150,100
"ARD1B",101.8,"Unit 10","ARD GZ 4",3,3240.96,16729.56055,1.28,0.0511058243017006,0.0105736188210415,0.0317208564631245,0.0176226980350692,0.103973918406908,0,0.0511058243017006,0.0986871089963873,4.1519076570623,0,0.496960084588951,0.0123358886245484,0.0334831262666314,0.696096572385232,29.4581020354216,0.392986166182042,0,1.11904132522689,1.46797074632126,0.0652039827297559,0,0.0370076658736453,0.340118072076835,0.599171733192352,0.244955502687461,9.67662349105648,1.48206890474932,0,0,0,0.0105736188210415,0,0.0563926337122213,0,0,0,0,0,0,0,0.0158604282315623,0,0.0581549035157283,0.158604282315623,0.111022997620936,0.0405322054806591,0.0493435544981937,0.0299585866596176,0.0757776015507974,0,0,0.0475812846946868,0.0281963168561107,0.021147237642083,0.0793021411578113,0.0757776015507974,0.118072076834963,38.345228654507,10.0396510705789,27456,3.81937862032649,0.261822694057631,56745,100
"ARD1B",102.1,"Unit 10","ARD GZ 4",3,3243.54,15600.81543,1.01,0.00914645300552446,0.0109757436066293,0.0182929060110489,0.0256100684154685,0.0256100684154685,0,0.146343248088391,0.181099769509384,4.0774887498628,0,0.451834778472908,0.0567080086342516,0.0475615556287272,0.839644385907145,32.1077086305931,0.226832034537007,0.0310979402187832,1.011597702411,1.30428419858779,0,0,0.25792997475579,0.109757436066293,0.696959719020964,0,8.77144843229796,1.48721325869828,0.0182929060110489,0.0256100684154685,0,0.0237807778143636,0,0.0493908462298321,0,0.0182929060110489,0.0402443932243076,0,0,0.00914645300552446,0.0347565214209929,0.0402443932243076,0,0.0768302052464055,0.210368419127063,0.0768302052464055,0.0256100684154685,0.159148282296126,0.0603665898364614,0.0548787180331467,0.0439029744265174,0.0713423334430908,0.032927230819888,0.0987816924596642,0,0.0621958804375663,0,0.107928145465189,37.1236234588227,9.64036146782278,25564,3.85085388994307,0.259682664827042,54666,100
"ARD1B",102.4,"Unit 10","ARD GZ 4",3,3246.12,15731.91016,1.11,0.0270051309748852,0.0443655723158829,0.0520813240229929,0.0385787585355503,0,0,0.108020523899541,0.113807337679873,4.2899579491532,0.0347208826819953,0.329848385478955,0.0308630068284403,0.0135025654874426,0.740712163882566,26.1814744801512,0.221827861579414,0,1.04741329424019,1.39655105898692,0.0790864549978782,0.106091585972763,0.329848385478955,0.131167779020871,1.02040816326531,0,9.2743335519463,1.29817522472127,0.0270051309748852,0.0405076964623278,0,0.0347208826819953,0.0192893792677752,0,0.00771575170711006,0,0.0250761930481077,0,0.0173604413409976,0.0308630068284403,0,0.00964468963388758,0,0.0925890204853208,0.140812468654759,0.0443655723158829,0,0.0289340689016627,0,0.0655838895104355,0,0.136954592801204,0.0675128274372131,0,0,0.169746537556421,0,0,41.3680027776706,10.7634736314185,27026,3.84336917562724,0.260188380117504,51842,100
"ARD1B",102.7,"Unit 10","ARD GZ 4",3,3248.7,16178.9873,1.15,0,0,0.0306895559604872,0.0287714587129567,0.0594610146734439,0,0.122758223841949,0.0805600843962789,4.21981394456699,0.0306895559604872,0.362520379783255,0.0402800421981394,0.0632972091685048,0.76915699625971,25.1577634986094,0.201400210990697,0,1.20456507144912,1.5306416035293,0.145775390812314,0,0.0863143761388702,0.0632972091685048,0.797928454972667,0,9.29318116428503,1.54023208976695,0,0.0134266807327131,0.0230171669703654,0.00959048623765225,0,0.0671334036635657,0.0249352642178958,0,0.0345257504555481,0.0421981394456699,0,0,0.0134266807327131,0.0479524311882612,0,0.076723889901218,0.124676321089479,0.0843962788913398,0.0460343339407308,0,0.0498705284357917,0,0,0.0230171669703654,0.0632972091685048,0.0652153064160353,0,0.12659441833701,0,0.0460343339407308,42.5414788529778,10.6473578210415,27730,3.99549630697172,0.250281798097299,52135,100
"ARD1B",103,"Unit 10","ARD GZ 4",3,3251.29,16885.15234,1.17,0.0177050689612436,0.0123935482728705,0.0300986172341141,0.0407216586108603,0,0,0.0973778792868398,0.0513446999876064,4.36607000584267,0.0230165896496167,0.520529027460562,0,0.0300986172341141,0.584267275721039,27.7774826932951,0.123935482728705,0,1.24466634797543,1.55804606858944,0.0566562206759795,0.088525344806218,0.155804606858944,0.348789858536499,0.679874648111754,0.12570598962483,9.05083125298773,1.61116127547317,0.0230165896496167,0.0389511517147359,0.0300986172341141,0,0.0141640551689949,0.0177050689612436,0,0,0,0.0177050689612436,0.0708202758449744,0.0088525344806218,0,0.00708202758449744,0.17882119650856,0.0407216586108603,0.233706910288416,0.0088525344806218,0.0867548379100937,0.0371806448186116,0.0300986172341141,0,0.0601972344682283,0.0920663585984667,0.100918893079089,0.180591703404685,0.019475575857368,0.0389511517147359,0.143411058586073,0,40.1072927179051,9.81746073900958,28198,4.08530207394049,0.244779940846687,56481,100
"ARD1B",103.3,"Unit 10","ARD GZ 4",3,3253.87,16490.67383,1.23,0,0,0.0280693875259642,0,0.0729804075675069,0,0.116020135107319,0.132861767622897,4.33391343400887,0,0.421040812889463,0.0374258500346189,0.0561387750519284,0.748517000692378,25.4682909485582,0.149703400138476,0,1.37727128127398,1.7477871966167,0,0.101049795093471,0.368644622840996,0.132861767622897,0.596942308052172,0.116020135107319,8.96536237579296,1.53633114392111,0.0168416325155785,0,0,0.0411684350380808,0,0.0935646250865473,0.0318119725294261,0,0,0.0280693875259642,0.0187129250173095,0,0.00935646250865473,0.0187129250173095,0.0916933325848163,0.0467823125432736,0.189000542674825,0.102921087595202,0.0842081625778925,0.0823368700761616,0.0767229925709688,0.067366530062314,0.0112277550103857,0,0.0860794550796235,0,0,0.101049795093471,0,0,42.4839536667977,9.81118658657535,27946,4.33015449170322,0.230938642470158,53439,100
