"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Si","P","K","Ca","Ti","Mn","Fe","Co","Cu","Zn","Se","Br","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc"
"ARD1B",106.8,"Unit 10","ARD GZ 4",3,3284.14,15048.64453,1.18,NA,-4.41268055740239,-2.35429242492039,1.62797090055747,-0.49732976188157,-0.34365380316458,3.36315512114948,-1.33690557617486,0.275604535296208,0.373421331090602,-2.51556057251651,-0.423696510838116,-2.31261972851982,2.27255597503438,0.31323124628183,3.68439063656205,2.28640918944619,4.04702258726899,0.247095235679131
"ARD1B",107.1,"Unit 10","ARD GZ 4",3,3286.75,14619.66406,1.15,-3.3965347141974,-2.70338753363746,-2.5092315191965,1.81529062099719,-0.463438011634898,-0.0194348841143093,3.63526964201976,-2.10376641108834,0.257827235033818,0.436754250688238,-1.65356540913878,-0.106002900422768,-2.2514024098944,2.36394310413534,0.471685668572349,3.8245181687539,2.40147510312429,4.14972914409534,0.240979583311576
"ARD1B",107.5,"Unit 10","ARD GZ 4",3,3290.23,13668.91211,1.06,-3.381611200662,NA,-2.39299980720822,1.49834576979214,-0.77892151521762,-0.248838074847215,3.26103856004726,-1.01253636639913,0.109198339689838,0.277131159031693,-2.97614609255384,-0.802341789425719,-2.12884823216664,2.21704221303015,0.351584137226443,3.66715524009572,2.34074765956713,3.76748466257669,0.265429083211203
"ARD1B",107.8,"Unit 10","ARD GZ 4",3,3292.83,14138.29004,1.13,-3.3373499551297,NA,-2.14776588825586,1.62349467446354,-0.320415473925105,-0.198754961522301,3.7045615212458,-1.83327255835342,-0.129968509687233,0.174195483701322,-2.4500467601288,-0.427331199849737,-4.1846478155169,2.46260812560726,0.693090805112922,3.8284194809672,2.543183031271,3.61552274541101,0.276585177418465
"ARD1B",108.1,"Unit 10","ARD GZ 4",3,3295.44,13194.83789,1.14,NA,-4.45747358228242,-3.20471061378705,1.0903046438972,-1.00748603645084,-0.824283034029075,2.9682815242137,-2.12209866646539,-0.124549660616273,-0.0943749574940602,NA,-0.42028743390027,NA,2.14420933246958,0.271388076048218,3.58827494209167,2.192805466305,4.03686934023286,0.247716712065374
"ARD1B",108.4,"Unit 10","ARD GZ 4",3,3298.05,11367.73047,1.07,-2.75337752126621,-4.18846204655554,-2.01371032507138,1.28044162056803,-0.673935979586378,-0.767462037597201,3.20406231387281,-2.06023034070627,-0.0907896942407609,0.365414845045005,-1.37905935119304,-0.386253907134597,NA,2.40786476624482,0.644640207478562,3.87428585453082,2.53657159561131,3.81032412965186,0.26244486452426
"ARD1B",108.7,"Unit 10","ARD GZ 4",3,3300.65,14810.15625,1.19,-3.18802222644733,-2.7461894741683,-1.47322379835541,1.63046561670368,-0.541059717324963,-0.405070717172006,3.6650421800444,-1.18055418439259,0.0974732857622618,0.288076463387939,-1.81571410730218,-0.237752326970101,-3.30580526210372,2.43197598172461,0.541679222186857,3.76162114523706,2.47705791918983,3.61308950914341,0.276771443793287
"ARD1B",109,"Unit 10","ARD GZ 4",3,3303.26,16788.25781,1.05,-3.38614523609136,-3.32552061427492,-1.78928610586412,1.83825644750651,-0.210698969150495,-0.109000503099183,3.92932262353942,-0.982584225757312,0.288571904210072,0.361887169227556,-2.72474675384599,-0.830857789541559,-2.16974991176687,2.41635071150087,0.495418561852079,3.75653393274052,2.44224875881478,3.72208938752989,0.268666304294115
"ARD1B",109.4,"Unit 10","ARD GZ 4",3,3306.74,15666.21484,1.11,-3.84300920357646,-3.6423385081143,-2.78213724289119,1.86888840229874,-0.333123516163799,-0.179447557446809,3.72445136874299,-1.76356766189662,0.139782872739898,0.620341368927011,-1.21192004361037,-0.502899513894138,-1.64578462624024,2.56038101864263,0.602253020454581,3.85668222624042,2.53144759578763,3.76306818181818,0.265740600936132
"ARD1B",109.7,"Unit 10","ARD GZ 4",3,3309.34,14682.56445,1.06,NA,-3.15675273877322,-2.9098926608417,1.43472412008287,-0.777206604643048,-0.57351018826436,3.13006438709076,-2.23249383724989,-0.268605675899169,0.232372061654663,-2.0061807111744,-0.854167645779177,NA,2.11870533362873,0.175451771401981,3.51152633427381,2.17596605449215,3.80212560386473,0.263010774547672
"ARD1B",110,"Unit 10","ARD GZ 4",3,3311.95,15639.31641,1.11,-3.46747059105734,-3.63452467572051,-1.88928522212735,1.84989497046139,-0.183095168572022,-0.0310050705577307,3.68564123226981,-1.03520767475477,0.328882529054114,0.522936943291784,-2.14059965040825,-0.729115040459805,-2.66512411853241,2.51994731790501,0.438379555263721,3.87525880863571,2.55448585530866,3.74631598582354,0.266928898625772
"ARD1B",110.3,"Unit 10","ARD GZ 4",3,3314.47,16423.57422,1.16,-4.44835086632785,-3.49283942130042,-1.60344148250845,2.00464401282124,-0.0343411858009208,0.0447698158516152,3.79324691377175,-1.27029703597991,0.432934755740553,0.788091096502096,-1.47282130009138,-0.101951409297123,-4.11187862970664,2.54006231567174,0.525620443396811,3.85950305475057,2.54704892250633,3.71528032246244,0.269158694151297
"ARD1B",110.6,"Unit 10","ARD GZ 4",3,3316.99,16491.07227,1.06,-2.9732793132693,-2.78522708176636,-1.85193877352363,1.78535165945211,-0.207177100259123,-0.247005373210635,3.60950969465714,-0.663821340987489,0.076157139256555,0.399944216350452,-1.93385589599152,-0.795397698776209,-2.9732793132693,2.197400587343,0.499971386032916,3.57395125639557,2.28869595156582,3.61559091721795,0.276579962417169
"ARD1B",110.9,"Unit 10","ARD GZ 4",3,3319.52,16058.79395,1.06,-3.87520574931289,-3.87520574931289,-2.41480341603928,1.47006860032292,-0.357936196397981,-0.45370310148999,3.38747679345817,-1.2197992816961,-0.119386812523845,0.386390116782167,NA,-0.805365503605178,NA,2.054383394077,0.148771370759092,3.49454037288589,2.17977516209292,3.72387655657823,0.268537365513231
"ARD1B",111.2,"Unit 10","ARD GZ 4",3,3322.04,15519.01953,1.06,-2.97841393875195,NA,-2.28526675819201,1.481929777628,-0.0766134850321629,-0.505068111365026,3.43436643888247,-1.50942786178695,-0.243151174124855,0.430797223633759,-2.7347918560942,-1.34176346279297,-1.91489296989511,2.13024467466122,0.346373973768204,3.51778877558134,2.24788875388022,3.56049657216972,0.280859700249792
"ARD1B",111.6,"Unit 10","ARD GZ 4",3,3325.4,15616.71387,1.24,NA,-3.51756388466101,-2.55248298861742,1.67469828054652,-0.336909272613005,-0.210219411805199,3.45603765374612,-0.856430603346549,0.116727379168525,0.492039449106002,-2.73480454541138,-1.22124840468056,-2.62659096077114,2.14452816294098,0.297397407924007,3.59613792080682,2.27868381766729,3.73390313390313,0.267816267358462
"ARD1B",111.9,"Unit 9","ARD GZ 4",3,3327.92,16793.85547,1.05,-2.42883742082563,-3.20536621032463,-1.6964695271124,1.7015175789195,-0.0623390020879313,-0.233837538511521,3.51091269059567,-2.38961670767235,0.015247234442116,0.586697480024541,-2.21372604120868,-0.791784341358555,-1.22887263789723,2.16749381649526,0.382972014567433,3.60261677449851,2.28339183745587,3.74052111410602,0.267342428900846
"ARD1B",112.2,"Unit 9","ARD GZ 4",3,3330.44,17091.83984,1.19,-2.70899689776248,NA,-2.03938021461273,1.48663010863407,-0.197320006909871,-0.343327829341853,3.4926437647796,-2.25068930827993,-0.0968772238790265,0.219402255722928,-1.52855459084673,-1.30541103953252,-2.64155561696694,1.99359540123308,0.260821087026044,3.50155647975018,2.15746363098617,3.83470630372493,0.260776164012516
"ARD1B",112.5,"Unit 9","ARD GZ 4",3,3332.96,15570.01855,1.16,-2.76038761380658,-3.06787231355454,-2.50255850450448,1.25334218172258,-0.280394978821011,-0.384114805021378,3.30817413074518,-1.55054969002825,-0.181954906007759,0.128348820748852,-1.50762464531121,-0.930161863750731,NA,1.92446322337028,0.511192274552187,3.6772228494929,2.36287584017398,3.72231955150666,0.268649691721184
"ARD1B",112.8,"Unit 9","ARD GZ 4",3,3335.48,16301.58008,1.18,NA,NA,-2.64390996388513,0.743423642277244,-0.559048354735952,-0.923475275479002,3.12318745755981,-1.82816046123285,-0.51412666734444,-0.265975433649294,-1.37268493255002,-0.870432539494521,-2.52130764179279,1.62821688269751,0.244043413146755,3.55655511358606,2.20369476089662,3.86847492323439,0.258499801561053
"ARD1B",113.1,"Unit 9","ARD GZ 4",3,3338,15718.61035,1.12,-3.63426764265259,NA,-2.71797691077844,1.07461885088084,-0.327904363661276,-0.697375869121536,3.36658758315973,-1.07482794100203,0.126932473040969,-0.00422868856159031,-2.05381726709174,-0.634970302934106,-1.65820445542659,1.75186434962298,0.507732653668328,3.68375073943821,2.29208679141886,4.02153611587574,0.248661200890953
"ARD1B",113.5,"Unit 9","ARD GZ 4",3,3341.37,12484.97266,1.05,-2.43558579176706,-3.764721739047,-2.82645210045407,0.930695324788866,-0.638936337244814,-0.704450944355441,3.33209161461453,-1.91889504854867,-0.138900420900204,-0.0350202904128123,NA,-0.843952503966467,NA,1.96790011335928,0.758273838752072,3.79007860694493,2.52787567823688,3.53319630010277,0.283029844668102
"ARD1B",113.8,"Unit 9","ARD GZ 4",3,3343.89,14367.07813,1.05,-2.9022410659542,-3.44585651254319,-2.00549493015302,1.5274229950093,0.0164011258802166,-0.349776265154913,3.53731540572371,-1.20632955551628,-0.501417533376745,0.115820683997875,-1.85889145596114,-0.72310016405128,NA,1.91856065570938,0.324346879400336,3.39718245171926,2.1560572852707,3.45950379331556,0.289058795637743
"ARD1B",114.1,"Unit 9","ARD GZ 4",3,3346.41,15330.53027,1.07,-2.99666536675509,-4.8292468305034,-1.85883236493369,1.69907651741739,0.042126396259353,-0.434797675830957,3.65995832437267,-0.9685171194628,0.0516593569180763,0.245926984730431,-1.03939145904946,-0.469338001083133,-1.71573152129302,2.21172729226496,0.45141560080592,3.5946790929424,2.35595077320033,3.45122182231483,0.289752456227016
"ARD1B",114.4,"Unit 9","ARD GZ 4",3,3348.93,15148.13867,1.18,-2.82768491483883,-2.7535769426851,-3.14134247369387,1.77324552689123,0.0519456012259267,0.032315745181041,3.65994056077775,-3.09004917930632,0.00326342258653867,0.150588137343397,-2.00824400895459,-0.838757380699821,NA,2.25036936326036,0.472416349951962,3.79320846807542,2.47236172488488,3.74659243616817,0.266909202705472
"ARD1B",114.7,"Unit 9","ARD GZ 4",3,3351.45,16027.49512,1.11,-2.27496370494259,-3.20073318077129,-1.64008543250662,1.77665716049099,0.0844652870279807,-0.17221108439431,3.72294231541017,-1.31800193333751,-0.10537106626846,0.233254023713854,-1.64008543250662,-0.342622285093349,-4.0480310411585,2.26813033457857,0.671459401858893,3.62488195435986,2.36031468353893,3.54155986818015,0.282361455748553
"ARD1B",115,"Unit 9","ARD GZ 4",3,3353.97,13633.61719,1.19,-3.8958696294078,-4.23234186602902,-2.31541925384696,1.60597150158479,0.0104227013113576,-0.316326839331333,3.50081617263354,-0.943939978512206,-0.095576587922964,0.147181638426747,-1.65212503643669,-0.723785966046361,-1.30918028530986,2.61545107178044,0.915152610784436,3.98693034711519,2.70263939920671,3.61210587777345,0.276846812867073
"ARD1B",115.4,"Unit 9","ARD GZ 4",3,3357.5,14503.1709,1.05,-2.84429137382889,-2.91839934598261,-2.48761642989015,1.65074501774872,-0.0280275880864425,-0.307198970870315,3.56447273903426,-1.10132206877026,-0.231075275397514,0.086902378587534,-1.32446562008447,-0.486136429680029,-2.28467558589346,2.26963085897829,0.480230640174302,3.62213102791586,2.33909602604517,3.60757211538462,0.277194735965351
"ARD1B",115.7,"Unit 9","ARD GZ 4",3,3360.15,14474.77246,1.14,-2.98622937663179,-2.48413743283456,-2.59536306794478,1.80198674140829,0.11464599764276,-0.0349488656486381,3.75818822344648,-1.28544168560947,-0.105566432862591,0.122443308102792,-1.34260009944941,-0.16848025827316,-3.48266626294569,2.23553556093897,0.457527619449157,3.62721320012659,2.36789283108506,3.52302631578947,0.283846872082166
"ARD1B",116,"Unit 9","ARD GZ 4",3,3362.8,15274.73145,1.23,-3.45531913999415,-3.26116312555319,-1.93549338624974,1.98431175962046,0.357672484827817,0.0794096342925279,3.96922963381948,-1.34944434124616,-0.233590246143543,0.172824078931954,-1.36698865089707,-0.431415989473463,-3.52942711214787,2.29156843519687,0.578921498158246,3.69179044035018,2.43711402650765,3.50670347003155,0.285168109749241
"ARD1B",116.3,"Unit 9","ARD GZ 4",3,3365.45,15399.42578,1.15,-2.62692788147905,-2.89721821121896,-2.0901267713098,1.86466095570636,0.160354982699953,-0.0459139215137059,3.79734384730213,-1.82186278471512,-0.164195089185371,0.0828751684505757,-2.5756345870915,-0.496193045411663,-1.6297850529758,2.09766142794419,0.568517691580766,3.50749714854231,2.26894612267467,3.45060999606454,0.289803832116788
"ARD1B",116.6,"Unit 9","ARD GZ 4",3,3368.1,15225.43555,1.18,-3.54367580736347,-3.21825340692884,-1.46423426568363,1.72020936276308,0.168018324516639,-0.216980952999234,3.92078994430891,-0.644793359799395,-0.147619825201732,0.105982933597186,-2.97313094889586,-1.00267969092442,-1.76481974297132,2.19463195602794,0.708110715769963,3.69614641477196,2.4622983490122,3.434420015163,0.291169977924945
"ARD1B",116.9,"Unit 9","ARD GZ 4",3,3370.75,16706.95898,1.14,-2.62790146243394,-2.85104501374815,-1.76440891612676,1.70658422747094,0.0933939654182909,-0.145378604001216,3.82594848303489,-1.00146597363127,-0.0283914299069359,0.0452614796678299,-1.35493578662105,-0.803352170382894,-4.10380798224352,2.23633083862588,0.596672383548898,3.7372917831786,2.43920417815038,3.66228622862286,0.273053480141565
"ARD1B",117.3,"Unit 9","ARD GZ 4",3,3374.28,16225.28613,1.06,-2.81249424934943,-3.09012598594771,-2.23146436691019,1.59459447879839,-0.0456035482242907,-0.320040393926051,3.7100886247923,-1.27204920840228,-0.0418012622745518,0.163344483684987,-1.27204920840228,-0.692230713149343,-2.11934706878949,2.09143281999013,0.498933132884011,3.57009058488549,2.26872188034036,3.67432228915663,0.272159032687775
"ARD1B",117.6,"Unit 9","ARD GZ 4",3,3376.93,15406.625,1.15,-3.48658160290795,-2.79343442234801,-1.8258503960863,1.54557482724218,-0.122922140564864,-0.400335321813131,3.63177575294662,-1.15290592284388,-0.317338402242163,-0.169528897753352,-1.42038528797814,-0.946223648583739,NA,1.83360024733682,0.185044603058423,3.39228675333421,2.04722385920327,3.83842794759825,0.260523321956769
"ARD1B",117.9,"Unit 9","ARD GZ 4",3,3379.58,13796.10742,1.01,-2.65776389946416,-3.18839215052633,-2.47055235737602,1.61152211225427,0.125793854146191,-0.289721589815475,3.79877486787997,-1.1471718216667,-0.406472100857669,-0.153439163819062,-1.5301640739228,-0.346393976914386,-1.66233584703128,1.89765978285468,0.626018026034811,3.50164234730998,2.290995990914,3.35565289945766,0.298004599987568
"ARD1B",118.2,"Unit 9","ARD GZ 4",3,3382.23,14018.69531,1.14,-3.33743571754712,-4.09957576959402,-1.95114135642723,1.84659250259878,0.461791793735677,-0.0100044861245783,4.04485457509997,-1.29189572754297,-0.386003702889713,-0.283434535869158,-1.30055379028608,-0.624950919377048,-1.72799780511302,1.99141085403574,0.642868795297427,3.59188533934957,2.43358995065377,3.18450031165593,0.314021008677497
"ARD1B",118.5,"Unit 9","ARD GZ 4",3,3384.88,14252.58398,1.12,-2.472694141471,-3.80183008875095,-1.62960681362014,1.82258846015282,0.596725847874145,0.162152655607911,4.17205254786369,-1.90471010386507,-0.465665177359646,-0.453877221607604,-2.38813675344294,-0.834268692163652,-1.82466739619153,2.03687170380463,0.777452326285017,3.65526615022552,2.55234669665881,3.01294936219559,0.331900699210982
"ARD1B",118.8,"Unit 9","ARD GZ 4",3,3387.53,14391.37695,1.15,-2.69229664216793,-2.79073671498119,-1.4044423538613,1.5934427730538,0.459370433006817,-0.197027205344387,3.98749881838316,-0.943096787358675,-1.0222341079174,-0.326150067684144,-1.49459345085559,-1.14739725087141,-2.46915309085372,1.85497956540125,0.678226732309406,3.53034162794952,2.38326772179181,3.14896524795002,0.31756463512927
"ARD1B",119.1,"Unit 9","ARD GZ 4",3,3390.18,15179.23633,1.11,-2.81747222655202,NA,-1.93592444312174,1.28375913623303,0.111442508110926,-0.512451078760096,3.6881659918871,-0.734986542490958,-0.955095190110014,-0.83731215445363,NA,-1.80365647454399,-2.56075237970421,1.56668628040789,0.2668961197186,3.19987399392852,2.0408264594506,3.18689642113236,0.313784907902555
"ARD1B",119.5,"Unit 9","ARD GZ 4",3,3393.71,15704.61035,1.14,-2.50827280181463,-2.80552432528256,-1.73288752301771,1.78140355393744,0.594390182566703,0.0697771796926032,4.17744545627978,-1.24333929769901,-0.634275234349604,-0.411131683035395,-2.11237714472262,-0.933722148380972,-3.35557066220184,2.11305190864441,0.748724230873433,3.72029455409124,2.53201375441875,3.2814349112426,0.304744731207033
"ARD1B",119.8,"Unit 9","ARD GZ 4",3,3396.36,15205.83594,1.07,-2.61927525655576,-3.02474036466392,-1.78504947773591,1.80502686126636,0.313936660016897,0.116665198528282,3.94025413297417,-1.07883021560861,-0.232460429533962,0.162738606143604,-2.00490895384893,-0.690832800540838,-3.5508334605607,2.00242423138354,0.52278497114428,3.67004669104565,2.45305360654584,3.37701804368471,0.296119235095613
"ARD1B",120.1,"Unit 9","ARD GZ 4",3,3399.28,15020.04492,1.11,-2.52194370610051,-2.7697798700051,-1.95884965378877,1.79293939130943,0.295361854921063,-0.153296862428376,3.94412515135913,-1.30104183967413,-0.394874115431424,0.0392462484371165,-2.80152856831968,-2.22818258757235,NA,1.86343097613852,0.468898582159285,3.45124509621317,2.27424990278262,3.24461011484989,0.308203440352729
"ARD1B",120.4,"Unit 9","ARD GZ 4",3,3402.74,13323.33008,1.13,-1.85223765681948,-4.45492734226386,-1.35258533365161,1.69514223502076,0.761366188805583,-0.124194001977531,4.21743030065372,-0.928566817647701,-0.981409299022081,-0.0391033280066901,-1.78077869283733,-0.878377073123846,-3.53863661038971,2.10397942902901,0.743569689001963,3.75621611934241,2.6531121938864,3.01350521792511,0.331839478508861
"ARD1B",120.7,"Unit 9","ARD GZ 4",3,3406.2,14899.25098,1.09,-3.23942565096281,-3.50768963755749,-1.56177948850218,1.67969616828326,0.506612216991072,-0.161842350978502,4.007361610903,-2.16061598959088,-0.375545508513625,0.159809021531493,-1.52934421274903,-0.617317879661328,-2.1808186969084,2.08873602817846,0.694704130246363,3.69388270244394,2.50357753684667,3.28808446455505,0.304128440366972
"ARD1B",121,"Unit 9","ARD GZ 4",3,3409.66,14315.37988,1.1,-2.63847491298303,NA,-2.06793005451541,1.24757260604186,-0.113772436030084,-0.49389406913223,3.58308333606527,-3.12398272876473,-0.449834079338199,-0.367142363493086,-2.61315710499874,-0.988830580070887,NA,1.88914944553012,0.406047524740396,3.474866841314,2.25629857563474,3.38234165067179,0.2956531608217
"ARD1B",121.4,"Unit 9","ARD GZ 4",3,3414.27,13266.5332,1.13,-2.97357348666868,-3.62416105280983,-1.65472040634433,1.36853654059975,-0.0314254592487995,-0.306949327220771,3.64771637074609,-0.724572639808745,-0.481446588907197,-0.0337216715091495,-2.55371964110842,-1.18181401744063,NA,2.00705072901153,0.595346652366273,3.57433411872332,2.37311987961959,3.32415078707539,0.300828712069288
"ARD1B",121.7,"Unit 9","ARD GZ 4",3,3417.73,12046.99609,1.13,-2.51366890222247,-3.13782321129546,-1.56920729338162,1.40191916937018,0.0703286502097642,-0.557606381703136,3.84274873026847,-0.855440825618935,0.278809978496534,0.0969259627290304,-2.38013750959794,-0.686818113183142,-3.13782321129546,2.14436477332269,0.679156245445792,3.77399048781418,2.55028145064151,3.39977426636569,0.294137175486355
"ARD1B",122,"Unit 9","ARD GZ 4",3,3421.19,10652.86621,1.12,-4.13638695622854,NA,-2.34462748700048,0.934611487594808,-0.398717337945169,-0.769091126242063,3.28339322709507,-1.03779729723484,-0.534518879104231,-0.352197322310277,-2.07799882374653,-1.09983268815429,NA,2.00457460202536,0.458732893906053,3.63186441630544,2.43799129103969,3.29983717143522,0.303045255886085
"ARD1B",122.6,"Unit 9","ARD GZ 4",3,3428.11,11640.41406,1.1,-2.94316778789045,NA,-2.01739831206175,1.32018255514983,0.136993165280331,-0.645355973649063,3.65624909371425,-1.63098139892428,-1.03186316801261,0.00627120169269535,-1.72501034857256,-0.997257638835138,-2.76881440074567,1.9229003866426,0.752829133992349,3.58388467955706,2.38053881266241,3.33124419684308,0.300188140199289
"ARD1B",122.9,"Unit 9","ARD GZ 4",3,3431.57,12141.79102,1.06,-2.51376474962159,-4.79103203463135,-1.58220654561665,1.29289774014873,0.0531550518272415,-0.476882822360554,3.65659669339898,-1.57215620976315,-0.692529462260586,-0.0182310072593079,NA,-1.05336241634798,NA,1.71213275365328,0.43739920445252,3.38056744571411,2.1674163586663,3.36406844106464,0.297259112743713
"ARD1B",123.3,"Unit 9","ARD GZ 4",3,3436.18,12663.46289,1.24,-2.04272498130138,-2.41741843074279,-1.924941945645,1.32887193058449,0.0775385548987115,-0.46718862054296,3.82733670523203,-2.73587216186132,-0.635811332978753,-0.00312934816874311,-1.00127110647322,-1.42528962247713,-1.67981948761201,2.10007900257019,0.715437261228178,3.75933045151075,2.52487313177896,3.43651308674021,0.290992635488135
"ARD1B",123.6,"Unit 9","ARD GZ 4",3,3439.64,13436.52539,1.16,-3.85032438880773,NA,-2.04582589380224,1.11359551037299,-0.0731523275481107,-0.688425998682066,3.60100663374199,-1.2736101897666,-0.534740759868562,-0.501770740630993,-2.03324711159538,-0.622260137885118,NA,1.62646096521827,0.0555257575133394,3.22821174958839,1.99855693215182,3.42004879130628,0.292393489397575
"ARD1B",123.9,"Unit 9","ARD GZ 4",3,3443.1,14025.49609,1.2,-4.34359846790394,NA,-2.32869544736167,1.32800510838803,0.163591309723951,-0.333239561754929,3.81839488155169,-1.22270305139594,-0.601968448404471,-0.402016660234246,-1.60275844397874,-1.10492001573956,-2.05782049322627,2.05027095401562,0.589675705034852,3.62020948532752,2.4275731459581,3.29575850210164,0.303420289855072
"ARD1B",124.2,"Unit 9","ARD GZ 4",3,3446.55,16478.57227,1.14,-2.443134567067,-3.13628174762695,-2.07540978694169,1.3223629338391,0.165027088255372,-0.425765454029547,3.78373142875069,-1.01158361435899,-0.645221232264571,-0.630000238254216,-2.0500919789574,-0.818990507243209,NA,1.91262414078627,0.424343370963308,3.4358971895966,2.19249297455223,3.4673971618466,0.288400766720199
"ARD1B",124.5,"Unit 9","ARD GZ 4",3,3450.01,15993.69531,1.16,-4.02464174272611,-4.02464174272611,-1.66798942846178,1.52616220437005,0.367060157471195,-0.248056708193063,3.97268508027199,-0.792520691107883,-0.341333333661624,-0.220451442101174,-1.28022389745302,-0.741227396720333,-1.10987853170578,2.12311404870825,0.507957750427151,3.57892383423546,2.37506183937277,3.33296398891967,0.300033244680851
"ARD1B",124.8,"Unit 9","ARD GZ 4",3,3453.47,14450.0752,1.14,-2.93148097435671,NA,-3.62462815491665,1.36475731134756,0.183742277198823,-0.381435022397746,3.74937370443351,-1.01909351734004,-0.292423644741449,-0.334505590175763,-1.66778893532915,-1.04208303556474,-2.63422945088878,2.10171833952722,0.613927745230148,3.56477177715422,2.34937717081956,3.37162426614481,0.296592953740786
"ARD1B",125.2,"Unit 9","ARD GZ 4",3,3457.92,15143.33984,1.16,-2.50434590925874,-3.64947821356174,-1.95780220289067,1.42792525699935,-0.0779354661523488,-0.735575958255384,3.70753119065222,-1.94473012132332,-0.33011085014722,-0.49247779241163,-1.59718766094786,-0.394132708912151,NA,2.13610366662863,0.540176528464682,3.51992678895002,2.35211345216615,3.21495492310412,0.31104635178974
"ARD1B",125.5,"Unit 9","ARD GZ 4",3,3461.12,15627.41504,1.24,-2.85890009887279,-3.99030221036389,-1.78202779684108,1.58032975150481,-0.0429120610984493,-0.355351098275506,3.76001114251489,-1.73901041175739,-0.347466694751357,-0.24788198932192,NA,-0.833301789213773,-1.74959252108793,2.17027199956582,0.535824768283752,3.55254731772958,2.34776169198522,3.3360438394909,0.299756252649428
"ARD1B",125.8,"Unit 9","ARD GZ 4",3,3464.33,14219.68359,1.09,-3.20923920512953,-4.02016942134585,-2.07425927229054,1.6327582592587,0.23544328847237,-0.241677808542231,3.7878996349873,-1.51464348435512,-0.385878157516321,-0.253172187967965,-1.19433618458726,-0.42973004004517,-1.53526277155785,2.25435716728758,0.820072886821722,3.66777045651345,2.4600668399967,3.34579260111175,0.298882841592667
"ARD1B",126.1,"Unit 9","ARD GZ 4",3,3467.54,14263.58594,1.16,-3.12452691043806,NA,-1.76750293161828,1.32802987504166,-0.0582644860782295,-0.595726067092833,3.51101576802177,-0.984460746941788,-0.62372167458226,-0.255754264345355,-1.80791246995616,-1.37867714251408,-2.17793082906857,1.98606973463825,0.356713178897634,3.38687546407327,2.20577350196303,3.25796237660644,0.306940315572833
"ARD1B",126.4,"Unit 9","ARD GZ 4",3,3470.75,12911.65039,1.14,-3.28523675639707,NA,-2.08654100917198,1.29758018381027,-0.0812074396458664,-0.394864998500909,3.5511921034247,-1.7870244790732,-0.877817602087447,-0.363207678630217,NA,-1.77532843931001,-2.27843201698209,2.08172254287313,0.271613934976876,3.43186763619469,2.29568401851912,3.11485816306288,0.321041905489747
"ARD1B",126.7,"Unit 9","ARD GZ 4",3,3473.96,13196.33789,1.14,-2.41996457036522,-3.08779394294087,-1.72681738980527,1.51937424570989,0.0145480656713755,-0.38643272998946,3.65177934280103,-1.77946112329069,-0.79525918580033,-0.369793410985496,-1.73972079464118,-1.79306677534647,NA,2.19971522489056,0.615974123666813,3.63699957435989,2.45991934606544,3.24488603156049,0.308177233429395
"ARD1B",127,"Unit 9","ARD GZ 4",3,3477.16,13903,1.16,-2.60066234414118,NA,-1.99452654057086,1.42298721852344,0.00202734130320259,-0.551434581057841,3.54173342016709,-1.4631346392234,-0.51528606694153,-0.419438108151403,-2.14867722039812,-1.16218222985072,-1.88398466617104,1.94516216373796,0.232550999915035,3.39092124350024,2.20394400935915,3.27716013263117,0.305142244970837
"ARD1B",127.4,"Unit 9","ARD GZ 4",3,3481.44,12404.97656,1.07,-2.94382222792108,-3.18498428473797,-1.71167854662845,1.69712869534785,0.476243638045455,-0.0980826240456869,4.07349188429467,-0.585667283772227,-0.346437594706392,0.10070020980234,-1.55752786680119,-2.87482935643413,-3.79112008830829,2.55685272218133,1.21506085543859,4.07598541200845,2.89868645623674,3.24559585492228,0.308109833971903
"ARD1B",127.7,"Unit 9","ARD GZ 4",3,3484.65,13248.93457,1.17,-2.92481466708498,-3.41032248286668,-1.89245176395807,1.50645990242323,0.117874589556782,-0.277549357051892,3.68157561007993,-0.984414173840636,-0.365800045143258,-0.302378218705762,NA,-1.02961961060868,-2.44524158682309,2.01021251640561,0.526393135151836,3.49204329883102,2.29803285363465,3.30029033596018,0.303003644589669
"ARD1B",128,"Unit 9","ARD GZ 4",3,3487.85,12056.39258,1.12,-2.81283982782891,-2.61216913236676,-2.13838478028111,1.41318255836839,-0.0755904720344338,-0.208779340250744,3.54307491302458,-1.24114224337765,-0.540332190072139,-0.200593755664304,NA,-0.491905596166664,-2.97318247790409,2.01636240353451,0.484367840309202,3.50392365530216,2.33400844540794,3.22171945701357,0.310393258426966
"ARD1B",128.3,"Unit 9","ARD GZ 4",3,3491.06,12198.78809,1.14,-3.01478217358669,NA,-2.21128693585788,1.15806545012336,-0.444717715458379,-0.598868395285637,3.16578643261198,-2.21128693585788,-0.960658439891139,-0.60483856227214,NA,-1.37902695283521,NA,1.71613921770697,0.149285414786521,3.19748986503796,2.03869973077815,3.1860762188631,0.313865686602071
