C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data     07/08/2013  re-evaluated data																																																							
peakarea																																																							
filename	position (mm)	sample surface	validity	revalidity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Y	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	Fe a*2	S1	S2	S3	Mo inc	Mo coh
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000136.spe	272.04	7.38	1	1	0.018304	-0.003173	0.009906	0.093737	16013.89746	1.38	13	4	25	10	39	0	33	59	2147	0	514	8	18	370	19485	190	0	375	380	14	0	85	340	0	3346	0	899	0	0	0	0	12	21	112	58	71	121	64	79	0	55	0	0	20530	5416
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000137.spe	274.04	7.38	1	1	0.018304	-0.003173	0.009906	0.093737	15407.12695	1.4	14	8	10	29	26	6	34	77	2096	0	543	34	6	390	20926	287	0	301	328	0	66	158	141	64	2987	18	1049	7	0	0	0	0	66	77	107	123	96	88	0	15	42	0	1.48E+14	19725	5290
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000138.spe	276.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	14860.85547	1.36	13	35	15	21	44	0	35	65	1729	0	453	26	6	312	20752	181	0	244	354	0	0	66	187	42	2913	87	960	0	0	10	0	11	15	100	90	132	178	0	0	110	96	11	0	18411	5206
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000139.spe	278.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15024.5459	1.5	10	0	16	15	36	0	53	75	1816	5	526	33	31	333	21125	155	0	192	215	10	21	64	152	0	2780	112	729	7	0	0	0	0	0	71	83	33	0	0	103	79	130	0	0	19047	5240
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000140.spe	280.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	14550.36914	1.57	0	0	9	15	29	11	35	51	1543	0	511	30	21	286	19994	133	0	147	322	0	32	81	181	0	2359	48	881	0	0	0	4	33	7	68	26	0	43	30	61	42	116	0	8.69E+13	18595	5034
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000141.spe	282.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	14610.66504	1.47	0	0	11	0	25	0	32	65	1832	0	515	72	14	344	21700	210	0	208	267	31	85	46	148	51	2524	0	816	0	0	0	0	16	30	38	105	20	4	30	0	38	92	0	4.67E+13	17418	5223
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000142.spe	284.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	15346.73047	1.44	0	9	18	18	61	8	69	69	1951	11	597	25	17	343	21629	276	0	190	281	7	149	115	286	28	2810	65	807	0	0	0	5	12	47	75	81	49	0	64	29	9	0	8	3.29E+14	19446	5361
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000143.spe	286.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	14944.9502	1.34	25	23	20	16	56	10	40	41	1633	13	470	25	26	289	19550	194	0	276	257	17	65	79	220	5	2829	0	743	7	0	0	0	0	6	56	51	59	20	0	0	111	44	13	8.23E+13	19101	5345
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000144.spe	288.04	7.34	1	1	0.018304	-0.003173	0.009906	0.093737	14753.36035	1.43	8	5	9	12	42	4	43	84	1788	0	455	20	17	335	19552	206	0	289	285	0	0	122	178	90	3113	90	922	0	5	15	0	19	28	48	71	77	92	13	51	68	122	0	0	18794	5320
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000145.spe	290.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	14451.97363	1.35	0	0	10	0	51	0	15	41	1844	0	576	11	21	332	20828	197	17	159	280	0	0	66	186	45	2874	21	888	0	0	0	78	16	51	65	105	71	132	63	77	0	87	0	3.01E+14	17665	5207
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000146.spe	292.04	7.3	1	1	0.018304	-0.003173	0.009906	0.093737	14167.28906	1.29	14	5	16	0	51	7	35	67	1745	0	527	18	13	327	20867	178	9	217	224	47	24	51	256	11	2710	0	879	0	0	13	0	0	0	90	92	28	38	0	40	11	111	0	0	17413	5045
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000147.spe	294.04	7.31	1	1	0.018304	-0.003173	0.009906	0.093737	14983.24707	1.26	29	10	27	35	58	8	42	57	1586	7	470	26	12	331	20155	229	0	273	392	13	127	129	144	43	2824	0	837	0	0	6	0	36	36	69	88	99	0	0	0	55	26	0	5.1E+14	18984	5616
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000148.spe	296.04	7.28	1	1	0.018304	-0.003173	0.009906	0.093737	14235.18457	1.4	5	0	11	0	33	0	38	59	1490	13	440	24	26	286	17507	241	19	241	275	33	79	77	171	0	2875	0	930	10	0	0	0	0	0	49	94	65	29	47	0	0	53	7	0	18219	5321
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000149.spe	298.04	7.28	1	1	0.018304	-0.003173	0.009906	0.093737	14981.84668	1.42	18	11	21	19	22	9	28	51	1347	0	385	37	23	319	17889	179	10	289	281	47	0	107	268	17	3120	31	1082	0	0	0	0	58	0	69	28	37	60	0	15	15	80	16	0	20000	5238
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000150.spe	300.04	7.27	1	1	0.018304	-0.003173	0.009906	0.093737	15433.72461	1.55	0	0	0	0	42	0	49	30	1515	0	359	43	0	298	14965	274	0	276	291	33	35	117	149	9	2860	0	715	20	0	0	0	0	61	112	92	118	0	0	7	100	0	0	0	21418	5333
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000151.spe	302.04	7.28	1	1	0.018304	-0.003173	0.009906	0.093737	15602.81738	1.34	0	0	30	0	44	8	28	52	1646	15	364	14	15	305	15380	172	0	345	370	0	96	125	301	0	3180	0	858	0	0	0	23	0	87	49	144	35	4	0	0	0	58	20	0	20878	5498
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000152.spe	304.04	7.29	1	1	0.018304	-0.003173	0.009906	0.093737	15600.5166	1.38	0	0	0	0	32	0	35	31	1829	0	341	22	0	383	16203	141	0	360	329	20	15	70	308	35	3316	0	1021	0	0	0	13	0	21	62	75	44	112	121	0	0	123	0	6.4E+14	21336	5626
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000153.spe	306.04	7.29	1	1	0.018304	-0.003173	0.009906	0.093737	15283.93262	1.42	20	18	22	26	11	12	35	45	1884	0	373	8	11	320	15257	197	0	309	408	0	0	110	326	0	3626	43	968	0	0	0	32	0	48	54	100	89	110	63	55	11	37	7	1.14E+15	20917	5471
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000154.spe	308.04	7.3	1	1	0.018304	-0.003173	0.009906	0.093737	14832.4541	1.53	0	6	35	9	32	0	43	21	1670	27	253	34	4	308	14308	161	0	291	318	0	100	149	368	28	3555	108	823	15	0	0	0	0	25	38	50	0	0	0	0	86	35	10	0	20051	5408
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000155.spe	310.04	7.31	1	1	0.018304	-0.003173	0.009906	0.093737	13848.10352	1.33	24	20	14	19	22	0	37	23	1206	0	228	12	0	228	13370	103	0	258	283	0	109	107	279	21	3106	0	811	0	0	0	30	42	56	0	34	32	0	0	0	0	103	0	6.17E+13	19162	5115
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000156.spe	312.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	14090.99219	1.41	0	14	17	0	40	0	56	41	1385	0	290	15	0	247	14580	123	0	230	231	58	76	84	278	30	2845	93	963	0	0	0	0	0	0	106	128	81	86	20	108	0	33	0	3.92E+14	19305	5423
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000157.spe	314.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	14271.78223	1.35	18	10	25	19	33	0	52	42	1463	0	316	8	0	298	15093	128	0	245	307	8	124	149	301	84	3114	0	990	0	0	0	0	0	36	85	102	8	0	12	82	104	87	5	0	18864	5303
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000158.spe	316.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	14313.08008	1.47	10	20	21	0	31	0	23	37	1713	0	362	26	38	353	16294	207	0	239	259	71	0	102	291	174	3257	0	753	0	0	0	0	0	0	15	47	15	148	34	0	0	67	0	0	18981	5168
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000159.spe	318.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	14110.99219	1.43	25	12	0	0	34	0	29	42	1722	5	410	8	28	312	16730	120	0	259	297	0	5	218	244	103	3358	0	887	12	0	0	17	11	31	9	84	0	45	96	0	33	124	8	0	18063	5158
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000160.spe	320.04	7.34	1	1	0.018304	-0.003173	0.009906	0.093737	14297.4834	1.34	26	16	33	25	41	6	43	41	1756	0	440	0	14	342	18408	147	0	274	303	0	0	136	212	0	3184	0	881	0	0	0	0	4	0	87	57	54	109	0	0	0	94	21	3.25E+14	17979	5280
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000161.spe	322.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	14636.66504	1.4	0	0	0	0	26	0	32	31	1766	0	373	20	11	312	17833	190	0	227	291	17	0	90	194	0	3094	35	915	25	0	5	0	0	0	61	98	66	95	0	0	21	21	26	0	18866	5327
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000162.spe	324.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	14760.45801	1.42	0	9	0	9	22	6	34	52	1710	0	455	43	0	300	17935	103	0	238	266	0	51	133	240	8	3181	0	970	8	0	0	23	27	51	43	104	46	0	0	0	158	116	11	9.19E+14	19554	5254
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000163.spe	326.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	14877.85059	1.63	0	0	10	8	46	0	62	70	1845	0	460	20	19	372	19412	190	0	237	268	13	34	111	195	0	3007	0	851	12	5	14	0	0	0	47	81	23	0	53	0	0	49	10	2.47E+14	18921	5377
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000164.spe	328.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15013.44629	1.52	16	0	15	40	44	7	55	46	1965	27	508	18	17	349	20808	226	0	284	272	0	80	106	292	54	3180	0	868	0	5	0	0	7	76	89	82	48	61	41	0	52	6	7	0	18846	5506
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000165.spe	330.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15388.12598	1.42	27	4	12	0	52	0	30	52	2276	0	460	22	18	387	20274	212	0	269	383	0	0	174	314	48	3515	0	849	16	0	0	27	0	73	50	33	10	22	66	21	0	57	5	0	19128	5147
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000166.spe	332.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15410.125	1.41	0	0	29	22	52	14	44	59	2372	0	452	49	0	406	20248	146	0	385	396	33	0	32	329	0	3658	0	863	0	0	10	0	0	27	84	71	54	168	90	110	0	118	0	0	19134	5321
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000167.spe	334.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15218.83398	1.48	22	24	17	0	55	0	32	65	2488	8	476	21	22	367	21297	205	0	328	297	23	142	139	263	63	3751	0	865	0	0	0	0	13	36	65	71	49	0	0	0	46	92	10	0	18714	5157
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000168.spe	336.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15074.84375	1.5	0	15	0	9	46	0	24	32	2397	0	529	4	33	382	21113	247	0	317	333	19	0	61	328	0	3583	0	749	0	0	0	0	24	43	54	83	56	78	22	8	83	55	9	3.68E+14	18695	5288
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000169.spe	338.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15389.22656	1.46	27	22	29	42	44	0	28	70	2543	0	511	37	0	411	21315	129	0	299	373	6	151	186	404	104	3622	0	826	0	0	0	5	4	8	58	50	31	24	85	0	56	135	10	0	18548	5327
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000170.spe	340.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15888.30273	1.45	0	0	9	15	44	0	44	83	2407	0	467	28	4	394	21330	222	0	326	384	25	175	109	245	85	3548	61	795	0	0	18	0	0	8	36	54	78	0	21	8	79	77	0	8.54E+14	19826	5730
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000171.spe	342.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15881.20215	1.41	0	16	19	11	48	0	29	54	1912	0	535	13	0	356	23615	193	0	259	356	0	83	51	250	20	3048	12	813	0	0	0	0	4	44	42	21	10	0	55	0	19	143	16	0	19595	5326
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000172.spe	344.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15755.91016	1.35	19	17	15	0	46	13	20	69	2368	14	505	30	13	387	22710	198	0	310	363	105	104	153	348	47	3280	0	785	0	0	0	0	18	0	55	36	60	17	81	0	48	98	10	0	19350	5465
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000173.spe	346.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15545.41992	1.35	0	10	27	7	57	6	37	81	2259	0	508	49	21	391	23176	262	0	241	295	0	0	81	219	120	3142	0	946	0	0	0	0	11	26	33	48	83	140	58	0	6	47	0	0	19063	5399
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000174.spe	348.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15280.63184	1.35	0	0	0	0	56	0	31	41	2090	0	477	27	4	359	22502	238	0	264	345	0	90	135	267	113	3064	115	945	0	0	0	11	17	89	68	59	138	71	0	140	146	81	0	0	19311	5282
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000175.spe	350.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15313.53125	1.9	0	0	0	16	58	16	62	98	2057	22	621	15	43	339	24323	228	0	215	317	11	46	142	294	59	3317	0	820	9	12	0	0	0	0	70	72	44	72	65	0	0	69	0	6.34E+14	18080	5235
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000176.spe	352.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15491.32324	1.43	16	9	19	0	73	0	13	49	1953	0	481	5	0	293	22942	255	0	288	341	20	49	105	291	50	3605	0	861	0	0	0	0	0	4	63	86	21	82	0	0	73	45	0	0	18669	5503
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000177.spe	354.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15488.4209	1.63	0	0	0	20	55	0	39	38	2672	17	461	40	12	387	20063	131	0	417	438	0	0	182	458	17	4035	67	790	0	0	8	0	0	19	28	85	0	67	46	0	0	86	0	0	18904	5547
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000178.spe	356.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15636.81641	1.54	0	11	35	22	58	0	44	91	2476	6	477	31	0	425	20490	147	0	320	358	9	0	216	453	84	4141	69	849	7	0	0	0	29	92	42	89	24	119	20	79	121	106	9	0	19832	5523
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000179.spe	358.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15736.1084	1.37	39	6	20	10	51	0	37	62	2306	0	563	11	0	359	21050	237	0	333	343	45	132	104	337	0	3653	65	971	0	0	0	0	37	17	51	60	68	0	0	126	104	58	6	0	19874	5511
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000180.spe	360.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15662.21387	1.43	10	6	17	11	39	24	38	41	2094	0	461	18	14	391	20135	197	0	307	350	0	0	98	498	29	3513	31	785	21	0	0	22	0	60	131	147	62	143	67	62	21	60	0	8.82E+14	19926	5557
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000181.spe	362.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	14818.65723	1.45	0	5	10	20	40	0	41	45	2338	0	504	7	36	335	19619	113	0	340	392	0	89	161	324	109	3454	0	855	0	0	0	7	0	51	53	38	92	33	0	0	100	110	0	2.33E+14	18256	4973
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000182.spe	364.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15024.14453	1.41	23	20	60	27	64	14	47	77	2376	0	549	21	16	418	20770	238	0	258	311	17	50	184	415	45	3580	5	900	0	0	0	25	21	44	0	84	0	0	0	0	29	89	8	0	18366	5369
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000183.spe	366.04	7.38	1	1	0.018304	-0.003173	0.009906	0.093737	15273.93066	1.4	6	14	22	24	57	15	38	83	2137	11	501	53	8	345	20543	264	0	252	404	24	29	133	379	0	3225	0	951	0	0	0	6	0	0	83	50	44	59	0	54	80	45	0	0	19021	5471
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000184.spe	368.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15069.8418	1.43	0	0	13	30	48	0	45	52	2649	0	442	39	23	411	19391	181	0	336	354	51	67	117	352	0	3801	23	864	7	0	0	0	29	45	113	89	82	70	177	0	0	44	0	2.9E+14	18613	5305
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000185.spe	370.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15112.33984	1.28	0	0	12	0	32	0	37	59	2373	0	418	0	13	435	19427	184	0	291	316	0	0	87	293	0	3814	16	806	0	0	17	0	14	27	62	66	109	114	0	0	0	84	0	0	18830	5437
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000186.spe	372.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15273.63379	1.27	28	12	8	0	37	0	19	41	2146	10	457	0	6	395	20557	299	0	255	302	38	18	139	357	207	3620	65	719	0	0	0	0	0	0	27	87	32	79	32	0	36	8	5	1.01E+15	19182	5583
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000187.spe	374.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15131.13965	1.4	0	0	7	0	42	0	31	47	1761	0	445	20	6	309	20371	164	0	281	331	0	42	136	262	0	3157	0	844	0	0	6	0	7	51	66	84	17	18	13	60	125	116	10	9.77E+14	18952	5585
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000188.spe	376.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15332.42969	1.5	0	0	18	13	59	6	29	55	2036	0	503	35	12	351	20832	111	0	288	314	0	15	208	250	0	3231	40	745	9	6	0	4	18	61	33	34	55	35	55	0	0	136	0	0	19732	5091
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000189.spe	378.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	14715.95898	1.39	20	19	27	19	36	14	56	53	2119	0	488	7	36	344	19868	175	0	241	330	43	0	137	328	37	3474	41	904	5	0	14	16	0	0	49	113	60	126	0	0	83	49	0	0	18269	5520
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000190.spe	380.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	14827.85547	1.36	0	0	0	36	40	0	31	50	2137	0	500	27	20	335	19136	144	8	322	340	113	123	104	356	123	3778	47	808	0	0	0	0	0	0	86	71	35	60	56	48	12	81	0	0	18764	5591
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000191.spe	382.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	14950.34766	1.46	17	14	31	0	36	0	35	55	2000	0	479	35	0	316	17823	147	0	209	291	0	108	215	371	19	3355	0	847	4	0	0	35	7	73	46	132	81	24	0	0	45	65	10	1.99E+14	19541	5320
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000192.spe	384.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	14466.57422	1.41	0	0	0	0	50	11	59	59	1791	0	444	22	0	303	19206	153	0	188	279	41	0	95	253	0	2751	59	984	0	0	9	0	0	0	23	106	39	125	125	0	0	102	0	0	18556	5250
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000193.spe	386.04	7.34	1	1	0.018304	-0.003173	0.009906	0.093737	14136.89063	1.59	0	15	13	25	29	17	45	57	1734	4	509	27	10	323	18693	227	0	126	232	0	69	59	191	46	2961	7	989	7	9	0	29	0	38	23	90	0	35	36	49	9	36	21	9.96E+14	17648	5238
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000194.spe	388.04	7.34	1	1	0.018304	-0.003173	0.009906	0.093737	14316.78027	1.34	0	0	15	16	19	0	36	46	1866	0	520	8	16	351	18765	165	0	184	247	47	0	50	236	0	3172	29	889	0	0	8	9	20	0	54	66	50	92	57	0	0	89	0	2.69E+13	17994	5120
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000195.spe	390.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	14265.08203	1.32	9	9	14	5	43	0	37	63	1742	0	466	9	19	269	18720	157	0	161	243	25	0	53	248	0	2902	0	803	18	9	10	0	18	13	68	55	35	85	54	18	31	57	0	0	17800	5210
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000196.spe	392.04	7.31	1	1	0.018304	-0.003173	0.009906	0.093737	14369.37793	1.45	0	0	34	11	45	18	40	39	1708	0	417	26	0	315	18351	208	0	225	282	0	17	109	179	41	3147	12	899	0	0	12	0	0	42	79	102	73	65	16	101	36	25	0	0	18424	5211
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000197.spe	394.04	7.29	1	1	0.018304	-0.003173	0.009906	0.093737	13982.79883	1.42	0	0	0	11	26	0	39	41	1656	0	447	24	0	305	17342	247	0	228	253	35	152	62	200	0	3131	0	803	11	0	0	0	0	0	48	34	0	0	0	7	51	23	30	0	17840	5077
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000198.spe	396.04	7.27	1	1	0.018304	-0.003173	0.009906	0.093737	13512.82227	1.34	17	0	23	17	43	0	33	39	1763	0	396	13	8	321	17067	110	0	235	224	0	0	77	337	0	3411	0	832	0	0	0	0	0	38	75	63	0	94	0	0	0	78	10	8.62E+14	17130	4974
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000199.spe	398.04	7.25	1	1	0.018304	-0.003173	0.009906	0.093737	13626.81543	1.3	15	19	29	19	29	15	39	49	2019	0	460	0	19	309	18444	214	0	257	285	0	0	55	288	61	3336	63	732	0	0	0	0	0	59	77	43	6	99	0	0	82	65	19	0	16641	4993
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000200.spe	400.04	7.25	1	1	0.018304	-0.003173	0.009906	0.093737	13722.81152	1.3	21	16	24	0	24	0	55	30	1888	0	547	20	0	343	19751	187	0	176	258	42	30	116	234	31	3019	12	781	6	0	0	0	0	0	65	93	0	0	0	0	16	65	0	0	16521	5142
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000201.spe	402.04	7.27	1	1	0.018304	-0.003173	0.009906	0.093737	13507.32227	1.41	0	0	5	0	15	6	44	44	1675	0	514	34	9	267	17860	191	0	173	223	21	24	77	196	25	2933	0	728	0	0	0	22	0	5	52	54	53	19	32	0	57	99	0	5.57E+14	16794	5210
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000202.spe	404.04	7.27	1	1	0.018304	-0.003173	0.009906	0.093737	13474.82227	1.38	33	15	7	26	30	14	41	40	1737	0	449	0	37	317	17383	140	0	130	274	13	64	50	178	113	2781	0	889	0	0	0	0	0	28	33	74	47	0	50	0	116	42	0	7.46E+14	16811	5033
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000203.spe	406.04	7.27	1	1	0.018304	-0.003173	0.009906	0.093737	14133.19043	1.34	20	8	27	18	30	0	49	32	1781	0	387	28	0	306	17959	220	0	200	194	0	12	85	123	0	2835	43	1017	0	0	0	0	18	8	37	55	69	9	20	15	94	40	0	0	18054	5281
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000204.spe	408.04	7.26	1	1	0.018304	-0.003173	0.009906	0.093737	14066.3916	1.24	13	12	15	17	27	0	30	34	1665	0	451	37	0	317	17421	222	0	234	241	89	0	181	164	79	2942	16	924	20	0	0	0	8	0	0	41	24	48	0	0	26	34	18	3.71E+14	18167	5325
