C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data     06/08/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000146.spe	292.04	7.30	1	0.018310	-0.003173	0.009788	0.093737	14167.28906	1.20	16	7	17	0	50	6	33	66	1741	0	533	16	328	20937	138	0	198	211	42	24	50	253	13	2716	861	0	0	13	0	0	0	68	15	0	128	0	280662581836091	17456	5075	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000147.spe	294.04	7.31	1	0.018310	-0.003173	0.009788	0.093737	14983.24707	1.17	31	12	27	35	57	6	40	56	1581	7	477	16	335	20224	182	0	248	369	9	119	121	191	29	2835	828	0	0	8	0	43	7	37	0	37	47	0	0	19053	5644	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000148.spe	296.04	7.28	1	0.018310	-0.003173	0.009788	0.093737	14235.18457	1.35	9	5	12	0	31	0	35	56	1486	11	444	28	287	17560	201	13	218	253	24	73	71	200	0	2905	944	8	0	0	0	0	0	23	6	0	72	8	744211052168062	18310	5345	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000149.spe	298.04	7.28	1	0.018310	-0.003173	0.009788	0.093737	14981.84668	1.32	20	12	22	19	22	8	27	49	1347	0	391	26	318	17947	142	6	275	272	42	0	104	293	32	3152	1041	0	0	0	0	59	0	54	74	0	90	16	0	20053	5239	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000150.spe	300.04	7.27	1	0.018310	-0.003173	0.009788	0.093737	15433.72461	1.36	0	0	0	0	41	0	46	28	1511	0	367	6	301	15007	231	0	249	262	27	22	106	214	0	2902	731	17	0	0	0	0	23	76	0	79	9	0	0	21577	5383	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000151.spe	302.04	7.28	1	0.018310	-0.003173	0.009788	0.093737	15602.81738	1.28	0	0	30	0	42	6	25	51	1643	14	369	17	309	15421	135	0	316	350	0	69	132	314	0	3228	861	0	0	0	34	5	62	16	0	0	78	20	270486027333780	21013	5514	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000152.spe	304.04	7.29	1	0.018310	-0.003173	0.009788	0.093737	15600.51660	1.33	0	0	0	0	31	0	33	30	1823	0	347	0	384	16243	109	0	337	312	10	23	68	322	11	3319	1028	0	0	0	20	6	0	41	79	12	135	0	704344830527568	21409	5654	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000153.spe	306.04	7.29	1	0.018310	-0.003173	0.009788	0.093737	15283.93262	1.35	22	19	23	26	10	10	33	43	1882	0	374	12	324	15327	155	0	281	384	0	0	98	351	0	3612	940	0	0	0	39	10	18	22	67	22	58	7	0	20920	5472	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000154.spe	308.04	7.30	1	0.018310	-0.003173	0.009788	0.093737	14832.45410	1.42	0	6	36	10	31	0	41	20	1668	27	258	7	307	14335	137	0	279	319	0	84	158	338	40	3568	776	14	0	0	4	10	30	34	13	41	36	10	820757037658899	20065	5414	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000155.spe	310.04	7.31	1	0.018310	-0.003173	0.009788	0.093737	13848.10352	1.23	26	22	14	19	22	0	36	22	1205	0	229	0	229	13414	75	0	240	272	0	96	111	305	9	3152	813	0	0	0	36	42	43	0	0	0	113	0	109952917190233	19272	5145	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000156.spe	312.04	7.32	1	0.018310	-0.003173	0.009788	0.093737	14090.99219	1.31	0	15	17	0	40	0	54	39	1383	0	292	0	251	14629	83	0	205	214	52	84	71	290	33	2819	932	0	0	0	0	0	0	71	38	0	57	0	303770475771826	19292	5434	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000157.spe	314.04	7.33	1	0.018310	-0.003173	0.009788	0.093737	14271.78223	1.31	20	11	25	19	32	0	50	40	1460	0	319	0	301	15123	96	0	228	296	0	127	149	281	93	3109	968	0	0	0	0	0	21	64	0	95	102	5	0	18872	5313	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000158.spe	316.04	7.33	1	0.018310	-0.003173	0.009788	0.093737	14313.08008	1.39	11	21	22	0	31	0	21	36	1712	0	370	40	353	16339	173	0	226	250	65	0	103	288	165	3262	743	0	0	0	0	7	0	5	129	0	76	0	0	19035	5202	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000159.spe	318.04	7.33	1	0.018310	-0.003173	0.009788	0.093737	14110.99219	1.35	26	12	0	0	34	0	28	41	1722	6	413	28	314	16779	90	0	245	289	0	21	222	218	98	3351	879	11	0	0	25	24	23	0	17	75	134	8	0	18101	5189	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000160.spe	320.04	7.34	1	0.018310	-0.003173	0.009788	0.093737	14297.48340	1.27	27	17	33	25	41	5	42	40	1752	0	440	14	345	18470	108	0	254	287	0	0	136	246	0	3228	867	0	0	0	0	6	0	63	109	0	111	21	359142150747430	18021	5267	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000161.spe	322.04	7.35	1	0.018310	-0.003173	0.009788	0.093737	14636.66504	1.27	0	0	0	0	25	0	30	29	1761	0	378	14	314	17883	147	0	203	272	11	0	85	218	0	3106	899	23	0	6	0	0	0	33	73	10	42	26	0	18904	5343	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000162.spe	324.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	14760.45801	1.34	0	11	0	9	20	4	31	50	1708	0	464	6	303	17987	66	0	211	248	0	25	137	263	4	3231	956	6	0	0	30	36	28	14	0	106	133	11	0	19673	5280	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000163.spe	326.04	7.35	1	0.018310	-0.003173	0.009788	0.093737	14877.85059	1.48	0	0	11	8	45	0	61	69	1840	0	466	21	374	19473	148	0	218	256	5	37	114	195	0	3023	852	11	4	15	0	0	0	29	0	9	68	10	0	18992	5390	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000164.spe	328.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15013.44629	1.40	18	0	15	40	43	6	53	44	1959	28	512	20	350	20859	178	0	265	254	0	72	107	313	29	3207	864	0	0	0	0	15	57	67	45	74	26	7	387029389731017	18907	5518	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000165.spe	330.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15388.12598	1.32	28	5	12	0	51	0	28	51	2275	0	466	20	387	20323	171	0	253	374	0	0	175	309	46	3528	831	15	0	0	34	0	65	37	0	8	70	5	1175662147639627	19134	5157	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000166.spe	332.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15410.12500	1.33	6	0	30	21	51	11	40	57	2370	0	461	0	407	20306	103	0	363	381	26	0	27	333	0	3649	841	0	0	15	0	7	8	60	122	0	137	0	23186227076476	19108	5320	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000167.spe	334.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15218.83398	1.40	24	25	18	0	54	0	30	63	2482	10	482	24	368	21365	156	0	302	281	14	126	134	287	54	3788	855	0	0	0	0	18	17	40	0	29	113	9	656950500972469	18797	5181	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000168.spe	336.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15074.84375	1.42	0	15	0	9	45	0	23	31	2396	0	531	34	387	21164	199	0	295	316	12	0	57	342	0	3595	740	0	0	0	0	32	21	29	54	83	75	8	0	18754	5318	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000169.spe	338.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15389.22656	1.38	30	23	30	41	43	0	25	68	2543	0	520	0	410	21366	90	0	280	359	0	155	186	415	87	3635	825	0	0	0	12	7	0	40	0	100	149	9	0	18594	5351	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000170.spe	340.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15888.30273	1.36	0	0	9	15	43	0	42	81	2403	0	473	7	392	21375	176	0	305	363	20	175	98	280	76	3548	774	0	0	20	0	0	0	14	0	74	95	0	778424276811243	19833	5739	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000171.spe	342.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15881.20215	1.31	0	16	19	12	48	0	29	53	1907	0	539	0	357	23680	149	0	247	350	0	91	57	250	6	3049	801	0	0	0	0	5	41	33	0	46	153	16	0	19635	5354	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000172.spe	344.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15755.91016	1.27	20	18	15	0	46	12	19	67	2365	15	512	17	387	22772	150	0	290	346	96	113	147	376	33	3288	787	0	0	0	0	15	0	37	0	92	115	10	212291296410837	19397	5485	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000173.spe	346.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15545.41992	1.27	6	12	27	7	56	4	35	79	2253	0	520	25	392	23253	211	0	223	279	0	0	71	256	97	3143	939	0	0	0	0	11	4	12	111	30	65	0	70250152480	19095	5412	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000174.spe	348.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15280.63184	1.28	0	0	0	0	55	0	29	40	2090	0	485	7	361	22579	186	0	237	321	0	99	115	324	117	3033	909	0	0	0	14	18	58	34	27	116	101	0	0	19290	5288	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000175.spe	350.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15313.53125	1.72	0	0	0	16	57	15	61	97	2052	23	628	45	339	24383	179	0	198	304	0	44	142	313	34	3347	823	8	12	0	0	0	0	50	53	0	88	0	0	18154	5268	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000176.spe	352.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15491.32324	1.31	17	9	19	0	72	0	11	49	1951	0	483	0	295	23019	205	0	266	327	10	37	108	294	44	3630	843	0	0	0	5	0	0	42	74	62	65	0	0	18733	5529	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000177.spe	354.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15488.42090	1.47	0	0	0	20	54	0	37	37	2665	18	469	17	386	20127	90	0	396	432	0	0	190	437	10	4038	763	0	0	12	0	4	11	11	48	16	102	0	0	18884	5548	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000178.spe	356.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15636.81641	1.41	0	12	35	22	57	0	42	89	2476	6	486	6	427	20540	103	0	301	347	6	0	213	441	92	4125	812	5	0	0	0	42	74	22	93	110	124	9	483205936625790	19841	5535	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000179.spe	358.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15736.10840	1.30	40	7	21	10	51	0	35	61	2304	0	567	0	360	21100	193	0	312	328	43	136	96	355	0	3637	930	0	0	0	0	42	0	26	0	69	74	5	0	19875	5527	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000180.spe	360.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15662.21387	1.30	14	8	18	10	38	22	35	39	2093	0	465	17	396	20207	149	0	277	328	0	0	92	494	28	3495	773	19	0	0	32	0	29	94	89	36	85	0	960176762115294	19951	5568	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000181.spe	362.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	14818.65723	1.37	0	5	11	20	39	0	39	44	2338	0	508	37	337	19664	68	0	316	371	0	59	158	389	95	3520	853	0	0	0	12	0	27	25	37	59	132	0	281950368552220	18382	5014	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000182.spe	364.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15024.14453	1.33	24	21	60	27	63	13	45	76	2372	0	557	19	417	20817	197	0	241	301	10	45	190	402	40	3597	881	0	0	0	33	36	35	0	0	26	102	8	0	18408	5391	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000183.spe	366.04	7.38	1	0.018310	-0.003173	0.009788	0.093737	15273.93066	1.27	8	16	23	24	56	14	36	81	2134	10	511	14	342	20608	220	0	233	392	16	17	127	393	0	3235	926	0	0	0	12	0	0	65	54	45	60	0	0	19065	5489	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000184.spe	368.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15069.84180	1.36	0	0	14	30	47	0	42	50	2644	0	450	28	412	19444	136	0	310	333	43	89	108	373	0	3783	856	5	0	0	0	36	19	86	15	0	64	0	399971864028835	18584	5306	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000185.spe	370.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15112.33984	1.17	0	0	12	0	31	0	36	58	2372	0	419	13	441	19489	139	0	268	294	0	0	79	354	0	3843	795	0	0	13	0	14	0	33	97	0	104	0	0	18875	5444	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000186.spe	372.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15273.63379	1.22	29	12	8	0	36	0	18	40	2143	13	455	5	397	20593	258	0	237	290	32	18	137	358	193	3618	699	0	0	0	0	0	0	8	59	41	23	5	994372261539854	19206	5598	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000187.spe	374.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15131.13965	1.34	0	0	7	0	42	0	29	47	1760	0	450	8	309	20407	125	0	262	318	0	47	137	255	4	3167	834	0	0	7	0	17	36	45	0	128	131	10	1030291212213375	19017	5611	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000188.spe	376.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15332.42969	1.40	0	0	18	13	57	5	26	52	2032	0	510	15	351	20866	70	0	271	302	0	14	202	273	0	3237	730	8	4	0	9	19	48	17	20	0	150	0	0	19768	5108	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000189.spe	378.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	14715.95898	1.32	23	20	27	19	35	13	54	52	2118	0	490	37	347	19926	129	0	216	310	34	0	131	343	26	3481	879	4	0	12	23	0	0	20	105	60	72	0	624249398256153	18297	5524	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000190.spe	380.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	14827.85547	1.29	0	0	0	36	40	0	30	49	2138	0	506	23	336	19177	106	0	302	327	107	130	99	353	125	3768	779	0	0	5	0	10	0	66	30	26	96	0	0	18730	5594	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000191.spe	382.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	14950.34766	1.40	22	17	32	0	34	0	31	53	1995	0	487	0	319	17890	103	0	178	265	0	85	211	414	0	3398	863	0	0	0	40	16	40	11	7	39	90	11	349130096692005	19704	5363	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000192.spe	384.04	7.35	1	0.018310	-0.003173	0.009788	0.093737	14466.57422	1.34	0	0	5	0	49	9	56	57	1786	0	450	0	306	19273	113	0	168	264	35	0	92	248	0	2741	973	0	0	10	0	0	0	0	84	0	120	0	854406604948592	18567	5264	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000193.spe	386.04	7.34	1	0.018310	-0.003173	0.009788	0.093737	14136.89063	1.47	0	16	14	25	29	15	44	56	1734	5	516	13	324	18737	191	0	111	222	0	74	58	169	51	2953	969	5	9	0	35	0	28	9	13	15	47	21	0	17652	5264	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000194.spe	388.04	7.34	1	0.018310	-0.003173	0.009788	0.093737	14316.78027	1.27	0	0	15	16	18	0	35	45	1866	0	522	17	355	18818	128	0	167	234	41	0	46	253	0	3179	878	0	0	7	12	26	0	36	71	0	103	0	0	18016	5123	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000195.spe	390.04	7.32	1	0.018310	-0.003173	0.009788	0.093737	14265.08203	1.25	10	9	14	6	43	0	37	62	1737	0	469	20	271	18766	122	0	149	232	24	0	46	250	0	2896	788	17	8	10	0	22	0	53	62	48	70	0	756189240608922	17820	5219	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000196.spe	392.04	7.31	1	0.018310	-0.003173	0.009788	0.093737	14369.37793	1.39	6	0	35	11	44	16	38	37	1704	0	423	5	317	18420	165	0	200	263	0	24	98	194	41	3131	877	0	0	14	0	9	14	48	25	24	45	0	281716787042458	18436	5233	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000197.spe	394.04	7.29	1	0.018310	-0.003173	0.009788	0.093737	13982.79883	1.34	0	0	0	12	26	0	39	40	1653	0	453	0	302	17387	214	0	215	247	29	138	66	200	0	3157	775	10	0	0	0	0	0	38	0	28	31	29	605981852901188	17865	5083	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000198.spe	396.04	7.27	1	0.018310	-0.003173	0.009788	0.093737	13512.82227	1.26	17	4	24	18	42	0	33	39	1762	0	399	9	320	17102	77	0	223	222	0	0	86	310	0	3437	819	0	0	0	0	0	39	68	96	0	90	10	879447900481702	17191	4999	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000199.spe	398.04	7.25	1	0.018310	-0.003173	0.009788	0.093737	13626.81543	1.21	15	18	29	20	29	15	39	49	2021	0	460	19	313	18493	182	0	245	281	0	0	61	287	56	3356	706	0	0	0	0	0	55	65	100	68	73	18	770753056326163	16651	4997	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000200.spe	400.04	7.25	1	0.018310	-0.003173	0.009788	0.093737	13722.81152	1.23	23	17	25	0	23	0	53	29	1885	0	553	6	345	19805	149	0	161	249	37	29	121	216	32	3026	758	5	0	0	0	0	0	48	0	0	79	0	0	16552	5162	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000201.spe	402.04	7.27	1	0.018310	-0.003173	0.009788	0.093737	13507.32227	1.28	0	0	6	0	14	0	42	42	1671	0	524	12	268	17917	152	0	155	207	15	23	73	221	9	2947	721	0	0	0	25	0	0	33	0	71	114	4	0	16827	5215	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000202.spe	404.04	7.27	1	0.018310	-0.003173	0.009788	0.093737	13474.82227	1.33	33	16	7	25	30	14	41	40	1736	0	448	36	320	17432	103	0	113	259	7	69	45	190	97	2780	880	0	0	0	0	8	10	13	0	132	59	0	0	16841	5044	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000203.spe	406.04	7.27	1	0.018310	-0.003173	0.009788	0.093737	14133.19043	1.28	23	10	27	17	29	0	47	31	1780	0	392	0	308	18012	180	0	182	179	0	15	79	151	0	2830	996	0	0	5	0	21	0	15	0	91	56	0	0	18076	5292	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000204.spe	408.04	7.26	1	0.018310	-0.003173	0.009788	0.093737	14066.39160	1.17	16	14	15	17	26	0	29	32	1663	0	459	0	318	17468	187	0	220	232	84	0	179	171	78	2958	901	18	0	0	0	11	0	0	46	7	44	18	0	18210	5342	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000205.spe	410.04	7.26	1	0.018310	-0.003173	0.009788	0.093737	13930.20117	1.31	0	0	0	20	28	0	38	24	1626	9	424	15	293	16547	174	0	159	199	0	82	37	219	0	2949	821	0	0	0	4	0	78	48	0	80	37	0	0	17949	5355	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000206.spe	412.04	7.25	1	0.018310	-0.003173	0.009788	0.093737	13605.21777	1.38	4	20	10	14	42	0	45	27	1626	0	382	20	290	16227	124	0	163	194	0	0	38	206	61	2961	831	7	0	0	28	0	16	28	85	25	39	5	0	17656	5161	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000207.spe	414.04	7.24	1	0.018310	-0.003173	0.009788	0.093737	13365.92676	1.28	4	18	21	0	32	7	57	31	1520	0	382	15	288	15512	107	0	135	175	0	0	101	213	0	2794	857	0	0	0	34	0	0	0	51	22	73	9	1193586210608943	17410	5173	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000208.spe	416.04	7.23	1	0.018310	-0.003173	0.009788	0.093737	12810.85742	1.24	12	11	23	17	39	6	39	49	1357	0	425	20	295	15663	56	0	112	169	0	0	128	146	37	2580	709	0	0	0	19	17	30	54	74	0	155	8	65531547880549	16741	4784	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000209.spe	418.04	7.23	1	0.018310	-0.003173	0.009788	0.093737	12557.66992	1.32	26	23	36	13	24	7	33	44	1376	0	386	0	324	17366	56	0	93	160	32	0	72	173	109	2429	894	0	0	6	7	25	0	51	80	59	109	5	2551849453444396	15414	4859	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000210.spe	420.04	7.22	1	0.018310	-0.003173	0.009788	0.093737	12695.66211	1.28	0	11	9	6	36	0	31	42	1425	0	393	19	284	17325	73	0	155	191	57	85	47	252	83	2703	738	8	0	8	0	18	0	48	0	87	152	0	259154164200407	16178	4795	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000211.spe	422.04	7.22	1	0.018310	-0.003173	0.009788	0.093737	12993.04785	1.37	5	22	7	6	25	0	31	57	1515	0	490	11	284	18298	179	0	190	155	46	180	76	328	90	2425	891	0	0	0	0	17	7	64	0	129	67	0	0	15782	4920	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000212.spe	424.04	7.22	1	0.018310	-0.003173	0.009788	0.093737	12862.95410	1.25	12	17	24	7	46	0	34	54	1503	14	442	27	255	18281	198	0	115	188	0	12	54	190	41	2330	838	0	0	0	19	9	42	49	60	126	30	0	874987707633975	15659	4644	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000213.spe	426.04	7.22	1	0.018310	-0.003173	0.009788	0.093737	13246.53613	1.23	0	6	4	0	45	0	26	59	1458	0	462	11	277	18473	91	0	139	113	55	100	76	194	0	2534	834	12	0	7	0	6	0	41	0	28	146	0	56632640964556	16478	4971	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000214.spe	428.04	7.23	1	0.018310	-0.003173	0.009788	0.093737	13765.00781	1.22	21	13	32	0	35	11	32	55	1589	0	470	13	332	19195	123	0	110	133	0	0	6	279	21	2677	873	0	0	22	0	24	0	29	163	0	87	0	0	17369	5137	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000215.spe	430.04	7.23	1	0.018310	-0.003173	0.009788	0.093737	13569.21875	1.22	5	6	16	12	41	13	27	51	1574	0	452	15	329	18964	166	0	148	152	0	7	162	169	13	2476	762	13	0	9	0	8	38	0	52	28	55	0	0	16953	5043	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000216.spe	432.04	7.24	1	0.018310	-0.003173	0.009788	0.093737	13732.21094	1.32	5	0	29	10	48	0	48	56	1841	0	547	20	309	20480	200	0	165	179	0	0	36	230	61	2718	822	6	0	0	0	42	41	56	95	61	47	0	0	16692	5062	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000217.spe	434.04	7.24	1	0.018310	-0.003173	0.009788	0.093737	13981.29785	1.25	0	0	0	0	19	0	26	43	1783	0	553	16	318	21358	105	0	139	233	26	108	15	270	40	2542	888	0	0	0	0	55	0	78	0	39	145	29	304241476469047	17188	5266	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000218.spe	436.04	7.23	1	0.018310	-0.003173	0.009788	0.093737	13777.00684	1.28	0	8	12	22	46	0	48	62	1734	10	544	21	335	21030	186	0	143	169	0	44	56	131	42	2801	811	0	0	6	0	42	11	30	0	29	40	18	0	16205	5113	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000219.spe	438.04	7.23	1	0.018310	-0.003173	0.009788	0.093737	14005.79492	1.27	9	0	13	12	58	4	46	43	2038	0	557	26	318	21483	260	0	178	202	63	139	91	231	55	2785	806	0	0	25	0	0	0	46	0	32	21	0	259527163305496	17012	5223	
