"Record","Section","Strat_Depth_cm","SH20_95CI_min_age","SH20_95CI_max_age","SH20_median_age","SH20_mean_age","Type","Group","Guano_Zone","Guano_Sum","Al","Fe","Mn","Mg","Ca","Na","K","P","Location","Location1","Location2","Reference"
"YAN","YAN 8B-II",327,8722.32,10127.63,9439.28,9435.87,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.94595664707534,1.72388001355573,-2.36358959072362,0.773330590682884,1.49713000533796,-1.00641261729868,-0.183721443527434,-2.38657360510218,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",329,8794.32,10218.35,9538.04,9529.13,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.94457425470046,1.71214505362455,-2.37700022609064,0.717235765296368,1.47703859471183,-0.81721335623082,-0.268661718808768,-2.38811836720298,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",331,8863.76,10300.21,9642.57,9621.6,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.88829680262502,1.6985893340841,-2.20247196430985,0.71226831770149,1.63264640574421,-0.867599299970854,-0.383100628930536,-2.47862896694359,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",333,8907.32,10410.09,9738.65,9714.06,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.89783502458486,1.74686084654278,-2.23710616444189,0.75641585134329,1.63111903929641,-1.01798393981449,-0.377901637880119,-2.39923901963086,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",335,8990.46,10474.33,9847,9808.54,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.88353572003095,1.69804701973227,-2.28774930670072,0.731989228593858,1.67859523045893,-0.977747423069905,-0.464974154610162,-2.26169631443523,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",337,9050.59,10564.29,9955.08,9903.01,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.88095254630445,1.71610089368078,-2.27973276103474,0.700350346924274,1.75120331918042,-0.998862529338899,-0.373893865214578,-2.39611795050171,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",339,9121.78,10649.59,10050.82,9994.03,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.87461698893128,1.7197276534768,-2.24066548610312,0.670388765554538,1.7023923176008,-0.751423712215757,-0.398694318806563,-2.57634220843799,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",341,9192.39,10714.15,10147.92,10081.61,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.91374976539549,1.70509678360494,-2.3087973678371,0.732354773470743,1.59781029401344,-0.58367600299793,-0.493205349864708,-2.56333289578488,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",343,9251.22,10803.29,10240.45,10169.19,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.96027681699403,1.75570703683165,-2.37906324822331,0.764668913735856,1.55327520549656,-0.677290487775059,-0.390993998120079,-2.58658023893966,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",345,9309.57,10841.11,10305.78,10230.79,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",2.02572571399296,1.71095286137584,-2.32629530086398,0.694089438007199,1.64257317795175,-0.212962208045693,-0.72519202947618,-2.80889165294189,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",347,9362.68,10887.74,10372.95,10292.39,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",2.02484212886732,1.77337311611616,-2.32227453632954,0.752620045702886,1.62712290251975,-0.159425569649662,-0.821468829811562,-2.87478925741535,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",349,9421.88,10937.55,10430.43,10347.9,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.91853840601092,1.62374005854355,-2.21667465481655,0.59668775470229,1.63018761093375,-0.576971041131738,-0.341919159187408,-2.63358897505481,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",351,9467.81,10986.25,10480.32,10397.31,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.95873459948317,1.65688386262464,-2.28162377580355,0.618066717203791,1.63961387203121,-0.653060582118053,-0.232063811350313,-2.7065508820709,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",353,9510.21,11051.53,10527.09,10446.73,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.94616536696654,1.6583223786831,-2.35450947305178,0.620862879593303,1.54473300738559,-0.389346984546475,-0.351698637777176,-2.6745285372531,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
"YAN","YAN 8B-II",355,9551.94,11092.35,10568.98,10488.28,"Glaciomarine","Unit Y1","YAN GZ 0","Non Guano",1.8925342926901,1.66717446957515,-2.17099512971618,0.652506224933608,1.78848052367506,-0.197298428525384,-0.742656682788023,-2.88974526984432,"Fildes Peninsula","King George Island","SSI","Roberts et al. (2017)"
