C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data     07/08/2013  re-evaluated data																																																							
peakarea																																																							
filename	position (mm)	sample surface	validity	revalidity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Y	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	Fe a*2	S1	S2	S3	Mo inc	Mo coh
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000137.spe	274.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	11926.50195	1.49	26	10	26	9	34	0	0	72	1608	0	490	45	7	400	20036	224	0	304	385	68	0	67	183	67	2232	15	661	0	0	0	0	41	7	60	35	45	175	86	30	0	88	10	1.15E+15	13625	4245
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000138.spe	276.2	8	1	1	0.018301	-0.003173	0.009934	0.093737	13603.01758	1.53	22	0	28	0	19	0	15	68	1650	0	453	7	17	432	19230	260	0	488	466	24	110	86	325	57	2852	55	888	0	0	0	0	14	32	83	72	95	19	104	92	26	48	0	0	15969	4603
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000139.spe	278.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	14506.6709	1.6	0	0	7	11	9	0	0	33	880	0	221	0	10	335	11538	190	0	382	461	66	36	167	333	106	3570	106	950	0	0	0	0	18	0	76	88	77	108	7	0	67	31	0	2.69E+15	20191	5367
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000140.spe	280.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	17329.02734	1.62	16	0	0	20	24	7	8	31	1077	0	272	18	0	350	13317	181	10	547	547	54	0	195	462	94	4444	0	1020	0	0	0	0	57	17	60	68	68	111	0	0	33	39	5	2.58E+15	24575	6556
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000141.spe	282.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	17289.42969	1.51	6	0	0	0	27	0	0	23	896	8	148	8	13	313	10915	184	0	412	603	0	18	227	453	115	4887	0	962	0	0	20	16	13	38	93	40	71	42	102	0	10	35	0	0	24993	6554
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000142.spe	284.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	16291.58008	1.38	0	0	0	7	20	0	0	25	1174	0	175	6	0	375	9929	197	12	506	653	17	64	172	312	75	4819	0	925	0	0	0	0	28	25	65	83	0	46	4	0	88	14	0	1.49E+15	23643	6227
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000143.spe	286.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	18311.98047	1.63	12	0	28	5	12	0	0	31	1187	0	184	27	0	377	12407	189	0	527	637	26	35	124	401	39	5285	0	989	0	0	8	0	29	0	103	106	18	47	74	0	0	77	18	2.16E+15	26332	6798
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000144.spe	288.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	16756.35742	1.49	0	19	15	29	27	0	0	20	1031	0	174	28	0	291	9201	150	0	341	566	0	23	106	445	131	4767	16	997	0	0	0	21	0	54	41	95	65	129	36	0	25	49	8	2.19E+15	25224	6528
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000145.spe	290.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	18192.88672	1.44	9	34	13	8	45	0	0	22	728	0	123	12	28	292	10785	290	0	512	450	18	0	102	418	138	5024	0	1172	0	0	0	0	0	26	176	109	77	86	31	0	34	0	18	2.59E+15	27180	6612
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000146.spe	292.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	19225.43555	1.74	30	6	22	7	33	0	0	28	1256	6	189	40	5	396	13990	237	0	590	652	30	103	178	523	29	4824	0	913	0	0	0	0	40	60	106	123	119	29	16	0	69	11	0	1.98E+15	27383	7082
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000147.spe	294.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	17108.3418	1.59	16	19	22	15	26	0	9	27	923	0	173	25	0	307	10214	139	0	387	424	45	0	215	471	57	4215	80	887	9	0	13	0	0	36	93	95	0	173	72	30	0	39	0	0	25727	6794
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000148.spe	296.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	16824.35352	1.42	34	18	15	5	21	0	0	30	975	0	209	22	0	302	12429	202	0	441	471	0	96	118	299	45	4278	0	899	0	0	0	0	0	51	70	91	30	9	105	22	0	31	8	0	24211	6431
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000149.spe	298.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	17232.93555	1.47	0	0	0	15	19	0	0	23	948	0	128	16	5	362	8804	204	0	566	757	0	70	127	428	62	5114	62	979	0	0	0	4	0	140	65	86	100	51	37	36	53	0	0	0	25732	6902
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000150.spe	300.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	17890.90039	1.61	0	0	0	0	0	0	0	46	1862	11	161	7	13	580	10905	129	0	734	945	20	0	74	603	143	5540	0	1056	0	0	0	0	20	0	120	81	58	163	72	95	0	47	5	2.66E+15	25952	6805
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000151.spe	302.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	18304.78125	1.52	0	0	9	35	37	8	0	45	2200	0	233	10	0	622	10300	217	0	772	980	59	82	145	571	147	5906	0	1122	10	0	0	0	18	39	87	114	25	42	0	0	70	0	0	2.03E+15	26383	6890
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000152.spe	304.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	18230.98633	1.54	0	0	6	0	51	0	11	26	1966	0	186	26	0	632	11154	186	0	691	1040	0	0	128	606	58	6231	49	1028	0	0	0	9	23	41	69	33	11	166	0	0	13	39	0	3.18E+15	25828	6733
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000153.spe	306.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	17230.93359	1.37	10	20	13	21	29	0	22	46	1588	0	130	0	17	482	9163	134	0	704	815	0	102	141	547	0	5656	0	801	0	0	5	0	0	15	110	114	38	0	53	50	44	36	0	0	25107	6255
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000154.spe	308.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	19280.23047	1.51	23	10	0	18	29	0	11	21	2055	0	149	0	5	711	9826	185	29	716	1080	0	166	246	665	151	7173	38	1039	0	0	0	0	0	30	153	70	52	0	0	141	134	6	19	0	27895	6588
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000155.spe	310.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	19735.41016	1.4	26	18	0	10	46	0	19	28	3019	0	189	25	11	815	15492	277	0	758	1127	55	132	163	621	33	6706	62	1026	12	0	0	0	0	29	78	138	46	0	0	57	80	41	11	0	26415	6572
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000156.spe	312.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	16410.27734	1.52	38	47	38	33	39	7	28	45	3706	7	149	11	0	744	13881	128	0	635	908	56	77	99	505	86	5584	0	849	0	0	0	0	0	0	68	64	61	0	0	0	96	58	5	0	21971	5580
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000157.spe	314.04	7.98	1	1	0.018301	-0.003173	0.009934	0.093737	16808.45508	1.42	0	0	19	23	21	0	9	57	2931	0	250	0	0	739	12787	177	0	686	839	0	73	192	426	0	5792	0	955	21	0	0	0	5	0	9	67	17	22	0	31	26	82	0	0	22512	5776
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000158.spe	316.04	7.94	1	1	0.018301	-0.003173	0.009934	0.093737	16651.16211	1.32	14	16	4	24	36	0	15	73	3574	0	284	18	15	791	14914	216	0	651	1130	29	0	170	582	153	6542	47	877	0	0	0	4	0	19	57	63	17	62	12	0	51	9	21	2.11E+15	21658	6008
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000159.spe	318.04	7.9	1	1	0.018301	-0.003173	0.009934	0.093737	15586.71582	1.41	18	9	0	13	36	0	9	64	2109	0	147	16	0	547	9780	165	0	521	727	53	39	103	422	16	5852	0	905	0	0	0	0	12	41	14	83	4	47	21	61	0	0	6	0	21804	6117
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000160.spe	320.04	7.93	1	1	0.018301	-0.003173	0.009934	0.093737	17145.41797	1.51	0	0	18	15	17	0	15	51	3852	0	275	17	0	797	14857	191	11	717	971	0	209	167	380	46	6028	0	725	12	0	0	0	57	43	47	32	36	0	118	0	22	29	0	0	22245	5883
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000161.spe	322.04	7.99	1	1	0.018301	-0.003173	0.009934	0.093737	14037.59375	1.45	0	0	0	8	48	0	48	20	1940	0	141	16	0	433	8702	114	0	447	537	58	45	33	345	0	4409	0	858	0	0	0	0	18	0	62	75	59	29	0	0	0	0	0	2.23E+15	20027	5301
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000162.spe	324.04	7.99	1	1	0.018301	-0.003173	0.009934	0.093737	15192.53809	1.41	0	0	0	12	38	0	36	18	2236	5	152	0	11	424	11005	183	0	521	520	0	30	81	333	0	4785	0	968	12	0	0	0	32	8	77	61	15	33	0	0	15	17	0	0	20939	5547
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000163.spe	326.04	7.99	1	1	0.018301	-0.003173	0.009934	0.093737	11230.53711	1.43	5	0	11	21	10	0	60	77	2593	18	232	0	13	542	11807	106	0	507	553	26	81	69	241	14	3332	78	592	0	0	11	0	11	24	53	44	16	0	0	72	61	83	6	0	13943	3853
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000164.spe	328.04	7.99	1	1	0.018301	-0.003173	0.009934	0.093737	12053.89258	1.48	0	0	17	22	28	0	37	82	2538	0	253	7	0	574	11863	149	8	440	528	8	117	82	256	44	3734	0	580	10	0	0	0	35	50	81	76	31	0	0	7	0	0	0	0	15234	4298
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000165.spe	330.04	7.99	1	1	0.018301	-0.003173	0.009934	0.093737	15996.09766	1.4	21	21	15	26	30	9	25	56	2670	0	195	0	11	604	13094	257	5	577	745	0	75	122	381	0	5211	0	874	0	0	6	0	41	85	133	81	53	49	0	0	0	0	0	0	21501	5577
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000166.spe	332.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	16294.88281	1.42	14	11	15	30	48	8	27	81	3169	7	224	25	24	713	17004	136	0	684	764	0	103	137	422	0	4442	0	843	0	0	0	0	0	5	88	29	23	15	117	29	0	99	0	0	20891	5086
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000167.spe	334.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	15186.33691	1.49	7	0	20	15	37	0	13	28	2316	0	213	6	0	619	15669	252	13	681	706	60	59	117	362	138	4128	69	842	0	0	0	0	7	10	116	116	89	110	17	95	0	60	0	0	19880	4762
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000168.spe	336.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	16798.45703	1.44	24	5	14	19	41	0	27	74	2790	0	309	0	46	697	21369	297	0	731	732	57	34	184	421	33	3825	0	811	0	0	0	0	31	41	117	97	75	118	0	0	43	34	0	0	21138	5067
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000169.spe	338.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	14093.39063	1.38	0	0	0	0	27	0	40	46	2039	0	269	10	0	494	15986	138	0	614	416	0	53	166	346	0	3094	17	531	0	0	0	19	23	48	52	25	86	112	55	7	31	86	17	0	18203	4589
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000170.spe	340.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	12831.55371	1.47	7	0	10	9	29	0	27	27	1804	0	306	14	9	509	16435	175	5	525	378	0	0	107	367	0	2851	0	735	0	0	0	0	0	11	89	56	27	136	71	91	6	55	0	1.19E+15	15644	4242
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000171.spe	342.04	8	0	1	0.018301	-0.003173	0.009934	0.093737	8975.34961	1.4	0	7	17	10	14	0	31	47	1273	0	261	10	0	351	11393	151	10	268	210	0	0	20	114	38	1785	0	600	0	0	0	6	0	52	45	112	58	56	0	0	6	19	0	1.27E+15	10544	3630
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000172.spe	344.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	11187.93848	1.47	0	8	9	0	17	0	10	75	1288	0	551	6	0	315	22342	376	0	41	59	6	40	0	114	0	1753	67	821	0	0	0	0	9	15	82	35	11	0	0	0	65	13	9	0	11346	4425
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000173.spe	346.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	13626.61426	1.69	17	11	14	5	30	14	22	79	1562	0	738	47	13	388	30416	363	0	74	155	0	48	0	0	94	2293	66	1033	0	0	0	15	12	51	58	76	32	25	0	0	133	17	8	6.49E+14	13200	5270
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000174.spe	348.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	12128.19238	1.71	0	16	6	0	15	0	13	116	1679	0	744	33	19	426	32463	308	0	90	118	5	0	27	79	83	1781	32	801	0	0	6	0	0	29	41	92	13	57	14	35	91	69	7	0	10460	4097
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000175.spe	350.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	11858.80273	1.59	31	12	30	4	14	0	10	98	1860	15	801	55	10	494	32444	353	0	105	125	0	151	109	39	24	1896	0	603	0	0	0	6	27	87	48	84	83	0	52	0	192	58	21	4.46E+14	10088	3656
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000176.spe	352.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	11737.10938	1.53	6	5	15	0	10	0	0	79	1789	0	750	78	10	433	32227	324	0	69	85	21	0	0	0	90	1750	0	720	0	0	8	0	19	35	59	53	76	83	0	0	29	135	0	1.21E+15	10145	4015
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000177.spe	354.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	11833.00488	1.66	23	31	29	0	11	0	0	76	1784	0	875	41	23	435	32512	358	0	58	130	30	58	52	102	76	1736	69	767	0	0	0	0	47	36	58	36	17	15	0	0	116	120	15	5.08E+14	10020	4019
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000178.spe	356.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	11810.4082	1.56	9	0	0	0	11	0	15	84	1675	0	824	38	0	399	31760	431	0	66	113	31	57	17	13	80	1831	106	760	0	0	0	0	0	17	54	80	92	37	50	45	0	43	0	0	10356	4053
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000179.spe	358.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	12827.65723	1.62	33	21	27	0	16	0	9	58	1769	0	800	11	20	381	31558	350	21	103	81	56	20	17	42	52	2014	46	746	0	0	0	0	24	5	35	94	60	32	64	32	102	100	6	4.13E+14	11787	4804
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000180.spe	360.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	13309.23242	1.7	0	11	12	18	32	6	13	95	1855	0	821	77	39	447	31882	365	0	53	156	0	98	63	21	50	2108	129	856	8	0	0	0	29	86	33	77	33	0	0	0	157	76	23	1.35E+15	12328	4962
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000181.spe	362.2	8	1	1	0.018301	-0.003173	0.009934	0.093737	13491.52148	1.71	0	14	6	0	13	4	0	93	1902	0	793	52	22	448	32230	377	0	61	160	33	98	38	58	76	2010	0	1001	0	0	0	0	57	54	95	70	70	0	0	0	127	50	0	7.09E+14	12450	5046
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000182.spe	364.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	13201.53809	1.62	0	4	14	0	23	0	6	62	1780	0	811	10	14	408	31720	321	0	82	104	16	5	0	58	51	2127	83	1029	0	0	0	0	19	43	103	126	68	57	14	10	56	106	0	0	12612	4962
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000183.spe	366.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	13099.74219	1.66	24	6	18	12	19	0	0	86	1638	8	741	42	26	377	30642	210	0	54	129	107	31	72	53	34	2175	92	1024	0	0	0	0	0	0	69	29	40	19	61	94	23	188	5	2.55E+14	12722	5134
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000184.spe	368.2	8	1	1	0.018301	-0.003173	0.009934	0.093737	13281.73438	1.49	0	11	31	0	10	0	0	85	1805	0	834	0	33	408	32515	342	0	95	136	52	51	135	125	81	2244	0	900	0	0	29	0	0	72	40	84	94	19	0	0	124	123	0	1.14E+15	12428	5124
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000185.spe	370.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	13044.64648	1.51	9	10	42	21	20	10	12	85	1789	0	733	31	19	448	30566	376	0	10	92	0	0	109	69	28	2119	180	997	7	0	25	19	18	67	56	53	79	141	58	41	7	116	0	0	12442	4896
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000186.spe	372.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	12998.84766	1.58	0	0	25	0	13	0	10	58	1461	0	686	24	22	357	29739	309	12	30	105	111	0	65	7	36	2125	0	895	7	0	14	0	29	6	61	65	56	67	0	0	58	113	0	4.26E+14	12599	5051
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000187.spe	374.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	13224.73633	1.67	39	24	26	19	26	11	11	90	1602	0	815	25	23	440	31083	328	0	18	93	101	62	5	62	37	2117	168	972	9	0	0	0	6	22	72	46	60	40	106	0	0	108	12	9.01E+14	12704	5002
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000188.spe	376.1	8	1	1	0.018301	-0.003173	0.009934	0.093737	12894.75293	1.53	7	24	26	0	0	0	0	55	1181	0	652	46	23	354	27405	292	0	96	152	56	48	36	89	127	2202	46	1038	0	0	0	0	54	35	89	67	78	65	0	0	43	98	9	0	13475	5130
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000189.spe	378.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	12957.64941	1.67	12	12	28	10	11	0	0	46	1306	0	645	39	33	361	28325	326	9	27	85	22	17	77	34	163	2197	92	1027	0	0	0	34	4	25	43	62	111	44	6	0	66	126	0	0	13262	5055
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000190.spe	380.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	12956.24805	1.74	36	22	20	17	26	5	0	52	1261	8	584	46	0	367	27855	368	0	19	97	21	7	81	41	163	2225	32	980	0	0	0	18	7	11	51	86	85	33	77	0	0	95	0	3.1E+14	13251	5207
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000191.spe	382.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	13179.23926	1.63	13	4	17	0	17	0	0	70	1335	0	635	74	4	391	28880	310	0	54	135	0	97	42	100	138	2277	59	995	0	0	6	0	0	83	94	124	79	31	88	0	0	86	0	1.03E+15	13337	5157
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000192.spe	384.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	13571.61816	1.69	0	13	28	5	6	0	0	76	1444	12	764	55	0	388	31801	271	0	42	125	51	0	135	90	100	2327	55	843	0	0	0	9	15	18	70	104	25	183	8	22	63	139	0	1.54E+14	13488	5161
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000193.spe	386.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	12383.87891	1.53	6	29	16	14	14	0	0	51	1159	0	588	0	14	325	25034	297	0	28	91	26	0	26	111	73	2137	101	968	0	0	0	0	0	16	53	80	52	9	20	16	54	50	0	1.48E+15	12805	5036
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000194.spe	388.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	12939.34863	1.68	0	15	0	0	0	0	0	39	1056	0	482	41	17	316	26203	300	0	88	127	0	0	82	54	74	2271	24	818	0	0	14	0	19	62	112	92	85	124	48	63	9	85	0	6.04E+14	13556	5272
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000195.spe	390.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	15261.2334	1.66	21	15	39	6	21	0	0	87	1919	21	835	70	28	490	35814	383	0	63	174	47	0	112	42	82	2601	137	1024	10	0	4	30	0	13	51	96	64	82	73	12	30	132	0	6.02E+14	14925	5488
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000196.spe	392.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	13451.82422	1.52	0	0	0	10	17	0	0	40	1150	0	476	20	16	348	17702	209	0	219	306	0	0	146	295	88	3104	213	1062	11	0	0	15	44	110	39	78	40	30	85	19	0	79	9	0	16810	5661
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000197.spe	394.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	15976.39648	1.74	0	0	0	0	21	0	0	69	1482	0	423	24	13	509	19367	272	0	524	577	90	61	109	269	114	4016	40	1063	0	0	8	0	16	0	86	108	144	66	122	12	0	6	0	0	19977	6061
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000198.spe	396.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	16542.06836	1.58	0	4	0	4	17	0	4	69	1440	0	362	42	0	570	17264	251	0	507	547	102	38	15	393	110	4223	0	890	0	0	0	0	31	0	156	54	103	105	93	42	0	68	0	2.00E+15	21588	6217
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000199.spe	398.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	16387.27539	1.65	28	12	27	19	39	0	12	40	1469	19	344	43	23	636	18864	198	17	503	566	0	0	154	399	34	4149	80	944	0	0	0	0	22	70	71	77	0	73	53	0	0	138	0	0	21305	5919
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000200.spe	400.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	14845.75293	1.5	0	4	14	15	15	0	16	63	1882	0	390	30	0	559	21468	304	0	479	474	0	0	216	335	42	3496	33	952	0	0	0	0	6	39	31	79	23	76	23	41	15	23	0	1.97E+15	18157	5161
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000201.spe	402.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	13453.52441	1.5	13	0	23	0	27	0	12	94	1926	0	695	4	37	499	27405	328	0	265	276	30	19	49	220	0	2535	42	855	0	0	0	0	0	24	41	73	46	79	104	36	0	74	0	7.7E+14	14106	4954
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000202.spe	404.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	14067.79297	1.66	27	22	42	10	11	0	16	124	2406	0	1021	33	21	494	36577	419	0	24	102	0	17	61	22	57	2051	49	923	0	0	0	19	0	77	28	73	54	27	0	25	82	116	23	1.27E+15	12679	5046
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000203.spe	406.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	13854.10352	1.61	14	10	38	0	0	4	13	147	2512	0	1050	20	38	489	36157	233	11	96	127	20	0	21	44	39	2107	81	858	0	0	14	0	34	32	98	98	122	123	5	35	49	175	0	0	12833	4984
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000204.spe	408.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	14092.09277	1.57	28	15	53	0	10	4	14	114	2420	0	1028	53	28	538	36737	366	0	67	94	71	0	20	43	11	2204	101	1013	0	0	14	0	13	0	59	61	82	66	0	113	145	108	0	0	12545	5028
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000205.spe	410.04	8	1	1	0.018301	-0.003173	0.009934	0.093737	13859.9043	1.77	5	19	53	0	25	0	30	113	2556	0	997	41	32	496	35603	312	0	71	133	0	14	68	39	65	2340	0	878	0	0	38	0	26	96	94	92	91	104	19	90	0	104	0	9.26E+14	12211	5022
