"Core","depth_cm","Group","Guano_Zone","Guano_sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","As","Se","Br","Rb","Sr","Y","Zr","Sn","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum","TSN_sum","TSN_pc_sum","TSN_pc_sum1"
"YAN 9B-1_200um",203.6,"Unit 5","YAN FW",1,5815.04,28838.35156,1.43,0.00279111309590265,0,0.102573406274422,0,0.0418666964385397,0.00418666964385397,0.0962934018086413,0.314698001563023,4.24179412749805,0,2.54619292173719,0.0697778273975661,0.039075583342637,0.851987272524283,71.8865133415206,0.135368985151278,0,0.146533437534889,0.168164564028134,0,0,0,0,0.156302333370548,1.83027241263816,0,0.637071564139779,0,0,0.0418666964385397,0.243524617617506,0.62730266830412,0.124204532767668,0.147231215808865,0.0369822485207101,0.0662889360276878,0.043262252986491,0.0607067098358825,0.0383778050686614,11.3444791782963,3.95430947862007,21925,2.86889006529028,0.348566859392299,143312,6.53646522234892,100,98.6958524059395
"YAN 9B-1_200um",203.62,"Unit 5","YAN FW",1,5815.53,28933.54492,1.4,0.0159009989975457,0.00483943447751391,0.0933319506377683,0,0.0470116492101352,0.00276539113000795,0.11822047080784,0.331155587818452,4.02917487642158,0,2.5040616682222,0.0815790383352345,0.0338760413425974,0.835839469044903,72.2403124891977,0.161775381105465,0,0.212935117010612,0.167306163365481,0,0,0,0,0.228144768225656,1.69933284938989,0.0483943447751391,0.589719658474195,0.00898752117252584,0,0.00898752117252584,0.241971723875696,0.647792872204362,0.146565729890421,0.203947595838086,0.0428635625151232,0.156244598845449,0.0767396038577206,0.0152096512150437,0,11.0283798264717,3.97663244495143,21704,2.77329624478442,0.360581745235707,144645,6.66443973461113,100,98.6518718241211
"YAN 9B-1_200um",203.64,"Unit 5","YAN FW",1,5816.01,29120.33984,1.43,0.00476644423260248,0,0.0857959961868446,0,0.0313223478142449,0,0.0994144082799946,0.339098461119433,4.19923736892278,0,2.46697535067411,0.0844341549775296,0.0347269508375323,0.804848154705161,72.0951927005311,0.171591992373689,0,0.241045894048754,0.209723546234509,0,0,0.00476644423260248,0.0122565708838349,0.172272912978347,1.76426528666757,0.0347269508375323,0.610104861773117,0.01089472967452,0,0.0177039357210949,0.269644559444369,0.607381179354487,0.138907803350129,0.206318943211222,0.10077624948931,0.179082119024922,0.104180852512597,0.0177039357210949,0.0142993326978074,10.9812065913115,3.88533297017568,21833,2.82632316859446,0.353816580889192,146860,6.72651490862456,100,98.5823233011031
"YAN 9B-1_200um",203.66,"Unit 5","YAN FW",1,5816.5,28997.74023,1.48,0.00960173379878881,0.0109734100557586,0.110419938686071,0,0.0116592481842436,0,0.111105776814556,0.302454614661848,4.10199784646828,0,2.47038893880266,0.0912164710884937,0.0534953740218234,0.803116448455836,72.3264315156337,0.186547970947897,0,0.229069934913962,0.175574560892138,0.0925881473454635,0,0.00617254315636423,0,0.140596816339408,1.62406468825228,0.0514378596363686,0.519865301391566,0,0,0.0144026006981832,0.191348837847291,0.632342754463092,0.0521236977648536,0.168030341478804,0.0445794783515195,0.192720514104261,0.126880053769709,0.0377210970666703,0.0260618488824268,11.1277236346677,3.95728600135796,21995,2.81195840554593,0.355624036979969,145807,6.62909752216413,100,98.5000720130035
"YAN 9B-1_200um",203.68,"Unit 5","YAN FW",1,5816.99,29017.14258,1.45,0,0.0136901909781641,0.103360941885139,0,0.0191662673694298,0,0.108152508727497,0.329933602573756,4.24190567458416,0,2.66616469299747,0.0568142925593812,0.0492846875213909,0.8590594838798,72.1787938941748,0.039701553836676,0,0.2252036415908,0.199876788281197,0.0889862413580669,0,0,0,0.171127387227052,1.5928537203094,0,0.532548429050585,0.00752960503799028,0,0.0157437196248888,0.260113628585119,0.600999383941406,0.0554452734615648,0.128687795194743,0.075980559928811,0.114313094667671,0.114997604216579,0.00410705729344924,0.0568142925593812,11.1978917105894,3.89075227599425,22043,2.87807881773399,0.347454000855798,146090,6.62750079390283,100,98.5467862276679
"YAN 9B-1_200um",203.7,"Unit 5","YAN FW",1,5817.48,28938.64844,1.42,0,0,0.113258056766311,0,0.0137282493050074,0.00549129972200295,0.120122181418815,0.290352472800906,4.39029412774136,0,2.65298417819268,0.0912928578782991,0.039125510519271,0.827127020626695,71.9209252840032,0.225829701067371,0,0.296530184988159,0.142773792772077,0.0700140714555376,0,0.0665820091292858,0.0796238459690428,0.172975941243093,1.55884270858359,0,0.571781583553557,0.0233380238185125,0,0.0384390980540207,0.191509077804853,0.652778254453101,0.0809966708995435,0.182585715756598,0.0885472080172976,0.113944469231561,0.083742320760545,0,0.039125510519271,11.144592785805,3.71074578714349,21642,3.00332963374029,0.332963784183296,145685,6.73158672950744,100,98.4102687304802
"YAN 9B-1_200um",203.72,"Unit 5","YAN FW",1,5817.97,28300.57813,1.48,0,0,0.104122396940077,0,0.0361240968975776,0,0.113330500070832,0.293242668933277,4.41138971525712,0,2.62076781413798,0.0899560844312226,0.0474571469046607,0.842187278651367,71.9386598668367,0.116163762572602,0,0.191245218869528,0.16291259385182,0,0,0,0.0403739906502337,0.245077206403173,1.66029182603768,0.00283326250177079,0.551777872219861,0.0113330500070832,0,0,0.265618359541011,0.586485337866553,0.101289134438306,0.186995325116872,0.0722481937951551,0.112622184445389,0.053831987533645,0.00708315625442697,0,11.3075506445672,3.82702932426689,21367,2.95465482139552,0.338449010273115,141180,6.60738522019937,100,98.7094489304434
"YAN 9B-1_200um",203.74,"Unit 5","YAN FW",1,5818.46,27418.61914,1.35,0.0103395813946618,0,0.102657272418428,0,0.0384041594658868,0,0.144754139525266,0.319049940178136,4.37068876382919,0,2.69567657789397,0.11299685381309,0.0502208239169289,0.822735262403805,71.224206437128,0.0960103986647169,0,0.186112465103913,0.187589548160293,0,0.0435739501632177,0,0.0243718704302743,0.137368724243364,1.62774552813105,0,0.573108225875541,0,0,0,0.2843384883532,0.607081136172287,0.0923176910237663,0.185373923575723,0.0391427009940769,0.0915791494955761,0,0,0.0251104119584644,11.7945082051964,4.11293777049084,21539,2.86766026216556,0.348716343143394,135402,6.28636426946469,100,98.6580700432785
"YAN 9B-1_200um",203.76,"Unit 5","YAN FW",1,5818.95,27454.62305,1.34,0,0.0029310471165824,0.0981900784055104,0,0.0212500915952224,0.003663808895728,0.102586649080384,0.307027185462006,4.54019198358614,0,2.5727266065802,0.0996556019638016,0.0395691360738624,0.861727852275225,71.263281307247,0.20810434527735,0,0.277716714296182,0.149483402945702,0.095259031288928,0,0,0.0300432329449696,0.0776727485894336,1.70513666007181,0.0454312303070272,0.609657800249139,0.0124569502454752,0,0,0.188319777240419,0.630907891844361,0.0813365574851616,0.170000732761779,0.0930607459514912,0.126767787792189,0.0666813219022496,0.0249139004909504,0.0300432329449696,11.3966439510515,4.06756063603722,21104,2.80183750675554,0.356908634990034,136470,6.46654662623199,100,98.5344764417088
"YAN 9B-1_200um",203.78,"Unit 5","YAN FW",1,5819.44,27924.49609,1.36,0.0149074672213191,0.0170371053957933,0.107901667506691,0.0127778290468449,0.0326544520086037,0,0.11783997898757,0.320155605562615,4.64190134096217,0,2.71599855184604,0.0546607131448367,0.0376236077490434,0.873861530925896,71.7361520277705,0.201605747183554,0,0.205865023532502,0.154753707345122,0.0525310749703625,0,0.0489816780129056,0.0205865023532502,0.147654913430208,1.83858762396269,0.0347840901830779,0.572162789542057,0.00709879391491386,0,0,0.269044289375235,0.607656759116626,0.0738274567151041,0.137006722557837,0.0944139590683543,0.119259737770553,0.119259737770553,0,0.0468520398384315,10.7042713442986,3.86032413093016,20517,2.77289444648768,0.360633994296704,140869,6.86596480967003,100,98.4567222028977
"YAN 9B-1_200um",203.8,"Unit 5","YAN FW",1,5819.92,28084.98633,1.41,0.0146775140484777,0,0.111828678464592,0,0.0167743017696888,0.00698929240403702,0.118817970868629,0.280270625401884,4.60594369426039,0.00489250468282591,2.73001761301686,0.0566132684726998,0.0300539573373592,0.798876121781431,72.2245519863569,0.127205121753474,0,0.208280913640303,0.170538734658503,0.0517207637898739,0,0,0.0573121977131035,0.151667645167603,1.74033380860522,0.0656993485979479,0.561240180044172,0,0,0.00768822164444072,0.19639911655344,0.593390925102743,0.104140456820152,0.181721602504962,0.110430819983785,0.113925466185803,0.0929575889736923,0.0300539573373592,0,10.5286700774414,3.90631552461629,20653,2.69529432814457,0.371016994158258,143076,6.92761342177892,100,98.5623025524896
"YAN 9B-1_200um",203.82,"Unit 5","YAN FW",1,5820.41,28339.37695,1.46,0.00821490183192311,0.0171143788165065,0.10473999835702,0,0.0287521564117309,0,0.104055423204359,0.275199211369424,4.63525835866261,0,2.6321914619787,0.100632547441058,0.0335441824803527,0.780415674032695,72.7764999041595,0.0123223527478847,0,0.219748624003943,0.168405487554424,0.095155946219776,0,0.0520277116021797,0.0479202606862181,0.192365617897533,1.77989539691667,0.0602426134341028,0.566143651250034,0.0102686272899039,0,0,0.232755551904488,0.622963388920836,0.0513431364495194,0.179358689996988,0.0780415674032695,0.0937867959144555,0.076672417097949,0.0527122867548399,0,10.081053698075,3.83019797913415,20321,2.63199285075961,0.379940241749287,146076,7.1884257664485,100,98.4076781949123
"YAN 9B-1_200um",203.84,"Unit 5","YAN FW",1,5820.9,28743.6543,1.42,0,0.0106756341993942,0.0894084364199261,0,0.0266890854984854,0,0.106089114856479,0.30625725609512,4.86074969641165,0,2.65756568851168,0.0967479349320096,0.0527109438595087,0.884075957137329,73.3709649438862,0.220852182499967,0,0.152127787341367,0.180151327114776,0.0213512683987883,0,0,0.010008407061932,0.193495869864019,1.61202076410852,0.044704218209963,0.473064040460654,0.010008407061932,0,0.00467058996223494,0.258216902197846,0.553798524093572,0.118099203330798,0.188825279901784,0.0680571680211377,0.132110973217503,0.0974151620694717,0.0453714453474252,0,9.53200688578406,3.62170890214447,19714,2.63190862196021,0.379952400951981,149874,7.60241452774678,100,98.6201742797283
"YAN 9B-1_200um",203.86,"Unit 5","YAN FW",1,5821.39,28076.19141,1.3,0.0082166455544524,0,0.0944914238762025,0.00684720462871033,0.0184874524975179,0,0.0910678215618474,0.293745078571673,4.73963504399329,0,2.61152384539012,0.0896983806361053,0.0287582594405834,0.843575610257113,73.0630969906536,0.262247937279606,0,0.15269266322024,0.184874524975179,0.0136944092574207,0,0.0116402478688076,0.0534081961039406,0.274572905611284,1.73918997569242,0,0.625834503064124,0.0082166455544524,0,0,0.249922968947927,0.608031771029477,0.102023348967784,0.167071792940532,0.0602554007326509,0.117087199150947,0.151323222294498,0,0,9.61689890102366,3.71186962922387,19466,2.59085039660579,0.385973656105376,146045,7.50256858111579,100,98.6257660310178
"YAN 9B-1_200um",203.88,"Unit 5","YAN FW",1,5821.88,28025.89063,1.34,0,0,0.112943302462164,0,0.0294337091265033,0.00273801945362822,0.102675729511058,0.292283576674812,4.66626965384589,0,2.6394507532976,0.0978841954672088,0.0410702918044233,0.854946574395411,73.4863886207912,0.188923342300347,0,0.162912157490879,0.182762798529684,0,0,0.0458618258482727,0,0.17660225475902,1.7174227022883,0.00342252431703527,0.585936163076439,0.0205351459022116,0,0,0.254635809187424,0.557186958813342,0.142377011588667,0.138954487271632,0.133478448364376,0.162912157490879,0.013005592404734,0.0198506410388046,0.0301182139899104,9.46738676578297,3.66963057272522,19192,2.57992911770192,0.387607548261152,146091,7.61207794914548,100,98.6775366038976
"YAN 9B-1_200um",203.9,"Unit 5","YAN FW",1,5822.37,28491.4668,1.47,0.0106397127277564,0.014629605000665,0.106397127277564,0,0.0372389945471472,0,0.102407235004655,0.322516292060114,4.83641441681075,0,2.57481048011704,0.093097486367868,0.0305891740922995,0.847852107993084,73.6334618965288,0.20481447000931,0,0.138316265460833,0.163585583189254,0.00930974863678681,0,0.0498736534113579,0,0.185529990690251,1.75355765394334,0,0.459502593429977,0.0319191381832691,0,0.0186194972735736,0.256018087511637,0.587179146163054,0.0837877377310813,0.139646229551802,0.0398989227290863,0.182870062508312,0.105067163186594,0,0.0565234738662056,9.34166777497007,3.58225827902647,19435,2.60775942082792,0.383470956719818,150380,7.73758682788783,100,98.5942279558452
"YAN 9B-1_200um",203.92,"Unit 5","YAN FW",1,5822.86,28700.45508,1.47,0,0,0.101758785722258,0,0.0315123981591507,0,0.105697835492151,0.319063031361401,4.93234682020207,0,2.63916334582887,0.0912546530025407,0.0472685972387261,0.856743324951911,74.0797394975085,0.156248974205789,0,0.185135339185011,0.172661681580347,0.0485816138286907,0,0.057772729958443,0,0.194326455314763,1.7253037992135,0,0.493037729531713,0.0144431824896108,0,0.0269168400942746,0.218617262229108,0.56328411709482,0.120141017981762,0.12801911752155,0.057772729958443,0.191700422134834,0.04267303917385,0.0558032050734961,0.0551466967785138,8.79721115276292,3.49065460442093,18717,2.52021816813993,0.396791044776119,152321,8.13810973980873,100,98.6147674975873
"YAN 9B-1_200um",203.94,"Unit 5","YAN FW",1,5823.35,28450.57031,1.33,0.01135164732435,0.0106839033640941,0.108842265521708,0,0.0240387825692117,0,0.108174521561452,0.284458927069005,4.76168218058468,0,2.65561772993763,0.0654389081050762,0.0474098211781674,0.892773674862111,73.6548297920645,0.16693599006397,0,0.15558434273962,0.170942453825505,0,0,0.050080797019191,0.0300484782115146,0.198987700156252,1.77286021447936,0.0066774396025588,0.579601757502104,0.0180290869269087,0,0.0100161594038382,0.22035550688444,0.560904926614939,0.0881422027537761,0.112848729283244,0.0534195168204704,0.122197144726826,0.125535864528105,0.0894776906742879,0.022035550688444,9.25092482538496,3.56909146756768,19199,2.59195509822264,0.385809152591309,149758,7.80030209906766,100,98.5703601810922
"YAN 9B-1_200um",203.96,"Unit 5","YAN FW",1,5823.83,28334.37891,1.29,0.00543777486252625,0,0.0978799475254726,0,0.021751099450105,0,0.128467431127183,0.328305657325023,4.46305371841842,0,2.44903785371026,0.103997444245815,0.0570966360565257,0.810908176374228,73.6886466058089,0.246739034387129,0,0.184884345325893,0.149538808719472,0.0401035896111311,0,0,0,0.224308213079208,1.86719594341995,0.0333063710329733,0.596116069304441,0,0,0,0.202557113629103,0.530862770954126,0.0645735764924993,0.103997444245815,0,0.128467431127183,0.0632141327768677,0,0,9.74993032850957,3.65962248248017,19728,2.66419019316493,0.375348577802566,147119,7.4573702351987,100,98.8349567357037
"YAN 9B-1_200um",203.98,"Unit 5","YAN FW",1,5824.32,28919.54883,1.57,0.00992011004708745,0,0.0906036717633988,0,0.0211629014337866,0,0.101846463150098,0.331993016242527,4.29739167239829,0,2.47407544574361,0.0694407703296122,0.0304216708110682,0.810803661181948,73.4465107666261,0.158060420083593,0,0.170625892809904,0.145494947357283,0,0,0.0509232315750489,0,0.186498068885244,1.87357811755992,0.082006243055923,0.64083910904185,0.0191788794243691,0,0.00727474736786413,0.243373366488546,0.541638008570975,0.122348023914079,0.108459869848156,0.0734088143484472,0.101185122480292,0.0601820009523306,0.0178561980847574,0.0509232315750489,9.9359822231628,3.72599333368605,20658,2.66666666666667,0.375,151208,7.31958563268467,100,98.6416062642188
"YAN 9B-1_200um",204,"Unit 5","YAN FW",1,5824.81,28707.95508,1.48,0.0108771762850364,0.00679823517814775,0.0883770573159208,0,0.0360306464441831,0,0.087697233798106,0.377981875905015,3.72271358355371,0,2.34743060701442,0.118289292099771,0.0475876462470343,0.781797045486992,73.1864008103496,0.184232173327804,0,0.309999524123538,0.206666349415692,0.125767350795733,0,0,0,0.213464584593839,1.77229991094312,0,0.673025282636628,0.00611841166033298,0,0,0.176074291114027,0.600963989748261,0.0720612928883662,0.175394467596212,0.0829384691734026,0.081578822137773,0.0679823517814775,0,0.0190350584988137,10.4244138221718,3.99600263771525,21212,2.60871044572984,0.383331159514804,147097,6.93461248349991,100,98.6498704936199
"YAN 9B-1_200um",204.02,"Unit 5","YAN FW",1,5825.28,28607.35938,1.32,0.0116955041106257,0.0206391249011042,0.0846204120945272,0,0.0275188332014723,0,0.110763303635926,0.444429156203777,3.10137250180592,0,2.19462694781741,0.0928760620549689,0.067421141343607,0.694850538337174,72.9290358088817,0.218086753121668,0,0.354992948298992,0.19607168656049,0.0233910082212514,0,0.0419662206322452,0,0.205703278181005,1.87816036600048,0.0543496955729077,0.665955763475629,0,0,0.00963159162051529,0.2112070448213,0.598534622132022,0.130026486876956,0.222902548931925,0.102507653675484,0.154105465928245,0.120394895256441,0.00550376664029445,0,10.9731347390871,4.05352413057686,21842,2.70706042090971,0.369404388714734,145355,6.65483930043036,100,98.5291183653813
"YAN 9B-1_200um",204.04,"Unit 5","YAN FW",1,5825.76,29420.52148,1.48,0.015547263681592,0.0121674237508112,0.0912556781310837,0,0.0432619511139952,0.0054077438892494,0.104775037854207,0.443434998918451,2.73699437594636,0,2.06778606965174,0.0662448626433052,0.0452898550724638,0.71585009733939,74.2855018386329,0.168316028552888,0,0.273767034393251,0.171019900497512,0.0831440622972096,0.0324464633354964,0.0141953277092797,0,0.228477179320787,1.6858641574735,0,0.587416179969717,0,0,0.0412340471555267,0.257543802725503,0.607019251568246,0.0662448626433052,0.190622972096042,0.102747133895739,0.101395197923426,0.0425859831278391,0,0.0763843824356478,10.71679645252,3.91926238373351,21652,2.73439116936875,0.365712123123502,147936,6.8324404212082,100,98.4932673588579
"YAN 9B-1_200um",204.06,"Unit 5","YAN FW",1,5826.23,29540.91797,1.41,0.00470654680660799,0.0134472765903085,0.0941309361321598,0,0.0383247382823794,0.00537891063612342,0.0806836595418513,0.540580518930404,2.49984871813836,0,2.10180933106523,0.116318942506169,0.0181538233969165,0.672363829515427,73.7085571744582,0.284409899885026,0,0.375179016869608,0.226586610546699,0.0322734638167405,0,0,0.0497549233841416,0.266256076488109,1.7434394099335,0,0.582939440189876,0,0,0.00470654680660799,0.250791708409254,0.634711455062563,0.100854574427314,0.223897155228637,0.106905848892953,0.128421491437447,0.0867349340074901,0,0.0705982020991199,11.0570231763812,3.88021166013353,22216,2.84959279154393,0.350927333536029,148729,6.69467951026287,100,98.5248337580432
"YAN 9B-1_200um",204.08,"Unit 5","YAN FW",1,5826.7,29089.63867,1.36,0,0,0.0933732648134956,0,0.0248995372835988,0,0.100981456761262,0.500757360925709,2.07357813267303,0,1.90412294838188,0.100981456761262,0.085073419052296,0.672979160470601,73.8347362378182,0.231012373686722,0,0.357585021545016,0.20957110547029,0.0186746529626991,0,0,0.0242078834701655,0.299486101216619,1.73051784121012,0,0.569231088455606,0,0,0.0394242673656981,0.281503102067353,0.63701316217207,0.133489185992627,0.196429683015057,0.0802318423582628,0.131414224552327,0.0733153042239298,0,0.0027666152537332,11.5886596440749,4.00398392596538,22544,2.89428225945759,0.345508803342286,144581,6.41328069552874,100,98.5558268375513
"YAN 9B-1_200um",204.1,"Unit 5","YAN FW",1,5827.17,29237.0332,1.44,0.00701188514532132,0.00560950811625706,0.113592539354205,0,0.0413701223573958,0,0.0820390562002594,0.520983066297374,2.04676927391929,0,1.90022087438208,0.0974652035199663,0.0413701223573958,0.626161343477194,73.7636293517512,0.248220734144375,0,0.325351470742909,0.212460119903236,0.0315534831539459,0.0364618027556709,0,0.00981663920344985,0.21035655435964,1.78662833502787,0.021035655435964,0.57567577043088,0,0,0.0196332784068997,0.278371840269256,0.650702941485818,0.0890509413455808,0.183010202292886,0.0596010237352312,0.090453318374645,0.0238404094940925,0,0,11.763138519791,4.13841461276864,22678,2.84242629617079,0.351812112541726,142615,6.28869388834994,100,98.6354871507205
"YAN 9B-1_200um",204.12,"Unit 5","YAN FW",1,5827.64,29469.72266,1.32,0.0104095101284534,0.00971554278655646,0.0992373298912553,0,0.0263707589920818,0,0.0978493952074615,0.538518657311987,1.80917286032519,0,1.91396192895162,0.1339356969861,0.0555173873517512,0.576686861116316,73.3079341286199,0.116586513438678,0,0.385151874752774,0.215823843329933,0.0451078772232979,0.0152672815217316,0.031922497727257,0.0645389627964108,0.256073949159953,1.74463389752878,0.0194310855731129,0.496186649456277,0,0,0,0.270647263339787,0.605139522134088,0.112422709387296,0.252604112450468,0.150590913191625,0.170715966106635,0.0742545055829673,0.044413909881401,0.0596811914031326,12.1069542467331,4.18254116961256,23473,2.89464078314253,0.345466009400436,144099,6.13892557406382,100,98.3115774571649
"YAN 9B-1_200um",204.14,"Unit 5","YAN FW",1,5828.12,29834.29883,1.36,0,0,0.0939070114950408,0.00411271583189959,0.0370144424870964,0,0.0932215588563908,0.527798531760448,1.63823180637334,0,1.71637340717943,0.127494190788887,0.0856815798312416,0.626503711726038,74.2269807867625,0.244706591998026,0,0.365346256400414,0.231682991863677,0.0877379377471914,0,0,0.10076153788154,0.20015217048578,1.65673902761689,0.00685452638649933,0.492154994550652,0,0,0.0486671373441452,0.215232128536079,0.539451226617497,0.0466107794281954,0.226199370754478,0.106930611629389,0.118583306486438,0.130921453982137,0.0466107794281954,0.0294744634619471,11.8487343117027,4.07912865260575,23237,2.90472189547975,0.344267036908481,145889,6.27830614967509,100,98.3809608675089
"YAN 9B-1_200um",204.16,"Unit 5","YAN FW",1,5828.59,30001.49219,1.43,0.0108863532757717,0.0061235737176216,0.0809672524885523,0.0129275445149789,0.0272158831894294,0,0.0979771794819457,0.559286399542773,1.51320310533227,0,1.60301551985739,0.114306709395603,0.0605553400964803,0.53751369299123,74.6477244119668,0.195954358963891,0,0.320467024555531,0.241540963306185,0.0653181196546304,0,0.0381022364652011,0.0551121634585944,0.182346417369177,1.60097432861818,0.0272158831894294,0.476958352894749,0,0,0.0183707211528648,0.303457097562137,0.637532063712383,0.104100753199567,0.134718621787675,0.0585141488572731,0.0891320174453811,0.0381022364652011,0.0455866043422942,0.0666789138141019,11.9511747055582,4.07693930177652,23557,2.9314085447263,0.34113293481355,146973,6.23903722884917,100,98.3561606553585
"YAN 9B-1_200um",204.18,"Unit 5","YAN FW",1,5829.06,29657.21094,1.38,0,0.0216683209148225,0.100652845539821,0,0.0307550361371675,0.0041938685641592,0.10694364838606,0.618595613213482,1.48672640599444,0,1.60974655054311,0.130009925488935,0.116729341702431,0.580151818042023,73.2668838158612,0.235555617686942,0.0160764961626103,0.329218682286497,0.235555617686942,0.0251632113849552,0,0.0587141598982288,0.0482294884878308,0.355779849859505,1.65937399521899,0,0.621391525589588,0,0,0.0454335761117247,0.320131967064152,0.630478240811933,0.115331385514378,0.20759649392588,0.151678246403758,0.137698684523227,0.137698684523227,0.0740916779668125,0.0915661303174759,12.4411110955783,3.98906798260943,23506,3.11880147187664,0.320635990785999,143066,6.08636092912448,100,98.0211930158109
"YAN 9B-1_200um",204.2,"Unit 5","YAN FW",1,5829.53,28509.57031,1.34,0,0.00749114172491029,0.0876463581814504,0.00674202755241926,0.0284663385546591,0.00449468503494618,0.100381299113798,0.576817912818092,1.35364930969129,0,1.64655295113528,0.144579035290769,0.0426995078319887,0.512394093983864,72.1719067203032,0.301143897341394,0,0.309384153238795,0.13858612191084,0.0307136810721322,0.0277172243821681,0,0.143829921118278,0.239716535197129,1.72970462428179,0.00299645668996412,0.550598916780907,0,0,0,0.304140354031358,0.641241731652321,0.0786569881115581,0.206755511607524,0.114614468391128,0.0801552164565401,0.0726640747316298,0.0546853345918451,0,13.6870650455836,4.60180836161239,24414,2.9742796679147,0.33621586120081,133491,5.46780535758172,100,98.3077510843428
"YAN 9B-1_200um",204.22,"Unit 5","YAN FW",1,5830.01,28245.49219,1.36,0.00459925185503158,0.0191635493959649,0.0904519531489544,0,0.0260624271785123,0.00459925185503158,0.114214754399951,0.567241062120562,1.20653706996995,0,1.52848469982216,0.121113632182498,0.0735880296805053,0.457625559575642,71.5942540013491,0.286686698963635,0,0.383270987919298,0.122646716134176,0.055191022260379,0.0919850371006316,0.0275955111301895,0.116514380327467,0.344943889127369,1.72548598761268,0.00689887778254737,0.697553198013123,0,0,0.0153308395167719,0.28975286686699,0.729747960998344,0.117280922303305,0.2621573557368,0.0873857852456,0.167106150732814,0.0291285950818667,0,0.0199300913718035,14.1802600110382,4.43521187220212,24285,3.19720013826478,0.312773663441267,130456,5.37187564340128,100,98.1932605629484
"YAN 9B-1_200um",204.24,"Unit 5","YAN FW",1,5830.48,28715.25586,1.2,0,0,0.074100132482055,0.00748486186687425,0.0269455027207473,0,0.110775955629739,0.654925413351497,1.214044594807,0,1.58454525721728,0.102542607576177,0.0583819225616191,0.542652485348383,71.6660554029475,0.285173237127909,0,0.324094518835655,0.190863977605293,0.0314364198408718,0.079339535788867,0.00823334805356167,0.172900309124795,0.2440064968601,1.66837571012627,0.0838304529089916,0.846537877143478,0,0,0.00823334805356167,0.315112684595406,0.645943579111248,0.105536552322927,0.217060994139353,0.0980516904560526,0.0621243534950563,0.0239515579739976,0.0523940330681197,0.089818342402491,13.9704946745208,4.4340321699363,24589,3.15074274139095,0.317385480846504,133603,5.43344584977022,100,98.1190542128545
"YAN 9B-1_200um",204.26,"Unit 5","YAN FW",1,5830.95,29492.02148,1.23,0,0,0.0984132643965056,0,0.0442146550187199,0.00285255838830451,0.0969869852023534,0.57265109645213,1.18452487074345,0,1.56106257799964,0.134070244250312,0.0741665180959173,0.535567837404172,73.0433232305224,0.365840613300054,0,0.345159564984846,0.218220716705295,0,0,0.0164022107327509,0.114815475129257,0.257443394544482,1.5503654840435,0,0.609021215903013,0,0,0.0106970939561419,0.334462471028704,0.661793546086646,0.153325013371367,0.239614904617579,0.115528614726333,0.100552683187734,0.142627919415226,0,0.0199679087181316,13.2565519700481,4.13977536102692,24394,3.20223944875108,0.312281456775512,140225,5.74833975567763,100,98.2756284542699
"YAN 9B-1_200um",204.28,"Unit 5","YAN FW",1,5831.42,29180.03125,1.35,0.00804946763748125,0.00365884892612784,0.0878123742270682,0,0.0343931799056017,0,0.0900076835827449,0.589806446891808,1.15692803044162,0,1.61794299513373,0.101716000146354,0.0570780432475943,0.534191943214665,72.937689802788,0.166111741246204,0,0.324905784640152,0.253924115473272,0,0,0.0446379568987596,0.0702498993816545,0.27075482053346,1.65306794482456,0,0.578829900113424,0,0,0.0263437122681204,0.357103655190077,0.63078555486444,0.160257582964399,0.192455453514324,0.096593611649775,0.118546705206542,0.0841535253009403,0.021953093556767,0.00804946763748125,13.5574988108741,4.16450184771871,24218,3.25549112633983,0.307173314621903,136655,5.64270377405236,100,98.3996194797117
"YAN 9B-1_200um",204.3,"Unit 5","YAN FW",1,5831.89,28798.55078,1.37,0.0118800118800119,0.0207900207900208,0.0816750816750817,0,0.0341550341550342,0,0.103207603207603,0.553163053163053,1.19394119394119,0,1.54514404514405,0.153697653697654,0.0408375408375408,0.508613008613009,71.9787644787645,0.167062667062667,0,0.296257796257796,0.221265221265221,0,0,0.0809325809325809,0.0415800415800416,0.25022275022275,1.61716661716662,0,0.642263142263142,0,0,0.0051975051975052,0.335610335610336,0.625185625185625,0.167062667062667,0.237600237600238,0.121027621027621,0.155925155925156,0.157410157410157,0,0.0564300564300564,14.1030591030591,4.49287199287199,25045,3.13898529168732,0.318574286616826,134680,5.3775204631663,100,98.2462132462132
"YAN 9B-1_200um",204.32,"Unit 5","YAN FW",1,5832.37,28331.47656,1.28,0.00925554561441397,0.0123407274858853,0.0732730694474439,0.0161972048252244,0.0285379323111097,0.0192823866966958,0.107210070033628,0.485144849288866,1.18470983864499,0,1.35593743251165,0.146546138894888,0.0586184555579551,0.498256872242619,71.3070372998488,0.274581186560948,0,0.345540369604788,0.207478480856446,0.0354795915219202,0,0,0.101811001758554,0.282294141239626,1.75623978033505,0.0339370005861846,0.595440101193965,0,0,0.0107981365501496,0.358652392558541,0.638632647394564,0.155801684509302,0.232931231296085,0.118779502051646,0.0825286150618579,0.0709591830438404,0,0.045506432604202,14.5813408200413,4.7689198778268,25088,3.0575772278829,0.327056334303094,129652,5.16788903061224,100,98.2321907876469
