C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data     06/08/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000144.spe	288.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	15264.83398	1.35	21	0	26	16	26	14	16	52	2403	0	572	13	447	26480	250	0	273	299	30	0	118	290	68	3220	893	8	0	0	0	21	26	117	91	39	67	0	14985442191467	17069	5402	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000145.spe	290.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	15149.23926	1.31	32	23	19	10	27	0	15	70	2304	0	534	13	432	24814	220	0	186	299	0	44	142	179	10	3228	849	0	0	9	51	9	9	0	42	15	129	18	0	17573	5717	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000146.spe	292.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	15486.12305	1.45	0	6	21	18	11	0	0	56	2112	0	611	20	406	23606	212	0	224	335	25	96	100	253	86	3432	870	0	0	0	28	0	0	14	34	33	95	10	158126010071584	18327	5507	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000147.spe	294.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	15613.21582	1.40	0	0	26	0	12	0	0	61	1964	0	686	7	409	25466	291	0	162	275	0	182	59	279	35	3436	792	10	0	0	35	43	90	36	0	101	5	12	693020735990060	18352	5382	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000148.spe	296.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	15610.31738	1.49	0	0	26	12	25	0	12	60	2012	0	572	12	435	26282	212	0	163	258	0	104	147	160	166	3119	943	0	0	24	0	15	57	20	0	67	70	0	0	18233	5491	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000149.spe	298.04	7.64	1	0.018310	-0.003173	0.009757	0.093737	15667.41211	1.42	0	8	19	5	17	0	0	63	2172	0	572	4	392	24682	145	0	264	249	77	42	88	151	121	3157	812	0	0	0	0	40	11	69	37	39	148	0	30924231636925	18861	5366	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000150.spe	300.04	7.66	1	0.018310	-0.003173	0.009757	0.093737	15161.93652	1.39	13	13	24	0	40	0	23	96	2232	0	716	21	405	28713	263	0	180	241	0	0	95	87	31	2576	916	0	0	0	0	22	88	49	64	0	108	9	364441008850380	16645	5198	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000151.spe	302.04	7.64	1	0.018310	-0.003173	0.009757	0.093737	15419.22363	1.51	0	0	9	0	27	0	16	86	2499	0	720	0	452	29835	183	0	119	226	22	0	136	189	107	2894	869	0	0	0	11	42	0	23	99	76	125	5	790862647223866	16809	5587	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000152.spe	304.04	7.66	1	0.018310	-0.003173	0.009757	0.093737	15123.54102	1.40	0	0	40	7	13	10	9	79	2512	14	760	19	404	29692	205	0	166	218	28	156	121	173	171	2696	787	0	0	0	0	20	0	26	27	46	79	0	0	16303	5263	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000153.spe	306.04	7.66	1	0.018310	-0.003173	0.009757	0.093737	15363.72852	1.49	0	12	36	19	35	0	18	90	2523	0	735	34	417	27773	268	0	242	231	42	69	141	142	77	2854	899	0	0	0	0	19	34	53	16	134	72	0	417827591987063	16578	5460	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000154.spe	308.04	7.66	1	0.018310	-0.003173	0.009757	0.093737	15404.42676	1.41	19	11	8	12	56	0	21	84	2561	0	641	10	488	27874	318	0	221	281	7	33	69	209	0	2734	854	16	0	20	0	15	20	40	76	97	28	12	51828841423389	17421	5464	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000155.spe	310.04	7.65	1	0.018310	-0.003173	0.009757	0.093737	15536.11816	1.37	11	6	15	20	40	0	14	61	2834	0	704	23	483	29371	260	0	163	204	0	18	89	167	22	2905	869	0	0	0	20	42	44	69	0	56	74	0	0	17337	5403	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000156.spe	312.04	7.65	1	0.018310	-0.003173	0.009757	0.093737	15986.19824	1.42	13	0	16	15	27	8	38	66	2623	11	614	19	499	26125	257	0	188	378	0	0	117	169	70	3233	832	6	0	0	15	9	0	72	157	0	111	0	0	18081	5829	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000157.spe	314.04	7.64	1	0.018310	-0.003173	0.009757	0.093737	15615.11523	1.32	11	7	13	13	26	0	17	54	2653	0	466	0	442	21162	167	0	415	431	34	0	132	242	7	3695	807	0	0	0	0	37	0	79	127	19	103	9	303133884407481	18914	5512	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000158.spe	316.04	7.64	1	0.018310	-0.003173	0.009757	0.093737	15701.71191	1.33	0	0	22	11	38	0	27	46	2374	0	504	12	442	23178	209	0	297	340	0	135	145	136	50	3312	1080	0	0	0	0	0	15	45	0	134	87	5	0	18401	5688	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000159.spe	318.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	16782.65625	1.28	11	12	10	5	36	6	6	47	2356	0	443	28	438	20607	213	0	365	451	0	0	99	324	13	3795	903	11	0	0	31	60	22	49	162	4	104	19	132731932641645	21011	5975	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000160.spe	320.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	16185.38574	1.39	9	25	15	16	60	0	23	62	2519	0	467	21	412	20869	191	0	273	392	0	65	81	227	0	4041	1073	0	0	10	0	0	29	48	0	48	73	10	0	19633	6076	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000161.spe	322.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	16819.65430	1.47	0	6	9	0	22	0	17	60	2489	0	490	13	440	20860	182	0	334	379	36	105	91	190	0	4217	905	0	0	0	0	26	0	19	0	58	76	0	0	21350	6061	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000162.spe	324.04	7.60	1	0.018310	-0.003173	0.009757	0.093737	17098.34180	1.43	0	5	9	6	31	0	13	59	2843	0	444	14	485	18994	120	0	365	453	0	60	179	283	36	4210	773	0	0	0	8	0	7	65	56	101	115	0	0	21853	5788	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000163.spe	326.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	16581.46680	1.39	42	26	25	34	26	0	20	40	2259	0	407	16	465	20049	279	4	340	338	0	95	105	283	0	3594	945	0	0	0	0	36	54	87	0	142	75	22	0	21078	5848	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000164.spe	328.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	16397.47656	1.42	0	9	0	0	18	0	17	66	2414	7	586	15	418	25624	203	0	183	246	0	0	84	156	0	3363	837	0	0	0	12	23	0	61	63	25	119	0	0	19447	5515	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000165.spe	330.04	7.60	1	0.018310	-0.003173	0.009757	0.093737	16284.68262	1.48	4	0	4	0	8	0	13	0	2849	0	363	0	411	18553	194	0	386	400	0	0	149	225	53	4431	994	7	0	0	0	0	24	64	51	0	86	5	58355474386468	20953	5850	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000166.spe	332.04	7.58	1	0.018310	-0.003173	0.009757	0.093737	15440.42285	1.33	0	0	10	0	22	0	15	40	2967	0	446	14	443	21482	224	0	293	343	79	7	125	181	42	3420	1019	5	0	0	34	16	0	12	51	15	156	0	424326464181717	18448	5547	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000167.spe	334.04	7.58	1	0.018310	-0.003173	0.009757	0.093737	15337.93066	1.46	0	10	43	0	28	6	57	70	2494	0	677	20	466	25989	204	0	255	277	32	15	34	115	105	3210	996	0	0	0	0	0	0	59	47	72	103	0	0	17186	5608	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000168.spe	336.04	7.57	1	0.018310	-0.003173	0.009757	0.093737	15881.50195	1.69	0	0	13	0	18	8	28	100	2857	34	642	44	534	26262	94	0	262	336	0	38	117	260	70	3837	965	10	8	35	0	17	0	44	59	61	191	0	179916654048891	18502	5503	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000169.spe	338.04	7.56	1	0.018310	-0.003173	0.009757	0.093737	15468.92383	1.38	10	0	33	19	27	0	8	103	2541	0	738	33	474	26247	211	0	268	296	10	90	162	222	26	3065	903	0	0	6	58	22	0	22	0	76	99	0	382024282571060	17407	5418	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000170.spe	340.04	7.55	1	0.018310	-0.003173	0.009757	0.093737	15520.41895	1.40	0	0	38	7	12	6	0	135	2692	0	944	24	477	32780	282	0	150	266	19	0	112	76	17	2680	898	0	0	0	0	7	28	53	97	46	115	0	0	16323	5420	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000171.spe	342.04	7.54	1	0.018310	-0.003173	0.009757	0.093737	15805.30566	1.62	0	0	38	0	15	0	19	99	2722	0	811	18	509	30393	116	0	153	242	65	0	132	203	18	2814	984	0	0	32	0	0	0	44	83	40	200	4	50672839751788	17350	5815	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000172.spe	344.04	7.52	1	0.018310	-0.003173	0.009757	0.093737	16288.68164	1.29	16	30	60	12	48	20	30	131	2895	0	886	20	490	31190	228	0	195	192	34	94	77	187	71	3169	1067	17	0	0	0	60	24	76	0	43	114	12	0	17675	5810	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000173.spe	346.04	7.51	1	0.018310	-0.003173	0.009757	0.093737	14033.09473	1.33	9	0	10	5	25	0	46	53	1835	0	462	13	351	18332	191	0	214	226	27	99	100	153	96	3281	1030	0	0	0	0	5	0	45	20	178	90	8	208968101886828	17814	5474	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000174.spe	348.04	7.49	1	0.018310	-0.003173	0.009757	0.093737	13996.99805	1.45	11	13	28	0	23	0	50	80	2096	10	628	23	369	23752	264	0	182	253	0	114	41	133	47	2512	812	14	0	31	0	45	61	16	0	91	57	0	0	15928	5357	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000175.spe	350.04	7.51	1	0.018310	-0.003173	0.009757	0.093737	12369.87793	1.44	15	0	14	12	15	7	25	50	1404	0	358	23	246	16763	198	0	125	170	43	50	78	248	63	2448	839	0	0	17	11	16	0	79	83	12	51	0	0	15094	4955	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000176.spe	352.04	7.53	1	0.018310	-0.003173	0.009757	0.093737	14576.66895	1.40	0	0	20	9	12	8	17	78	2068	0	656	20	384	25269	73	0	140	246	0	26	141	172	33	2801	771	5	0	8	34	8	62	29	22	58	198	0	825537005546035	16960	5247	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000177.spe	354.04	7.54	1	0.018310	-0.003173	0.009757	0.093737	15349.03027	1.33	14	0	29	0	18	0	10	82	2483	0	713	23	476	26793	150	0	166	251	49	19	64	219	89	3356	771	0	0	0	12	0	6	36	28	0	140	4	0	17577	5502	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000178.spe	356.04	7.56	1	0.018310	-0.003173	0.009757	0.093737	15090.24316	1.40	0	25	14	10	14	16	19	66	2596	0	670	12	399	25075	191	0	270	252	0	49	43	195	49	3394	811	5	0	0	0	0	53	101	0	47	162	0	0	17326	5445	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000179.spe	358.04	7.57	1	0.018310	-0.003173	0.009757	0.093737	15517.52246	1.49	0	0	13	7	51	5	11	73	2685	6	699	21	444	25992	109	0	200	197	4	179	103	106	163	3190	1024	4	0	0	0	21	0	21	0	104	186	11	735274336194304	17909	5589	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000180.spe	360.04	7.58	1	0.018310	-0.003173	0.009757	0.093737	15619.51367	1.56	0	6	29	0	30	17	29	73	2852	0	513	10	403	23394	279	0	279	305	0	13	144	248	27	3513	836	26	0	7	9	37	75	42	0	57	42	0	649111616342987	18551	5488	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000181.spe	362.04	7.58	1	0.018310	-0.003173	0.009757	0.093737	16090.29297	1.39	0	4	20	31	16	0	27	78	2490	0	519	8	426	23312	166	0	290	251	0	142	215	281	167	3651	968	12	0	0	15	25	0	24	0	86	97	0	1099618503372855	19895	5782	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000182.spe	364.04	7.58	1	0.018310	-0.003173	0.009757	0.093737	16668.16211	1.35	0	28	25	32	47	15	37	77	2453	21	428	29	405	20399	212	0	363	386	0	82	111	306	65	3870	924	0	0	20	0	0	45	41	43	30	98	0	0	21640	5954	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000183.spe	366.04	7.59	1	0.018310	-0.003173	0.009757	0.093737	16584.96680	1.34	5	0	18	11	13	0	24	59	2578	0	503	41	405	21392	152	0	396	461	52	42	120	295	64	4067	871	0	0	0	0	0	0	33	0	68	85	0	227663382451380	20993	5548	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000184.spe	368.04	7.60	1	0.018310	-0.003173	0.009757	0.093737	15677.01172	1.34	10	0	24	26	47	0	18	78	2552	0	557	21	434	22543	214	0	321	347	56	27	105	249	78	3328	806	0	0	0	0	19	9	41	72	48	80	5	351586896868331	19284	5234	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000185.spe	370.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15471.52148	1.47	18	8	27	8	18	0	13	77	2209	0	636	21	431	27719	195	0	149	242	19	22	77	58	63	2880	1001	0	0	0	28	22	0	0	49	0	129	18	1045982836766194	17748	5389	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000186.spe	372.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15972.59863	1.55	16	0	13	0	17	0	0	71	2399	0	711	10	458	27168	120	0	234	190	71	14	0	135	41	3536	866	0	0	0	0	10	0	59	74	0	139	0	0	18853	5504	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000187.spe	374.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	16178.78809	1.35	17	0	21	9	42	0	21	74	2395	11	662	14	497	27811	273	0	197	280	0	12	16	253	103	3436	933	17	0	0	0	49	69	59	0	113	50	5	0	18830	5587	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000188.spe	376.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	16665.96484	1.33	25	20	29	12	17	0	28	71	2299	0	555	33	487	24036	294	0	213	285	0	31	129	156	98	3760	957	7	0	0	7	45	41	38	38	39	4	15	947628294834309	20487	5856	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000189.spe	378.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	16446.07422	1.45	0	0	5	10	28	15	41	50	2819	21	315	12	496	17970	234	0	357	412	72	65	223	211	11	4150	800	8	0	32	29	0	0	18	0	39	64	17	459065903717259	21596	5788	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000190.spe	380.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	16261.18359	1.38	0	6	19	9	29	0	12	78	2952	0	525	13	512	22932	224	7	259	313	19	4	85	238	81	3555	920	0	0	0	0	20	0	0	56	8	92	0	716852784549007	19981	5710	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000191.spe	382.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	17222.43359	1.40	8	8	7	10	13	0	20	64	3031	0	472	14	514	21631	205	0	392	514	26	141	161	277	0	4477	1046	7	0	0	0	0	0	58	0	89	125	5	704368334840359	21813	6032	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000192.spe	384.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	17795.40625	1.35	15	11	18	0	45	0	23	69	2868	0	418	6	466	18025	178	0	486	473	31	119	169	394	154	4868	1069	8	0	0	0	47	0	86	0	12	54	0	711074106040364	23902	6118	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000193.spe	386.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	18001.09570	1.42	0	0	8	18	25	6	23	74	2801	13	466	24	503	19943	203	0	378	478	0	0	333	402	96	4913	902	0	0	0	19	12	0	31	110	31	77	0	0	23942	6143	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000194.spe	388.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	17793.30664	1.45	0	0	6	0	6	0	0	67	1936	0	511	23	434	18791	102	0	377	411	0	25	182	478	12	4843	1046	0	0	0	7	0	0	13	30	74	151	0	0	24087	5969	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000195.spe	390.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	17192.93555	1.39	18	17	21	27	23	0	17	46	2630	0	466	15	487	19176	200	0	372	423	7	116	158	347	9	4556	717	0	0	0	17	25	0	37	0	14	69	0	134156132092931	22688	5739	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000196.spe	392.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	16783.85742	1.26	36	0	45	7	31	0	0	64	2603	0	584	29	472	21941	76	0	303	326	26	67	85	334	84	4361	1041	0	0	0	0	24	0	7	0	0	182	0	0	21419	5704	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000197.spe	394.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	16074.99414	1.36	16	25	43	16	13	17	23	76	2682	0	587	17	494	24238	240	0	347	272	0	145	140	282	38	3642	831	0	0	0	0	30	25	124	0	78	103	0	0	19757	5342	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000198.spe	396.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	15972.49805	1.43	11	14	26	0	14	0	19	88	2406	0	690	15	518	28124	218	0	193	185	0	140	99	116	0	3138	954	0	0	0	26	24	33	43	0	180	125	0	0	18538	5656	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000199.spe	398.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	16896.85156	1.42	0	4	29	18	38	12	24	63	2627	0	657	29	554	26252	176	0	216	262	19	64	135	188	116	3748	1145	0	0	0	8	33	0	45	38	93	145	0	0	20613	5934	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000200.spe	400.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	17827.30273	1.40	0	0	0	0	21	5	16	58	2618	0	568	22	518	25335	228	0	271	333	61	46	91	318	55	4381	926	0	0	0	0	54	0	54	44	100	105	0	255500226278634	22789	6226	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000201.spe	402.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	18088.68945	1.47	0	0	0	0	29	0	6	48	2438	0	502	26	516	23710	175	0	319	321	48	0	169	407	116	5294	909	0	0	0	0	4	0	12	112	60	129	8	480553693938997	23618	6067	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000202.spe	404.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	17306.42969	1.46	17	21	14	35	26	0	25	70	2439	0	465	14	456	22460	118	0	288	313	8	0	73	370	32	4426	864	0	0	0	7	0	0	30	146	28	124	14	0	22355	5919	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000203.spe	406.04	7.60	1	0.018310	-0.003173	0.009757	0.093737	16809.75781	1.39	0	11	12	7	24	0	0	53	2399	11	495	23	428	23390	232	0	297	349	66	15	109	318	45	3934	861	0	0	0	0	8	0	0	46	53	62	0	681537382948579	20817	5753	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000204.spe	408.04	7.59	1	0.018310	-0.003173	0.009757	0.093737	16559.76953	1.31	0	0	7	5	15	8	19	32	2230	0	468	27	423	20092	217	0	348	355	0	0	67	252	26	4186	989	0	0	4	0	0	37	91	113	34	84	0	512180607378166	21523	5752	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000205.spe	410.04	7.59	1	0.018310	-0.003173	0.009757	0.093737	16450.57422	1.31	0	10	0	0	45	0	8	65	2324	0	449	0	464	22696	239	0	324	357	0	22	190	272	129	3860	824	0	0	6	0	0	33	28	36	0	59	6	0	20577	5828	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000206.spe	412.04	7.60	1	0.018310	-0.003173	0.009757	0.093737	15826.30371	1.51	0	0	0	10	9	0	4	46	2545	0	418	0	419	19697	177	0	392	390	71	0	79	374	38	4126	836	0	0	0	0	0	0	47	36	68	116	18	192425270058662	20155	5265	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000207.spe	414.04	7.60	1	0.018310	-0.003173	0.009757	0.093737	15792.90723	1.42	0	8	0	9	32	0	5	38	2494	0	510	29	415	24057	221	0	253	263	0	0	136	227	0	3458	897	0	0	9	30	0	27	0	163	0	89	11	0	18884	5667	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000208.spe	416.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	15913.10156	1.40	0	0	16	4	24	0	12	48	2382	0	439	24	384	22430	191	0	350	296	39	52	121	273	0	3725	886	0	0	0	0	0	0	0	0	0	111	0	0	19141	5568	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000209.spe	418.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	15442.42480	1.41	0	0	9	0	25	6	30	55	2253	0	605	13	429	25836	154	0	186	192	0	0	44	271	0	3417	820	0	5	0	0	8	91	60	66	65	108	14	0	18017	5582	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000210.spe	420.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	14933.65039	1.48	11	0	37	19	36	12	42	77	2051	0	630	25	401	26264	147	0	123	209	0	65	51	173	41	2746	997	11	0	50	32	35	78	18	13	71	118	0	0	17090	5299	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000211.spe	422.04	7.64	1	0.018310	-0.003173	0.009757	0.093737	15837.50586	1.34	6	16	25	5	22	5	23	88	2248	0	663	28	437	26816	262	0	224	291	0	0	134	225	0	3245	1060	0	0	0	0	5	46	58	127	0	68	12	0	18621	5619	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000212.spe	424.04	7.65	1	0.018310	-0.003173	0.009757	0.093737	15567.91895	1.43	21	33	39	34	32	0	26	75	2064	13	678	17	405	25866	187	0	162	233	4	54	132	180	192	3332	854	0	4	0	0	4	30	13	0	121	142	14	1164512676900246	18481	5387	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000213.spe	426.04	7.66	1	0.018310	-0.003173	0.009757	0.093737	15295.03027	1.41	15	0	19	36	7	6	25	79	1984	27	659	49	427	26906	263	0	173	195	0	38	151	179	101	2885	962	0	0	0	0	0	63	52	74	45	70	0	0	17516	5302	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000214.spe	428.04	7.67	1	0.018310	-0.003173	0.009757	0.093737	15422.32617	1.40	6	6	9	0	36	0	17	76	2239	15	573	13	412	24355	186	0	214	275	39	28	20	160	148	3306	1040	0	0	16	0	0	0	33	0	130	100	24	527625421188764	18687	5607	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000215.spe	430.04	7.67	1	0.018310	-0.003173	0.009757	0.093737	15893.40430	1.47	9	13	13	5	15	0	12	43	2388	0	504	16	434	24046	285	0	183	299	16	77	113	232	81	3614	814	0	0	0	0	61	0	102	0	122	6	5	1874050802614532	19519	5598	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000216.spe	432.04	7.68	1	0.018310	-0.003173	0.009757	0.093737	16552.66992	1.33	26	8	11	10	19	0	0	28	2556	0	301	0	398	16324	203	0	412	495	10	0	86	362	33	4451	946	0	0	0	0	0	0	18	93	0	29	0	0	21723	6253	
