C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data     06/08/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000073.spe	146.20	7.53	1	0.018309	-0.003173	0.009883	0.093737	12843.25586	1.26	0	0	15	0	25	0	54	61	784	0	427	23	164	13163	165	0	359	267	0	0	80	260	77	3186	763	9	0	0	5	21	34	44	64	0	54	8	0	17045	4644	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000074.spe	148.04	7.54	1	0.018309	-0.003173	0.009883	0.093737	14524.87012	1.51	0	0	23	20	37	13	25	65	859	5	363	23	152	10843	132	0	317	430	0	164	162	394	0	3880	919	8	0	6	25	0	22	30	0	74	0	0	0	20671	5256	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000075.spe	150.04	7.55	1	0.018309	-0.003173	0.009883	0.093737	16426.67578	1.62	0	0	36	28	37	0	37	98	1779	26	547	37	258	14667	119	0	740	699	14	6	93	574	135	4432	1062	7	0	12	0	14	0	62	95	0	68	0	0	22630	5786	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000076.spe	152.04	7.55	1	0.018309	-0.003173	0.009883	0.093737	14454.57520	1.35	0	0	31	24	22	9	45	78	1722	0	525	20	254	14138	146	0	653	618	32	146	172	554	36	3889	861	0	0	8	0	0	0	35	0	0	67	0	0	19167	4925	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000077.spe	154.04	7.55	1	0.018309	-0.003173	0.009883	0.093737	12514.57227	1.36	22	18	22	15	18	8	59	42	903	5	430	0	179	12034	48	0	297	360	0	43	65	239	79	3330	719	0	0	0	0	0	16	15	0	26	48	20	263991217318619	17244	4500	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000078.spe	156.04	7.56	1	0.018309	-0.003173	0.009883	0.093737	13734.31055	1.30	0	7	20	26	21	4	39	44	1226	0	372	41	177	11474	123	0	431	471	18	115	69	436	112	4290	809	0	0	10	0	17	0	24	0	34	55	0	995313062279155	18992	5038	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000079.spe	158.04	7.60	1	0.018309	-0.003173	0.009883	0.093737	15207.03711	1.37	9	0	24	13	29	0	29	64	1041	0	489	31	206	17848	210	0	337	373	0	11	84	390	42	3783	1012	0	0	22	0	0	14	53	28	0	0	0	736746356248026	19976	5318	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000080.spe	160.04	7.61	1	0.018309	-0.003173	0.009883	0.093737	14500.67090	1.30	0	12	42	13	45	10	30	94	1375	9	605	13	252	20435	146	0	540	474	44	104	81	404	41	3754	770	0	0	0	0	25	0	74	0	0	34	5	459546164840284	17269	4669	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000081.spe	162.04	7.61	1	0.018309	-0.003173	0.009883	0.093737	12219.28516	1.31	14	8	24	16	31	0	17	41	1484	0	187	13	286	10578	46	0	537	705	0	0	25	368	0	4609	823	0	0	0	0	5	0	44	76	54	112	10	0	16028	4457	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000082.spe	164.04	7.61	1	0.018309	-0.003173	0.009883	0.093737	15988.49805	1.43	14	9	37	39	73	9	20	77	2787	0	296	17	419	17560	263	0	927	1077	108	51	154	533	91	6125	920	0	0	22	0	68	0	48	90	103	13	0	0	19554	5319	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000083.spe	166.04	7.61	1	0.018309	-0.003173	0.009883	0.093737	16746.65820	1.32	8	20	22	32	40	6	21	90	3365	0	450	14	532	18027	160	0	1112	1267	0	0	96	484	59	6411	936	0	0	0	0	30	43	163	72	0	101	0	0	20471	5620	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000084.spe	168.04	7.63	1	0.018309	-0.003173	0.009883	0.093737	14420.97461	1.33	8	0	12	50	23	0	19	97	3221	0	370	12	473	15350	109	0	925	1280	72	34	164	434	55	5651	745	0	0	0	0	0	0	50	12	0	98	0	0	17167	4591	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000085.spe	170.04	7.63	1	0.018309	-0.003173	0.009883	0.093737	15761.30859	1.34	0	7	36	35	54	0	30	106	3738	0	366	13	561	16876	178	0	1075	1357	26	106	188	518	98	6281	759	0	0	0	0	34	13	44	58	17	55	0	469699595301257	19007	4927	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000086.spe	172.04	7.60	1	0.018309	-0.003173	0.009883	0.093737	14971.74902	1.21	16	11	28	27	42	0	14	71	2495	0	257	21	376	11887	113	0	677	1081	47	25	95	558	91	5883	914	0	0	0	0	65	0	47	74	25	65	0	69185747416291	19973	5325	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000087.spe	174.04	7.60	1	0.018309	-0.003173	0.009883	0.093737	13416.82715	1.32	22	0	17	24	34	0	37	75	1950	0	251	8	293	10929	74	0	594	897	0	151	155	384	11	5176	794	0	0	0	45	38	68	32	0	101	76	6	0	17558	4844	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000088.spe	176.10	7.55	1	0.018309	-0.003173	0.009883	0.093737	13830.10352	1.32	35	15	28	25	18	0	28	22	2877	0	291	19	407	13410	201	0	752	899	51	8	116	411	4	5021	605	0	0	0	5	12	0	53	70	0	18	0	0	17786	4768	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000089.spe	178.04	7.54	1	0.018309	-0.003173	0.009883	0.093737	14238.18555	1.30	0	0	7	16	53	0	20	59	2407	0	245	18	311	13311	135	0	549	820	15	194	82	411	75	5592	733	0	0	14	0	18	18	64	0	99	77	0	265532683996645	18546	5138	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000090.spe	180.04	7.54	1	0.018309	-0.003173	0.009883	0.093737	17023.24414	1.61	0	0	11	33	40	10	15	126	3311	0	526	71	497	21639	213	0	888	1051	17	27	152	489	137	5648	905	0	0	12	0	45	0	37	51	0	91	0	0	20305	5373	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000091.spe	182.04	7.57	1	0.018309	-0.003173	0.009883	0.093737	13583.31934	1.24	0	9	12	21	48	0	9	46	1675	0	450	12	293	16017	159	0	327	507	11	4	170	356	105	3215	711	0	0	0	11	53	54	89	109	47	6	0	0	17156	4855	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000092.spe	184.04	7.53	1	0.018309	-0.003173	0.009883	0.093737	17068.44141	1.45	28	19	43	25	44	0	10	93	2214	0	819	33	477	27297	229	0	360	454	39	87	70	242	12	3654	882	0	0	32	0	0	0	42	36	7	95	11	1041717607862872	20585	5997	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000093.spe	186.10	7.51	1	0.018309	-0.003173	0.009883	0.093737	14264.98242	1.42	0	5	21	19	36	16	62	81	2033	11	530	23	298	16098	106	0	389	405	16	37	57	217	0	2977	806	13	0	17	0	0	0	54	0	0	105	6	0	18358	5220	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000094.spe	188.10	7.50	1	0.018309	-0.003173	0.009883	0.093737	12424.07715	1.32	33	5	27	18	14	4	26	36	1330	16	288	10	185	12107	126	0	222	301	0	70	94	282	82	2567	813	0	0	5	0	35	11	40	0	136	8	0	262115771956012	16800	4637	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000095.spe	190.20	7.52	1	0.018309	-0.003173	0.009883	0.093737	14667.66309	1.41	0	5	37	33	48	8	43	90	2278	0	709	16	336	21419	250	0	374	480	15	0	87	242	92	2979	815	0	0	0	0	45	59	22	63	59	21	9	343490475393215	17852	4999	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000096.spe	192.10	7.54	1	0.018309	-0.003173	0.009883	0.093737	14381.67871	1.39	14	5	33	23	25	0	15	51	2429	0	588	25	375	18795	115	22	416	523	119	16	46	351	79	2981	693	12	0	0	0	11	0	53	71	0	147	0	0	17452	4925	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000097.spe	194.10	7.54	1	0.018309	-0.003173	0.009883	0.093737	15279.73438	1.36	0	6	20	34	24	0	59	69	2654	0	721	16	387	22731	211	0	435	513	30	11	110	293	0	3369	850	13	0	0	0	22	0	39	76	88	46	0	63342313317913	18002	4893	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000098.spe	196.20	7.54	1	0.018309	-0.003173	0.009883	0.093737	11485.22363	1.25	6	0	16	21	29	0	56	53	1076	0	311	0	167	10325	111	8	214	222	30	122	114	212	0	2570	815	0	0	0	0	34	29	42	0	20	46	0	751133991517161	15653	4356	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000099.spe	198.04	7.54	1	0.018309	-0.003173	0.009883	0.093737	14241.08594	1.32	5	15	27	0	30	4	34	70	1877	0	475	12	283	17560	200	0	272	416	7	23	152	298	41	3242	761	0	0	0	5	0	0	0	66	104	38	15	210015832306448	18108	5034	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000100.spe	200.10	7.55	1	0.018309	-0.003173	0.009883	0.093737	14199.48828	1.56	6	0	19	28	17	0	39	74	1797	12	412	11	300	13771	129	0	331	467	0	0	90	285	47	3432	902	0	0	5	0	0	57	76	0	28	82	6	85683334353377	19540	5313	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000101.spe	202.04	7.56	1	0.018309	-0.003173	0.009883	0.093737	15014.64746	1.26	11	0	27	11	22	8	15	45	2219	0	377	25	298	13642	56	5	431	622	34	71	103	385	202	3915	1037	18	4	8	0	0	0	59	9	94	105	20	1645217874347951	20550	5670	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000102.spe	204.10	7.52	1	0.018309	-0.003173	0.009883	0.093737	14944.24902	1.20	30	23	41	43	37	0	28	66	2499	0	542	11	379	17718	171	0	436	664	26	74	148	401	76	3676	832	6	5	10	0	14	35	66	8	45	52	0	118977960507587	18904	5410	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000103.spe	206.20	7.54	1	0.018309	-0.003173	0.009883	0.093737	15886.70117	1.35	4	0	18	14	35	0	36	96	2068	0	629	19	348	18840	239	0	318	367	0	222	86	247	0	3510	910	0	0	0	0	4	19	52	0	131	50	19	0	20731	5657	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000104.spe	208.10	7.53	1	0.018309	-0.003173	0.009883	0.093737	14611.46484	1.24	18	0	29	19	13	7	11	56	1776	0	523	14	320	17824	155	0	301	386	47	0	100	233	90	3217	866	20	10	0	0	24	0	36	77	100	42	9	382621348515758	19155	5330	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000105.spe	210.10	7.51	1	0.018309	-0.003173	0.009883	0.093737	14777.15820	1.41	12	0	22	14	24	7	35	84	1969	0	610	6	316	20133	161	0	356	348	71	0	0	314	41	3221	706	0	0	0	0	0	0	21	60	91	132	0	120527940714274	18318	4942	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000106.spe	212.10	7.51	1	0.018309	-0.003173	0.009883	0.093737	12405.17773	1.24	10	12	34	0	22	7	50	66	2003	0	647	12	274	17974	168	0	302	315	47	29	78	229	88	2702	702	11	0	8	0	0	0	16	19	103	32	9	306072594714857	14976	4327	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000107.spe	214.20	7.56	1	0.018309	-0.003173	0.009883	0.093737	11753.80859	1.28	8	0	4	0	28	0	53	17	909	0	279	9	192	10320	108	0	152	179	50	0	71	202	35	2532	837	0	4	0	0	27	0	11	43	0	50	13	98093301477958	16135	4499	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000108.spe	216.10	7.62	1	0.018309	-0.003173	0.009883	0.093737	15554.61719	1.48	7	6	34	12	39	8	27	92	2171	0	686	27	350	21140	231	0	348	379	0	0	61	280	147	3324	939	0	0	0	0	0	0	86	85	25	79	12	207692267560735	19159	5192	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000109.spe	218.04	7.66	1	0.018309	-0.003173	0.009883	0.093737	14364.37891	1.30	4	26	36	9	48	11	49	78	1968	0	633	0	371	20613	131	0	331	370	86	0	15	288	30	2851	791	0	0	0	0	0	0	56	105	8	93	0	822717420484647	17565	4908	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000110.spe	220.04	7.66	1	0.018309	-0.003173	0.009883	0.093737	12288.58203	1.29	7	4	11	0	9	0	58	36	1400	0	448	22	232	14305	57	0	214	346	19	26	100	215	110	2369	728	0	0	0	18	33	20	23	22	85	83	4	0	16193	4424	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000111.spe	222.04	7.66	1	0.018309	-0.003173	0.009883	0.093737	13570.31738	1.24	18	14	22	24	14	0	38	39	1722	0	526	14	266	15952	163	0	262	301	0	60	71	297	88	2642	850	0	0	0	0	7	0	0	0	134	60	0	0	17294	4824	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000112.spe	224.04	7.66	1	0.018309	-0.003173	0.009883	0.093737	15246.13477	1.27	7	28	32	6	42	0	34	87	2075	0	653	27	364	21418	219	0	317	401	0	8	45	265	36	3150	881	0	0	5	0	26	19	72	61	95	17	8	1512749154416321	18931	5257	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000113.spe	226.04	7.67	1	0.018309	-0.003173	0.009883	0.093737	15472.82324	1.31	9	22	34	17	36	0	30	77	2211	0	694	18	336	22224	201	0	363	437	28	6	140	265	122	3207	817	0	0	0	0	28	0	53	76	0	102	6	0	18872	5367	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000114.spe	228.04	7.71	1	0.018309	-0.003173	0.009883	0.093737	13612.71680	1.37	7	23	28	0	31	0	53	39	1136	0	454	0	226	16418	191	0	310	266	60	0	100	252	136	2636	940	0	0	12	0	36	0	58	79	7	35	0	0	17667	5296	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000115.spe	230.04	7.75	1	0.018309	-0.003173	0.009883	0.093737	14486.87109	1.21	0	0	50	16	30	0	53	70	1556	0	634	26	307	18534	159	8	183	306	0	42	77	273	0	3034	952	6	0	0	25	19	24	65	25	22	91	5	0	18336	5318	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000116.spe	232.04	7.75	1	0.018309	-0.003173	0.009883	0.093737	8310.08203	1.15	6	0	22	8	17	0	51	34	1216	11	434	0	221	13712	118	0	180	220	0	0	0	201	12	1547	521	8	0	0	0	0	0	56	42	0	81	0	0	9852	2668	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000117.spe	234.04	7.75	1	0.018309	-0.003173	0.009883	0.093737	9112.74316	1.08	0	0	0	0	15	5	44	37	848	0	240	12	153	9487	81	0	150	212	23	55	33	128	39	1810	533	0	0	0	15	27	12	40	0	0	68	5	0	12383	3518	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000118.spe	236.04	7.75	1	0.018309	-0.003173	0.009883	0.093737	14901.34961	1.30	0	22	30	20	24	0	35	54	2102	0	637	0	323	20055	244	0	418	404	7	15	91	397	51	3017	782	6	0	0	0	36	53	88	0	30	44	0	267741687334808	18231	5068	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000119.spe	238.04	7.75	1	0.018309	-0.003173	0.009883	0.093737	15927.29883	1.46	26	0	29	14	23	0	16	96	2061	4	739	0	408	23977	250	0	282	338	54	0	85	313	25	2922	845	0	0	29	0	16	0	42	18	167	56	12	472859477636973	19226	5351	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000120.spe	240.04	7.78	1	0.018309	-0.003173	0.009883	0.093737	15872.10254	1.37	0	12	19	26	22	0	46	84	1963	0	583	7	352	19700	137	0	338	311	21	22	128	353	62	3239	827	0	4	17	0	19	0	17	22	122	123	12	0	20243	5616	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000121.spe	242.04	7.75	1	0.018309	-0.003173	0.009883	0.093737	17214.73633	1.30	10	0	48	23	25	0	17	58	2397	0	617	6	393	21468	290	0	358	439	0	0	102	325	38	3319	1064	0	0	0	64	0	33	0	91	63	80	10	1236874665485330	21971	5961	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000122.spe	244.04	7.71	1	0.018309	-0.003173	0.009883	0.093737	15911.70117	1.51	15	0	32	28	45	0	40	77	2238	0	755	22	356	21465	180	0	324	362	35	0	184	423	105	3442	1065	0	0	0	8	0	0	31	112	130	74	5	380695439003528	20081	5482	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000123.spe	246.04	7.70	1	0.018309	-0.003173	0.009883	0.093737	14820.45703	1.58	0	0	7	20	7	6	14	89	1623	6	508	19	282	17670	126	0	221	300	0	52	113	256	15	2561	879	0	0	12	0	18	46	65	34	0	105	0	82970654222043	19301	5651	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000124.spe	248.04	7.71	1	0.018309	-0.003173	0.009883	0.093737	15971.99805	1.30	0	18	52	0	39	0	18	58	2142	21	489	36	366	17641	220	0	395	514	0	0	102	219	106	3250	951	13	0	9	0	35	11	45	59	0	39	0	527112277415095	21103	5817	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000125.spe	250.04	7.71	1	0.018309	-0.003173	0.009883	0.093737	15909.20117	1.51	0	8	22	18	50	5	23	77	2000	0	553	36	286	18703	234	0	391	472	24	62	95	376	163	3613	906	10	0	9	0	52	15	87	28	79	0	0	494323663851572	20954	5710	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000126.spe	252.04	7.71	1	0.018309	-0.003173	0.009883	0.093737	16155.28711	1.37	15	29	54	9	29	0	13	84	1873	0	696	26	356	22019	161	0	374	413	0	0	54	317	0	3292	1045	0	0	13	0	28	58	30	110	57	142	0	81660972363161	20708	5665	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000127.spe	254.04	7.71	1	0.018309	-0.003173	0.009883	0.093737	16599.16406	1.35	0	0	21	4	40	0	21	62	2043	0	782	0	389	25575	253	0	287	427	21	60	113	205	51	3281	941	0	0	11	0	0	28	85	24	28	58	4	638218905478085	20261	5750	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000128.spe	256.04	7.73	1	0.018309	-0.003173	0.009883	0.093737	16371.37891	1.32	12	0	19	0	14	0	34	63	2707	0	702	22	391	23350	141	0	470	536	10	89	92	307	70	3383	828	0	0	11	0	0	0	33	0	44	142	15	0	19728	5434	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000129.spe	258.04	7.71	1	0.018309	-0.003173	0.009883	0.093737	15537.92090	1.40	5	17	30	30	37	9	70	79	2452	0	595	8	380	20589	125	9	367	490	27	0	113	303	0	3190	884	12	0	10	0	27	5	53	67	23	80	0	0	19262	5378	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000130.spe	260.10	7.70	1	0.018309	-0.003173	0.009883	0.093737	9884.70313	1.26	0	0	5	5	33	6	91	10	730	0	197	0	120	7718	81	0	146	287	41	84	32	129	34	2135	731	0	0	0	0	27	0	0	0	62	15	0	0	13459	4108	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000131.spe	262.04	7.69	1	0.018309	-0.003173	0.009883	0.093737	11155.94043	1.32	0	0	17	5	26	8	52	54	1157	0	380	13	178	12049	122	0	137	238	35	122	101	190	79	2172	607	7	0	0	0	0	0	74	0	32	29	0	0	15043	4163	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000132.spe	264.04	7.67	1	0.018309	-0.003173	0.009883	0.093737	14677.66406	1.45	0	4	23	11	19	12	59	72	1733	0	647	25	303	21439	229	0	336	321	0	132	63	305	0	2623	847	0	0	21	0	16	46	42	0	145	58	0	0	18117	5152	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000133.spe	266.10	7.68	1	0.018309	-0.003173	0.009883	0.093737	14760.25684	1.19	13	24	41	17	38	5	59	70	2010	0	725	14	349	22930	161	0	179	401	0	0	99	222	65	2696	798	0	0	11	0	42	0	38	96	86	108	9	0	17770	4954	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000134.spe	268.10	7.70	1	0.018309	-0.003173	0.009883	0.093737	14092.99316	1.26	4	0	12	6	47	0	42	64	1764	0	663	21	327	21215	171	0	137	316	47	0	0	153	25	2544	817	4	0	0	18	33	0	19	43	41	74	0	808283465218692	16568	4851	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000135.spe	270.10	7.72	1	0.018309	-0.003173	0.009883	0.093737	12537.16895	1.28	0	0	32	11	34	0	56	65	1699	0	625	29	276	18955	197	0	112	272	32	6	59	120	0	2204	698	4	0	0	0	0	23	16	13	9	69	14	830353614928239	14667	4470	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000136.spe	272.10	7.72	1	0.018309	-0.003173	0.009883	0.093737	13642.01465	1.26	0	0	11	5	0	0	39	59	1125	0	458	12	209	16240	167	0	147	159	50	5	0	178	66	2225	776	0	0	0	0	0	0	16	50	43	82	0	0	18054	5026	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000137.spe	274.04	7.72	1	0.018309	-0.003173	0.009883	0.093737	15977.78320	1.40	17	19	29	4	29	0	0	90	1260	0	586	32	314	20701	85	0	120	206	47	19	75	385	47	2118	774	10	0	0	30	33	8	71	57	0	207	7	55105309472505	20634	5759	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000138.spe	276.04	7.72	1	0.018309	-0.003173	0.009883	0.093737	15092.74316	1.32	30	26	39	12	49	0	5	40	1224	0	610	28	221	19698	181	0	142	158	29	0	0	290	0	2003	850	0	0	0	0	57	0	33	140	28	88	0	0	19510	5198	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000139.spe	278.04	7.73	1	0.018309	-0.003173	0.009883	0.093737	15344.52930	1.34	0	10	35	18	33	0	5	49	824	0	367	0	183	14989	209	0	105	108	74	34	53	250	10	1970	897	0	0	0	0	48	0	39	48	111	52	5	0	21783	5795	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000140.spe	280.04	7.75	1	0.018309	-0.003173	0.009883	0.093737	17552.82031	1.38	26	20	44	7	37	13	21	57	1258	0	491	19	250	20878	251	0	136	132	0	19	93	278	80	2263	1013	0	0	37	41	19	16	82	36	91	77	15	1330445209152964	23840	6291	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000141.spe	282.04	7.73	1	0.018309	-0.003173	0.009883	0.093737	16055.57422	1.45	5	8	30	7	35	0	32	85	1425	0	700	46	283	24631	164	0	185	157	65	112	98	295	97	1823	766	6	0	10	0	60	0	45	0	112	85	21	0	20150	5318	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000142.spe	284.20	7.70	1	0.018309	-0.003173	0.009883	0.093737	17404.12695	1.41	4	0	40	29	33	0	52	140	2137	0	908	18	415	30050	236	0	156	245	42	42	152	365	59	2149	831	0	0	33	24	43	6	53	0	95	165	0	0	20528	5781	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000143.spe	286.10	7.71	1	0.018309	-0.003173	0.009883	0.093737	15230.03418	1.33	0	10	23	12	23	6	32	54	1141	0	537	0	237	19915	196	0	67	104	0	72	86	152	0	1979	797	15	0	0	29	0	68	55	18	57	63	0	0	19904	5708	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000144.spe	288.04	7.69	1	0.018309	-0.003173	0.009883	0.093737	15019.94727	1.21	11	20	26	6	38	9	46	110	1484	0	695	21	348	24402	228	0	155	126	59	42	120	277	0	2019	883	5	0	0	0	0	11	87	47	21	85	7	0	18180	5015	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000145.spe	290.04	7.69	1	0.018309	-0.003173	0.009883	0.093737	13189.33691	1.27	12	10	17	11	27	0	40	56	879	7	420	22	180	14447	147	0	90	123	13	0	15	274	41	1695	843	0	0	0	18	23	26	57	58	89	37	0	0	17927	5148	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000146.spe	292.10	7.69	1	0.018309	-0.003173	0.009883	0.093737	15274.53320	1.45	14	18	54	13	48	11	55	67	1222	6	559	21	249	18942	265	0	145	170	7	57	36	223	0	1926	795	0	0	6	0	0	0	69	0	29	8	0	235969595296927	20119	5685	
