"depth","MSE","cps","validity","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","As","Se","Br","Rb","Sr","Y","Zr","Sn","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo inc","Mo coh","filename","position","sample surface","revalidity","E-gain","E-offset","F-slope","F-offset","kcps","Fe a*2","S1","S2","S3","label","qc"
2996,1.68,52504,TRUE,31,29,18,6,13,5,0,44,1074,0,601,5,22,377,26027,351,0,67,157,65,89,49,50,107,2655,40,893,0,0,0,0,11,10,55,117,69,70,74,110,14086,5108,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000124.spe",248.1,8,1,0.018301,-0.003173,0.009934,0.093737,13044.54395,19,74,21,0,"S5",TRUE
2997.94,1.68,55791,TRUE,14,14,6,6,15,0,0,51,1365,0,628,15,11,359,27312,343,0,297,202,11,31,135,109,0,2875,90,864,0,0,0,0,0,60,80,89,72,26,0,34,14715,5882,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000125.spe",250.04,8,1,0.018301,-0.003173,0.009934,0.093737,13823.80664,80,10,14,1.26e+15,"S5",TRUE
2999.94,1.51,52915,TRUE,0,0,13,16,10,0,0,14,812,13,231,0,12,294,12984,184,0,406,355,0,132,68,308,234,4524,141,1101,0,0,0,0,0,50,57,119,120,0,66,0,23879,6708,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000126.spe",252.04,8,1,0.018301,-0.003173,0.009934,0.093737,16591.46875,64,69,0,0,"S5",TRUE
3001.94,1.55,56184,TRUE,0,28,15,0,30,0,0,23,709,6,153,6,9,230,10313,179,0,387,406,0,112,157,551,113,5267,9,1127,5,0,0,21,0,82,92,94,82,61,33,0,28718,7138,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000127.spe",254.04,8,1,0.018301,-0.003173,0.009934,0.093737,18313.67969,28,53,14,2.98e+15,"S5",TRUE
3003.94,1.59,54422,TRUE,10,12,0,10,9,0,8,38,729,0,204,34,7,488,13858,288,0,376,378,0,58,156,635,72,4938,0,950,0,0,0,0,0,43,81,67,0,51,0,0,24613,6246,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000128.spe",256.04,8,1,0.018301,-0.003173,0.009934,0.093737,17115.8418,63,0,20,2.61e+15,"S5",TRUE
3006,1.51,51967,TRUE,22,9,11,13,44,0,11,28,656,27,288,30,13,1965,17445,236,0,396,439,15,0,136,367,17,2993,66,842,0,0,0,0,16,67,80,94,29,111,115,0,20064,5322,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000129.spe",258.1,8,1,0.018301,-0.003173,0.009934,0.093737,15225.33496,0,78,9,2.07e+15,"S5",TRUE
3007.94,1.71,54137,TRUE,0,0,8,5,15,0,0,44,814,0,267,17,11,388,14847,290,0,396,377,40,48,148,402,0,3893,39,1034,0,0,0,0,0,0,117,99,40,88,56,31,24315,6274,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000130.spe",260.04,8,1,0.018301,-0.003173,0.009934,0.093737,17055.54492,34,0,0,2.43e+15,"S5",TRUE
3010,1.61,59225,TRUE,0,0,14,0,16,6,0,61,1442,0,360,7,10,398,18308,247,0,650,542,0,0,181,680,155,4181,0,1056,0,0,20,0,0,25,100,151,31,284,139,104,23985,6072,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000131.spe",262.1,8,1,0.018301,-0.003173,0.009934,0.093737,17923.10156,0,116,0,2.25e+15,"S5",TRUE
3011.94,1.58,51394,TRUE,0,14,33,9,41,0,16,118,1857,0,509,31,19,344,21286,208,0,380,341,0,15,45,307,234,2743,61,788,0,0,12,4,14,56,76,146,70,82,148,0,16753,4571,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000132.spe",264.04,8,1,0.018301,-0.003173,0.009934,0.093737,14043.69629,63,119,15,1.89e+15,"S5",TRUE
3014,1.4,44996,TRUE,29,26,31,13,34,0,9,57,1092,0,434,13,0,295,18752,238,0,163,193,55,22,70,155,56,2439,58,815,0,0,0,0,5,36,53,63,39,91,54,0,14833,4773,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000133.spe",266.1,8,1,0.018301,-0.003173,0.009934,0.093737,12235.18555,0,26,12,1.42e+15,"S5",TRUE
3015.94,1.66,48675,TRUE,0,0,4,0,17,0,8,44,1034,0,396,50,0,354,19592,475,0,261,352,0,0,19,226,81,2703,24,856,0,0,0,13,9,44,80,56,71,223,96,40,16219,5295,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000134.spe",268.04,8,1,0.018301,-0.003173,0.009934,0.093737,13745.1084,33,0,0,0,"S5",TRUE
3018,1.63,53971,TRUE,11,0,0,0,36,0,0,77,1725,0,511,15,13,546,23941,276,0,555,409,102,0,74,290,167,2967,51,904,4,0,0,0,0,0,68,116,24,106,0,5,15919,4907,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000135.spe",270.1,8,1,0.018301,-0.003173,0.009934,0.093737,14422.77734,152,54,22,0,"S5",TRUE
3019.94,1.41,48656,TRUE,18,17,22,30,28,12,6,61,1633,0,467,0,6,427,20914,231,0,529,400,33,0,117,253,44,2620,0,665,6,0,0,0,0,42,30,78,94,94,95,39,15158,4487,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000136.spe",272.04,8,1,0.018301,-0.003173,0.009934,0.093737,13309.73145,0,64,12,1.46e+15,"S5",TRUE
3022,1.49,45318,TRUE,26,10,26,9,34,0,0,72,1608,0,490,45,7,400,20036,224,0,304,385,68,0,67,183,67,2232,15,661,0,0,0,0,41,7,60,35,45,175,86,30,13625,4245,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000137.spe",274.1,8,1,0.018301,-0.003173,0.009934,0.093737,11926.50195,0,88,10,1.15e+15,"S5",TRUE
3024.1,1.53,48661,TRUE,22,0,28,0,19,0,15,68,1650,0,453,7,17,432,19230,260,0,488,466,24,110,86,325,57,2852,55,888,0,0,0,0,14,32,83,72,95,19,104,92,15969,4603,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000138.spe",276.2,8,1,0.018301,-0.003173,0.009934,0.093737,13603.01758,26,48,0,0,"S5",TRUE
3025.94,1.6,45410,TRUE,0,0,7,11,9,0,0,33,880,0,221,0,10,335,11538,190,0,382,461,66,36,167,333,106,3570,106,950,0,0,0,0,18,0,76,88,77,108,7,0,20191,5367,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000139.spe",278.04,8,1,0.018301,-0.003173,0.009934,0.093737,14506.6709,67,31,0,2.69e+15,"S5",TRUE
3028,1.62,54239,TRUE,16,0,0,20,24,7,8,31,1077,0,272,18,0,350,13317,181,10,547,547,54,0,195,462,94,4444,0,1020,0,0,0,0,57,17,60,68,68,111,0,0,24575,6556,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000140.spe",280.1,8,1,0.018301,-0.003173,0.009934,0.093737,17329.02734,33,39,5,2.58e+15,"S5",TRUE
3029.94,1.51,52210,TRUE,6,0,0,0,27,0,0,23,896,8,148,8,13,313,10915,184,0,412,603,0,18,227,453,115,4887,0,962,0,0,20,16,13,38,93,40,71,42,102,0,24993,6554,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000141.spe",282.04,8,1,0.018301,-0.003173,0.009934,0.093737,17289.42969,10,35,0,0,"S5",TRUE
3032,1.38,49672,TRUE,0,0,0,7,20,0,0,25,1174,0,175,6,0,375,9929,197,12,506,653,17,64,172,312,75,4819,0,925,0,0,0,0,28,25,65,83,0,46,4,0,23643,6227,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000142.spe",284.1,8,1,0.018301,-0.003173,0.009934,0.093737,16291.58008,88,14,0,1.49e+15,"S5",TRUE
3033.94,1.63,56037,TRUE,12,0,28,5,12,0,0,31,1187,0,184,27,0,377,12407,189,0,527,637,26,35,124,401,39,5285,0,989,0,0,8,0,29,0,103,106,18,47,74,0,26332,6798,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000143.spe",286.04,8,1,0.018301,-0.003173,0.009934,0.093737,18311.98047,0,77,18,2.16e+15,"S5",TRUE
3036,1.49,50595,TRUE,0,19,15,29,27,0,0,20,1031,0,174,28,0,291,9201,150,0,341,566,0,23,106,445,131,4767,16,997,0,0,0,21,0,54,41,95,65,129,36,0,25224,6528,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000144.spe",288.1,8,1,0.018301,-0.003173,0.009934,0.093737,16756.35742,25,49,8,2.19e+15,"S5",TRUE
3037.94,1.44,54554,TRUE,9,34,13,8,45,0,0,22,728,0,123,12,28,292,10785,290,0,512,450,18,0,102,418,138,5024,0,1172,0,0,0,0,0,26,176,109,77,86,31,0,27180,6612,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000145.spe",290.04,8,1,0.018301,-0.003173,0.009934,0.093737,18192.88672,34,0,18,2.59e+15,"S5",TRUE
3040,1.74,59114,TRUE,30,6,22,7,33,0,0,28,1256,6,189,40,5,396,13990,237,0,590,652,30,103,178,523,29,4824,0,913,0,0,0,0,40,60,106,123,119,29,16,0,27383,7082,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000146.spe",292.1,8,1,0.018301,-0.003173,0.009934,0.093737,19225.43555,69,11,0,1.98e+15,"S5",TRUE
3041.94,1.59,51738,TRUE,16,19,22,15,26,0,9,27,923,0,173,25,0,307,10214,139,0,387,424,45,0,215,471,57,4215,80,887,9,0,13,0,0,36,93,95,0,173,72,30,25727,6794,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000147.spe",294.04,8,1,0.018301,-0.003173,0.009934,0.093737,17108.3418,0,39,0,0,"S5",TRUE
3043.94,1.42,51929,TRUE,34,18,15,5,21,0,0,30,975,0,209,22,0,302,12429,202,0,441,471,0,96,118,299,45,4278,0,899,0,0,0,0,0,51,70,91,30,9,105,22,24211,6431,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000148.spe",296.04,8,1,0.018301,-0.003173,0.009934,0.093737,16824.35352,0,31,8,0,"S5",TRUE
3045.94,1.47,51895,TRUE,0,0,0,15,19,0,0,23,948,0,128,16,5,362,8804,204,0,566,757,0,70,127,428,62,5114,62,979,0,0,0,4,0,140,65,86,100,51,37,36,25732,6902,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000149.spe",298.04,8,1,0.018301,-0.003173,0.009934,0.093737,17232.93555,53,0,0,0,"S5",TRUE
3047.94,1.61,56195,TRUE,0,0,0,0,0,0,0,46,1862,11,161,7,13,580,10905,129,0,734,945,20,0,74,603,143,5540,0,1056,0,0,0,0,20,0,120,81,58,163,72,95,25952,6805,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000150.spe",300.04,8,1,0.018301,-0.003173,0.009934,0.093737,17890.90039,0,47,5,2.66e+15,"S5",TRUE
3049.94,1.52,57178,TRUE,0,0,9,35,37,8,0,45,2200,0,233,10,0,622,10300,217,0,772,980,59,82,145,571,147,5906,0,1122,10,0,0,0,18,39,87,114,25,42,0,0,26383,6890,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000151.spe",302.04,8,1,0.018301,-0.003173,0.009934,0.093737,18304.78125,70,0,0,2.03e+15,"S5",TRUE
3051.94,1.54,57001,TRUE,0,0,6,0,51,0,11,26,1966,0,186,26,0,632,11154,186,0,691,1040,0,0,128,606,58,6231,49,1028,0,0,0,9,23,41,69,33,11,166,0,0,25828,6733,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000152.spe",304.04,8,1,0.018301,-0.003173,0.009934,0.093737,18230.98633,13,39,0,3.18e+15,"S5",TRUE
3053.94,1.37,52232,TRUE,10,20,13,21,29,0,22,46,1588,0,130,0,17,482,9163,134,0,704,815,0,102,141,547,0,5656,0,801,0,0,5,0,0,15,110,114,38,0,53,50,25107,6255,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000153.spe",306.04,8,1,0.018301,-0.003173,0.009934,0.093737,17230.93359,44,36,0,0,"S5",TRUE
3055.94,1.51,59409,TRUE,23,10,0,18,29,0,11,21,2055,0,149,0,5,711,9826,185,29,716,1080,0,166,246,665,151,7173,38,1039,0,0,0,0,0,30,153,70,52,0,0,141,27895,6588,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000154.spe",308.04,8,1,0.018301,-0.003173,0.009934,0.093737,19280.23047,134,6,19,0,"S5",TRUE
3057.94,1.4,64085,TRUE,26,18,0,10,46,0,19,28,3019,0,189,25,11,815,15492,277,0,758,1127,55,132,163,621,33,6706,62,1026,12,0,0,0,0,29,78,138,46,0,0,57,26415,6572,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000155.spe",310.04,8,1,0.018301,-0.003173,0.009934,0.093737,19735.41016,80,41,11,0,"S5",TRUE
3059.94,1.52,55540,TRUE,38,47,38,33,39,7,28,45,3706,7,149,11,0,744,13881,128,0,635,908,56,77,99,505,86,5584,0,849,0,0,0,0,0,0,68,64,61,0,0,0,21971,5580,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000156.spe",312.04,8,1,0.018301,-0.003173,0.009934,0.093737,16410.27734,96,58,5,0,"S5",TRUE
3061.94,1.42,54462,TRUE,0,0,19,23,21,0,9,57,2931,0,250,0,0,739,12787,177,0,686,839,0,73,192,426,0,5792,0,955,21,0,0,0,5,0,9,67,17,22,0,31,22512,5776,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000157.spe",314.04,7.98,1,0.018301,-0.003173,0.009934,0.093737,16808.45508,26,82,0,0,"S5",TRUE
3063.94,1.32,58126,TRUE,14,16,4,24,36,0,15,73,3574,0,284,18,15,791,14914,216,0,651,1130,29,0,170,582,153,6542,47,877,0,0,0,4,0,19,57,63,17,62,12,0,21658,6008,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000158.spe",316.04,7.94,1,0.018301,-0.003173,0.009934,0.093737,16651.16211,51,9,21,2.11e+15,"S5",TRUE
3065.94,1.41,49755,TRUE,18,9,0,13,36,0,9,64,2109,0,147,16,0,547,9780,165,0,521,727,53,39,103,422,16,5852,0,905,0,0,0,0,12,41,14,83,4,47,21,61,21804,6117,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000159.spe",318.04,7.9,1,0.018301,-0.003173,0.009934,0.093737,15586.71582,0,0,6,0,"S5",TRUE
3067.94,1.51,57854,TRUE,0,0,18,15,17,0,15,51,3852,0,275,17,0,797,14857,191,11,717,971,0,209,167,380,46,6028,0,725,12,0,0,0,57,43,47,32,36,0,118,0,22245,5883,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000160.spe",320.04,7.93,1,0.018301,-0.003173,0.009934,0.093737,17145.41797,22,29,0,0,"S5",TRUE
3069.94,1.45,43773,TRUE,0,0,0,8,48,0,48,20,1940,0,141,16,0,433,8702,114,0,447,537,58,45,33,345,0,4409,0,858,0,0,0,0,18,0,62,75,59,29,0,0,20027,5301,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000161.spe",322.04,7.99,1,0.018301,-0.003173,0.009934,0.093737,14037.59375,0,0,0,2.23e+15,"S5",TRUE
3071.94,1.41,48097,TRUE,0,0,0,12,38,0,36,18,2236,5,152,0,11,424,11005,183,0,521,520,0,30,81,333,0,4785,0,968,12,0,0,0,32,8,77,61,15,33,0,0,20939,5547,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000162.spe",324.04,7.99,1,0.018301,-0.003173,0.009934,0.093737,15192.53809,15,17,0,0,"S5",TRUE
3073.94,1.43,39076,TRUE,5,0,11,21,10,0,60,77,2593,18,232,0,13,542,11807,106,0,507,553,26,81,69,241,14,3332,78,592,0,0,11,0,11,24,53,44,16,0,0,72,13943,3853,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000163.spe",326.04,7.99,1,0.018301,-0.003173,0.009934,0.093737,11230.53711,61,83,6,0,"S5",TRUE
3075.94,1.48,41189,TRUE,0,0,17,22,28,0,37,82,2538,0,253,7,0,574,11863,149,8,440,528,8,117,82,256,44,3734,0,580,10,0,0,0,35,50,81,76,31,0,0,7,15234,4298,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000164.spe",328.04,7.99,1,0.018301,-0.003173,0.009934,0.093737,12053.89258,0,0,0,0,"S5",TRUE
3077.94,1.4,52550,TRUE,21,21,15,26,30,9,25,56,2670,0,195,0,11,604,13094,257,5,577,745,0,75,122,381,0,5211,0,874,0,0,6,0,41,85,133,81,53,49,0,0,21501,5577,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000165.spe",330.04,7.99,1,0.018301,-0.003173,0.009934,0.093737,15996.09766,0,0,0,0,"S5",TRUE
3079.94,1.42,55214,TRUE,14,11,15,30,48,8,27,81,3169,7,224,25,24,713,17004,136,0,684,764,0,103,137,422,0,4442,0,843,0,0,0,0,0,5,88,29,23,15,117,29,20891,5086,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000166.spe",332.04,8,1,0.018301,-0.003173,0.009934,0.093737,16294.88281,0,99,0,0,"S5",TRUE
3081.94,1.49,51572,TRUE,7,0,20,15,37,0,13,28,2316,0,213,6,0,619,15669,252,13,681,706,60,59,117,362,138,4128,69,842,0,0,0,0,7,10,116,116,89,110,17,95,19880,4762,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000167.spe",334.04,8,1,0.018301,-0.003173,0.009934,0.093737,15186.33691,0,60,0,0,"S5",TRUE
3083.94,1.44,59267,TRUE,24,5,14,19,41,0,27,74,2790,0,309,0,46,697,21369,297,0,731,732,57,34,184,421,33,3825,0,811,0,0,0,0,31,41,117,97,75,118,0,0,21138,5067,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000168.spe",336.04,8,1,0.018301,-0.003173,0.009934,0.093737,16798.45703,43,34,0,0,"S5",TRUE
3085.94,1.38,47536,TRUE,0,0,0,0,27,0,40,46,2039,0,269,10,0,494,15986,138,0,614,416,0,53,166,346,0,3094,17,531,0,0,0,19,23,48,52,25,86,112,55,7,18203,4589,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000169.spe",338.04,8,1,0.018301,-0.003173,0.009934,0.093737,14093.39063,31,86,17,0,"S5",TRUE
3087.94,1.47,44702,TRUE,7,0,10,9,29,0,27,27,1804,0,306,14,9,509,16435,175,5,525,378,0,0,107,367,0,2851,0,735,0,0,0,0,0,11,89,56,27,136,71,91,15644,4242,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000170.spe",340.04,8,1,0.018301,-0.003173,0.009934,0.093737,12831.55371,6,55,0,1.19e+15,"S5",TRUE
3089.94,1.4,31119,FALSE,NA,7,17,10,14,NA,31,47,1273,NA,261,10,NA,351,11393,151,10,268,210,NA,NA,20,114,38,1785,NA,600,NA,NA,NA,6,NA,52,45,112,58,56,NA,NA,NA,NA,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000171.spe",342.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S5",FALSE
3092,1.47,43886,TRUE,0,8,9,0,17,0,10,75,1288,0,551,6,0,315,22342,376,0,41,59,6,40,0,114,0,1753,67,821,0,0,0,0,9,15,82,35,11,0,0,0,11346,4425,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000172.spe",344.1,8,1,0.018301,-0.003173,0.009934,0.093737,11187.93848,65,13,9,0,"S5",FALSE
3094,1.69,56354,TRUE,17,11,14,5,30,14,22,79,1562,0,738,47,13,388,30416,363,0,74,155,0,48,0,0,94,2293,66,1033,0,0,0,15,12,51,58,76,32,25,0,0,13200,5270,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000173.spe",346.1,8,1,0.018301,-0.003173,0.009934,0.093737,13626.61426,133,17,8,6.49e+14,"S5",TRUE
3095.94,1.71,53789,TRUE,0,16,6,0,15,0,13,116,1679,0,744,33,19,426,32463,308,0,90,118,5,0,27,79,83,1781,32,801,0,0,6,0,0,29,41,92,13,57,14,35,10460,4097,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000174.spe",348.04,8,1,0.018301,-0.003173,0.009934,0.093737,12128.19238,91,69,7,0,"S5",TRUE
3098,1.59,53606,TRUE,31,12,30,4,14,0,10,98,1860,15,801,55,10,494,32444,353,0,105,125,0,151,109,39,24,1896,0,603,0,0,0,6,27,87,48,84,83,0,52,0,10088,3656,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000175.spe",350.1,8,1,0.018301,-0.003173,0.009934,0.093737,11858.80273,192,58,21,4.46e+14,"S5",TRUE
3100,1.53,52983,TRUE,6,5,15,0,10,0,0,79,1789,0,750,78,10,433,32227,324,0,69,85,21,0,0,0,90,1750,0,720,0,0,8,0,19,35,59,53,76,83,0,0,10145,4015,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000176.spe",352.1,8,1,0.018301,-0.003173,0.009934,0.093737,11737.10938,29,135,0,1.21e+15,"S5",TRUE
3102,1.66,53640,TRUE,23,31,29,0,11,0,0,76,1784,0,875,41,23,435,32512,358,0,58,130,30,58,52,102,76,1736,69,767,0,0,0,0,47,36,58,36,17,15,0,0,10020,4019,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000177.spe",354.1,8,1,0.018301,-0.003173,0.009934,0.093737,11833.00488,116,120,15,5.08e+14,"S5",TRUE
3104,1.56,53104,TRUE,9,0,0,0,11,0,15,84,1675,0,824,38,0,399,31760,431,0,66,113,31,57,17,13,80,1831,106,760,0,0,0,0,0,17,54,80,92,37,50,45,10356,4053,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000178.spe",356.1,8,1,0.018301,-0.003173,0.009934,0.093737,11810.4082,0,43,0,0,"S5",TRUE
3105.94,1.62,55290,TRUE,33,21,27,0,16,0,9,58,1769,0,800,11,20,381,31558,350,21,103,81,56,20,17,42,52,2014,46,746,0,0,0,0,24,5,35,94,60,32,64,32,11787,4804,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000179.spe",358.04,8,1,0.018301,-0.003173,0.009934,0.093737,12827.65723,102,100,6,4.13e+14,"S5",TRUE
3108,1.7,56920,TRUE,0,11,12,18,32,6,13,95,1855,0,821,77,39,447,31882,365,0,53,156,0,98,63,21,50,2108,129,856,8,0,0,0,29,86,33,77,33,0,0,0,12328,4962,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000180.spe",360.1,8,1,0.018301,-0.003173,0.009934,0.093737,13309.23242,157,76,23,1.35e+15,"S5",TRUE
3110.1,1.71,57458,TRUE,0,14,6,0,13,4,0,93,1902,0,793,52,22,448,32230,377,0,61,160,33,98,38,58,76,2010,0,1001,0,0,0,0,57,54,95,70,70,0,0,0,12450,5046,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000181.spe",362.2,8,1,0.018301,-0.003173,0.009934,0.093737,13491.52148,127,50,0,7.09e+14,"S5",TRUE
3111.94,1.62,56798,TRUE,0,4,14,0,23,0,6,62,1780,0,811,10,14,408,31720,321,0,82,104,16,5,0,58,51,2127,83,1029,0,0,0,0,19,43,103,126,68,57,14,10,12612,4962,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000182.spe",364.04,8,1,0.018301,-0.003173,0.009934,0.093737,13201.53809,56,106,0,0,"S5",TRUE
3114,1.66,55811,TRUE,24,6,18,12,19,0,0,86,1638,8,741,42,26,377,30642,210,0,54,129,107,31,72,53,34,2175,92,1024,0,0,0,0,0,0,69,29,40,19,61,94,12722,5134,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000183.spe",366.1,8,1,0.018301,-0.003173,0.009934,0.093737,13099.74219,23,188,5,2.55e+14,"S5",TRUE
3116.1,1.49,57907,TRUE,0,11,31,0,10,0,0,85,1805,0,834,0,33,408,32515,342,0,95,136,52,51,135,125,81,2244,0,900,0,0,29,0,0,72,40,84,94,19,0,0,12428,5124,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000184.spe",368.2,8,1,0.018301,-0.003173,0.009934,0.093737,13281.73438,124,123,0,1.14e+15,"S5",TRUE
3117.94,1.51,55684,TRUE,9,10,42,21,20,10,12,85,1789,0,733,31,19,448,30566,376,0,10,92,0,0,109,69,28,2119,180,997,7,0,25,19,18,67,56,53,79,141,58,41,12442,4896,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000185.spe",370.04,8,1,0.018301,-0.003173,0.009934,0.093737,13044.64648,7,116,0,0,"S5",TRUE
3120,1.58,54103,TRUE,0,0,25,0,13,0,10,58,1461,0,686,24,22,357,29739,309,12,30,105,111,0,65,7,36,2125,0,895,7,0,14,0,29,6,61,65,56,67,0,0,12599,5051,"C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1E\XRF data\L000186.spe",372.1,8,1,0.018301,-0.003173,0.009934,0.093737,12998.84766,58,113,0,4.26e+14,"S5",TRUE
