"P","S","Si","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Mo inc","Mo coh","coh_inc","cps_sum","depth","label"
0,0.00128617363344051,0.00313504823151125,0.0143086816720257,0.212781350482315,0.0958199356913183,0.00329581993569132,0.0385852090032154,2.95192926045016,0.0102893890675241,0,0.00691318327974277,0.00289389067524116,0.145819935691318,0.0664790996784566,1,0.37467845659164,0.37467845659164,61880,1718,"S3"
0.000505390835579515,0.000589622641509434,0.00294811320754717,0.00985512129380054,0.220013477088949,0.0938342318059299,0.00454851752021563,0.0420316711590297,2.95485175202156,0.0213948787061995,0.00336927223719677,0.00766509433962264,0.00210579514824798,0.15641846361186,0.0840633423180593,1,0.391677897574124,0.391677897574124,59815,1720,"S3"
0.00103698582786035,0.0014690632561355,0.00380228136882129,0.0110611821638438,0.207137919115105,0.0957483581057725,0.00561700656757691,0.0395782924300035,2.8994987901832,0.017542343587971,0,0.00916004147943311,0.005876253024542,0.157016937435188,0.0741444866920152,1,0.385758727964051,0.385758727964051,57487,1722,"S3"
0,0.00254476051985822,0.00399890938834863,0.0107243479051168,0.176769971825866,0.0838862128510406,0.00354448786694538,0.0372625647550668,2.76379169317459,0.017177133509043,0.00536217395255839,0.00599836408252295,0.00309006634554212,0.137144415159502,0.0743433609015723,1,0.397346178315005,0.397346178315005,52526,1724,"S3"
0.000855285665412248,0.00248032842969552,0.00265138556277797,0.0119739993157715,0.174734861443722,0.094765651727677,0.00547382825863839,0.0396852548751283,3.02009921313719,0.00915155661991105,0.0086383852206637,0.00598699965788573,0.00650017105713308,0.136332535066712,0.0672254533014027,1,0.380431063975368,0.380431063975368,58743,1726,"S3"
0,0.00164458656920968,0.00100502512562814,0.00995888533576976,0.158245774326176,0.0800365463682047,0.00429419826404751,0.0331658291457286,2.6494289629968,0.0230242119689356,0.00758337140246688,0.00968478757423481,0.00639561443581544,0.132571950662403,0.079945180447693,1,0.391959798994975,0.391959798994975,50871,1728,"S3"
0,0.00156878125306403,0,0.0059809785273066,0.124816158446907,0.0569663692518874,0.00166683008138053,0.028140013726836,2.03755270124522,0.0211785469163643,0.00137268359643102,0.0060790273556231,0.00186292773801353,0.141288361604079,0.0714775958427297,1,0.38817531130503,0.38817531130503,40444,1730,"S3"
0.000400080016003201,0.001500300060012,0.0026005201040208,0.00930186037207442,0.149329865973195,0.0710142028405681,0.00340068013602721,0.0311062212442489,2.32326465293059,0.0212042408481696,0.00250050010002,0.00810162032406481,0,0.144928985797159,0.0697139427885577,1,0.384376875375075,0.384376875375075,42761,1734,"S3"
0,0.00210828941063728,0.00277910876856732,0.00785816962146622,0.181217057977959,0.0790608528988979,0.00402491614758026,0.036032582654528,2.68212745567801,0.0145663632007667,0.00392908481073311,0.0046957355055103,0,0.137230474365117,0.0781025395304265,1,0.39664590321035,0.39664590321035,48876,1736,"S3"
0,0,0.00432303164091244,0.00827814569536424,0.209805003679176,0.091887417218543,0.0022075055187638,0.0417586460632818,2.91896615158205,0.0154525386313466,0.00367917586460633,0.00745033112582781,0.00579470198675497,0.149190581309787,0.0672369389256807,1,0.399650478292862,0.399650478292862,53897,1738,"S3"
0,0,0.00271993200169996,0.00994475138121547,0.189460263493413,0.090012749681258,0.00416489587760306,0.0395240118997025,2.80365490862728,0.0294092647683808,0.00722481937951551,0.0079048023799405,0.00781980450488738,0.155291117722057,0.0653633659158521,1,0.375605609859753,0.375605609859753,57116,1740,"S3"
0,0.0014191813564386,0.00321183149088736,0.00664774424858082,0.157529130564685,0.0622198984164924,0.00194203764565282,0.0293546459515984,2.17597848819839,0.0242007768150583,0.00672243800418285,0.0073199880489991,0.00634896922617269,0.142366298177472,0.0617717358828802,1,0.332835374962653,0.332835374962653,54251,1742,"S3"
0.00086863557396766,0.0020713617533075,0.00247227047975411,0.00721635707603902,0.144193505278632,0.0552585861285581,0.00293999732727516,0.0275290658826674,1.88240010690899,0.0161031671789389,0.00848590137645329,0.0112922624615796,0.00835226513430442,0.150006681812107,0.0498463183215288,1,0.315715622076707,0.315715622076707,55777,1744,"S3"
0.000543183052688756,0.00142585551330798,0.000950570342205323,0.00380228136882129,0.122895165670831,0.0404671374253123,0.00156165127648017,0.0241037479630636,1.29909016838675,0.0169744703965236,0.0145980445410103,0.0156165127648017,0.00563552417164584,0.155350353068984,0.0558799565453558,1,0.304997284084737,0.304997284084737,45799,1746,"S3"
0,0.00186636804777902,0.000906521623206954,0.00186636804777902,0.0859595798005652,0.0110382338825788,0.0010664960273023,0.0170106116354717,0.483869247587053,0.00362608649282781,0.0221831173678878,0.0252759558470645,0.00970511384845092,0.173838852450275,0.0456993547699035,1,0.270250093318402,0.270250093318402,41130,1750,"S3"
0,0.00156326331216414,0.00102589154860772,0.00170981924767953,0.108060576453346,0.0149975574010747,0,0.0194919394235467,0.682901807523205,0.0071323888617489,0.0239374694675134,0.0280410356619443,0.013971665852467,0.205569125549585,0.0391792867611138,1,0.255495847581827,0.255495847581827,50062,1752,"S3"
0,0.00180334092634776,0,0.00189825360668185,0.0920178435839028,0.00858959757023538,0.000806757782839787,0.0166571753986333,0.421649582384207,0.00170842824601367,0.0234908883826879,0.0288059984813971,0.0136199696279423,0.219722854973424,0.0357820804859529,1,0.263430144267274,0.263430144267274,45608,1754,"S3"
0.00136685379546009,0.00200146448620942,0.00141567000244081,0.00146448620942153,0.0874298267024652,0.00917744691237491,0,0.0137173541615816,0.502172321210642,0.00951916036123993,0.0170856724432512,0.0199170124481328,0.0145960458872346,0.18843055894557,0.0394434952404198,1,0.272296802538443,0.272296802538443,45320,1756,"S3"
0,0.00101317122593718,0.000308356460067838,0.000396458305801507,0.0733888374961455,0.00528611074402009,0.000836967534469847,0.012466411171314,0.32795912074358,0.00629928196995727,0.0188978459098718,0.022289766970618,0.00942689749350249,0.185234130655037,0.033170344918726,1,0.243821858067927,0.243821858067927,44587,1758,"S3"
0.000605351305540982,0.00185641067032568,0.000807135074054643,0.000686064812946447,0.0568223092134469,0.00415674563138141,0.000484281044432786,0.0103716857016022,0.343839541547278,0.00258283223697486,0.0179991121514185,0.0209855119254207,0.0142055773033617,0.156019209814762,0.0334153920658622,1,0.228338512450059,0.228338512450059,47405,1760,"S3"
0.00105908830148714,0.00163276113145934,0,0.00150037509377344,0.0789020784607917,0.00608975773355103,0.000838444905343983,0.01385640527779,0.456731830016328,0.00511892679052116,0.0173866996160805,0.0239177441419178,0.0127973169763029,0.166850536163453,0.038480208287366,1,0.233352455760999,0.233352455760999,47218,1762,"S3"
0.000680900734400078,0.00102135110160012,0.000729536501142941,0.000729536501142941,0.0320996060502894,0.00311268907154321,0,0.00666310004377219,0.311268907154321,0.00758717961188658,0.00909488838091533,0.0157093526579447,0.0118671270852585,0.188560867662079,0.0432371966344049,1,0.253732795097515,0.253732795097515,39382,1764,"S3"
0.000246974561620153,0.00261793035317362,0,0.00108668807112867,0.0353173623116819,0.00508767596937515,0.000740923684860459,0.0072610521116325,0.304865398863917,0.00572980982958755,0.0118053840454433,0.0131884415905162,0.0115584094838232,0.194665349469005,0.038676216349716,1,0.263176092862435,0.263176092862435,39015,1766,"S3"
0.000689655172413793,0.00169761273209549,0.00127320954907162,0.00169761273209549,0.0659416445623342,0.00679045092838196,0.000689655172413793,0.0109814323607427,0.38525198938992,0.00488063660477454,0.0181962864721485,0.0186206896551724,0.01342175066313,0.220159151193634,0.0414854111405836,1,0.263660477453581,0.263660477453581,39239,1768,"S3"
0.000486907595758494,0.00119021856740965,0.000595109283704826,0.00054100843973166,0.0328392122917118,0.00335425232633629,0.00027050421986583,0.00568058861718243,0.169497944167929,0.00438216836182644,0.0106578662627137,0.0131465050854793,0.0115234797662844,0.250054100843973,0.041062540575633,1,0.286193464618048,0.286193464618048,34427,1770,"S3"
0.00131218621633957,0.000969876768598813,0.00136923779096303,0.00159744408945687,0.0957325422181652,0.00787311729803743,0,0.015518028297581,0.351152441807394,0.0062186216339571,0.0221360109539023,0.0304655408489274,0.0106115928799635,0.271337288909174,0.0473528069374715,1,0.275159744408946,0.275159744408946,38000,1774,"S3"
0.00054421768707483,0.00326530612244898,0.00168707482993197,0.00304761904761905,0.118802721088435,0.00876190476190476,0.00136054421768707,0.0173061224489796,0.489414965986395,0.00952380952380952,0.0207891156462585,0.0344489795918367,0.0124081632653061,0.253061224489796,0.0439727891156463,1,0.276734693877551,0.276734693877551,42851,1776,"S3"
0.00103864866342317,0.00180396873120866,0.00136664297818838,0.00382660033892746,0.148472093150385,0.0120264582080577,0,0.0204449789536981,0.633083693215984,0.00552123763188105,0.0274421910020226,0.0370086918493413,0.0198436560432953,0.262231454654786,0.0431859181107527,1,0.270649975400426,0.270649975400426,46147,1778,"S3"
0.000619578686493185,0.00107018136757914,0.000225301340542976,0.00309789343246592,0.122563929255379,0.014531936465022,0,0.0190942886110172,0.603976568660584,0.00444970147572378,0.0233750140813338,0.0322744170327813,0.0185310352596598,0.256787202883857,0.0433705080545229,1,0.283372761067928,0.283372761067928,43709,1780,"S3"
0,0.0021532184950136,0.000906618313689937,0.00345648232094288,0.126756572982774,0.0101994560290118,0.000283318223028105,0.0170557570262919,0.502776518585675,0.00294650951949229,0.0292384406165005,0.0367180417044424,0.0200589301903898,0.283714868540345,0.0467475067996374,1,0.288077969174977,0.288077969174977,42542,1782,"S3"
0.000324447088087384,0.00146001189639323,0.000486670632131077,0.00118963932298708,0.0484507651543827,0.00513707889471692,0.000324447088087384,0.00746228302600984,0.250527226518142,0.00497485535067323,0.0157356837722381,0.0181690369328935,0.0146001189639323,0.237765641053372,0.0454766668469151,1,0.282917860812199,0.282917860812199,36233,1784,"S3"
0,0.0012440501947209,0.000270445694504543,0.00146040675032453,0.0416486369536997,0.00394850713976634,0.000270445694504543,0.00530073561228905,0.242914322803981,0.00551709216789269,0.0136845521419299,0.0199048031155344,0.0126568585028126,0.206458243184768,0.0439744699264388,1,0.270499783643444,0.270499783643444,34980,1786,"S3"
0.000417982537618428,0.00120750510867546,0.000371540033438603,0.00218279769645179,0.0502043470183912,0.00678060561025451,0.00120750510867546,0.00835965075236857,0.360811814973063,0.00664127809771503,0.0171372840423556,0.0208526843767416,0.0173230540590749,0.20216422069478,0.0455600966004087,1,0.261331971019877,0.261331971019877,43774,1788,"S3"
0.000872410032715376,0.00272628135223555,0.000490730643402399,0.000981461286804798,0.0472737186477645,0.00441657579062159,0,0.00812431842966194,0.265376226826608,0.00305343511450382,0.016793893129771,0.0197382769901854,0.00845147219193021,0.192748091603053,0.0394765539803708,1,0.261559432933479,0.261559432933479,34941,1790,"S3"
0,0.00188363331938049,0,0.00156969443281708,0.0590205106739221,0.00727291753871913,0.00146504813729594,0.0093658434491419,0.326967350355797,0.00402888237756383,0.0233361239012139,0.0273650062787777,0.0107785684386773,0.190613227291754,0.0397132691502721,1,0.259575136040184,0.259575136040184,37906,1792,"S3"
0.000214859696618108,0.000730522968501568,0.000472691332559838,0.00287911993468265,0.0944952945726441,0.0106140690129346,0.00128915817970865,0.0161574491856817,0.392333806024666,0.0083365562287826,0.0303381891624769,0.040780370418117,0.0183919900305101,0.234197069313738,0.0364402045464312,1,0.252116368011688,0.252116368011688,50649,1794,"S3"
0.000735429306857878,0.00087332230189373,0.000229821658393087,0.00216032358889502,0.0734969663541092,0.0118587975730833,0,0.0138812281669425,0.475317153888582,0.00804375804375804,0.031715388858246,0.0328185328185328,0.0178341606913035,0.20113991542563,0.0371851443280015,1,0.250367714653429,0.250367714653429,47605,1796,"S3"
0.000322387509786764,0.000782941095196426,0.000276332151245797,0.00221065720996638,0.0555888177589463,0.00967162529360291,0.000644775019573527,0.00902685027402938,0.332888131534104,0.00580297517616175,0.027310827614793,0.0283701008612352,0.0207249113434348,0.199097314972597,0.0375811725694285,1,0.25546907382674,0.25546907382674,43584,1798,"S3"
0.000430683830214863,0.00583815858735704,0.000574245106953151,0.00253624922237642,0.0929798535674977,0.0126812461118821,0,0.0159353017179499,1.04258984543236,0.010288558166244,0.0334976312389338,0.0418720390486673,0.0222998516533474,0.2051012107001,0.0396707661386802,1,0.260659424797818,0.260659424797818,59121,1800,"S3"
0.000378769944604896,0.00165711850764642,0.000804886132285403,0.00284077458453672,0.0558685668292221,0.00980067231665167,0.000378769944604896,0.00842763126745893,0.363524454334549,0.00445054684910752,0.0255669712608305,0.0274134747407793,0.0124520619288859,0.165664504521566,0.0373088395435822,1,0.254107286586809,0.254107286586809,42255,1802,"S3"
0.000272059490341888,0.00149632719688038,0.000634805477464406,0.00290196789698014,0.041353042531967,0.00979414165230797,0.000725491974245035,0.00952208216196608,0.45959916568423,0.00244853541307699,0.0253015326017956,0.0176385236238324,0.0146458692300716,0.144554275868323,0.0385417611317675,1,0.248344971433754,0.248344971433754,45228,1804,"S3"
0.000258620689655172,0.00211206896551724,0,0.00224137931034483,0.0421120689655172,0.0104741379310345,0.00120689655172414,0.00775862068965517,0.46676724137931,0.00922413793103448,0.0202586206896552,0.0168103448275862,0.00896551724137931,0.136293103448276,0.0422844827586207,1,0.236465517241379,0.236465517241379,47351,1806,"S3"
0.000496202145120043,0.000648879728233902,0.000610710332455437,0.00137409824802473,0.030382839039658,0.00729035459368678,0.000763387915569297,0.0068323218443452,0.369517920531318,0.00316805984961258,0.0225962823008512,0.0218328943852819,0.0139699988549181,0.145845261269514,0.0350776747204092,1,0.234245581892439,0.234245581892439,50096,1808,"S3"
0.000324583113563517,0.00146062401103583,0,0.00227208179494462,0.0646731853775307,0.011725564977482,0.000608593337931594,0.011441554753114,0.437416318416034,0.00348926847080781,0.0310382602345113,0.0279547206556579,0.0150931147807035,0.148821357568872,0.0434129914391204,1,0.245749989856778,0.245749989856778,51140,1810,"S3"
0.00108499095840868,0.00122061482820976,0.00113019891500904,0.00289330922242315,0.05750452079566,0.0109403254972875,0,0.00958408679927667,0.443851717902351,0.00818264014466546,0.024005424954792,0.0255877034358047,0.0167269439421338,0.152848101265823,0.0374321880650995,1,0.256600361663653,0.256600361663653,46242,1812,"S3"
0.000752860871310982,0.0014555310178679,0.00150572174262196,0.00311182493475206,0.0647460349327444,0.0150070267014656,0.000702670146556916,0.011493675968681,0.523589640634411,0.00988757277655089,0.0285083316603092,0.0265007026701466,0.0166131298935957,0.150923509335475,0.0426119253162016,1,0.270427624974905,0.270427624974905,43801,1814,"S3"
0.000887114659569749,0.00133067198935462,0.0010645375914837,0.00337103570636505,0.0567309824794855,0.0149035262807718,0.00150809492126857,0.010734087380794,0.589398979818141,0.00927034819250388,0.0276336216455977,0.0237746728764693,0.0133067198935462,0.139188290086494,0.0474162785540031,1,0.272122421823021,0.272122421823021,50482,1816,"S3"
0,0.000748923422580041,0.000224677026774012,0.0017599700430631,0.0293952443362666,0.00763901891031642,0,0.00599138738064033,0.347275791050365,0.00595394120951133,0.017824377457405,0.0158022842164389,0.0107470511140236,0.0966111215128253,0.0382325407227111,1,0.234413031267553,0.234413031267553,48970,1818,"S3"
0.000349473847707063,0.0010872519706442,0.000737778122937134,0.000815438977983148,0.0144060886110356,0.00427134702753077,0.000271812992661049,0.00194152137615035,0.166737855783792,0.0038442123247777,0.0138624626257135,0.010872519706442,0.01110550227158,0.0657010833689279,0.0361899584514426,1,0.213606181804062,0.213606181804062,40764,1820,"S3"
0.000390223136684522,0.00124161907126893,0.000603072120330625,0.00138351839369967,0.0208237255667104,0.00471815247082195,0.000248323814253787,0.00312178509347618,0.248536663237433,0.00514385043811416,0.0154670261449502,0.014367306396112,0.00851395934584412,0.0561921316825712,0.0317144985632694,1,0.211146191776934,0.211146191776934,46271,1822,"S3"
0.000513643659711075,0.000963081861958266,0.00028892455858748,0.0020545746388443,0.0291813804173355,0.00731942215088283,0.000545746388443018,0.00738362760834671,0.333065810593901,0.00285714285714286,0.0207062600321027,0.0157945425361156,0.0146709470304976,0.0612520064205457,0.0321669341894061,1,0.196115569823435,0.196115569823435,54634,1824,"S3"
0.000338906461816539,0.00192046995029372,0,0.00308781442988402,0.0594592559120349,0.0113721946076216,0.000979063111914445,0.011447507154692,0.509790631119144,0.00485765928603705,0.0245895466184666,0.0244765777978611,0.0100165687603555,0.0662373851483657,0.0374679921674951,1,0.207599035999397,0.207599035999397,53261,1826,"S3"
0,0.0012444116698161,0.000230446605521501,0.00382541365165691,0.0709314651795179,0.0163156196709222,0.000460893211043001,0.0113840623127621,0.553256210536019,0.00783518458773102,0.0260865557450339,0.02733096741485,0.00834216711987832,0.0771996128497027,0.0253030372862608,1,0.212010877079781,0.212010877079781,44940,1828,"S3"
0.00158788969459588,0.00142910072513629,0.000899804160271,0.00322870904567829,0.0562112951886942,0.0111681575186577,0.000211718625946118,0.0113269464881173,0.528343831048537,0.00841581538135817,0.0348806436246229,0.0270999841211031,0.0138146403429842,0.106970835759276,0.040491187212195,1,0.231143809876674,0.231143809876674,39765,1830,"S3"
0.000306241195565628,0.00232743308629877,0,0.00471611441171066,0.0892386843878239,0.0236418202976664,0.000979971825810008,0.0173332516690145,0.881729650272555,0.00906473938874257,0.043425001531206,0.028786672383169,0.0182519752557114,0.139829729895266,0.0415875543578122,1,0.264959882403381,0.264959882403381,42376,1832,"S3"
0,0.00191970620148569,0.00183624071446457,0.00667723896168934,0.109005926049578,0.0309656956848343,0.00116851681829563,0.0193639929888991,1.27126283281863,0.0145229947416743,0.0248727151322928,0.0235372673399549,0.0132710124363576,0.133377848259745,0.0342208496786579,1,0.29521742759369,0.29521742759369,36031,1834,"S3"
0.00115165910890376,0.00208738213488807,0.000503850860145397,0.00482257251853451,0.103361405024113,0.0245447347585115,0.000791765637371338,0.0168430144677176,0.883106600446268,0.0136039732239257,0.0289354351112071,0.0336860289354351,0.0195062261570575,0.181530267040956,0.0526164255380407,1,0.282588353847261,0.282588353847261,37362,1836,"S3"
0.000727114084199811,0.00218134225259943,0.00210863084417945,0.00559877844833854,0.174943648658475,0.0402094088562495,0.000508979858939868,0.0258125499890933,1.45575510797644,0.019195811822875,0.0340289391405512,0.0399185632225696,0.0227586708354541,0.199592816112848,0.0416636370246492,1,0.291718170580964,0.291718170580964,46543,1838,"S3"
0,0.000566215791129286,0.00144699591066373,0.00509594212016357,0.134193142497641,0.0341616860648003,0.00188738597043095,0.0230890217049387,1.27606165460837,0.0111355772255426,0.0252280591380937,0.0342245989304813,0.0171752123309217,0.201384083044983,0.0482541679773514,1,0.278452343504247,0.278452343504247,49950,1840,"S3"
0.000925069380203515,0.00222016651248844,0.002281837804502,0.00579710144927536,0.131853222325008,0.0307739747147703,0.0017267961763799,0.0209065679925994,1.13974714770274,0.0106074622263336,0.0290471785383904,0.038236201048412,0.0169596053037311,0.204440333024977,0.0485969781066913,1,0.303977798334875,0.303977798334875,49181,1842,"S3"
0,0.00164473684210526,0.0021551724137931,0.00527450090744102,0.125,0.0338021778584392,0.0025521778584392,0.0214950090744102,1.22442150635209,0.00748638838475499,0.0260322141560799,0.0303992740471869,0.018489110707804,0.204514519056261,0.055013611615245,1,0.296789927404719,0.296789927404719,55059,1844,"S3"
0,0.00195720250521921,0.00169624217118998,0.0028053235908142,0.0894441544885178,0.0257045929018789,0.00117432150313152,0.0174191022964509,0.912186847599165,0.0170929018789144,0.0208115866388309,0.0223773486430063,0.0113517745302714,0.179671189979123,0.0586508350730689,1,0.319480688935282,0.319480688935282,41826,1846,"S3"
0.000864571110973878,0.00129685666646082,0.000802816031618601,0.00364354968196134,0.0743531155437535,0.0201939109491756,0.000370530476131662,0.013833137775582,0.776755388130674,0.00741060952263324,0.0134008522200951,0.0161798307910826,0.0119804853949237,0.17939850552708,0.0477366763416291,1,0.305317112332489,0.305317112332489,40513,1848,"S3"
0.000791891035793475,0.00221729490022173,0.00116144018583043,0.00253405131453912,0.0740154154788301,0.0160489916587478,0.00158378207158695,0.0125118783655369,0.654841093865484,0.0103473762010347,0.0234399746594869,0.0194277267447999,0.0116671945940239,0.178597824939288,0.0438707633829585,1,0.266497729912364,0.266497729912364,44466,1850,"S3"
0,0.00119467825142547,0.000325821341297855,0.00260657073038284,0.078631550366549,0.017920173771382,0,0.0132500678794461,0.614607656801521,0.00776540863426554,0.0188976377952756,0.024762421938637,0.0153136030409992,0.200271517784415,0.0497963616616888,1,0.270703231061635,0.270703231061635,43265,1852,"S3"
0.000830334901743703,0.00133776178614263,0.000738075468216625,0.00147615093643325,0.0628748039487038,0.00816495986714642,0.000968724052034321,0.0103791862717963,0.38569056185995,0.00465910139311745,0.025924900821109,0.0303533536304087,0.013608266445244,0.200110711320233,0.0435464526247809,1,0.255743149737061,0.255743149737061,44913,1854,"S3"
0,0.00116086235489221,0.000912106135986733,0.00277777777777778,0.0419154228855721,0.00733830845771144,0,0.00646766169154229,0.313266998341625,0.00497512437810945,0.0250829187396352,0.0232587064676617,0.0187810945273632,0.145771144278607,0.0415837479270315,1,0.244237147595357,0.244237147595357,46032,1856,"S3"
0.00061933200619332,0.00145985401459854,0.00061933200619332,0.00300818403008184,0.0514487945144879,0.00911302809113028,0.00084052200840522,0.00880336208803362,0.354788763547888,0.00345056403450564,0.0215439062154391,0.0223844282238443,0.0157487281574873,0.149701393497014,0.0387082503870825,1,0.247069232470692,0.247069232470692,44269,1858,"S3"
0,0.00128292849811837,0.000769757098871023,0.00269414984604858,0.0393431406089634,0.00992131371878207,0.00124016421484776,0.00662846390694492,0.357765993841943,0.00393431406089634,0.0205696202531646,0.0112470065001711,0.0121450564488539,0.128720492644543,0.0395569620253165,1,0.250042764283271,0.250042764283271,44778,1860,"S3"
0.00103742411434719,0.000537923614846692,0.00122953969107815,0.0024975024975025,0.0443402751095059,0.0102589717974333,0.000192115576730961,0.00764619995389226,0.44490125259356,0.00622454468608315,0.016983016983017,0.0116422039498963,0.00841466226081611,0.113655575194037,0.0424959655728886,1,0.239913932221625,0.239913932221625,51529,1862,"S3"
0.00160607959887183,0.00137104356001254,0.00066593544343466,0.0015277342525854,0.0418364149169539,0.010184895017236,0.000626762770291445,0.0071685991852084,0.423456596678157,0.00501410216233156,0.0150031338138515,0.0119084926355374,0.0113209025383892,0.143176120338452,0.0335709808837355,1,0.246474459417111,0.246474459417111,50656,1864,"S3"
0.000528668236651127,0.000432546739078195,0,0.000576728985437593,0.0109578507233143,0.00173018695631278,0,0.00182630845388571,0.0882875955207382,0.00201855144903158,0.0083625702888451,0.00831450954005863,0.0111020329696737,0.130196568462537,0.0434949776517518,1,0.240688229922622,0.240688229922622,32573,1868,"S3"
0,0.00109133074142282,0,0.00126185116977014,0.0361844348953005,0.00719596207625674,0.000170520428347316,0.00729827433326513,0.305470295341382,0.00344451265261578,0.0211786372007366,0.0207352840870336,0.0154832548939363,0.147193233749403,0.0307277811881863,1,0.232385239751722,0.232385239751722,54299,1870,"S3"
0.00109812256464754,0.00216082182075806,0.0018420120439249,0.00198370527807297,0.0467941905773999,0.0091746369110875,0.000212539851222104,0.00899752036840241,0.391108749557209,0.00793482111229189,0.0258235919234857,0.024512929507616,0.0116188452001417,0.132341480694297,0.0379737867516826,1,0.228905419766206,0.228905419766206,55401,1872,"S3"
0.000513535323894065,0.000183405472819309,0.000733621891277236,0.00157728706624606,0.047245249798254,0.00909691145183772,0.000476854229330203,0.00887682488445455,0.389846673024723,0.00392487711833321,0.025199911965373,0.0280243562467904,0.0125082532462769,0.131795172767955,0.030261903015186,1,0.230393954955616,0.230393954955616,53079,1874,"S3"
0.000425186502261219,0.0021259325113061,0.000889026322909822,0.00173939932743226,0.0354837462796181,0.00738278381199026,0,0.00602991766843184,0.313285145529744,0.00324687874454022,0.0209887518843493,0.0228054578485563,0.0165436202698002,0.117080901395385,0.0320049476247536,1,0.237370028216922,0.237370028216922,47663,1876,"S3"
0,0.00143243673404425,0,0.000557058729906096,0.0179850389941111,0.00135285691548623,0,0.00338214228871558,0.218207862486074,0.00433710011141175,0.0153986948909756,0.0179850389941111,0.0112605443259589,0.112008594620404,0.0321502466974375,1,0.232094540824447,0.232094540824447,42673,1878,"S3"
0.00074025333113999,0.000370126665569995,0.000287876295443329,0.000781378516203323,0.023235729560783,0.00386576739595328,0.000863628886329989,0.00341339036025662,0.175234413554861,0.00259088665898997,0.0155453199539398,0.0164500740253331,0.0188353347590064,0.124814936667215,0.0429758183911828,1,0.239060700773153,0.239060700773153,41043,1880,"S3"
0,0.00172864167178857,0.000460971112476951,0.00307314074984634,0.0517824216349109,0.00745236631837738,0.00138291333743085,0.00956515058389674,0.328057775046097,0.00299631223110018,0.02519975414874,0.0243546404425323,0.021780885064536,0.124615857406269,0.0375307314074985,1,0.238360479409957,0.238360479409957,49608,1882,"S3"
0.000277469478357381,0.00121392896781354,0.000971143174250832,0.00319089900110988,0.0443951165371809,0.00957269700332963,0.000693673695893452,0.00776914539400666,0.382040788013319,0.00575749167591565,0.0249028856825749,0.0230993340732519,0.0197697003329634,0.117751109877913,0.0407533296337403,1,0.225235849056604,0.225235849056604,55643,1884,"S3"
0,0.0015552637036013,0.00100228105343195,0.000829473975254026,0.0317965023847377,0.00673947604893896,0.000725789728347273,0.0057717564111426,0.268922375060482,0.00335245731665169,0.0197691297435543,0.0212207092002488,0.0169005322458008,0.105792493260524,0.035425451026474,1,0.225755166931638,0.225755166931638,51277,1886,"S3"
0.000216927582342095,0.00108463791171047,0,0.00198850283813587,0.0363715246393579,0.00773708377020138,0.000578473552912253,0.00607397230557865,0.406992299070827,0.00737553779963122,0.0284536678838714,0.0207527387107271,0.0135218192993239,0.0971112476951444,0.0290321414367837,1,0.232546368270726,0.232546368270726,52768,1888,"S3"
0,0.00251320497529392,0.000979723973419663,0.0023854148918044,0.0531180780371443,0.0106917703186233,0.00149088430737775,0.00958425626171409,0.709831317089794,0.0118844777645255,0.033012438234793,0.0233855852785824,0.0160589538251832,0.103893337876981,0.0349292894871358,1,0.23573010734367,0.23573010734367,53711,1890,"S3"
0.000809755168143279,0.00228636753358102,0.000762122511193674,0.00252453081832905,0.0494426979136896,0.0111936743831571,0,0.0105268171858626,0.703153281890064,0.00709726588549109,0.0277698390016195,0.0159569400781176,0.0172906544727065,0.123702010098123,0.0406306563780128,1,0.252310183862056,0.252310183862056,48235,1892,"S3"
0.000699626865671642,0.000991138059701493,0.000816231343283582,0.00239039179104478,0.100862873134328,0.0241954291044776,0.0011660447761194,0.0197061567164179,1.06593983208955,0.0155083955223881,0.0202308768656716,0.0168493470149254,0.00746268656716418,0.167852145522388,0.0380713619402985,1,0.28573927238806,0.28573927238806,48389,1892,"S4"
0.000569178959351136,0.0011857894986482,0,0.00132808423848598,0.0719537067779728,0.0100080633685908,0,0.013185979224968,0.496466347294028,0.00849025281032111,0.023051747853721,0.024379832092207,0.013802589764265,0.167433477209126,0.0390361902954987,1,0.263387563439738,0.263387563439738,46009,1894,"S3"
0,0.00201409869083585,0.00208123531386371,0.00469956361195032,0.148036253776435,0.0341054044981537,0.00201409869083585,0.0248405505203088,1.38885532057738,0.014098690835851,0.017455521987244,0.0221550855991944,0.0115474991607922,0.178247734138973,0.0503524672708963,1,0.334138972809668,0.334138972809668,48982,1894,"S4"
0.000670480958340783,0.00134096191668157,0,0.00250312891113892,0.069327731092437,0.0080457715000894,0.000178794922224209,0.0135884140890399,0.519846236366887,0.0049615590917218,0.0194439477918827,0.019667441444663,0.00880564991954228,0.171151439299124,0.0356695869837297,1,0.257688181655641,0.257688181655641,48446,1896,"S3"
0,0.00157899110778692,0.00216072467381368,0.00490318291365412,0.119421590625779,0.0481176763899277,0.00315798221557384,0.0188647884982964,1.56104047203524,0.0102218898030416,0.002077619878667,0.00822737471952132,0.00091415274661348,0.14892379290285,0.06257791074545,1,0.380204437796061,0.380204437796061,41148,1896,"S4"
