C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data     06/08/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000147.spe	294.04	7.54	1	0.018310	-0.003173	0.009822	0.093737	16885.15234	1.37	6	0	13	23	47	0	41	35	2472	0	264	16	417	16026	116	0	693	831	23	100	213	489	57	5135	966	0	0	0	0	0	12	60	0	38	80	0	0	22576	5664	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000148.spe	296.04	7.54	1	0.018310	-0.003173	0.009822	0.093737	16490.67383	1.33	0	0	17	6	39	6	63	61	2361	14	219	13	444	13887	101	0	718	885	0	171	92	358	80	4847	852	10	0	0	0	15	0	0	0	0	102	0	518192003066815	22645	5341	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000149.spe	298.04	7.54	1	0.018310	-0.003173	0.009822	0.093737	17096.44141	1.44	8	9	0	36	48	0	36	36	2452	0	224	0	422	17384	112	0	701	823	82	0	135	532	143	5261	781	0	0	0	0	5	0	58	100	31	107	20	0	22763	5867	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000150.spe	300.04	7.54	1	0.018310	-0.003173	0.009822	0.093737	17769.60742	1.47	0	18	18	17	44	9	43	47	2664	0	217	13	488	17453	127	11	657	808	27	0	256	593	106	6012	966	6	0	12	0	0	0	40	116	71	102	0	0	23619	6300	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000151.spe	302.04	7.57	1	0.018310	-0.003173	0.009822	0.093737	17956.69922	1.45	0	0	5	28	43	6	27	63	2711	0	197	9	483	16630	197	0	606	928	0	0	210	548	122	6141	746	8	0	6	0	14	69	33	52	0	28	19	0	24043	6116	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000152.spe	304.04	7.53	1	0.018310	-0.003173	0.009822	0.093737	17692.00977	1.24	0	0	15	11	50	11	8	45	2389	19	236	28	455	15146	199	0	593	827	0	0	65	648	8	5957	1039	13	0	0	0	0	81	81	77	0	51	8	0	24515	6162	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000153.spe	306.04	7.50	1	0.018310	-0.003173	0.009822	0.093737	17862.80469	1.40	0	0	16	39	55	0	24	73	2421	5	306	26	417	17601	156	0	645	865	0	123	126	576	90	5943	955	0	0	0	0	18	50	41	0	132	44	0	0	23277	5873	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000154.spe	308.04	7.52	1	0.018310	-0.003173	0.009822	0.093737	18600.36719	1.46	0	0	13	35	32	0	0	51	2835	0	346	0	489	19777	180	0	838	985	38	0	193	571	141	5996	941	0	0	0	0	0	0	10	215	0	109	0	0	24177	6244	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000155.spe	310.04	7.52	1	0.018310	-0.003173	0.009822	0.093737	17859.30078	1.32	0	0	0	14	63	17	31	65	2608	0	262	25	486	17652	163	0	704	800	8	74	158	584	102	5675	1039	12	0	0	22	0	0	27	0	58	9	7	1223182072230748	23507	6186	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000156.spe	312.04	7.51	1	0.018310	-0.003173	0.009822	0.093737	16950.04688	1.34	26	38	17	28	63	0	34	60	2630	0	309	8	453	18674	151	0	715	978	0	123	146	548	108	5577	932	0	0	0	59	20	67	30	0	0	107	0	0	21544	5595	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000157.spe	314.04	7.56	1	0.018310	-0.003173	0.009822	0.093737	15358.62793	1.27	0	0	6	0	52	5	49	72	1921	0	224	33	341	14821	194	0	560	675	0	98	100	491	0	5018	914	7	0	0	0	11	20	31	0	80	28	0	325883964401577	20086	5272	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000158.spe	316.04	7.59	1	0.018310	-0.003173	0.009822	0.093737	15653.91406	1.27	26	35	23	29	52	0	43	55	2521	0	224	0	408	16646	186	0	691	685	55	130	139	483	19	4878	734	0	0	0	0	13	0	76	0	26	27	0	1014448036237888	20346	5245	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000159.spe	318.04	7.60	1	0.018310	-0.003173	0.009822	0.093737	15048.64453	1.38	7	7	0	9	35	0	37	70	2538	0	312	7	390	14518	95	0	620	680	122	77	73	371	53	4832	721	0	0	0	0	28	0	29	0	0	89	13	379589468811353	19651	4971	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000160.spe	320.04	7.62	1	0.018310	-0.003173	0.009822	0.093737	14619.66406	1.41	11	20	22	33	45	6	44	69	2535	6	239	20	449	16178	31	0	503	608	49	0	121	443	44	4464	691	6	0	0	0	21	15	26	72	10	147	13	528887695381180	19064	4704	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000161.spe	322.04	7.70	1	0.018310	-0.003173	0.009822	0.093737	13668.91211	1.28	9	6	17	0	44	0	44	42	2078	0	211	0	348	12440	192	0	516	602	49	0	54	284	58	4357	700	0	0	0	0	20	0	90	50	0	0	0	540860009993945	18377	4977	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000162.spe	324.04	7.72	1	0.018310	-0.003173	0.009822	0.093737	14138.29004	1.30	18	15	15	0	40	0	57	34	2057	0	302	0	323	16257	122	0	343	441	45	0	66	394	0	4665	843	0	0	0	19	21	0	20	90	60	60	18	0	18085	5125	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000163.spe	326.04	7.74	1	0.018310	-0.003173	0.009822	0.093737	13194.83789	1.27	0	0	0	8	44	0	62	25	1562	16	172	0	265	10245	77	0	457	453	0	0	5	390	0	4416	717	0	0	0	0	23	14	59	145	0	54	0	771559640260275	18665	4750	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000164.spe	328.04	7.75	1	0.018310	-0.003173	0.009822	0.093737	11367.73047	1.15	23	10	22	6	31	0	65	22	1209	0	164	0	190	8265	79	0	299	446	10	20	83	283	0	3684	665	0	0	0	0	0	0	23	17	62	13	11	0	15840	4244	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000165.spe	330.04	7.75	1	0.018310	-0.003173	0.009822	0.093737	14810.15625	1.35	23	0	18	32	52	7	54	68	2262	9	257	13	279	17244	154	0	471	553	0	56	124	410	21	4989	805	7	0	4	0	10	19	81	48	119	42	0	534405127143970	18718	5296	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000166.spe	332.04	7.75	1	0.018310	-0.003173	0.009822	0.093737	16788.25781	1.29	11	7	20	22	72	5	33	90	3018	0	397	13	449	24433	170	0	584	628	33	124	87	305	63	5331	800	0	0	0	0	0	21	45	0	69	107	16	894897929633571	20156	5565	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000167.spe	334.04	7.75	1	0.018310	-0.003173	0.009822	0.093737	15666.21484	1.35	17	17	14	13	47	12	49	58	2764	23	277	21	375	17656	85	0	476	738	0	16	141	310	77	5474	814	5	0	0	9	0	9	41	8	0	123	0	0	19804	5396	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000168.spe	336.04	7.77	1	0.018310	-0.003173	0.009822	0.093737	14682.56445	1.15	0	26	5	26	38	0	54	58	2494	0	274	0	375	13637	113	0	455	732	0	0	109	296	0	4905	751	0	0	0	0	7	36	41	13	68	83	0	175032957660730	19615	5288	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000169.spe	338.04	7.78	1	0.018310	-0.003173	0.009822	0.093737	15639.31641	1.41	0	0	13	9	47	8	41	82	2707	0	361	21	364	16810	181	0	561	657	67	10	79	283	28	5213	677	0	0	0	0	6	0	120	44	0	4	19	110346025130033	20008	5461	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000170.spe	340.04	7.73	1	0.018310	-0.003173	0.009822	0.093737	16423.57422	1.41	16	20	13	15	40	17	31	98	3165	0	417	13	415	19346	185	0	646	915	16	212	143	431	19	5463	733	0	0	10	0	47	24	54	0	61	54	0	1259820870634163	20197	5581	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000171.spe	342.04	7.70	1	0.018310	-0.003173	0.009822	0.093737	16491.07227	1.28	0	0	29	33	30	0	38	106	3391	7	472	8	424	21132	268	0	569	799	71	21	115	373	36	5111	970	0	0	19	5	31	0	47	92	30	80	0	0	20137	5707	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000172.spe	344.04	7.70	1	0.018310	-0.003173	0.009822	0.093737	16058.79395	1.24	20	15	19	16	12	0	33	53	2799	31	442	31	414	18822	233	0	546	887	39	81	40	347	0	4908	772	0	0	0	0	11	12	27	30	0	56	23	0	20542	5656	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000173.spe	346.04	7.72	1	0.018310	-0.003173	0.009822	0.093737	15519.01953	1.22	11	0	27	0	45	7	50	82	2538	5	530	24	371	18005	157	0	420	827	29	0	59	246	87	4848	842	11	0	0	9	16	0	59	134	0	53	9	333473872423085	19172	5510	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000174.spe	348.04	7.72	1	0.018310	-0.003173	0.009822	0.093737	15616.71387	1.41	24	0	0	17	30	0	29	57	2930	0	392	32	417	17302	204	0	560	852	0	10	83	268	21	4616	763	0	0	0	14	20	17	69	33	0	41	0	642755471059772	19581	5372	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000175.spe	350.04	7.73	1	0.018310	-0.003173	0.009822	0.093737	16793.85547	1.29	16	0	54	22	42	7	31	100	3171	0	544	15	474	19331	117	0	563	968	0	67	86	283	190	5022	872	0	0	0	0	31	32	17	0	49	116	0	340847258977585	20788	5666	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000176.spe	352.04	7.73	1	0.018310	-0.003173	0.009822	0.093737	17091.83984	1.34	0	14	51	0	48	0	35	106	2840	0	544	11	504	21533	105	0	575	774	10	96	166	252	42	4754	876	0	0	0	0	14	0	59	0	0	98	6	549537645520470	21331	5708	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000177.spe	354.04	7.73	1	0.018310	-0.003173	0.009822	0.093737	15570.01855	1.49	9	19	39	24	47	13	63	54	1965	20	378	21	382	14839	102	0	415	568	0	53	142	271	0	3701	911	15	0	5	17	0	46	40	0	18	126	11	0	21188	5814	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000178.spe	356.04	7.74	1	0.018310	-0.003173	0.009822	0.093737	16301.58008	1.53	0	0	5	0	48	0	51	41	1364	11	354	17	274	14936	161	0	375	449	0	0	185	322	71	3320	841	0	0	10	5	48	34	75	95	0	14	4	372839589489560	22603	5966	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000179.spe	358.04	7.76	1	0.018310	-0.003173	0.009822	0.093737	15718.61035	1.40	0	0	14	0	39	0	73	53	1539	0	394	8	291	15615	190	0	557	484	0	43	109	372	87	3095	913	0	0	0	0	6	14	71	37	75	24	12	18607370314376	21019	5342	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000180.spe	360.04	7.77	1	0.018310	-0.003173	0.009822	0.093737	12484.97266	1.19	19	13	39	18	37	12	62	16	952	0	219	14	197	11048	70	0	323	345	0	33	26	210	0	2820	859	0	0	0	0	27	30	82	19	76	66	15	57030326680021	17157	4955	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000181.spe	362.04	7.78	1	0.018310	-0.003173	0.009822	0.093737	14367.07813	1.24	31	19	32	18	49	0	64	92	2595	0	558	27	405	19730	187	0	311	582	6	0	111	302	0	3875	813	5	0	0	13	0	0	27	79	56	88	17	0	16842	4982	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000182.spe	364.04	7.78	1	0.018310	-0.003173	0.009822	0.093737	15330.53027	1.29	21	0	25	0	69	7	59	75	2729	6	541	22	433	19915	241	0	507	587	32	132	193	308	126	4581	806	8	0	0	0	9	0	83	0	77	10	18	137243453397085	18167	5397	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000183.spe	366.04	7.78	1	0.018310	-0.003173	0.009822	0.093737	15148.13867	1.30	31	17	29	30	44	16	71	42	2583	0	463	20	365	17348	113	0	430	473	0	0	70	247	0	4195	729	7	6	0	15	47	22	14	62	0	137	9	0	19461	5321	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000184.spe	368.04	7.79	1	0.018310	-0.003173	0.009822	0.093737	16027.49512	1.32	33	13	51	22	44	10	43	84	3115	0	573	14	443	21637	176	0	451	606	0	60	122	397	23	4998	1051	10	0	11	0	44	34	72	10	18	126	9	0	19300	5585	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000185.spe	370.04	7.80	1	0.018310	-0.003173	0.009822	0.093737	13633.61719	1.27	18	23	17	14	42	0	49	31	1737	0	339	5	278	11534	140	0	300	375	0	68	101	258	89	4770	899	0	0	0	0	27	18	62	0	7	19	17	0	18519	5237	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000186.spe	372.04	7.81	1	0.018310	-0.003173	0.009822	0.093737	14503.17090	1.20	0	0	28	28	51	6	58	57	2565	0	455	7	378	17259	168	5	349	501	0	109	177	360	64	4681	797	5	0	0	0	38	57	38	0	45	94	0	0	17912	5105	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000187.spe	374.04	7.81	1	0.018310	-0.003173	0.009822	0.093737	14474.77246	1.34	0	0	25	35	51	0	24	56	2772	32	495	30	442	19818	152	0	381	484	0	0	160	414	28	4276	737	19	0	15	0	11	71	55	159	0	58	0	1264685716221717	17066	4976	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000188.spe	376.04	7.81	1	0.018310	-0.003173	0.009822	0.093737	15274.73145	1.46	0	0	14	12	53	0	39	75	3289	20	627	18	482	23717	123	0	318	487	0	126	141	390	10	4415	815	0	0	0	0	0	16	32	0	119	149	0	0	17725	5172	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000189.spe	378.04	7.81	1	0.018310	-0.003173	0.009822	0.093737	15399.42578	1.42	21	11	35	29	57	0	37	80	3319	0	660	0	501	23776	129	0	425	513	6	0	43	369	108	4307	968	0	0	0	0	0	7	47	106	34	138	13	0	17523	5190	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000190.spe	380.04	7.81	1	0.018310	-0.003173	0.009822	0.093737	15225.43555	1.52	7	0	21	27	66	11	71	114	2514	0	548	10	395	23010	221	0	336	439	7	84	58	276	75	4062	948	0	0	0	7	0	0	25	0	61	42	4	0	18076	5374	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000191.spe	382.04	7.81	1	0.018310	-0.003173	0.009822	0.093737	16706.95898	1.44	0	16	34	28	66	8	46	91	2649	28	558	12	413	22526	194	0	439	461	67	63	151	288	9	4549	900	0	0	0	0	0	0	58	45	51	64	0	312223729421065	20268	5674	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000192.spe	384.04	7.81	1	0.018310	-0.003173	0.009822	0.093737	16225.28613	1.36	25	23	36	26	40	10	37	67	2774	0	538	26	449	22778	132	0	494	617	0	43	203	342	85	4462	923	12	0	0	0	64	57	34	65	0	160	0	0	19440	5426	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000193.spe	386.04	7.80	1	0.018310	-0.003173	0.009822	0.093737	15406.62500	1.40	0	0	21	33	50	16	45	70	2941	0	560	9	466	23780	216	0	429	477	0	30	160	314	0	3898	772	6	0	10	38	7	8	86	109	0	73	0	501203142084226	18392	4917	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000194.spe	388.04	7.76	1	0.018310	-0.003173	0.009822	0.093737	13796.10742	1.20	8	19	30	18	30	0	45	69	2423	0	551	21	362	21894	195	0	310	387	72	27	127	382	106	3242	946	0	0	0	0	18	0	23	57	94	88	0	0	16033	4895	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000195.spe	390.04	7.77	1	0.018310	-0.003173	0.009822	0.093737	14018.69531	1.35	0	6	23	0	22	0	45	58	2703	0	690	8	448	24404	154	0	274	297	39	57	131	276	88	3087	824	0	0	0	0	10	0	51	5	142	120	0	1115085276540692	15279	4925	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000196.spe	392.04	7.77	1	0.018310	-0.003173	0.009822	0.093737	14252.58398	1.39	7	0	38	18	22	0	52	100	2537	0	742	34	400	26449	95	0	234	231	20	152	83	213	66	3115	903	7	0	13	0	0	0	47	0	59	204	0	1000810558977266	15546	5255	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000197.spe	394.04	7.77	1	0.018310	-0.003173	0.009822	0.093737	14391.37695	1.38	17	23	33	34	32	13	31	100	2398	10	765	12	397	25710	195	0	151	322	0	83	153	228	42	3044	951	0	0	0	12	0	14	23	0	87	97	11	1463743556569396	16065	5220	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000198.spe	396.04	7.77	1	0.018310	-0.003173	0.009822	0.093737	15179.23633	1.40	7	0	45	0	31	0	36	113	2491	0	782	24	444	27910	339	0	226	254	0	0	53	199	42	3304	913	0	0	6	9	0	26	64	0	104	72	0	0	16774	5392	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000199.spe	398.04	7.77	1	0.018310	-0.003173	0.009822	0.093737	15704.61035	1.38	20	21	36	27	47	0	39	91	2629	0	753	11	464	28331	143	0	197	238	0	0	62	177	15	3564	938	9	0	0	0	16	35	32	66	175	152	5	0	17701	5517	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000200.spe	400.04	7.80	1	0.018310	-0.003173	0.009822	0.093737	15205.83594	1.44	0	0	33	23	30	17	57	86	2759	7	636	40	488	23621	208	15	339	482	0	0	75	274	10	3376	804	14	0	19	0	0	0	36	100	0	122	0	533598329138213	17729	5353	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000201.spe	402.04	7.82	1	0.018310	-0.003173	0.009822	0.093737	15020.04492	1.36	10	28	42	26	48	6	66	87	3018	0	704	26	479	26727	195	4	316	483	0	206	34	110	0	3284	840	7	0	0	0	17	42	68	0	160	119	0	0	16045	5078	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000202.spe	404.04	7.82	1	0.018310	-0.003173	0.009822	0.093737	13323.33008	1.28	0	13	59	9	23	8	61	76	1894	0	733	23	352	23708	171	0	115	290	16	72	74	242	0	2854	767	0	0	0	27	20	22	46	0	36	160	0	0	14725	4975	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000203.spe	406.04	7.82	1	0.018310	-0.003173	0.009822	0.093737	14899.25098	1.42	21	14	22	12	29	11	33	89	2363	0	719	20	445	24300	76	0	279	469	8	23	122	302	45	3510	893	0	0	0	20	34	9	50	71	34	195	5	596909812460973	17371	5414	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000204.spe	408.04	7.83	1	0.018310	-0.003173	0.009822	0.093737	14315.37988	1.32	22	17	43	0	37	13	38	82	1943	0	495	5	337	19901	96	0	346	347	45	0	70	269	0	3621	862	0	0	0	0	15	0	0	39	31	127	22	0	17570	5318	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000205.spe	410.04	7.91	1	0.018310	-0.003173	0.009822	0.093737	13266.53320	1.32	0	0	21	11	14	0	58	58	1832	0	459	19	320	17433	227	0	264	395	0	90	44	212	0	3364	858	0	0	0	0	37	0	59	0	57	25	0	262675429810326	16009	4923	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000206.spe	412.04	7.95	1	0.018310	-0.003173	0.009822	0.093737	12046.99609	1.40	18	33	31	20	47	6	68	68	1397	0	377	7	228	16330	168	0	450	350	66	0	56	214	24	2973	693	0	0	0	0	31	0	72	71	0	0	0	0	15012	4526	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000207.spe	414.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	10652.86621	1.26	0	5	13	5	22	0	42	26	924	0	257	11	166	10117	121	6	213	231	0	70	62	157	0	2809	628	0	0	0	0	6	25	30	0	20	35	9	256035922345976	14165	4384	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000208.spe	416.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	9758.60938	1.17	7	10	25	19	30	0	76	41	689	0	197	15	182	7606	119	0	113	282	73	109	26	153	49	2629	755	0	0	0	12	7	0	28	0	47	10	0	353727259224054	13299	4264	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000209.spe	418.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	11640.41406	1.19	0	0	21	0	34	0	59	50	1434	0	432	23	254	15683	126	0	142	372	5	0	80	179	26	2747	877	14	0	0	38	49	21	21	112	0	83	0	113579799800457	14329	4399	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000210.spe	420.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	12141.79102	1.27	23	14	44	7	41	4	75	76	1756	0	528	14	346	18953	95	0	215	440	6	0	23	218	0	2681	753	10	5	0	28	38	11	73	85	0	125	0	0	14105	4295	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000211.spe	422.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	12663.46289	1.43	45	33	47	36	33	11	49	66	1373	0	392	10	208	17213	70	0	181	336	0	50	145	155	65	3028	792	0	0	9	11	17	54	9	0	121	130	0	0	15840	4704	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000212.spe	424.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	13436.52539	1.38	0	9	16	0	30	0	36	76	1909	0	589	22	324	22722	191	0	328	334	0	9	129	369	0	3134	676	0	0	0	0	54	52	81	74	24	48	0	0	15361	4615	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000213.spe	426.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	14025.49609	1.51	0	0	0	0	13	6	27	71	1789	0	556	24	338	21268	157	0	244	262	0	125	111	251	59	3643	864	15	0	0	0	21	0	21	0	0	129	0	0	17242	5314	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000214.spe	428.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	16478.57227	1.43	48	17	59	28	30	0	23	87	2396	0	744	22	401	27725	272	0	301	282	0	0	118	293	28	4224	967	0	0	0	0	23	5	44	86	34	58	0	164480851368180	19220	5682	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000215.spe	430.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	15993.69531	1.30	10	0	14	10	24	0	22	90	2338	0	707	19	456	27142	221	0	347	343	0	0	149	290	170	4282	876	8	0	8	19	9	80	60	5	87	136	0	401520543927881	18037	5531	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000216.spe	432.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	14450.07520	1.35	6	0	29	5	30	0	67	60	1966	11	592	17	323	21088	189	0	332	300	42	91	133	266	17	4032	945	8	0	0	0	0	19	51	14	26	80	16	592337848987969	17188	5222	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000217.spe	434.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	15143.33984	1.32	30	26	40	16	28	0	46	92	2271	0	472	13	312	22231	105	0	368	297	28	0	128	446	0	4602	954	0	0	0	0	35	0	78	104	0	180	0	975106474212718	18154	5774	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000218.spe	436.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	15627.41504	1.42	7	0	36	13	13	0	40	85	2640	0	576	18	407	23553	155	0	368	396	20	80	0	285	91	4770	959	0	0	0	0	16	0	86	0	106	128	0	0	18800	5767	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000219.spe	438.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	14219.68359	1.27	0	6	19	10	18	0	38	54	2332	5	555	6	364	19943	154	0	294	318	55	28	162	293	116	4290	1039	0	0	0	14	23	0	19	45	18	99	7	0	17420	5319	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000220.spe	440.04	8.00	1	0.018310	-0.003173	0.009822	0.093737	14263.58594	1.36	13	16	32	0	42	0	41	75	2247	0	556	26	341	20039	217	0	294	403	35	0	102	212	73	4320	885	6	0	0	0	0	0	10	71	0	14	10	651046604437172	17426	5477	
