"Core","depth_cm","Group","Guano_Zone","Guano_sum","SH20_age","kcps","MSE","Si","S","K","Ca","Ti","V","Cr","Mn","Fe","Co","Cu","Zn","Ga","Br","Rb","Sr","Zr","Ir","Pt","Au","Hg","Pb","Mo_inc","Mo_coh","inc_coh","coh_inc"
"YAN 8A-I_200um",20.1,"Unit 7","YAN FW",1,3548.28,31087.22266,1.44,-1.66868952806055,-0.553750346105013,-0.210936202958516,1.39447060698262,1.43295866244297,-1.19560423227741,-1.90425559937332,-0.0642021207863079,5.4791708119254,-0.439121176545652,-0.638188665251588,-3.49818932527145,NA,-0.759833774673915,-0.45001057634492,1.22510571828713,0.311886137095106,-0.517961238253428,-0.352711665358121,-1.09332538315699,-0.848202925124005,-2.1919376718251,3.92003766870451,2.62329082592855,3.65737926376224,0.273419825476707
"YAN 8A-I_200um",20.12,"Unit 7","YAN FW",1,3550.84,31275.82617,1.35,-1.61150690381584,-0.566753784820457,-0.274143166167527,1.35457667581602,1.34410537594873,-0.811876242853442,-2.27150187705888,0.0942621175566947,5.45619602422595,-1.15850085093867,-0.370043490574403,-1.54626638194744,-2.69894589188582,-0.483372175881406,-0.847869845501347,1.15191067830484,0.554009246635242,-1.0762627527017,-0.31324589218127,-0.602975048254775,-0.976179294144718,-0.796838365488902,3.88506250527301,2.5661593404561,3.73931771192281,0.267428466110676
"YAN 8A-I_200um",20.14,"Unit 7","YAN FW",1,3553.41,30985.8418,1.32,-1.29436825456124,-0.524260032865163,-0.405654290457316,1.4384395976667,1.28887429594763,-1.02281556403934,-2.09733030112839,0.0257863040541091,5.41413576552629,-0.859991802958652,-0.505910894196966,-1.36050805706578,-1.9482947219679,-0.675944620197228,-0.896935318150336,1.13008042618965,0.452393848736082,-1.27849490540495,-0.287871254800933,-1.15983736160363,-1.04127762687907,-0.829377167139046,3.89158636001595,2.54757557527954,3.83439162519307,0.260797565232959
"YAN 8A-I_200um",20.16,"Unit 7","YAN FW",1,3555.98,29782.20313,1.46,-1.55566384281735,-0.862516662257402,-0.34980602379564,1.30761462442329,1.334183668671,-1.69731435988037,-2.02944819490299,-0.268460384341688,5.23620400836841,-0.670026852034194,-0.628115956418558,-1.62398308679482,NA,-1.18215033451578,-0.966829508882785,0.901341435463073,0.387547249268801,-0.631854278529165,-0.276303561802713,-0.609631141744455,-0.830031207112913,-1.20182310011449,3.77193751261458,2.44512999713614,3.76899171270718,0.265322950068713
"YAN 8A-I_200um",20.18,"Unit 7","YAN FW",1,3558.55,27853.29883,1.36,-1.65879239971173,-0.769169914919734,-0.27579293448869,1.37057823299109,1.40065568822837,-0.895775539191296,-2.40600680154195,-0.0599365966081642,5.31818204094128,-0.413576636851743,-0.27579293448869,-4.19776627077,NA,-1.16924417439302,-0.661649571208478,0.966066868398238,0.649042049168462,-0.859627025074985,-0.157643262714542,-1.12199128954248,-0.785519052921264,-0.701258709303524,4.03307729342823,2.6719409405746,3.90062326869806,0.256369285397248
"YAN 8A-I_200um",20.2,"Unit 7","YAN FW",1,3561.12,25264.0293,1.24,-1.6948623766863,-0.971862232976676,-0.412246445041253,1.23268838445162,1.12759817559365,-1.43016982245922,-3.39961046892473,-0.138313928172575,5.14854830174839,-0.363056200850482,-0.60131338997474,NA,-2.74902290278358,-1.00171519612636,-0.586199752164692,1.04890590701799,0.619771054823917,-0.860636597866452,-0.477345347252609,-0.742853562210068,-0.658770444999527,NA,4.14273554115733,2.76773130369637,3.95509348243928,0.252838524409101
"YAN 8A-I_200um",20.24,"Unit 7","YAN FW",1,3566.25,26237.2793,1.5,-1.92633131150877,-0.911802140051202,-0.544077359925885,1.0399389293149,1.01640843190471,-1.77679957753781,-2.61947849206872,-0.477516593407547,5.01595005526855,-1.30853356819061,-0.650788314681583,NA,NA,-0.637365294349443,-0.598144581196161,0.841204342879619,0.575897556883586,-0.838529938944877,-0.291414313773686,-0.69687942188185,-1.10470580617569,-0.801192268507233,4.04694462765339,2.6472150382963,4.05410354586316,0.246663655401799
"YAN 8A-I_200um",20.26,"Unit 7","YAN FW",1,3568.82,27067.8418,1.44,-1.63938268005147,-0.54607544361305,-0.357567388961597,1.32736205662927,1.32899471005316,-1.02034347164524,-1.81222549289088,-0.0820738330523128,5.32635695024995,-0.0173263036581552,-0.416541391421148,-2.73799496871958,-3.47993231344895,-0.454641237653418,-0.62922581194522,1.09374720544777,0.635847529493212,-0.623462107228471,-0.0491761295452537,-0.819672776183093,-0.514659247379671,-1.75716571570785,4.33066364968293,2.91449421154907,4.12130325814536,0.24264169301873
"YAN 8A-I_200um",20.28,"Unit 7","YAN FW",1,3571.39,27292.72656,1.44,-2.23804059653767,-0.737142852678776,-0.475268664182868,1.41076063400886,1.33910889363296,-1.14899775888571,-2.2968810965606,0.0645444964563753,5.31686280008546,-0.240429073105466,-0.399761111674722,-2.84894967886064,-2.5352921200056,-0.0126451422347547,-1.51672253901103,1.18015436149306,0.942391356215243,-0.530698469122198,-0.172987792309934,-0.123507735046564,-1.03121472322933,-1.20842117935651,4.33476129179252,2.92837669911793,4.08117359413203,0.24502755811167
"YAN 8A-I_200um",20.3,"Unit 7","YAN FW",1,3573.96,28802.85156,1.57,-1.90541249693331,-1.06708330652887,-0.433083798471617,1.2143333620277,1.28106926012389,-1.23598184299068,-2.66309819863083,-0.0879446709950482,5.18216120862466,0.0538016177483662,-0.480799271511283,-1.43932276700871,NA,-0.563037369748255,-1.92116085390145,1.00217138984398,0.723549402016597,-0.833186963438395,-0.247184420329778,-0.515219495397762,-1.15164069455693,-1.63347878144967,4.0480337388465,2.67251495266091,3.95712909441233,0.252708460133901
"YAN 8A-I_200um",20.32,"Unit 7","YAN FW",1,3576.52,30141.98828,1.36,-1.88887895085974,-1.10762450278953,-0.47021930523782,1.25459251535005,1.2853297772501,-1.3368103685597,-2.34841128023818,-0.0949289002518681,5.13142933673015,-0.512502026397198,-0.47340910060592,-1.50111341985098,NA,-0.747341617474598,-1.09564831174281,0.905670800364638,0.348465620265903,-0.872504760428605,-0.220675729199391,-0.591991177455436,-0.921294924598037,-1.13201595591369,3.89312270751215,2.49675957413054,4.04047853162897,0.247495437031028
"YAN 8A-I_200um",20.34,"Unit 7","YAN FW",1,3579.09,31411.21875,1.49,-1.98035148211973,-1.28720430155979,-0.41511966219013,1.28551107991875,1.28551107991875,-1.56591770402881,-2.05031007072664,-0.0172160267825419,5.18673852890228,-0.528674361736992,-0.292952028215923,-0.850694571769664,NA,-0.570683769814536,-0.704686749337682,0.921960716148348,0.318171316865432,-0.617989887211472,-0.446686128157965,-0.621456095187958,-1.58393620953149,-1.72006838385607,3.82180771874877,2.43424699172505,4.00506867233486,0.249683608899775
"YAN 8A-I_200um",20.36,"Unit 7","YAN FW",1,3581.66,31959.79297,1.4,-1.8262235281648,-0.948647308471331,-0.334885157165952,1.53406395075323,1.5086897872785,-1.19172507468636,-1.96156487603456,0.17422960219641,5.32463676516213,-0.433619997851641,-0.086423797867452,-1.3834870252594,NA,-2.76168417614667,-1.25402895802251,0.96827530371073,0.400109133329494,-0.902366555907325,-0.455878468452584,-0.63884331893228,-0.912467651893829,-1.15871877821819,3.86580234396109,2.47475778668328,4.01904598490048,0.248815267045212
"YAN 8A-I_200um",20.38,"Unit 7","YAN FW",1,3584.23,31377.02148,1.56,-1.65213002928683,-0.94331673198249,-0.255364368299649,1.5188815184357,1.51976452070058,-1.28602599505925,-2.94791038286589,0.157021182653089,5.30029666777397,-0.263207545760674,-0.328271139107737,-1.61088707075279,NA,-0.63005781774106,-0.297923982718444,0.988429930212959,0.393863578325461,-0.892800941845588,-0.785471921615089,-1.50552655509496,-1.37769318358507,-1.39382256551496,3.82481788010995,2.46733495301879,3.88639863130881,0.257307624581793
"YAN 8A-I_200um",20.4,"Unit 7","YAN FW",1,3586.8,31965.29492,1.27,-1.70792055196849,-0.834511547577605,0.0418159274847119,1.7765432056562,1.6891531125098,-1.0525136993914,-1.88286200146483,0.360659750279736,5.47162263527769,-1.18971482090488,-0.334048710847162,-2.05931843880638,NA,-1.00250327881673,-1.03977467361397,1.00995773806998,0.476881505369168,-0.914983900800179,-0.318544524311196,-1.1970949282025,-1.24255730227926,-2.49145179399671,3.900238936763,2.54092736157103,3.8935119887165,0.256837529433074
"YAN 8A-I_200um",20.42,"Unit 7","YAN FW",1,3589.37,31457.2207,1.49,-1.61555979310267,-1.00245532021626,-0.177731781867597,1.61059715226367,1.60792079815228,-1.24931539814779,-1.72735119909079,0.156781590268283,5.31576176082495,-0.684001589097727,-0.141853494202695,-1.05046453940262,-1.44776633687163,-1.13005197732097,-0.399164468778178,0.86934685668533,0.19681896332812,-1.29710606198414,-0.311915703063398,-0.961633325696007,-1.51501856388079,-1.13598671284078,3.70768468011584,2.38246446392558,3.76301394035645,0.265744431418523
"YAN 8A-I_200um",20.44,"Unit 7","YAN FW",1,3591.93,30296.87891,1.45,-1.27917492987387,-0.986187805192397,-0.0773320518057607,1.68668288878864,1.55445551533542,-1.27210776265078,-1.6740579286515,0.131639048420338,5.30413619344042,-1.18450970333279,-0.398989202641832,-0.924629912192964,NA,-1.2443281985437,-0.764103015226429,1.04098530794168,0.444098125209027,-0.798589191297599,-0.38439040322068,-1.18450970333279,-1.22398851430658,-2.86063899026557,3.70156155146514,2.3939786819346,3.69722622478386,0.270473035514201
"YAN 8A-I_200um",20.46,"Unit 7","YAN FW",1,3594.5,29266.23242,1.37,-1.77367385555885,-1.2491493874347,-0.194576660177423,1.62098881132523,1.50325398121731,-1.88287314752384,-1.59519107507206,0.175514984958161,5.22709010623933,-1.15198563898105,-0.425451442388368,-1.03009582137201,NA,-1.19615685729419,-1.09208749739998,1.29784806237307,0.526609740446916,-0.836904592341155,-0.315326176798902,-0.836904592341155,-1.18333616886513,-1.64446212407884,3.65016156053043,2.40670779053721,3.46756899279311,0.288386475389061
"YAN 8A-I_200um",20.48,"Unit 7","YAN FW",1,3597.07,29204.93555,1.4,-1.86880600696967,-1.21927944888562,-0.274110376272777,1.63799576304997,1.53685295175468,-1.56599505292159,-1.74292576108067,0.168606002466514,5.21260534291804,-0.644313472412562,-0.605644331253408,-1.31268062397402,NA,-1.00252569567018,-0.703371222056163,1.2436247034359,0.262614569533743,-0.914233088524502,-0.409057197300631,-1.15156127483067,-1.34105132110324,-1.29879151181335,3.60213153826768,2.38991551364251,3.36092429729264,0.297537198563366
"YAN 8A-I_200um",20.5,"Unit 7","YAN FW",1,3599.64,28385.37109,1.27,-1.55292624429035,-1.12506019949302,-0.301551201069828,1.64752852274676,1.52210163193418,-1.3201207820644,-1.99800049049356,0.102060338389014,5.23213468641499,-0.45755544954641,-0.646391687361558,-1.21092149009941,NA,-1.54326433337861,-0.385536857142921,1.33690599376538,0.495705713246291,-1.12506019949302,-0.563637726332646,-1.96814752734388,-1.13140942717168,-1.12506019949302,3.6662743611678,2.45193256710986,3.36807644664661,0.296905374875217
"YAN 8A-I_200um",20.52,"Unit 7","YAN FW",1,3602.21,28066.98828,1.35,-1.58618503830983,-1.31174819260806,-0.163711020612432,1.64856413571467,1.64939263617631,-1.23478715147194,-1.89156668786101,0.16985634831615,5.26293705568126,-0.567907897732601,-0.530590134725406,-0.684740814552664,NA,-3.50100460029511,-0.867062371346619,1.45783602061142,0.510217118677057,-0.788203796434299,-0.273593872977069,-1.257260007324,-0.82194193606615,-1.4766228357983,3.71853285373503,2.53959018920358,3.25093505610337,0.307603807133145
"YAN 8A-I_200um",20.54,"Unit 7","YAN FW",1,3604.77,28060.68945,1.41,-1.3288960539997,-1.20214434836055,-0.0774209156887578,1.83555212429247,1.80385252380532,-1.10395232218134,-2.04944220874776,0.444681096145167,5.38636720499986,-0.69609200334722,-0.301853957832839,-0.775736066407146,-3.47347689785049,-1.87954317195236,-0.443714875710192,1.57341614426839,0.643682342137778,-0.938559827487833,-0.653931192522943,-1.07558162505212,-1.14058645536112,-0.9695220530918,3.79795949368336,2.62494304626181,3.23172628304821,0.309432146294514
"YAN 8A-I_200um",20.56,"Unit 7","YAN FW",1,3607.34,28883.04688,1.33,-1.1273833185323,-1.4706352421389,8.77985977858486e-05,1.91359358767678,1.80561061438826,-1.39720777358408,-2.03025103007432,0.473913436318096,5.36893296306308,-0.54109928351472,-0.292713115012902,-0.599142653164636,-1.19012165916573,-2.06415258175,-0.846480933065902,1.60205807255122,0.649628294061195,-2.38692597401305,-0.353154469166403,-1.312411236924,-1.02472916447222,-1.4424643651722,3.71152276986886,2.5535252632261,3.18355184743743,0.31411456383377
"YAN 8A-I_200um",20.58,"Unit 7","YAN FW",1,3609.91,29061.54297,1.39,-1.29592114403326,-1.25700572778359,0.0883871191149996,2.0057774034674,1.86107927711685,-1.10832253013846,-1.81471493744843,0.458097997211946,5.38197163338592,-1.05702923575091,-0.476211240164887,-0.944817245143985,-1.91269534580863,-1.88370780893538,-0.425092786235864,1.48555652562377,0.654513899620341,-1.24940112839837,-0.594868783966203,-1.5678548595169,-1.20494936582753,-1.37861285987838,3.68752238544606,2.54829875804352,3.1243417700017,0.320067416952101
"YAN 8A-I_200um",20.6,"Unit 7","YAN FW",1,3612.48,29240.5332,1.38,-1.38220101446644,-1.55655440161122,-0.107956157155169,2.02086129380523,1.86226458140076,-1.26887232915943,-2.31869445365811,0.457713496648664,5.32079076048292,-0.849222586059313,-0.725717818278084,-0.738244078097264,NA,-3.11947229841042,-0.653686690069201,1.45757895731367,0.497569332084331,-1.15426894642043,-0.821443021952238,-1.14791971874177,-0.907209843709663,-0.917209927044246,3.60893880515738,2.44295605794005,3.20907504363002,0.311616271481401
"YAN 8A-I_200um",20.62,"Unit 7","YAN FW",1,3615.05,29347.92773,1.43,-1.52658036156836,-1.70527215031173,-0.0245252101728495,2.09338738659579,1.93488507210792,-1.35186340415962,-1.76115260870619,0.484679667695407,5.32373839003754,-0.938793696666237,-0.493719450463026,-0.82889802584302,-1.51753052604844,-1.17720472011124,-0.71363198119579,1.4368165313427,0.705387164211737,-1.00131405364757,-0.697631639849349,-1.42303968262752,-1.29980704220357,-1.50856185606568,3.5500129003197,2.4406192973294,3.03251892635926,0.329758865248227
"YAN 8A-I_200um",20.64,"Unit 7","YAN FW",1,3617.62,28762.85742,1.29,-1.36999765207854,-1.55366239241896,-0.169386195455305,1.98120078143784,1.8046948305667,-1.58645221524195,-2.36661077279152,0.364208536571963,5.14377002367803,-0.660211152514626,-0.797994854877679,-0.994046604483535,NA,NA,-0.693771349006927,1.35226869248353,0.529803299560603,-1.08567692732946,-0.670161483367794,-1.46866917958557,-0.77552199902562,-2.66037189131969,3.39584075862063,2.28074774657788,3.04985183894021,0.327884780248043
"YAN 8A-I_200um",20.66,"Unit 7","YAN FW",1,3620.18,28063.1875,1.35,-1.32884453743253,-1.90573191187662,-0.298736003098067,1.96114063905876,1.82377439576759,-1.29517132232595,-2.21810659691877,0.378391118277694,5.16052692871976,-0.918823612788508,-0.710332338261169,-1.19445734672411,NA,NA,-0.374914954058443,1.49992704684774,0.664830182489878,-1.63962232467896,-0.61871902033817,-2.46230355743081,-1.21870095833411,-1.11949430825066,3.45636149006866,2.3590069912868,2.99622900239973,0.333752860411899
"YAN 8A-I_200um",20.68,"Unit 7","YAN FW",1,3622.75,28231.08398,1.44,-1.26784071937706,-1.40480657445022,-0.0654691964180953,2.20858781296141,2.09917921048351,-1.2921334119461,-1.75234903482567,0.637247435158001,5.37082130618677,-2.80031759067503,-0.132575113060913,-0.349951266139206,-2.10717041011508,-1.87664675150325,-1.59634478634909,1.7121685937117,0.587206489086916,-0.578701560214651,-0.468533342988722,-1.3339805218816,-0.778034462835143,-1.0922081507339,3.71032647791462,2.57152556801082,3.12302133516862,0.320202743650488
"YAN 8A-I_200um",20.7,"Unit 7","YAN FW",1,3625.32,28208.68555,1.42,-1.67537328248883,-2.24275107575974,-0.263632255707773,2.10341283775324,1.96275532368427,-1.72829568394317,-1.69620736939167,0.516107453668139,5.20071044851151,-0.712749993973675,-0.409442603618813,-0.732631364527504,-1.30844183838291,NA,-0.392151106508752,1.46459321280872,0.726263809455538,-1.39027185663054,-0.640612465807251,-1.10842070448955,-1.45429371539547,-2.17254681708649,3.53535146976778,2.41862757806294,3.05482983843245,0.327350475440275
"YAN 8A-I_200um",20.72,"Unit 7","YAN FW",1,3627.89,28454.9707,1.37,-1.51187239174019,-1.67892647640335,-0.0250368013984206,2.14649828982249,2.0274132917391,-1.00297169638378,-2.14893010564909,0.667022831474125,5.32064113650945,-0.503774110612911,-0.952256603804766,-0.611085846401999,NA,-2.89816675286008,-0.873059562143573,1.49342933282995,0.601831213546169,-1.31207620442297,-0.572766982099862,-1.42006484248707,-1.25098851244313,-1.64540378436471,3.63500695853353,2.51553761876112,3.06322823851953,0.326452984281479
"YAN 8A-I_200um",20.74,"Unit 7","YAN FW",1,3630.46,28559.26758,1.38,-1.26446472059376,-1.45977347291453,0.0222766015434575,2.19113938327556,2.08657058852093,-0.914262291160646,-1.88005366680783,0.615984823349013,5.40737424933824,-0.116038726213431,-0.201423897710518,-0.535670201303577,-2.78890942019447,-4.13883613714348,-0.361161184246416,1.59681407636074,0.791518325691969,-1.37521608488646,-0.591684842858249,-0.990996085392035,-0.832472858152167,-1.51003530769541,3.69306465824933,2.55625619094373,3.11680508923838,0.320841365234154
"YAN 8A-I_200um",20.76,"Unit 7","YAN FW",1,3633.02,28231.88477,1.38,-1.26912024572284,-1.68656154487772,0.0746145009782566,2.01607822207644,1.96237404310457,-1.58361357562528,-1.55152526107377,0.641009975899059,5.37764125781399,-1.73595430020729,-0.0323576185739105,-0.658664781008006,-2.80956528666999,-1.36047002431107,-0.604143942129588,1.56362613591537,0.675655473261864,-0.957907675860863,-0.56413860751589,-0.81713512197978,-1.39587195136198,-1.45144180251679,3.65294401419214,2.51452811619303,3.12181916621548,0.320326049254249
"YAN 8A-I_200um",20.78,"Unit 7","YAN FW",1,3635.59,27489.01953,1.38,-1.27375936749849,-1.75206179955892,0.197650635446132,1.91047367921541,1.86639519025847,-1.29886528862957,-1.20973750873356,0.452542885074921,5.35830773948493,-1.82105467104587,-0.0509566985989967,-0.671387211577478,-1.46437972710714,-3.50460055563369,-0.53616042436771,1.60181101009541,0.64583347323945,-1.13507597996454,-0.698911884967568,-0.882164107254476,-0.812054541067449,-1.17920078487348,3.69335285862702,2.5640030794372,3.09364429410717,0.323243367669909
"YAN 8A-I_200um",20.8,"Unit 7","YAN FW",1,3638.16,27156.83203,1.42,-1.85733259677245,-1.81705869763451,0.106036773654629,1.78061398825969,1.80376729323441,-1.91368553332358,-2.00465731152931,0.489465993363613,5.26357677861772,-0.491800227100992,-0.0840068292332363,-0.740620266460725,NA,-2.92891621305264,-0.312981300858239,1.51373504343767,0.59154458943633,-0.966008487628759,-0.594832452999227,-1.23513715218479,-1.31151013096937,-1.4564441556917,3.61987579147275,2.54637510396275,2.92560321715818,0.341809851088202
"YAN 8A-I_200um",20.82,"Unit 7","YAN FW",1,3640.73,27255.22852,1.42,-1.52252975569129,-1.41716924003346,0.212071299696821,1.84546245315341,1.7903698388066,-1.35547567102812,-1.35547567102812,0.686964914236749,5.29574277541914,-0.865376177779245,-0.371446415285722,-0.530400947425625,-1.86915436377652,-1.57435482355587,-0.239913824046236,1.61909407662762,0.601363548559385,-1.35547567102812,-0.616391395281148,-2.1286655592616,-1.48292061759624,-1.57435482355587,3.64875740616189,2.55927864371152,2.9727241732015,0.336391788049088
"YAN 8A-I_200um",20.84,"Unit 7","YAN FW",1,3643.3,27358.52539,1.4,-1.8379444393469,-1.8261099816999,-0.116028543486109,1.73493610090415,1.66754145501175,-1.44847967258518,-1.9512731246539,0.727004918114637,5.15633797241343,-1.16889481036602,-0.315517903902429,-1.03231927536026,NA,NA,-0.711933176490676,1.4494797137691,0.64298606206146,-1.2715489644261,-0.484936055860477,-1.22533612127097,-1.99209511917416,-1.88673460351633,3.4910868641443,2.39977870572055,2.9781674402613,0.335776956822905
"YAN 8A-I_200um",20.86,"Unit 7","YAN FW",1,3645.86,27649.80859,1.32,-1.12555446659359,-1.52757723051078,0.198497585649083,1.88455669214722,1.86256267843315,-2.21046791090353,-1.73284035654714,0.758375462434126,5.34736726322935,-2.09495502378169,-0.178032411599629,-0.576835269882378,-2.07693651827901,NA,-0.914902403173406,1.6750853936437,0.696767653044635,-2.41340875490022,-0.789082229972374,-1.05243220176462,-0.695116437554042,-1.26600630206268,3.66176484753039,2.5691699414135,2.98200205690778,0.335345174455366
"YAN 8A-I_200um",20.88,"Unit 7","YAN FW",1,3648.43,27944.09766,1.29,-1.76112264477845,-1.97243173844566,0.0676420204431576,1.74793213274012,1.80100510369634,-1.27928455788571,-1.46455162490942,0.493921503446594,5.26837607107617,-0.589820622742065,-0.139850274697348,-0.593517484623391,-1.87445133008546,-1.61722846511838,-0.236102074156935,1.59502755899311,0.575403681643627,-1.47344057232667,-0.698878000281217,-1.2361123860205,-1.37165787801673,-1.33212703926009,3.57423815794975,2.51703046335918,2.87832260194816,0.347424572674085
"YAN 8A-I_200um",20.9,"Unit 7","YAN FW",1,3651,28447.07227,1.38,-1.35418433719641,-1.77191953789639,0.287256306323862,1.84994920593459,1.83263852067513,-1.17593610579009,-1.70046057391425,0.490357831609562,5.32731278903464,-1.27601956434708,-0.0157659241225501,-0.745833693296543,-1.44786982127374,NA,-0.197661132583463,1.67865572467265,0.731336250559806,-1.52197779342746,-0.517394454407623,-1.11012288722052,-1.29883424211325,-4.22045854351352,3.62428605169296,2.53264593059968,2.97915624478906,0.335665509907086
"YAN 8A-I_200um",20.92,"Unit 7","YAN FW",1,3653.57,28794.85352,1.38,-1.17611699650529,-1.93640347990286,0.280684240932767,1.75594218218756,1.84841726795241,-1.13789578368509,-1.89558148538261,0.352195371116443,5.28994693434118,-0.945211439855591,-0.121759716841221,-0.766332227252609,-2.30104659349077,NA,-0.519337460116219,1.65096606015353,0.629613683319503,-1.54963050480685,-0.792534599646633,-1.13789578368509,-1.37678769196744,-2.18771790818377,3.57433347459641,2.46215245672223,3.04098360655738,0.328840970350404
"YAN 8A-I_200um",20.94,"Unit 7","YAN FW",1,3656.14,29028.74414,1.31,-1.19518037304861,-2.01670872025676,0.207544529467379,1.7045185677227,1.70352337772515,-0.899996389945033,-1.71204831127056,0.27208305060495,5.19284428829338,-1.1197823555644,-0.0456764770841094,-0.62358839406647,-1.30995588764104,-1.30995588764104,-0.227234966309561,1.57627819273259,0.535515120833271,-1.14811286219062,-0.750340099705614,-1.53648353693949,-2.19629429723184,-1.04967278937737,3.51331814462757,2.43540607626549,2.93853767560664,0.340305318628783
"YAN 8A-I_200um",20.96,"Unit 7","YAN FW",1,3658.71,29168.33789,1.45,-1.30714519031262,-1.84168734069593,0.355537236640289,1.79238387692301,1.82528727802995,-1.00012015501771,-1.53420264094797,0.397602901925801,5.33440407914045,-1.49573636012017,-0.0769565438557951,-0.625785965504721,-1.88250933521619,-1.85511036102807,-0.422603156753049,1.70255162359174,0.527933153634273,-1.80246662754265,-0.674378520741587,-1.19633082397233,-1.51478455509087,-0.906902026185612,3.69475413945554,2.5062653136442,3.28211760648388,0.304681342930699
"YAN 8A-I_200um",20.98,"Unit 7","YAN FW",1,3661.27,29216.93164,1.39,-1.51488748009186,-2.11450860264098,0.326284430861485,1.76815915125634,1.84050547173511,-1.43937992758372,-1.65122392364399,0.481545358388,5.34506685116723,-0.380958519498854,-0.106774071577333,-0.719325294103848,-1.98097721001646,-2.77256446338966,-0.356035111046397,1.6692751047444,0.432422249317873,-0.969376298337983,-0.688821839810434,-1.1562536716678,-0.783274018704122,-1.43937992758372,3.69722032696239,2.51326141526435,3.26728351955307,0.306064654020839
"YAN 8A-I_200um",21,"Unit 7","YAN FW",1,3663.84,29048.94336,1.28,-1.31648118020992,-2.09332737964651,0.282685181902349,1.66639508524254,1.75242014727118,-1.18660609878851,-1.66175112753466,0.471621977815023,5.22708402123411,-0.81592710676576,-0.191456792002034,-0.856564752497587,-2.06207483614241,-0.889354575320578,-0.31488368639423,1.57307921861536,0.642893698422393,-1.11249812663479,-0.42233157421298,-0.994715090978404,-1.90572876575172,-1.82974285877379,3.61746748764974,2.41979713350119,3.31239122868082,0.301896705721641
"YAN 8A-I_200um",21.02,"Unit 7","YAN FW",1,3666.41,28823.15039,1.36,-1.63889235116316,-2.32322890204095,-0.0276860916723187,1.56464520260789,1.54760654498058,-1.35564487577925,-1.77116031974091,0.313319015968881,5.08036659405534,-0.37481562276752,-0.307156974293705,-0.856891833247524,NA,-1.45362528413945,-0.662497695219301,1.33717887799167,0.544470618086434,-1.04816017603129,-0.543234274392483,-1.34239964902923,-1.43180623674481,-1.07297534515101,3.49721837444426,2.32537040327789,3.22795229296153,0.30979392173189
"YAN 8A-I_200um",21.04,"Unit 7","YAN FW",1,3668.98,28800.85547,1.38,-1.48526426653121,-2.25251941924488,0.245126256320551,1.70167851123398,1.71195006155581,-0.988827380217321,-1.77294633898299,0.443925235737022,5.24671229027072,-0.819268075037218,-0.295680199657376,-0.586992040159735,-0.814691408009806,-1.99907051843534,-0.284869283553161,1.53646638693687,0.615160927449214,-1.56903414959667,-0.956739065665821,-1.37544940052401,-0.880753158687899,-1.55937223868493,3.67070746563933,2.46974980784488,3.32329798152583,0.300905908997323
"YAN 8A-I_200um",21.06,"Unit 7","YAN FW",1,3671.55,28519.86914,1.28,-1.28079031867827,-2.00335138444451,0.290238145640959,1.66783515566084,1.64010908236405,-1.09005019141872,-1.39585964846306,0.519387721015381,5.20491746912557,-0.433492458291066,-0.0363434064245594,-0.452301790248562,-1.87731066354914,-1.78920339603888,-0.609622044837099,1.51860966101217,0.593239030636146,-1.47184555544098,-0.534720736663981,-1.37973026653317,-1.3252420812491,-1.89055589029916,3.65955727013624,2.47652629698889,3.26425308746405,0.306348795024618
"YAN 8A-I_200um",21.08,"Unit 7","YAN FW",1,3674.11,28178.88477,1.28,-1.19955603565552,-2.049272276907,0.281719070246775,1.73684154463593,1.75323848015885,-0.973518126314944,-2.049272276907,0.624291748124037,5.25640561263476,-1.19955603565552,-0.108216506316489,-0.733182174460361,-3.13107744725873,-2.79460521063752,-0.358488725018951,1.58697489578603,0.667776860063776,-1.13637713403399,-0.550860617666407,-0.973518126314944,-0.962023746889209,NA,3.75248759292219,2.55978863546424,3.29596488266081,0.303401290851347
"YAN 8A-I_200um",21.1,"Unit 7","YAN FW",1,3676.68,28308.38086,1.26,-1.82018107510676,-2.01800681843668,0.158164349701708,1.59248870771763,1.70278001280794,-1.30935545134077,-2.09935245789063,0.339303174246613,5.21234134082755,-0.263386896158082,-0.241995706176763,-0.612369494473658,-2.01800681843668,NA,-0.383876293412207,1.55635574473344,0.47983662238204,-0.829782371078883,-0.687952175639665,-1.67708023146609,-0.796992548255892,-2.53930374206997,3.72083105584544,2.53554107168039,3.27163540638368,0.305657530802112
"YAN 8A-I_200um",21.12,"Unit 7","YAN FW",1,3679.25,28587.96484,1.34,-1.47969425848754,-2.45086160058753,0.104176872974556,1.61311186375828,1.71480929082642,-1.4700323475758,-1.41394288092476,0.488164645472164,5.28732481727366,-1.04551904449694,-0.259351324514745,-0.955367947502643,-3.81183815372313,NA,-0.245126333583398,1.55507200429052,0.731456628546877,-0.87267623165753,-0.613165036172445,-1.26239298279756,-1.12399065993844,-0.877981283887223,3.79459896131743,2.59322500138974,3.32468176558109,0.300780667296504
