"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Si","P","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Os","Mo_inc","Mo_coh","inc_coh","coh_inc"
"ARD1E",314,"Unit 4","ARD NON GUANO",2,6131.34,13451.82422,1.23,NA,-4.14211710822876,-1.90852488672167,1.14783200864876,0.208160828130538,-3.22582637635461,-0.137818826691446,3.84035613922205,-0.858702762222991,-0.540249031104456,-0.137818826691446,-0.692129562397175,2.09945743842324,0.958765063715271,-3.1006632334006,3.79567416781975,2.69360496785354,3.01038867992119,0.332183018980187
"ARD1E",314.2,"Unit 4","ARD NON GUANO",2,6144.22,15976.39648,1.21,NA,NA,-1.95425808524588,0.833669383873604,-0.441852264363123,-3.49112530484514,-0.35780736833859,3.36707201528865,-1.27192182079015,-0.240750812917573,-0.0733986212317781,-1.15413878513377,1.81615180307436,0.427873314319427,-3.08566019673698,3.41967533232295,2.20647141072397,3.36424618480631,0.297243407606799
"ARD1E",314.4,"Unit 4","ARD NON GUANO",2,6157.1,16542.06836,1.34,NA,NA,-2.30193822655905,0.771035632388766,-0.58895963518411,-2.62039195767758,-0.216830947343537,3.25225386137975,-1.5148592261649,-0.311576314932903,-0.142453977205678,-0.677462436760409,1.85362495809095,0.222577561323996,-3.44707053086205,3.49236796810053,2.22968327140623,3.53489889106327,0.282893522790183
"ARD1E",314.6,"Unit 4","ARD NON GUANO",2,6169.99,16387.27539,1.35,-3.14325514551821,-3.78510903169061,-2.11740221113253,1.22951828367519,-0.226907901218788,-2.42413247855501,0.250899953518529,3.74580005603094,-1.18241934624622,0.0840064727262613,0.310900809850554,-0.276553131707953,2.24268744466476,0.679649000580739,-1.85358762008739,3.88111289397212,2.58479195113762,3.65582191780822,0.273536299765808
"ARD1E",314.8,"Unit 4","ARD NON GUANO",2,6182.87,14845.75293,1.09,-3.73122777119133,-3.56417368652817,-2.12178985875723,1.39651693105183,-0.135161616683135,-3.35653432174992,0.091467126110035,3.83324643628265,-0.772536769317692,0.0383934468986373,0.0874830570951604,-0.56460263666701,2.03367830950237,0.681019406125432,NA,3.68323557513532,2.40098637269308,3.60473840078973,0.277412641034067
"ARD1E",315,"Unit 4","ARD NON GUANO",2,6195.75,13453.52441,1.15,-3.70664847515501,NA,-2.0120527543806,0.971875430355821,-0.0345761393574548,NA,-0.465793743568033,3.60860687702566,-1.26914406426159,-1.02107112990486,-0.920266430782893,-1.36591161619659,1.24171732654811,0.117150296858298,NA,2.96228543979369,1.89382898302546,2.91088295687885,0.343538374717833
"ARD1E",315.2,"Unit 4","ARD NON GUANO",2,6209.44,14067.79297,1.16,-2.34949263486941,-3.95893054730351,-0.845415238093136,2.00293353002818,1.16205280396161,-1.79944629795014,0.479791431046916,4.74778046777728,0.0362073648351418,-2.19534195504215,-0.830709090703441,-3.55346543919535,1.87831387312139,1.02695657710355,-2.25418245506509,3.69669681192782,2.75625079842032,2.5611234592847,0.390453648915187
"ARD1E",315.4,"Unit 4","ARD NON GUANO",2,6223.13,13854.10352,1.01,-3.12933413776358,NA,-1.44038416240175,1.34407648399935,0.487159997508081,NA,-0.316613314097482,3.98761963475123,-1.61382804516368,-1.79614960195764,-1.3786361553333,NA,1.15401458368684,0.202870372411624,-2.4712782770149,2.96361272484103,2.00686989653418,2.60320356853204,0.384142067139185
"ARD1E",315.6,"Unit 4","ARD NON GUANO",2,6236.83,14092.09277,1.08,-2.55224217676727,NA,-1.47661940632386,1.4430351567728,0.571323468296608,-2.25889436677981,-0.162645706783592,4.16190077112016,-0.807002723174105,-2.01894369714922,-1.42377692494948,NA,1.35431135285634,0.544979492957006,-2.64755235657159,3.10040648041744,2.17172063607856,2.53118062563068,0.395072556211131
"ARD1E",315.8,"Unit 4","ARD NON GUANO",2,6250.52,13859.9043,1.14,-2.29854900968232,NA,-1.42635359767339,1.59086744111691,0.646921429090782,-2.29854900968232,-0.0797718739603672,4.23927862892864,-1.03187761114082,-1.91288652887034,-1.21309480559172,NA,1.53646589467887,0.534664334373895,-3.74546799261865,3.1846193915699,2.27373330946094,2.48652482269504,0.402167712492869
"ARD1E",316,"Unit 4","ARD NON GUANO",2,6264.21,13829.9043,1.13,-3.10642710327775,NA,-1.26299562350537,1.69572931290855,0.850916852085819,-2.32626854572817,-0.0383741681441307,4.28467982246963,-0.562679953466814,-1.89340446343189,-1.16051695422243,-2.4362694409425,1.45412601722154,0.611569749406916,-1.62275857813268,3.23481364607781,2.27785943068148,2.60375391032325,0.384060873047657
"ARD1E",316.2,"Unit 4","ARD NON GUANO",2,6277.9,14340.78125,1.11,-2.4468843254721,-2.83775063415911,-1.12121458616864,1.91095508358778,1.05849640867487,-2.5720474684261,0.243361250996608,4.55020071938945,-0.334890180754511,-1.32885395094688,-0.669939942029181,-1.81436176672859,1.76828873919357,0.736059490170041,-3.20065612784848,3.49274498475839,2.56649230576287,2.52502933124756,0.39603500348486
"ARD1E",316.4,"Unit 4","ARD NON GUANO",2,6291.6,13830.50391,1.12,-2.37097826707435,-3.27384597861636,-1.1220837753569,1.81826689067439,0.893335907558003,-1.8230130963589,0.093449851370111,4.35629160619405,-0.688591354994081,-1.22830598861221,-0.693629149024038,-1.49325980998643,1.72246498819174,0.734698593802404,-2.98616390616458,3.53268835300837,2.52867513538878,2.72921280450976,0.366406019474771
"ARD1E",316.6,"Unit 4","ARD NON GUANO",2,6305.29,14525.57031,1.15,-2.604971525318,NA,-1.14565202918322,1.81860411226875,0.901586372001977,-2.43791744065484,0.249406629930255,4.36356522592399,-0.703316385266732,-1.46675009855485,-0.9196955364924,-3.46242175716923,1.63307975757027,0.685237863820596,-2.80564222078016,3.46113656478574,2.43375046711785,2.79375368296995,0.357941362581734
"ARD1E",316.8,"Unit 4","ARD NON GUANO",2,6318.98,13494.92188,1.09,-4.40337845382053,NA,-1.31233600046221,1.71163027937891,0.82021536653157,-2.120996068144,0.233290399226932,4.32811934024271,-0.699610387212844,-1.88568198120954,-1.01560409249052,-0.982378444862196,1.61033670222227,0.744116022992922,-2.96829392853121,3.46892424559905,2.47164700053869,2.71089067989254,0.368882451593231
"ARD1E",317,"Unit 4","ARD NON GUANO",2,6332.67,13307.03125,1.18,-2.20235259858048,-2.5060350123787,-1.34490236672926,1.7589139829496,0.909044065769607,-2.47428631406412,0.294388508854521,4.46968034688059,-0.890166209614313,-2.25114276274991,-0.896597099944604,NA,1.66437413193249,0.659848282348986,-3.16743349462407,3.45521971416967,2.52144682578002,2.54408965954747,0.39306790790458
"ARD1E",317.2,"Unit 4","ARD NON GUANO",2,6346.37,13387.32813,1.18,-2.15941467145085,-3.87706616852518,-1.4041357097839,1.94851244253712,1.09373870277311,-1.74543887367477,0.243131772523253,4.56126932709923,-0.490257524315125,-1.47917089572681,-0.839369695872158,-2.45568048759402,1.82909442853599,0.818205852160097,-2.32646875611401,3.61641015136251,2.66664010606551,2.58511513157895,0.386829966597741
"ARD1E",317.6,"Unit 4","ARD NON GUANO",2,6373.75,12683.46387,1.05,-2.29035212536029,NA,-1.59720494480035,1.55928876237896,0.842031668154466,-2.39043558391727,0.0655480264014763,4.36011171487507,-0.79157978081371,-1.4129012268024,-0.729704377095623,-2.89252752771451,1.50138471419335,0.593383908120475,-2.47267368215425,3.31588752025394,2.33974293428065,2.65420343706456,0.37676087146732
"ARD1E",317.8,"Unit 4","ARD NON GUANO",2,6387.44,13082.64355,1.11,-2.56874348694033,NA,-1.98771360450109,1.55349132926361,0.590189301960842,-2.28106141448854,0.118897842530678,4.32399044346629,-0.742241069268397,-1.19005372520565,-0.823504033347163,-1.15997626996838,1.54955431630427,0.676449646245249,-3.76266595541276,3.34949847682734,2.35388820253404,2.70637546878447,0.369497880665145
"ARD1E",318,"Unit 4","ARD NON GUANO",2,6401.14,12640.06543,1.44,-2.18638717497638,NA,-1.5173375459955,1.86374008492142,0.934508241531612,-1.6473906742437,0.164988082187093,4.51831892080725,-1.34934581475637,-2.07390919154969,-1.161882858462,-2.74600296291181,1.58801445257571,0.627023541783651,-2.74600296291181,3.3697051868555,2.36196067514501,2.73941532258065,0.365041398344066
"ARD1E",318.2,"Unit 4","ARD NON GUANO",2,6414.83,12946.55078,1.42,-1.83921758268873,-3.74345503534348,-1.37187707086248,2.05347077103196,1.22834042543651,-1.70038113783452,0.535193244876568,4.7552831916994,-0.291202482881039,-2.55387096846964,-0.559466469475718,-1.8607237879097,1.89540789321341,0.990234001445591,-3.89760571517074,3.64857653217111,2.71129419076149,2.55303370786517,0.391690872282369
"ARD1E",318.4,"Unit 4","ARD NON GUANO",2,6428.52,12959.4502,1.2,-3.98034141653195,NA,-2.08777724818193,1.18548297908405,0.312605588088246,-2.03443126747663,-0.335603855647936,3.95752017406603,-1.05036052054074,-1.45825576350219,-1.05036052054074,NA,1.2090738166923,0.243168962433817,NA,3.04705375893155,2.04222531312615,2.73143864287288,0.366107436683336
"ARD1E",318.6,"Unit 4","ARD NON GUANO",2,6442.21,14779.65625,1.12,-3.04504489100644,-2.82190133969223,-2.12875415913228,1.39613469487242,0.262299581849369,-4.20819570081212,0.060102168533418,4.10497005648214,-0.71168813934564,0.0684704182039351,0.00836649413422919,-0.35380180822061,2.08817669941271,0.81436816414941,-2.26228555175681,4.03002405432924,2.69875925799925,3.78582866293034,0.264142962884636
"ARD1E",318.8,"Unit 4","ARD NON GUANO",2,6455.91,15947.89941,1.17,-3.12480834617558,-4.37757131467095,-1.83859744361267,1.23798692657041,-0.158063609494842,NA,0.0392592421976259,3.89051928626098,-0.876025959174511,-0.150737569402769,-0.187916572644522,-0.288797797498303,1.78081910375302,0.422342948109655,-2.4557587171947,3.72894320158424,2.35840662139291,3.93746289333069,0.253970647366305
"ARD1E",319,"Unit 4","ARD NON GUANO",2,6469.6,15203.93652,1.21,-3.15614664566424,NA,-1.4170309099216,1.27329558251591,0.0658013782409359,-3.19536735881752,-0.12452761277672,3.91333494108174,-0.908911647753355,-0.872979638527291,-0.65219180090554,-2.09675507014941,1.51668218879767,0.23861984566763,NA,3.2817280734219,2.13444867478989,3.14961240310078,0.317499384691115
"ARD1E",319.2,"Unit 4","ARD NON GUANO",2,6483.29,17520.41992,1.18,-2.72014948927645,NA,-1.62153720060834,1.53382521853754,0.0379111324004224,-3.20565730505815,0.161638524928325,4.43526682883342,-1.5395240489475,-0.596813754039387,-0.397259130121657,-1.14726917257615,1.56890397624491,0.314556918709318,-2.27283727123278,3.2754730679802,2.1734717042263,3.01018447348194,0.332205553782317
"ARD1E",319.4,"Unit 4","ARD NON GUANO",2,6496.98,12952.75,1.05,-3.70039615936617,-3.09426035579586,-1.85456946886784,1.17225339175618,-0.0454182569279169,-3.09426035579586,0.263586584992686,4.23112812311895,-1.48482244336176,-0.174035634750011,0.0569204563009933,-0.169145649455818,2.3924208820021,1.09125359356454,-2.85309829897897,4.25333217929301,3.00911141227175,3.47022962812436,0.288165368624466
"ARD1E",319.6,"Unit 4","ARD NON GUANO",2,6510.67,17149.74023,1.24,-3.19023772885396,-3.19023772885396,-2.09162544018585,1.51237938988819,-0.120817739508815,-2.69124656273498,0.533327283247861,3.93424053363946,-1.08897713977949,0.262547021598684,0.288283736242734,-0.0445653080090587,2.38012539171909,0.721785276574182,-3.82622649557396,3.98087679455202,2.63036871603788,3.85938590369853,0.259108579694422
"ARD1E",319.8,"Unit 4","ARD NON GUANO",2,6524.37,18073.09375,1.15,NA,-3.03148843396196,-2.08944520598539,1.45028516373724,-0.380085268524399,-3.86439755689706,0.478108319614538,3.74932240635564,-1.07323244908434,0.189125010804785,-0.10785945430931,-0.250780587283671,2.30646761857721,0.547187880018366,-4.37522318066305,3.90180745426938,2.55020828333203,3.86359914851809,0.258826022462386
"ARD1E",320,"Unit 3","ARD GZ 1",3,6538.06,17980.0957,1.07,-3.55790575169011,NA,-2.2479843693548,1.25618973660991,-0.781647300561368,-2.70223964163239,0.0174096953131704,3.50645098302576,-1.22633312182281,0.0337499281590601,-0.0229319093958358,-0.464193069775917,2.01937935699895,0.386527497888789,-2.18642647635536,3.69047280029373,2.27948164229922,4.1000171556013,0.243901418469392
"ARD1E",320.2,"Unit 3","ARD GZ 1",3,6551.3,18006.89648,1.12,NA,-4.86947882985856,-2.67225425252234,1.45845795387064,-0.885135162850787,-3.48318446873867,0.278015646954894,3.32032078886967,-0.796187676834291,0.319302649621171,0.295307144064955,-0.0491972642535217,2.26361758398127,0.560962689616519,-2.05108057158748,3.8649605576058,2.44557321206071,4.13458659124938,0.2418621494387
"ARD1E",320.4,"Unit 3","ARD GZ 1",3,6564.54,18571.16797,1.21,-3.80618404277504,-2.44520748963944,-2.88989331090088,1.88045227304619,-0.790649141924868,-2.64303323296936,0.705773761490875,3.33924865729835,-1.90407651637812,0.463513406924924,0.448009220388959,0.235111298357247,2.4233126681409,0.781839984378083,-2.49785122312486,4.07159229050222,2.62804139718481,4.23570969813744,0.236087945413192
"ARD1E",320.6,"Unit 3","ARD GZ 1",3,6577.78,18602.4668,1.21,NA,NA,-3.64234383944241,1.39613548082502,-0.775113610107936,-4.52964703444331,0.219004875022472,3.08684751985861,-1.49195056179029,0.0121268349859873,0.0712282272619014,-0.195161344538428,1.99160507431205,0.284857507584805,-2.38121262127652,3.68039968573354,2.27322380601449,4.08440425194352,0.24483374766936
"ARD1E",320.8,"Unit 3","ARD GZ 1",3,6591.03,18652.46484,1.11,-3.15288379527642,-3.49772428156815,-2.06825774858305,1.56263444788054,-0.45881983614895,NA,0.310244544116225,3.38531632575679,-1.3821777352462,0.183775065248164,0.117951768522492,-0.148852718907734,2.12352873588357,0.611219080075103,-3.76598826816283,3.80282796712657,2.37720644928388,4.16044282881692,0.240359029349855
"ARD1E",321,"Unit 3","ARD GZ 1",3,6604.27,18543.16797,1.13,-4.16482978336836,-3.7593646752602,-2.12360945450872,1.40960301925999,-1.03369287280817,NA,0.155321447587431,2.91595400549614,-1.69673025189674,0.056147429787103,-0.0153659219251834,-0.0975138935341819,2.02610018769925,0.343829502238885,NA,3.71555875302596,2.26859250820681,4.25020086774867,0.235282997466823
"ARD1E",321.2,"Unit 3","ARD GZ 1",3,6617.51,17661.81055,1.15,NA,-3.18731448354165,-2.17571357186317,1.71127130674598,-0.81707074207379,-4.39128728786759,0.398978381797185,3.20535611475411,-0.831188623619575,0.130501289181454,0.233685525416685,0.0255432690009876,2.19672175840892,0.544384967755214,-3.47499655599343,3.93062068036284,2.50050797153582,4.17917019475021,0.239281951535781
"ARD1E",321.4,"Unit 3","ARD GZ 1",3,6630.75,18144.78711,1.12,NA,NA,-2.5148648103301,1.25594236615315,-1.2070420646517,-2.57313371845407,0.0354644036764773,2.93706400712946,-1.99652035415008,-0.338827466213321,-0.00664708167365013,-0.632954244107744,2.00157726004931,0.340303312373088,-3.22706018586074,3.67215876209911,2.2545398139608,4.12728146013449,0.242290236238799
"ARD1E",321.6,"Unit 3","ARD GZ 1",3,6643.99,17158.03711,1.14,-3.75315339171838,-2.7415524800399,-3.34768828361022,2.04631797889891,-0.31514203693351,-3.34768828361022,0.858247344020346,3.57470927210879,-2.53675806739389,0.349489973318414,0.605156716338183,0.238142794604272,2.4646994368687,0.699739358824131,-1.90076930067389,4.2556279271558,2.85062104184247,4.07555480264272,0.245365367029678
"ARD1E",321.8,"Unit 3","ARD GZ 1",3,6657.23,18110.0918,1.13,NA,-4.3187209645926,-2.20418810310149,1.21805071450674,-1.18945729841408,-4.3187209645926,-0.0460309939561823,3.69211280518865,-0.534531330674337,-0.0784224897474175,-0.238765139822597,-0.459496144731423,1.80533703541193,0.438556999592952,NA,3.840040638848,2.39423523608447,4.24526991841694,0.235556282454921
"ARD1E",322,"Unit 3","ARD GZ 1",3,6670.48,18827.45508,1.25,NA,-2.99717670923654,-2.64050176529781,1.42166389856006,-0.805257184130013,-3.96225760528013,0.323051609891949,3.94911223374784,-0.78420377493218,-0.279647764179785,-0.130902502919435,-1.05126656018123,2.01282346257733,0.754006628213552,-2.60771194247482,4.11137912690522,2.68688884873594,4.1557390318925,0.240631086871835
"ARD1E",322.2,"Unit 3","ARD GZ 1",3,6683.72,19165.53906,1.08,NA,NA,-2.82734268794831,0.909164815154883,-1.3761287807291,-3.20871024447741,-0.245648753212969,3.12666057291648,-2.0982634981623,-0.465568723563932,-0.45186987920577,-1.15184302483611,1.60289322211887,0.318700149001586,NA,3.68255263663446,2.18540419630963,4.4689274703878,0.223767337157795
"ARD1E",322.4,"Unit 3","ARD GZ 1",3,6696.96,19901.80078,1.14,-3.14786823196496,-4.37164366358707,-1.73258633397182,1.86001818940094,-0.166951044196109,-2.98534930246718,0.579949089875398,3.84395783018581,-1.93803030818663,0.160955829566181,0.14360181487303,-0.238078388211693,2.32539058407941,0.928671705623635,-2.29220212190724,4.25598116359479,2.77418318729351,4.40085119798235,0.227228768938716
"ARD1E",322.6,"Unit 3","ARD GZ 1",3,6710.2,19142.63672,1.1,-4.20916278146976,-3.32185958646886,-2.18478101697295,1.87501116374249,-0.756910229007322,-2.39387281483151,0.556667464531105,3.58971193081573,-0.770577867735986,0.165695363725508,0.258386026642283,0.0615331705597901,2.3417134511135,0.613420281123555,-2.46619347641114,4.03005347091555,2.61116544972803,4.13252260679763,0.241982947257225
"ARD1E",322.8,"Unit 3","ARD GZ 1",3,6723.44,17385.82422,1.08,NA,-3.63791818719798,-2.29418344049689,1.18191524933839,-1.18118241437668,-2.67814234338409,0.0355655814379814,3.0903116222922,-1.53107767133003,-0.173919904296795,-0.293879219375775,-0.348273291441574,1.93423584497978,0.194339849761302,NA,3.54948699253867,2.15272133155149,4.04210526315789,0.247395833333333
"ARD1E",323,"Unit 3","ARD GZ 1",3,6736.68,16842.55469,1.01,-4.41593918638887,-4.41593918638887,-2.2877074805396,1.72953317319846,-0.426955139824592,-3.54047044903497,0.56766743531947,3.46652666459682,-1.21319274345055,0.351349849075659,0.309677152675092,0.0384081098646405,2.32528914169796,0.859109553219815,NA,4.01137306021793,2.64127004576161,3.93575611436445,0.254080784210757
"ARD1E",323.2,"Unit 3","ARD GZ 1",3,6749.92,17842.80273,1.11,-3.3677654488666,-2.67461826830666,-2.06848246473634,1.54194392663969,-0.823542221922184,-2.5204675884794,0.42246649950762,3.38916694038095,-3.30322692772903,0.0832797385231192,0.226803325776092,-0.229376874911089,2.11481603093473,0.515858082039845,NA,4.05620092615786,2.6369443249914,4.13404605263158,0.241893773622439
"ARD1E",323.4,"Unit 3","ARD GZ 1",3,6763.17,18067.16211,1.12,-2.46802438700676,-2.68424749547639,-1.7474782322587,1.54132696238195,-0.758238500738375,-3.00702088773944,0.32006852176899,3.74179448357227,-1.48719513399503,-0.0982999911750824,0.113874528768553,-0.305340134922714,2.00678398111809,0.710029443341188,-2.55503576399639,4.05623110353717,2.62077150282067,4.20157561226237,0.238005951167815
"ARD1E",323.6,"Unit 3","ARD GZ 1",3,6776.41,18707.06055,1.3,NA,NA,-2.36072001173764,1.08129936444477,-0.79050281245682,-4.23252218863923,-0.0619884880595833,3.64946248713751,-1.28808320947279,-0.305610570717334,-0.119601240844194,-1.07552176748912,1.54783545024304,0.425003227682789,-2.70104581767484,3.83399930183076,2.39799627575266,4.20385947550717,0.237876647834275
"ARD1E",323.8,"Unit 3","ARD GZ 1",3,6789.65,18270.58398,1.14,NA,-4.02469730623707,-2.61593008926512,1.06737831979936,-1.29862859963218,NA,-0.372859123803481,3.11070047947444,-2.17409733698608,-0.347246547946755,-0.666850365448527,-0.556124522102142,1.47952496724101,0.383129974381546,NA,3.76102359029756,2.25467656022743,4.51022494887526,0.22171843119474
"ARD1E",324,"Unit 3","ARD GZ 1",3,6802.89,18830.25195,1.17,NA,NA,-2.03034517539863,1.12188795532757,-0.9515355140267,-3.63978308783273,-0.0546314959527345,3.26826626555235,-1.22072300384232,-0.134402353685763,-0.359314252056715,-1.14512026309936,1.71597043175993,0.433758346759608,-2.91764837039953,3.69883745679222,2.21478306010282,4.41079258010118,0.226716623336902
"ARD1E",324.2,"Unit 3","ARD GZ 1",3,6816.13,17755.90625,1.12,-3.99354069363628,-3.54155556989323,-1.57000299022458,1.78455381398447,-0.505728839137358,-2.99501186352516,0.715989507676049,3.70143741776021,-1.21206302397926,0.488654429992998,0.191775646791543,0.0215544969316754,2.19823734228601,0.86405441491674,-3.04907908479543,4.16546620825199,2.73525878659962,4.17956603451222,0.239259289539304
"ARD1E",324.4,"Unit 3","ARD GZ 1",3,6829.37,15699.21289,1.19,-2.87444114436938,-3.87296997448051,-2.08121050525245,1.4224861597865,-0.928530995314065,-2.87444114436938,0.167571881748619,3.53043927572182,-1.01485907880256,0.342327198159258,0.0159306135267858,-0.0381366077434899,2.16114346877483,0.873203618970809,-1.77582885570127,4.23194926689824,2.71536682244625,4.55662603224538,0.219460625674218
"ARD1E",324.6,"Unit 3","ARD GZ 1",3,6842.61,17407.125,1.15,-4.64273895461297,-3.83180873839664,NA,1.21519419987049,-0.766343126827976,-3.72644822273882,-0.0350718884262919,3.63416452665409,-1.33768543350372,0.533410777960858,-0.503580376601078,0.0554660973423102,2.0270763438122,0.664290352537088,NA,4.09330860269905,2.6207658402314,4.36030828516378,0.229341581970835
"ARD1E",324.8,"Unit 3","ARD GZ 1",3,6855.86,16361.77832,1.06,NA,-3.13835561580817,-2.65284780002647,1.13308855922674,-1.02310462143162,-3.32067717260212,-0.148892955267772,3.49939377573513,-1.11240275907932,-0.0606594044027462,-0.592824344203732,-0.447112533022339,1.63479771031686,0.318223911705573,NA,3.67040771396702,2.24096553489296,4.17636887608069,0.239442451007452
"ARD1E",325,"Unit 3","ARD GZ 1",3,6869.1,16783.6582,1.06,NA,-3.78412032912025,-1.78264032891013,1.19536823597917,0.0046044599634012,-2.44911926238791,0.147705303604075,3.95663102553823,-1.59806905238216,-0.318384426320525,-0.577317085486319,-0.783400514055221,1.75949339338313,0.796757164298795,-3.04218298439087,3.93389827709051,2.54077612319606,4.02740462117141,0.248298865910607
"ARD1E",325.2,"Unit 3","ARD GZ 1",3,6882.52,17602.2168,1.24,NA,-3.70802440025516,-2.42400888825569,0.673307548736039,-0.942404347331476,NA,-0.639971465121547,3.33804249452449,-1.2371039924419,-0.377805988051589,-0.871548410564132,-0.726278368675913,1.24034140144795,0.151535035637242,NA,3.46136838344206,2.0625509969096,4.05040706738264,0.246888765342343
"ARD1E",325.4,"Unit 3","ARD GZ 1",3,6895.94,16997.04883,1.26,NA,NA,-2.52697213442105,0.8396050465945,-0.605159536944799,-3.10233627932461,-0.503770311064093,3.71913463106051,-1.00454559897658,-0.442335775864112,-0.864783656601423,-0.593038176412455,1.29758484522582,0.411969304786193,-2.44692942674752,3.60216884857107,2.21940822011856,3.98589001447178,0.250884995915403
"ARD1E",325.6,"Unit 3","ARD GZ 1",3,6909.37,19036.94336,1.26,-3.30073382469456,NA,-2.06235959365129,0.744945565546263,-0.253833264566167,-4.21702455656871,-0.69066403195255,3.74760914259723,-0.759131831230011,-0.473420202765529,-0.701754718646709,-0.566366315274974,1.38186025825834,0.763151530042835,NA,3.90694084440384,2.480780998502,4.16268311488049,0.240229672161511
"ARD1E",325.8,"Unit 3","ARD GZ 1",3,6922.79,15098.14258,1.14,-2.73446510298748,-3.26854758891774,-1.25757384651536,1.21079256512864,0.402527240562692,-2.2516133312639,-0.0758949591486395,4.28794187735545,-0.600502722429226,-0.499642112094253,-1.36556248457946,-1.19648615453552,0.99991503864549,0.484410721880721,NA,3.61792396648642,2.24677689241214,3.93986742424242,0.253815647157794
"ARD1E",326,"Unit 2","ARD NON GUANO",2,6936.21,11039.94531,2.07,-2.67674111223803,NA,-1.01281501451986,1.55562474788144,0.764958212733453,-2.56341242693103,0.0524180520744126,4.57176296013258,-0.783629148749689,-1.28049642026497,-1.09982639150949,-1.92532502355411,1.05328028520708,0.419741064416102,-2.34026887561682,3.19897582632564,2.06575326461328,3.10564853556485,0.321993937352644
"ARD1E",326.2,"Unit 2","ARD NON GUANO",2,6949.64,11513.7207,1.14,-1.8646555872328,-3.37724367367699,-0.873288828918292,1.81912614980946,1.15121159473024,-2.54099564947637,0.173699094344511,4.63658318365624,-0.436861495206161,-1.73750041174756,-0.788901436640744,NA,1.21007582489402,0.391086597001167,-2.8976705934151,3.05594372956178,2.07939150231658,2.65528562048588,0.376607319485658
"ARD1E",326.4,"Unit 2","ARD NON GUANO",2,6963.06,10938.4502,1.05,-2.02335124524893,-3.16544864585678,-1.39616203248078,1.87193676331539,1.15470258509901,-2.08930921304073,0.110437433728199,4.56630662210406,-0.352037929096745,-1.34089935380574,-1.10281422249333,NA,1.30809309765287,0.436419431267525,-3.30854948949745,3.16889613416774,2.16178006418568,2.73769430051813,0.365270877691034
"ARD1E",326.6,"Unit 2","ARD NON GUANO",2,6976.48,12387.87793,2.35,-1.80867895434679,-3.65450564484512,-0.961381093959588,1.84129552623655,1.12927551854039,-1.90048650359991,0.60189477671135,4.59128702224913,-0.745784748280761,-2.29638216069193,-1.1603823399522,NA,1.40738590591576,0.65703891479034,-3.45383494938297,3.43621912912182,2.31703960149393,3.06234060640408,0.326547608031831
"ARD1E",326.8,"Unit 2","ARD NON GUANO",2,6989.9,13249.93262,1.17,-2.41260211945257,NA,-1.1186810784637,0.975768248649827,0.572782685575993,-2.08881504235868,0.534928052283539,4.24003317998746,-1.56951479160171,-1.53224339680448,-1.01170895891153,-1.43915297373847,1.00897442454623,0.633319898625272,-2.84792019071042,3.64383743440163,2.41099462797159,3.43096926713948,0.291462826431475
"ARD1E",327,"Unit 2","ARD NON GUANO",2,7003.33,13200.73633,1.22,-2.59214999597711,-3.82429367726974,-1.43947048603872,1.03441069373757,0.699046490470718,-3.28529717653705,0.515794268183811,4.31668802995627,-0.345253808843651,-1.37575467165262,-1.07885594409591,-1.42639840447137,1.31318402130024,0.984400273162908,NA,3.8667758889907,2.63717449908398,3.41986607142857,0.292409111676784
"ARD1E",327.2,"Unit 2","ARD NON GUANO",2,7016.75,13710.81055,1.22,-2.33914089484477,NA,-1.58003574649302,0.805207289401637,0.432026363047637,-3.23295877086686,-0.256862471829732,3.96812925207587,-0.693984899808587,NA,-1.70448992096643,NA,1.16080427743218,0.644012596502364,-3.12759825520904,3.55225215535718,2.37263902620158,3.25311542390194,0.307397638784225
"ARD1E",327.4,"Unit 2","ARD NON GUANO",2,7030.17,13984.39941,1.26,-1.78336023821854,-2.63613756437036,-0.966980417234642,1.16452405012682,0.825986052743448,-3.32928474493031,-0.13218271961167,4.30780127590637,-0.812829737407384,-2.4602468979067,-1.8511828345573,-1.1067423596098,1.47473629980295,0.949515846614378,NA,3.75281161342856,2.6035723752242,3.1557911908646,0.316877746187645
"ARD1E",327.6,"Unit 2","ARD NON GUANO",2,7043.6,12880.6543,1.13,-2.73010600348682,-3.4838778058632,-0.743037781938002,1.3474314404189,1.00194562249232,-2.00797128605363,0.0750353217907067,4.55212946690473,-0.415824870729586,-1.21951392568935,-0.665479547592128,-2.30522280952156,1.72287236715934,1.16291405481571,-3.16542407474467,3.98170595048026,2.89242388155698,2.97213951509996,0.336457960644007
"ARD1E",327.8,"Unit 2","ARD NON GUANO",2,7057.02,13334.23145,1.14,-1.83332024315593,-2.73126183636188,-1.01828324498694,1.47884351613583,1.13137992115034,-3.42440901692183,-0.0201859143431378,4.52932464520453,-0.350033616048726,-3.51971919672615,-0.753400087499969,NA,1.30699325920917,1.13137992115034,-2.15874264359055,3.66574357356056,2.56569096322436,3.00432407828858,0.332853571699114
